,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
57,T57,T57,Stephen Ames,2.31,5,216
58,T57,T57,Cameron Beckman,2.31,5,216
59,T57,T57,Michael Connell,2.31,5,216
60,T57,T57,James Driscoll,2.31,5,216
61,T57,T57,Alex Prugh,2.31,5,216
62,T63,T63,Brian Gay,2.34,8,342
63,T63,T63,David Hearn,2.34,8,342
64,T63,T63,Kevin Streelman,2.34,8,342
65,T66,T66,Stewart Cink,2.38,6,252
66,T66,T66,Rocco Mediate,2.38,3,126
67,T68,T68,Steve Flesch,2.47,8,324
68,T68,T68,Graeme McDowell,2.47,4,162
69,T68,T68,Matt McQuillan,2.47,4,162
70,T71,T71,D.J. Brigman,2.53,5,198
71,T71,T71,Sung Kang,2.53,5,198
72,T73,T73,Ryuji Imada,2.56,6,234
73,T73,T73,Colt Knost,2.56,6,234
74,T75,T75,Jason Bohn,2.59,7,270
75,T75,T75,Sergio Garcia,2.59,7,270
76,T75,T75,John Merrick,2.59,7,270
77,T78,T78,Paul Goydos,2.61,8,306
78,T78,T78,Jerry Kelly,2.61,8,306
79,T78,T78,Heath Slocum,2.61,8,306
80,81,81,Chad Campbell,2.65,10,378
81,T82,T82,Matt Bettencourt,2.78,7,252
82,T82,T82,Steve Elkington,2.78,4,144
83,T82,T82,Fabián Gómez,2.78,8,288
84,T82,T82,Charles Howell III,2.78,12,432
85,T82,T82,Richard Johnson,2.78,5,180
86,T82,T82,Ben Martin,2.78,6,216
87,T82,T82,Shaun Micheel,2.78,6,216
88,T82,T82,Tim Petrovic,2.78,8,288
89,T82,T82,John Rollins,2.78,8,288
90,T82,T82,Roland Thatcher,2.78,6,216
91,T82,T82,Camilo Villegas,2.78,6,216
92,93,93,John Senden,2.91,11,378
93,94,94,Bubba Watson,2.92,10,342
94,T95,T95,David Mathis,2.94,9,306
95,T95,T95,Tag Ridings,2.94,9,306
96,T97,T97,Paul Stankowski,2.96,8,270
97,T97,T97,Michael Thompson,2.96,8,270
98,99,99,Padraig Harrington,2.99,7,234
99,100,100,Jim Renner,3.03,6,198
100,101,101,J.J. Henry,3.06,11,360
101,T102,T102,Rickie Fowler,3.09,10,324
102,T102,T102,Troy Matteson,3.09,10,324
103,T102,T102,Brandt Snedeker,3.09,10,324
104,105,105,Nick O'Hern,3.13,9,288
105,T106,T106,Kent Jones,3.17,8,252
106,T106,T106,Hunter Mahan,3.17,12,378
107,T106,T106,Kyle Stanley,3.17,12,378
108,109,109,Hunter Haas,3.22,11,342
109,T110,T110,Briny Baird,3.24,7,216
110,T110,T110,Cameron Tringale,3.24,14,432
111,T110,T110,Garrett Willis,3.24,7,216
112,T113,T113,Kris Blanks,3.27,10,306
113,T113,T113,Kevin Stadler,3.27,10,306
114,115,115,Gary Woodland,3.28,13,396
115,T116,T116,Ben Crane,3.33,9,270
116,T116,T116,Lucas Glover,3.33,9,270
117,T116,T116,Justin Leonard,3.33,9,270
118,T116,T116,Bill Lunde,3.33,12,360
119,T116,T116,Scott McCarron,3.33,6,180
120,T116,T116,Jeff Overton,3.33,12,360
121,T116,T116,Scott Stallings,3.33,9,270
122,T116,T116,Bo Van Pelt,3.33,12,360
123,124,124,Brian Davis,3.38,14,414
124,125,125,Robert Allenby,3.4,11,324
125,T126,T126,Kevin Chappell,3.42,8,234
126,T126,T126,Billy Horschel,3.42,8,234
127,T126,T126,Zack Miller,3.42,8,234
128,T126,T126,Adam Scott,3.42,8,234
129,T130,T130,Chris Kirk,3.47,10,288
130,T130,T130,Daniel Summerhays,3.47,5,144
131,T130,T130,Marc Turnesa,3.47,5,144
132,133,133,Mark Wilson,3.51,12,342
133,134,134,Ian Poulter,3.54,7,198
134,135,135,Spencer Levin,3.56,16,450
135,T136,T136,Ryan Moore,3.59,11,306
136,T136,T136,Scott Piercy,3.59,11,306
137,T136,T136,Chris Stroud,3.59,11,306
138,T139,T139,Woody Austin,3.7,8,216
139,T139,T139,Rich Beem,3.7,4,108
140,T139,T139,David Duval,3.7,6,162
141,T139,T139,Tom Gillis,3.7,6,162
142,T139,T139,Charley Hoffman,3.7,14,378
143,T139,T139,J.B. Holmes,3.7,8,216
144,T139,T139,D.A. Points,3.7,12,324
145,T139,T139,Aron Price,3.7,8,216
146,T139,T139,Vijay Singh,3.7,10,270
147,T139,T139,Brendan Steele,3.7,12,324
148,149,149,Jim Furyk,3.8,13,342
149,T150,T150,Jason Dufner,3.82,11,288
150,T150,T150,Dustin Johnson,3.82,11,288
151,T152,T152,Harrison Frazar,3.89,7,180
152,T152,T152,William McGirt,3.89,14,360
153,154,154,K.J. Choi,3.92,12,306
154,T155,T155,Bill Haas,3.97,15,378
155,T155,T155,Derek Lamely,3.97,5,126
156,T155,T155,Geoff Ogilvy,3.97,10,252
157,158,158,Brandt Jobe,4.04,16,396
158,T159,T159,Ernie Els,4.07,11,270
159,T159,T159,Nathan Green,4.07,11,270
160,T161,T161,Joseph Bramlett,4.17,9,216
161,T161,T161,Anthony Kim,4.17,9,216
162,T161,T161,Sean O'Hair,4.17,9,216
163,T161,T161,Chez Reavie,4.17,15,360
164,T161,T161,D.J. Trahan,4.17,12,288
165,166,166,Davis Love III,4.27,10,234
166,T167,T167,J.P. Hayes,4.44,8,180
167,T167,T167,Steve Marino,4.44,12,270
168,169,169,Ricky Barnes,4.51,13,288
169,170,170,Jarrod Lyle,4.7,11,234
170,T171,T171,Charl Schwartzel,4.76,12,252
171,T171,T171,Will Strickler,4.76,6,126
172,173,173,Jhonattan Vegas,4.9,15,306
173,T174,T174,Tommy Gainey,4.94,16,324
174,T174,T174,Billy Mayfair,4.94,16,324
175,T174,T174,Martin Piller,4.94,8,162
176,T177,T177,Phil Mickelson,4.97,17,342
177,T177,T177,Rory Sabbatini,4.97,17,342
178,179,179,Chris Couch,5.21,15,288
179,180,180,Robert Garrigus,5.23,16,306
180,181,181,Chris Riley,5.98,14,234
181,T182,T182,Joe Durant,6.06,12,198
182,T182,T182,Boo Weekley,6.06,12,198
183,184,184,Justin Hicks,6.25,9,144
184,185,185,Bio Kim,6.57,13,198
185,186,186,Troy Merritt,8.02,13,162
