,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
62,T60,T60,Tom Gillis,55,"25' 2""",10500.5,417
63,T60,T60,J.B. Holmes,57,"25' 2""",9857.333,392
64,T60,T60,Freddie Jacobson,92,"25' 2""",13837.833,550
65,T60,T60,Bio Kim,71,"25' 2""",10251.583,407
66,T60,T60,William McGirt,103,"25' 2""",20774.583,826
67,T60,T60,Justin Rose,79,"25' 2""",13569.0,539
68,T69,T69,Michael Bradley,74,"25' 1""",12708.833,507
69,T69,T69,Stewart Cink,72,"25' 1""",10968.917,437
70,T69,T69,Jason Day,76,"25' 1""",11455.75,456
71,T69,T69,Brian Gay,90,"25' 1""",14894.833,594
72,T69,T69,Kevin Kisner,70,"25' 1""",10858.167,433
73,T69,T69,Bill Lunde,92,"25' 1""",16722.25,666
74,T69,T69,Zack Miller,86,"25' 1""",14524.75,579
75,T69,T69,Carl Pettersson,95,"25' 1""",18341.0,730
76,T69,T69,Scott Piercy,78,"25' 1""",12601.5,503
77,T69,T69,Daniel Summerhays,75,"25' 1""",13653.0,544
78,T79,T79,Briny Baird,60,"25' 0""",10985.333,440
79,T79,T79,Chad Campbell,99,"25' 0""",19795.5,791
80,T79,T79,Davis Love III,70,"25' 0""",11884.083,475
81,T79,T79,Billy Mayfair,94,"25' 0""",18089.833,724
82,T79,T79,Troy Merritt,63,"25' 0""",11842.833,473
83,T79,T79,Tag Ridings,87,"25' 0""",14850.333,595
84,T79,T79,Andres Romero,77,"25' 0""",12319.75,493
85,T79,T79,Bo Van Pelt,92,"25' 0""",14429.75,578
86,T79,T79,Mark Wilson,89,"25' 0""",14511.417,581
87,T88,T88,Charley Hoffman,93,"24' 11""",14990.583,601
88,T88,T88,Matt Jones,71,"24' 11""",12278.75,493
89,T88,T88,Steve Marino,76,"24' 11""",12011.75,482
90,T88,T88,Scott Stallings,84,"24' 11""",14388.917,577
91,T92,T92,Woody Austin,59,"24' 10""",10372.833,418
92,T92,T92,D.J. Brigman,67,"24' 10""",10470.583,422
93,T92,T92,Zach Johnson,79,"24' 10""",13072.833,526
94,T92,T92,Robert Karlsson,61,"24' 10""",8753.5,353
95,T92,T92,Chris Riley,76,"24' 10""",13959.75,562
96,T92,T92,Vijay Singh,79,"24' 10""",14786.833,596
97,T92,T92,Paul Stankowski,78,"24' 10""",12857.917,517
98,T92,T92,Gary Woodland,93,"24' 10""",15303.25,617
99,T100,T100,Aaron Baddeley,77,"24' 9""",12144.917,491
100,T100,T100,Keegan Bradley,91,"24' 9""",15301.667,619
101,T100,T100,Luke Donald,73,"24' 9""",10575.833,427
102,T100,T100,Tim Herron,85,"24' 9""",15870.583,641
103,T100,T100,Brandt Jobe,100,"24' 9""",17388.917,703
104,T100,T100,Marc Leishman,87,"24' 9""",16167.583,654
105,T100,T100,Kevin Streelman,90,"24' 9""",14886.083,601
106,T100,T100,Garrett Willis,71,"24' 9""",12717.417,513
107,T100,T100,Y.E. Yang,63,"24' 9""",8212.0,332
108,T109,T109,Michael Connell,76,"24' 8""",15018.667,608
109,T109,T109,Martin Laird,77,"24' 8""",12499.5,506
110,T109,T109,Spencer Levin,113,"24' 8""",20617.0,835
111,T109,T109,Troy Matteson,91,"24' 8""",16523.667,671
112,T109,T109,Kevin Na,84,"24' 8""",12069.417,490
113,T109,T109,Vaughn Taylor,89,"24' 8""",17006.917,690
114,T115,T115,Robert Allenby,84,"24' 7""",14971.583,608
115,T115,T115,Webb Simpson,98,"24' 7""",17104.167,696
116,T115,T115,Chris Stroud,88,"24' 7""",15919.75,647
117,T115,T115,Roland Thatcher,67,"24' 7""",11835.75,481
118,T119,T119,Stephen Ames,69,"24' 6""",12253.667,500
119,T119,T119,Joseph Bramlett,73,"24' 6""",12400.75,506
120,T119,T119,David Duval,67,"24' 6""",11481.667,469
121,T119,T119,Harrison Frazar,58,"24' 6""",7707.25,315
122,T119,T119,Lucas Glover,74,"24' 6""",12215.833,498
123,T119,T119,Fabián Gómez,84,"24' 6""",13765.917,562
124,T119,T119,Hunter Haas,96,"24' 6""",17063.083,696
125,T119,T119,Matt Kuchar,94,"24' 6""",14327.25,585
126,T119,T119,Joe Ogilvie,75,"24' 6""",11118.083,454
127,T119,T119,Tim Petrovic,88,"24' 6""",14851.75,607
128,T119,T119,Martin Piller,63,"24' 6""",9943.25,406
129,T130,T130,Ricky Barnes,78,"24' 5""",13432.917,551
130,T130,T130,Kent Jones,76,"24' 5""",13473.917,552
131,T130,T130,David Mathis,83,"24' 5""",13455.667,551
132,T130,T130,Ryan Palmer,82,"24' 5""",11824.25,484
133,T130,T130,Adam Scott,60,"24' 5""",9246.833,379
134,T135,T135,K.J. Choi,77,"24' 4""",11645.667,478
135,T135,T135,Brian Davis,105,"24' 4""",18355.75,755
136,T135,T135,Bobby Gates,82,"24' 4""",13533.667,556
137,T135,T135,Scott Gutschewski,67,"24' 4""",10543.0,434
138,T135,T135,David Hearn,88,"24' 4""",16124.667,663
139,T140,T140,Jim Furyk,87,"24' 3""",15200.0,627
140,T140,T140,Alex Prugh,82,"24' 3""",14896.167,614
141,T140,T140,Nick Watney,80,"24' 3""",12263.167,505
142,T140,T140,Boo Weekley,66,"24' 3""",12266.667,505
143,T144,T144,J.P. Hayes,56,"24' 1""",8782.833,365
144,T144,T144,Justin Hicks,60,"24' 1""",8584.25,356
145,T144,T144,Phil Mickelson,79,"24' 1""",11082.083,460
146,T144,T144,D.J. Trahan,91,"24' 1""",17481.25,727
147,T144,T144,Bubba Watson,85,"24' 1""",12118.083,503
148,T149,T149,Brendon de Jonge,105,"24' 0""",17956.667,748
149,T149,T149,Rickie Fowler,84,"24' 0""",11760.667,490
150,T149,T149,Tommy Gainey,104,"24' 0""",17728.667,738
151,T149,T149,Billy Horschel,75,"24' 0""",12398.083,516
152,T149,T149,Chez Reavie,92,"24' 0""",16525.333,688
153,T149,T149,Kyle Stanley,98,"24' 0""",15573.917,650
154,T155,T155,Kris Blanks,92,"23' 11""",17392.5,727
155,T155,T155,Jim Renner,65,"23' 11""",10248.333,428
156,T155,T155,John Rollins,85,"23' 11""",14744.833,617
157,T155,T155,Rory Sabbatini,85,"23' 11""",11951.833,499
158,T159,T159,Arjun Atwal,91,"23' 10""",15193.583,638
159,T159,T159,Shane Bertsch,62,"23' 10""",9630.083,404
160,T159,T159,Ernie Els,71,"23' 10""",12862.083,539
161,T159,T159,Retief Goosen,50,"23' 10""",7886.6669999999995,331
162,T163,T163,Cameron Beckman,71,"23' 9""",11458.0,483
163,T163,T163,Sergio Garcia,61,"23' 9""",9280.917,391
164,T163,T163,Camilo Villegas,69,"23' 9""",10436.417,439
165,T166,T166,Matt Bettencourt,84,"23' 8""",14044.667,593
166,T166,T166,Chris DiMarco,93,"23' 8""",15850.667,670
167,T166,T166,Nick O'Hern,89,"23' 8""",15014.667,634
168,T166,T166,David Toms,78,"23' 8""",12116.083,512
169,T170,T170,Padraig Harrington,60,"23' 7""",8344.75,354
170,T170,T170,Chris Kirk,87,"23' 7""",14845.583,629
171,T172,T172,Sung Kang,63,"23' 6""",9898.333,421
172,T172,T172,Kevin Stadler,88,"23' 6""",14777.25,629
173,T174,T174,Alex Cejka,59,"23' 5""",9410.75,402
174,T174,T174,Justin Leonard,82,"23' 5""",14801.5,631
175,T174,T174,Graeme McDowell,50,"23' 5""",6735.8330000000005,288
176,T177,T177,Dustin Johnson,72,"23' 4""",10221.917,438
177,T177,T177,Pat Perez,76,"23' 4""",12887.333,552
178,T177,T177,Heath Slocum,89,"23' 4""",16099.583,690
179,180,180,Robert Garrigus,83,"23' 2""",12972.417,559
180,T181,T181,Rich Beem,53,"23' 0""",8685.417,378
181,T181,T181,Jason Bohn,74,"23' 0""",12900.667,561
182,183,183,Joe Durant,71,"22' 11""",13179.667,576
183,184,184,Paul Goydos,81,"22' 6""",13438.25,598
184,T185,T185,Kevin Chappell,78,"22' 4""",10985.5,491
185,T185,T185,Rocco Mediate,53,"22' 4""",8253.25,369
