,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
0,T1,T1,Robert Allenby,84,7,51
1,T1,T1,Jason Bohn,74,7,42
2,T1,T1,Brian Davis,105,7,45
3,T1,T1,David Mathis,83,7,39
4,T1,T1,D.J. Trahan,91,7,67
5,T1,T1,Boo Weekley,66,7,61
6,T7,T7,Cameron Beckman,71,6,45
7,T7,T7,Chad Campbell,99,6,67
8,T7,T7,Steve Marino,76,6,42
9,T7,T7,Billy Mayfair,94,6,60
10,T7,T7,Kyle Stanley,98,6,56
11,T12,T12,Woody Austin,59,5,30
12,T12,T12,Shane Bertsch,62,5,27
13,T12,T12,Jonathan Byrd,83,5,24
14,T12,T12,James Driscoll,71,5,36
15,T12,T12,Charley Hoffman,93,5,41
16,T12,T12,Dustin Johnson,72,5,40
17,T12,T12,Bio Kim,71,5,37
18,T12,T12,Nick O'Hern,89,5,40
19,T12,T12,Josh Teater,104,5,48
20,T12,T12,Jhonattan Vegas,84,5,61
21,T22,T22,Arjun Atwal,91,4,45
22,T22,T22,Ricky Barnes,78,4,43
23,T22,T22,K.J. Choi,77,4,32
24,T22,T22,Michael Connell,76,4,40
25,T22,T22,Joe Durant,71,4,57
26,T22,T22,David Duval,67,4,38
27,T22,T22,Bobby Gates,82,4,44
28,T22,T22,Paul Goydos,81,4,44
29,T22,T22,Scott Gutschewski,67,4,44
30,T22,T22,Justin Hicks,60,4,50
31,T22,T22,J.B. Holmes,57,4,23
32,T22,T22,Charles Howell III,108,4,43
33,T22,T22,Martin Laird,77,4,31
34,T22,T22,Marc Leishman,87,4,46
35,T22,T22,Scott McCarron,65,4,32
36,T22,T22,William McGirt,103,4,47
37,T22,T22,John Merrick,71,4,39
38,T22,T22,Troy Merritt,63,4,41
39,T22,T22,Phil Mickelson,79,4,34
40,T22,T22,Scott Piercy,78,4,37
41,T22,T22,Alex Prugh,82,4,42
42,T22,T22,Jim Renner,65,4,31
43,T22,T22,Rory Sabbatini,85,4,29
44,T22,T22,Adam Scott,60,4,34
45,T22,T22,Vijay Singh,79,4,44
46,T22,T22,Brendan Steele,89,4,38
47,T22,T22,Charlie Wi,83,4,30
48,T49,T49,Stuart Appleby,65,3,31
49,T49,T49,Matt Bettencourt,84,3,43
50,T49,T49,Michael Bradley,74,3,29
51,T49,T49,D.J. Brigman,67,3,37
52,T49,T49,Alex Cejka,59,3,30
53,T49,T49,Kevin Chappell,78,3,38
54,T49,T49,Ben Crane,76,3,30
55,T49,T49,Chris DiMarco,93,3,42
56,T49,T49,Ernie Els,71,3,37
57,T49,T49,Steve Flesch,88,3,36
58,T49,T49,Rickie Fowler,84,3,35
59,T49,T49,Harrison Frazar,58,3,27
60,T49,T49,Jim Furyk,87,3,29
61,T49,T49,Robert Garrigus,83,3,48
62,T49,T49,Lucas Glover,74,3,31
63,T49,T49,Hunter Haas,96,3,41
64,T49,T49,Bill Haas,93,3,36
65,T49,T49,J.P. Hayes,56,3,35
66,T49,T49,Lee Janzen,62,3,25
67,T49,T49,Matt Jones,71,3,28
68,T49,T49,Justin Leonard,82,3,36
69,T49,T49,Jarrod Lyle,83,3,58
70,T49,T49,Hunter Mahan,92,3,49
71,T49,T49,Troy Matteson,91,3,44
72,T49,T49,Ryan Palmer,82,3,31
73,T49,T49,Tag Ridings,87,3,32
74,T49,T49,Alexandre Rocha,65,3,35
75,T49,T49,Andres Romero,77,3,36
76,T49,T49,Chris Stroud,88,3,51
77,T49,T49,Roland Thatcher,67,3,38
78,T49,T49,Cameron Tringale,110,3,52
79,T49,T49,Camilo Villegas,69,3,34
80,T49,T49,Jimmy Walker,79,3,41
81,T49,T49,Garrett Willis,71,3,38
82,T49,T49,Gary Woodland,93,3,42
83,T84,T84,Blake Adams,116,2,49
84,T84,T84,Aaron Baddeley,77,2,27
85,T84,T84,Rich Beem,53,2,30
86,T84,T84,Kris Blanks,92,2,55
87,T84,T84,Steven Bowditch,86,2,48
88,T84,T84,Keegan Bradley,91,2,43
89,T84,T84,Joseph Bramlett,73,2,48
90,T84,T84,Stewart Cink,72,2,22
91,T84,T84,Chris Couch,73,2,31
92,T84,T84,Jason Day,76,2,31
93,T84,T84,Sergio Garcia,61,2,19
94,T84,T84,Brian Gay,90,2,30
95,T84,T84,Tom Gillis,55,2,43
96,T84,T84,Fabián Gómez,84,2,43
97,T84,T84,Andres Gonzales,60,2,27
98,T84,T84,Nathan Green,81,2,49
99,T84,T84,David Hearn,88,2,42
100,T84,T84,J.J. Henry,96,2,38
101,T84,T84,Jim Herman,69,2,43
102,T84,T84,Brandt Jobe,100,2,56
103,T84,T84,Zach Johnson,79,2,25
104,T84,T84,Richard Johnson,64,2,23
105,T84,T84,Jerry Kelly,85,2,31
106,T84,T84,Chris Kirk,87,2,37
107,T84,T84,Spencer Levin,113,2,41
108,T84,T84,Bill Lunde,92,2,49
109,T84,T84,Ben Martin,74,2,33
110,T84,T84,Matt McQuillan,59,2,22
111,T84,T84,Shaun Micheel,77,2,42
112,T84,T84,Zack Miller,86,2,61
113,T84,T84,D.A. Points,89,2,43
114,T84,T84,Chez Reavie,92,2,54
115,T84,T84,Webb Simpson,98,2,33
116,T84,T84,Nate Smith,66,2,24
117,T84,T84,Brandt Snedeker,85,2,30
118,T84,T84,Kevin Stadler,88,2,43
119,T84,T84,Scott Stallings,84,2,43
120,T84,T84,Paul Stankowski,78,2,35
121,T84,T84,Kevin Streelman,90,2,31
122,T84,T84,Daniel Summerhays,75,2,38
123,T84,T84,Vaughn Taylor,89,2,34
124,T84,T84,Bo Van Pelt,92,2,49
125,T84,T84,Johnson Wagner,81,2,38
126,T84,T84,Nick Watney,80,2,25
127,T84,T84,Bubba Watson,85,2,35
128,T84,T84,Dean Wilson,62,2,23
129,T84,T84,Y.E. Yang,63,2,16
130,T131,T131,Briny Baird,60,1,28
131,T131,T131,Ángel Cabrera,50,1,21
132,T131,T131,Ben Curtis,66,1,32
133,T131,T131,Brendon de Jonge,105,1,34
134,T131,T131,Luke Donald,73,1,12
135,T131,T131,Jason Dufner,78,1,38
136,T131,T131,Tommy Gainey,104,1,60
137,T131,T131,Retief Goosen,50,1,19
138,T131,T131,Padraig Harrington,60,1,23
139,T131,T131,Tim Herron,85,1,38
140,T131,T131,Billy Horschel,75,1,37
141,T131,T131,Kent Jones,76,1,43
142,T131,T131,Sung Kang,63,1,27
143,T131,T131,Robert Karlsson,61,1,19
144,T131,T131,Anthony Kim,72,1,32
145,T131,T131,Derek Lamely,65,1,45
146,T131,T131,Davis Love III,70,1,18
147,T131,T131,Graeme McDowell,50,1,18
148,T131,T131,George McNeill,69,1,21
149,T131,T131,Rocco Mediate,53,1,30
150,T131,T131,Bryce Molder,82,1,24
151,T131,T131,Kevin Na,84,1,25
152,T131,T131,Sean O'Hair,71,1,34
153,T131,T131,Geoff Ogilvy,69,1,28
154,T131,T131,Jeff Overton,92,1,35
155,T131,T131,Rod Pampling,72,1,33
156,T131,T131,Pat Perez,76,1,41
157,T131,T131,Tim Petrovic,88,1,30
158,T131,T131,Martin Piller,63,1,30
159,T131,T131,Ian Poulter,52,1,16
160,T131,T131,Aron Price,58,1,27
161,T131,T131,Chris Riley,76,1,42
162,T131,T131,Justin Rose,79,1,33
163,T131,T131,John Senden,94,1,40
164,T131,T131,Heath Slocum,89,1,33
165,T131,T131,Will Strickler,51,1,36
166,T131,T131,Michael Thompson,79,1,39
167,T131,T131,David Toms,78,1,24
168,T131,T131,Marc Turnesa,54,1,30
