,3-Putt_Avoidance_-_15-20_RANK THIS WEEK,3-Putt_Avoidance_-_15-20_RANK LAST WEEK,3-Putt_Avoidance_-_15-20_PLAYER NAME,3-Putt_Avoidance_-_15-20_ROUNDS,3-Putt_Avoidance_-_15-20_%,3-Putt_Avoidance_-_15-20_TOTAL 3 PUTTS,3-Putt_Avoidance_-_15-20_ATTEMPTS,3-Putt_Avoidance_-_15-20_2 PUTT OR BETTER %
0,T1,T1,Blake Adams,116,0.0,,202,100.0
1,T1,T1,Jonathan Byrd,83,0.0,,133,100.0
2,T1,T1,Chris DiMarco,93,0.0,,175,100.0
3,T1,T1,Sergio Garcia,61,0.0,,76,100.0
4,T1,T1,Retief Goosen,50,0.0,,74,100.0
5,T1,T1,J.B. Holmes,57,0.0,,89,100.0
6,T1,T1,Billy Horschel,75,0.0,,125,100.0
7,T1,T1,Trevor Immelman,84,0.0,,123,100.0
8,T1,T1,Richard Johnson,64,0.0,,101,100.0
9,T1,T1,Jerry Kelly,85,0.0,,120,100.0
10,T1,T1,Davis Love III,70,0.0,,105,100.0
11,T1,T1,Ben Martin,74,0.0,,130,100.0
12,T1,T1,Scott McCarron,65,0.0,,97,100.0
13,T1,T1,John Merrick,71,0.0,,125,100.0
14,T1,T1,Troy Merritt,63,0.0,,122,100.0
15,T1,T1,Geoff Ogilvy,69,0.0,,99,100.0
16,T1,T1,Ryan Palmer,82,0.0,,108,100.0
17,T1,T1,Rod Pampling,72,0.0,,98,100.0
18,T1,T1,Ian Poulter,52,0.0,,78,100.0
19,T1,T1,Alex Prugh,82,0.0,,158,100.0
20,T1,T1,Michael Putnam,67,0.0,,109,100.0
21,T1,T1,Chris Riley,76,0.0,,128,100.0
22,T1,T1,Paul Stankowski,78,0.0,,133,100.0
23,T1,T1,Kyle Stanley,98,0.0,,151,100.0
24,T1,T1,Daniel Summerhays,75,0.0,,139,100.0
25,T1,T1,Johnson Wagner,81,0.0,,127,100.0
26,27,27,David Hearn,88,0.53,1.0,189,99.4
27,28,28,Josh Teater,104,0.57,1.0,176,99.4
28,29,29,Bill Lunde,92,0.58,1.0,171,99.4
29,30,30,John Senden,94,0.6,1.0,168,99.4
30,31,31,Brian Gay,90,0.65,1.0,155,99.3
31,32,32,Webb Simpson,98,0.66,1.0,152,99.3
32,33,33,Charley Hoffman,93,0.68,1.0,147,99.3
33,T34,T34,K.J. Choi,77,0.69,1.0,144,99.3
34,T34,T34,Jhonattan Vegas,84,0.69,1.0,144,99.3
35,36,36,Jason Bohn,74,0.7,1.0,143,99.3
36,37,37,Ricky Barnes,78,0.71,1.0,140,99.2
37,T38,T38,Matt Kuchar,94,0.72,1.0,138,99.2
38,T38,T38,Brendan Steele,89,0.72,1.0,138,99.2
39,T38,T38,Kevin Streelman,90,0.72,1.0,138,99.2
40,T41,T41,Bill Haas,93,0.73,1.0,137,99.2
41,T41,T41,Tim Herron,85,0.73,1.0,137,99.2
42,43,43,Charlie Wi,83,0.74,1.0,136,99.2
43,44,44,Gary Woodland,93,0.77,1.0,130,99.2
44,45,45,Scott Piercy,78,0.78,1.0,129,99.2
45,T46,T46,Robert Allenby,84,0.79,1.0,126,99.2
46,T46,T46,Lucas Glover,74,0.79,1.0,127,99.2
47,48,48,Ryuji Imada,83,0.8,1.0,125,99.2
48,T49,T49,Dustin Johnson,72,0.81,1.0,123,99.1
49,T49,T49,Matt Jones,71,0.81,1.0,123,99.1
50,51,51,Justin Rose,79,0.83,1.0,121,99.1
51,52,52,Andres Romero,77,0.85,1.0,117,99.1
52,53,53,Sung Kang,63,0.87,1.0,115,99.1
53,54,54,Jason Day,76,0.88,1.0,113,99.1
54,55,55,Joe Ogilvie,75,0.9,1.0,111,99.1
55,56,56,Steve Marino,76,0.91,1.0,110,99.0
56,T57,T57,Shane Bertsch,62,0.93,1.0,107,99.0
57,T57,T57,James Driscoll,71,0.93,1.0,108,99.0
58,59,59,Luke Donald,73,0.94,1.0,106,99.0
59,T60,T60,Kevin Kisner,70,0.95,1.0,105,99.0
60,T60,T60,Jim Renner,65,0.95,1.0,105,99.0
61,62,62,Bio Kim,71,0.96,1.0,104,99.0
62,63,63,Nate Smith,66,0.97,1.0,103,99.0
63,64,64,Spencer Levin,113,0.99,2.0,202,99.0
64,65,65,Dean Wilson,62,1.0,1.0,100,99.0
65,66,66,Michael Bradley,74,1.01,1.0,99,98.9
66,67,67,Hunter Haas,96,1.04,2.0,192,98.9
67,T68,T68,Woody Austin,59,1.06,1.0,94,98.9
68,T68,T68,Stewart Cink,72,1.06,1.0,94,98.9
69,T70,T70,George McNeill,69,1.08,1.0,93,98.9
70,T70,T70,Y.E. Yang,63,1.08,1.0,93,98.9
71,72,72,Charles Howell III,108,1.09,2.0,184,98.9
72,T73,T73,Carl Pettersson,95,1.12,2.0,178,98.8
73,T73,T73,Chez Reavie,92,1.12,2.0,179,98.8
74,T73,T73,Cameron Tringale,110,1.12,2.0,179,98.8
75,76,76,Robert Karlsson,61,1.14,1.0,88,98.8
76,T77,T77,J.P. Hayes,56,1.16,1.0,86,98.8
77,T77,T77,Chris Kirk,87,1.16,2.0,172,98.8
78,79,79,J.J. Henry,96,1.17,2.0,171,98.8
79,80,80,Vaughn Taylor,89,1.18,2.0,169,98.8
80,81,81,Rocco Mediate,53,1.19,1.0,84,98.8
81,T82,T82,Andres Gonzales,60,1.22,1.0,82,98.7
82,T82,T82,Padraig Harrington,60,1.22,1.0,82,98.7
83,84,84,Kris Blanks,92,1.23,2.0,162,98.7
84,85,85,Nick O'Hern,89,1.26,2.0,159,98.7
85,T86,T86,Harrison Frazar,58,1.35,1.0,74,98.6
86,T86,T86,Bobby Gates,82,1.35,2.0,148,98.6
87,88,88,Adam Scott,60,1.37,1.0,73,98.6
88,T89,T89,Michael Connell,76,1.38,2.0,145,98.6
89,T89,T89,Scott Stallings,84,1.38,2.0,145,98.6
90,91,91,Colt Knost,80,1.39,2.0,144,98.6
91,T92,T92,Zach Johnson,79,1.41,2.0,142,98.5
92,T92,T92,Hunter Mahan,92,1.41,2.0,142,98.5
93,T92,T92,John Rollins,85,1.41,2.0,142,98.5
94,95,95,Billy Mayfair,94,1.42,2.0,141,98.5
95,T96,T96,Keegan Bradley,91,1.43,2.0,140,98.5
96,T96,T96,Steve Elkington,50,1.43,1.0,70,98.5
97,98,98,Graeme McDowell,50,1.45,1.0,69,98.5
98,99,99,Mark Wilson,89,1.46,2.0,137,98.5
99,T100,T100,Chris Couch,73,1.47,2.0,136,98.5
100,T100,T100,Bo Van Pelt,92,1.47,2.0,136,98.5
101,102,102,Vijay Singh,79,1.48,2.0,135,98.5
102,103,103,Freddie Jacobson,92,1.49,2.0,134,98.5
