,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
78,T75,T75,Darren Clarke,54,"7' 7""",2019.9170000000001,265
79,T75,T75,Chris DiMarco,105,"7' 7""",4225.083,558
80,T75,T75,Jason Dufner,79,"7' 7""",3609.0,475
81,T75,T75,Steve Elkington,64,"7' 7""",2820.833,374
82,T75,T75,Danny Ellis,81,"7' 7""",3614.25,478
83,T75,T75,Brad Faxon,94,"7' 7""",4137.25,543
84,T75,T75,Scott Hoch,52,"7' 7""",2372.417,313
85,T75,T75,Kent Jones,99,"7' 7""",4289.75,567
86,T75,T75,Shigeki Maruyama,93,"7' 7""",4543.333,596
87,T75,T75,Hirofumi Miyase,65,"7' 7""",2823.167,371
88,T75,T75,Kevin Muncrief,50,"7' 7""",2189.917,290
89,T75,T75,Arron Oberholser,77,"7' 7""",3168.333,420
90,T75,T75,Jesper Parnevik,86,"7' 7""",4112.333,545
91,T75,T75,Craig Perks,75,"7' 7""",3294.5,436
92,T75,T75,Chris Riley,78,"7' 7""",2806.0,371
93,T75,T75,Justin Rose,77,"7' 7""",3402.667,447
94,T75,T75,Gene Sauers,83,"7' 7""",3720.333,492
95,T75,T75,John Senden,99,"7' 7""",4165.75,547
96,T75,T75,Scott Simpson,55,"7' 7""",2758.5,364
97,T75,T75,Roger Tambellini,81,"7' 7""",3460.25,458
98,T75,T75,Hidemichi Tanaka,89,"7' 7""",3914.333,517
99,T75,T75,Mike Weir,75,"7' 7""",3170.333,419
100,T101,T101,Craig Barlow,80,"7' 6""",3486.583,464
101,T101,T101,Olin Browne,92,"7' 6""",4079.167,542
102,T101,T101,Mark Calcavecchia,79,"7' 6""",3165.5,421
103,T101,T101,Ben Curtis,56,"7' 6""",2105.25,280
104,T101,T101,Glen Day,101,"7' 6""",4879.5,653
105,T101,T101,Retief Goosen,56,"7' 6""",2085.667,279
106,T101,T101,Dudley Hart,60,"7' 6""",2358.583,314
107,T101,T101,Skip Kendall,99,"7' 6""",4392.667,585
108,T101,T101,Stephen Leaney,84,"7' 6""",2874.583,382
109,T101,T101,Rod Pampling,98,"7' 6""",4202.167,558
110,T101,T101,John Riegger,53,"7' 6""",2360.333,314
111,T101,T101,Scott Verplank,92,"7' 6""",3678.333,492
112,T113,T113,Guy Boros,64,"7' 5""",2973.0,401
113,T113,T113,Craig Bowden,83,"7' 5""",3851.5,517
114,T113,T113,D.J. Brigman,79,"7' 5""",3437.083,462
115,T113,T113,Chad Campbell,100,"7' 5""",3758.667,506
116,T113,T113,Mark Hensby,97,"7' 5""",4556.25,612
117,T113,T113,Jerry Kelly,113,"7' 5""",4610.0,624
118,T113,T113,J.L. Lewis,106,"7' 5""",4433.583,601
119,T113,T113,Steve Lowery,91,"7' 5""",3879.5,523
120,T113,T113,Spike McRoy,93,"7' 5""",3796.583,514
121,T113,T113,Joe Ogilvie,104,"7' 5""",4664.5,630
122,T113,T113,Deane Pappas,72,"7' 5""",3331.667,450
123,T113,T113,Steve Stricker,81,"7' 5""",3813.083,514
124,T113,T113,Tommy Tolles,67,"7' 5""",3327.417,449
125,T126,T126,Rich Beem,81,"7' 4""",2969.333,404
126,T126,T126,David Branshaw,84,"7' 4""",3497.167,475
127,T126,T126,John Cook,57,"7' 4""",2376.25,325
128,T126,T126,Fred Couples,54,"7' 4""",2101.0,285
129,T126,T126,John Daly,79,"7' 4""",3528.833,483
130,T126,T126,Fred Funk,97,"7' 4""",4146.917,565
131,T126,T126,Lucas Glover,95,"7' 4""",3916.417,535
132,T126,T126,Matt Gogel,86,"7' 4""",3915.083,535
133,T126,T126,Charles Howell III,104,"7' 4""",3812.167,517
134,T126,T126,John Huston,62,"7' 4""",2289.167,313
135,T126,T126,Lee Janzen,84,"7' 4""",3627.583,492
136,T126,T126,Peter Lonard,68,"7' 4""",2613.75,356
137,T126,T126,Davis Love III,85,"7' 4""",3269.417,448
138,T126,T126,Billy Mayfair,109,"7' 4""",4194.167,574
139,T126,T126,Blaine McCallister,68,"7' 4""",3058.5,416
140,T126,T126,Scott McCarron,88,"7' 4""",3950.167,538
141,T126,T126,Tag Ridings,53,"7' 4""",2515.333,342
142,T126,T126,Rory Sabbatini,89,"7' 4""",3937.417,538
143,T126,T126,Vaughn Taylor,84,"7' 4""",3763.5,512
144,T126,T126,Grant Waite,79,"7' 4""",3122.25,426
145,T146,T146,Jonathan Byrd,85,"7' 3""",4097.333,562
146,T146,T146,Tim Clark,84,"7' 3""",3737.0,514
147,T146,T146,Ben Crane,92,"7' 3""",4379.417,603
148,T146,T146,Bob Estes,73,"7' 3""",2567.833,353
149,T146,T146,Todd Fischer,104,"7' 3""",4663.417,646
150,T146,T146,David Gossett,57,"7' 3""",2519.833,348
151,T146,T146,Mike Heinen,53,"7' 3""",2549.833,350
152,T146,T146,Phil Mickelson,83,"7' 3""",2767.333,383
153,T146,T146,David Peoples,82,"7' 3""",3910.25,539
154,T146,T146,Tom Pernice Jr.,103,"7' 3""",4337.25,598
155,T156,T156,Paul Azinger,75,"7' 2""",3464.0,483
156,T156,T156,Kris Cox,73,"7' 2""",2976.667,415
157,T156,T156,Ernie Els,62,"7' 2""",2136.5,299
158,T156,T156,Brian Gay,96,"7' 2""",4791.833,671
159,T156,T156,Tim Herron,84,"7' 2""",3245.75,455
160,T156,T156,José María Olazábal,56,"7' 2""",2229.167,310
161,T156,T156,Corey Pavin,83,"7' 2""",3488.0,485
162,T156,T156,Esteban Toledo,92,"7' 2""",4003.583,559
163,T164,T164,José Coceres,68,"7' 1""",3336.583,471
164,T164,T164,Robert Damron,92,"7' 1""",4201.25,596
165,T164,T164,Robert Gamez,103,"7' 1""",4579.167,647
166,T164,T164,J.J. Henry,103,"7' 1""",4322.917,612
167,T164,T164,Hank Kuehne,91,"7' 1""",4483.5,631
168,T164,T164,Heath Slocum,92,"7' 1""",3954.333,558
169,T164,T164,Dean Wilson,99,"7' 1""",4822.5,682
170,T171,T171,Michael Allen,87,"7' 0""",3898.667,557
171,T171,T171,Arjun Atwal,85,"7' 0""",3824.25,545
172,T171,T171,Jeff Brehaut,106,"7' 0""",4426.0,633
173,T171,T171,Brian Kortan,65,"7' 0""",2731.25,388
174,T171,T171,Ryan Palmer,103,"7' 0""",4349.667,618
175,T171,T171,Craig Parry,52,"7' 0""",1946.75,278
176,T171,T171,Dennis Paulson,71,"7' 0""",3418.5,488
177,T171,T171,Andre Stolz,53,"7' 0""",2232.0,319
178,T179,T179,Todd Hamilton,92,"6' 11""",3519.5,511
179,T179,T179,J.P. Hayes,79,"6' 11""",3095.5,450
180,T179,T179,Cliff Kresge,89,"6' 11""",3667.417,529
181,T179,T179,Len Mattiace,75,"6' 11""",3657.417,530
182,T179,T179,John Rollins,90,"6' 11""",3783.917,547
183,184,184,Bernhard Langer,59,"6' 10""",2072.917,304
184,T185,T185,Sergio Garcia,65,"6' 9""",2150.833,317
185,T185,T185,Justin Leonard,90,"6' 9""",3009.5,445
186,T185,T185,Kevin Na,100,"6' 9""",4130.917,611
187,T185,T185,Kevin Sutherland,86,"6' 9""",3201.25,476
188,T185,T185,Roland Thatcher,66,"6' 9""",2707.417,401
189,T190,T190,Niclas Fasth,61,"6' 8""",2516.833,377
190,T190,T190,Mathias Grönberg,91,"6' 8""",3317.333,499
191,T192,T192,Notah Begay III,71,"6' 7""",2952.5,447
192,T192,T192,Mark Brooks,72,"6' 7""",2667.167,403
193,T192,T192,Omar Uresti,85,"6' 7""",3459.667,524
194,195,195,Jay Haas,84,"6' 6""",2731.5,418
195,196,196,Dicky Pride,66,"6' 4""",2546.583,401
