,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
0,T1,T1,Paul Azinger,75,0.0,,92,100.0
1,T1,T1,Daniel Chopra,108,0.0,,116,100.0
2,T1,T1,Luke Donald,72,0.0,,105,100.0
3,T1,T1,Jason Dufner,79,0.0,,96,100.0
4,T1,T1,Todd Fischer,104,0.0,,131,100.0
5,T1,T1,Retief Goosen,56,0.0,,62,100.0
6,T1,T1,Bernhard Langer,59,0.0,,62,100.0
7,T1,T1,Stephen Leaney,84,0.0,,95,100.0
8,T1,T1,Justin Leonard,90,0.0,,105,100.0
9,T1,T1,Peter Lonard,68,0.0,,87,100.0
10,T1,T1,Len Mattiace,75,0.0,,75,100.0
11,T1,T1,Scott McCarron,88,0.0,,126,100.0
12,T1,T1,Hirofumi Miyase,65,0.0,,73,100.0
13,T1,T1,Craig Parry,52,0.0,,56,100.0
14,T1,T1,Nick Price,51,0.0,,46,100.0
15,T1,T1,John Riegger,53,0.0,,78,100.0
16,T1,T1,Tiger Woods,78,0.0,,73,100.0
17,18,18,J.L. Lewis,106,0.72,1.0,138,99.2
18,19,19,Woody Austin,94,0.73,1.0,137,99.2
19,20,20,Jeff Sluman,98,0.75,1.0,133,99.2
20,21,21,Brian Gay,96,0.78,1.0,129,99.2
21,22,22,Tom Byrum,83,0.81,1.0,124,99.1
22,23,23,Kevin Na,100,0.82,1.0,122,99.1
23,24,24,Tim Petrovic,111,0.84,1.0,119,99.1
24,25,25,Jesper Parnevik,86,0.85,1.0,118,99.1
25,26,26,Glen Day,101,0.87,1.0,115,99.1
26,T27,T27,Bart Bryant,73,0.88,1.0,114,99.1
27,T27,T27,Esteban Toledo,92,0.88,1.0,113,99.1
28,29,29,Brian Bateman,84,0.89,1.0,112,99.1
29,30,30,Omar Uresti,85,0.91,1.0,110,99.0
30,31,31,Shaun Micheel,93,0.99,1.0,101,99.0
31,32,32,Mark Wilson,62,1.01,1.0,99,98.9
32,T33,T33,Greg Chalmers,70,1.02,1.0,98,98.9
33,T33,T33,Harrison Frazar,86,1.02,1.0,98,98.9
34,T33,T33,Bob Tway,90,1.02,1.0,98,98.9
35,T36,T36,Todd Hamilton,92,1.03,1.0,97,98.9
36,T36,T36,Frank Lickliter II,89,1.03,1.0,97,98.9
37,38,38,Scott Verplank,92,1.04,1.0,96,98.9
