,Putting_from_-_20-25_RANK THIS WEEK,Putting_from_-_20-25_RANK LAST WEEK,Putting_from_-_20-25_PLAYER NAME,Putting_from_-_20-25_ROUNDS,Putting_from_-_20-25_% MADE,Putting_from_-_20-25_ATTEMPTS,Putting_from_-_20-25_PUTTS MADE
125,126,126,Paul Azinger,75,11.96,92,11
126,127,127,Kevin Muncrief,50,11.94,67,8
127,128,128,Brian Kortan,65,11.9,84,10
128,129,129,K.J. Choi,83,11.83,93,11
129,130,130,Grant Waite,79,11.76,85,10
130,131,131,Brian Bateman,84,11.61,112,13
131,132,132,Briny Baird,100,11.59,138,16
132,133,133,J.J. Henry,103,11.57,121,14
133,134,134,Notah Begay III,71,11.54,104,12
134,135,135,Pat Bates,99,11.51,139,16
135,136,136,Kevin Sutherland,86,11.5,113,13
136,137,137,Russ Cochran,61,11.49,87,10
137,138,138,Tom Lehman,70,11.46,96,11
138,139,139,Esteban Toledo,92,11.4,114,13
139,140,140,Jay Haas,84,11.34,97,11
140,141,141,David Toms,80,11.21,107,12
141,T142,T142,Mark Brooks,72,11.11,90,10
142,T142,T142,J.P. Hayes,79,11.11,81,9
143,T144,T144,Scott McCarron,88,11.02,127,14
144,T144,T144,Spike McRoy,93,11.02,127,14
145,146,146,Joey Sindelar,100,10.92,119,13
146,T147,T147,Kent Jones,99,10.77,130,14
147,T147,T147,Mark O'Meara,58,10.77,65,7
148,149,149,Neal Lancaster,106,10.66,122,13
149,150,150,Nick Price,51,10.64,47,5
150,151,151,Justin Leonard,90,10.48,105,11
151,T152,T152,Matt Gogel,86,10.42,96,10
152,T152,T152,Ryan Palmer,103,10.42,144,15
153,154,154,Guy Boros,64,10.34,87,9
154,155,155,Loren Roberts,81,10.19,108,11
155,156,156,Scott Hoch,52,10.14,69,7
156,157,157,José María Olazábal,56,10.0,60,6
157,158,158,Rory Sabbatini,89,9.91,111,11
158,159,159,John Cook,57,9.84,61,6
159,T160,T160,John Daly,79,9.8,102,10
160,T160,T160,Rod Pampling,98,9.8,102,10
161,T160,T160,Vaughn Taylor,84,9.8,102,10
162,163,163,Chris Couch,55,9.64,83,8
163,164,164,Sergio Garcia,65,9.59,73,7
164,165,165,Hidemichi Tanaka,89,9.42,138,13
165,166,166,Jason Dufner,79,9.38,96,9
166,167,167,Roger Tambellini,81,9.35,107,10
167,168,168,Chris Riley,78,9.33,75,7
168,169,169,Duffy Waldorf,79,9.3,86,8
169,170,170,Arjun Atwal,85,9.28,97,9
170,171,171,Cliff Kresge,89,9.17,109,10
171,172,172,Tag Ridings,53,9.09,55,5
172,T173,T173,Robert Allenby,93,9.01,111,10
173,T173,T173,Omar Uresti,85,9.01,111,10
174,175,175,Mike Weir,75,8.82,68,6
175,176,176,Bart Bryant,73,8.77,114,10
176,T177,T177,Danny Briggs,85,8.7,115,10
177,T177,T177,J.L. Lewis,106,8.7,138,12
178,179,179,Blaine McCallister,68,8.6,93,8
179,180,180,Chad Campbell,100,8.53,129,11
180,181,181,Steve Stricker,81,8.42,95,8
181,182,182,Robert Damron,92,8.33,108,9
182,183,183,Tom Pernice Jr.,103,8.18,110,9
183,184,184,David Branshaw,84,7.76,116,9
184,T185,T185,Bob Estes,73,7.5,80,6
185,T185,T185,Matt Kuchar,83,7.5,120,9
186,187,187,Niclas Fasth,61,7.46,67,5
187,188,188,Jerry Kelly,113,7.43,148,11
188,189,189,Dicky Pride,66,7.41,81,6
189,190,190,Kevin Na,100,7.32,123,9
190,191,191,Roland Thatcher,66,7.22,97,7
191,192,192,Craig Parry,52,7.14,56,4
192,193,193,Daniel Chopra,108,6.9,116,8
193,194,194,Jeff Brehaut,106,6.82,132,9
194,195,195,Fred Couples,54,5.97,67,4
195,196,196,Jonathan Byrd,85,5.1,98,5
