,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
0,1,1,Steve Lowery,91,8,49
1,T2,T2,Jason Bohn,98,7,52
2,T2,T2,Steve Flesch,109,7,47
3,T2,T2,Lucas Glover,95,7,60
4,T2,T2,Jay Williamson,100,7,52
5,T6,T6,Woody Austin,94,6,57
6,T6,T6,Tom Byrum,83,6,31
7,T6,T6,Scott Hend,81,6,62
8,T6,T6,Ryan Palmer,103,6,63
9,T6,T6,Kenny Perry,79,6,39
10,T11,T11,Luke Donald,72,5,30
11,T11,T11,Deane Pappas,72,5,34
12,T11,T11,Corey Pavin,83,5,33
13,T11,T11,Patrick Sheehan,113,5,51
14,T11,T11,Roger Tambellini,81,5,47
15,T11,T11,Tommy Tolles,67,5,44
16,T17,T17,Olin Browne,92,4,37
17,T17,T17,Jonathan Byrd,85,4,37
18,T17,T17,K.J. Choi,83,4,38
19,T17,T17,Daniel Chopra,108,4,43
20,T17,T17,Jason Dufner,79,4,42
21,T17,T17,Joe Durant,85,4,51
22,T17,T17,John Huston,62,4,44
23,T17,T17,Cliff Kresge,89,4,52
24,T17,T17,Matt Kuchar,83,4,50
25,T17,T17,Hunter Mahan,94,4,51
26,T17,T17,Shigeki Maruyama,93,4,35
27,T17,T17,Spike McRoy,93,4,50
28,T17,T17,Kevin Na,100,4,44
29,T17,T17,Mark O'Meara,58,4,26
30,T17,T17,Brenden Pappas,111,4,48
31,T17,T17,Craig Perks,75,4,45
32,T17,T17,Dicky Pride,66,4,42
33,T17,T17,Ted Purdy,114,4,64
34,T17,T17,Brett Quigley,102,4,55
35,T17,T17,Justin Rose,77,4,31
36,T17,T17,Roland Thatcher,66,4,49
37,T38,T38,Stephen Ames,97,3,37
38,T38,T38,Rich Barcelo,67,3,37
39,T38,T38,Craig Barlow,80,3,42
40,T38,T38,Cameron Beckman,99,3,55
41,T38,T38,David Branshaw,84,3,45
42,T38,T38,Jeff Brehaut,106,3,60
43,T38,T38,D.J. Brigman,79,3,53
44,T38,T38,Mark Calcavecchia,79,3,41
45,T38,T38,Tom Carter,113,3,50
46,T38,T38,Alex Cejka,76,3,41
47,T38,T38,Niclas Fasth,61,3,39
48,T38,T38,David Gossett,57,3,48
49,T38,T38,Scott Hoch,52,3,21
50,T38,T38,Freddie Jacobson,83,3,35
51,T38,T38,Kent Jones,99,3,46
52,T38,T38,Skip Kendall,99,3,47
53,T38,T38,Hank Kuehne,91,3,40
54,T38,T38,J.L. Lewis,106,3,48
55,T38,T38,Frank Lickliter II,89,3,39
56,T38,T38,Peter Lonard,68,3,24
57,T38,T38,David Morland IV,73,3,44
58,T38,T38,Kevin Muncrief,50,3,29
59,T38,T38,Rod Pampling,98,3,42
60,T38,T38,Craig Parry,52,3,20
61,T38,T38,Steve Pate,71,3,45
62,T38,T38,Pat Perez,102,3,67
63,T38,T38,Rory Sabbatini,89,3,50
64,T38,T38,Scott Simpson,55,3,36
65,T38,T38,Vaughn Taylor,84,3,46
66,T38,T38,Bob Tway,90,3,36
67,T38,T38,Omar Uresti,85,3,43
68,T38,T38,Dean Wilson,99,3,45
69,T70,T70,Steve Allan,102,2,51
70,T70,T70,Michael Allen,87,2,31
71,T70,T70,Billy Andrade,104,2,57
72,T70,T70,Tommy Armour III,87,2,43
73,T70,T70,Brian Bateman,84,2,32
74,T70,T70,Rich Beem,81,2,42
75,T70,T70,Notah Begay III,71,2,40
76,T70,T70,Guy Boros,64,2,40
77,T70,T70,Craig Bowden,83,2,41
78,T70,T70,Danny Briggs,85,2,48
79,T70,T70,Tim Clark,84,2,36
80,T70,T70,José Coceres,68,2,29
81,T70,T70,Kris Cox,73,2,40
82,T70,T70,Ben Crane,92,2,37
83,T70,T70,John Daly,79,2,35
