,Putting_from_10_RANK THIS WEEK,Putting_from_10_RANK LAST WEEK,Putting_from_10_PLAYER NAME,Putting_from_10_ROUNDS,Putting_from_10_% MADE,Putting_from_10_ATTEMPTS,Putting_from_10_PUTTS MADE
0,1,1,Cliff Kresge,89,63.41,41,26
1,T2,T2,Richard Johnson,102,60.0,60,36
2,T2,T2,Tiger Woods,78,60.0,35,21
3,4,4,Skip Kendall,99,59.32,59,35
4,5,5,Steve Flesch,109,59.18,49,29
5,6,6,Kent Jones,99,59.09,66,39
6,7,7,Shigeki Maruyama,93,58.82,51,30
7,8,8,Luke Donald,72,58.06,31,18
8,9,9,Michael Allen,87,57.14,63,36
9,10,10,Todd Fischer,104,56.9,58,33
10,T11,T11,Geoff Ogilvy,91,55.77,52,29
11,T11,T11,Steve Stricker,81,55.77,52,29
12,13,13,José Coceres,68,55.0,40,22
13,14,14,Tom Lehman,70,54.76,42,23
14,T15,T15,Todd Hamilton,92,54.55,55,30
15,T15,T15,Freddie Jacobson,83,54.55,44,24
16,T17,T17,Billy Andrade,104,54.24,59,32
17,T17,T17,Brent Geiberger,94,54.24,59,32
18,T19,T19,David Morland IV,73,54.17,48,26
19,T19,T19,Bob Tway,90,54.17,48,26
20,21,21,Paul Azinger,75,54.0,50,27
21,22,22,Mathias Grönberg,91,53.85,39,21
22,23,23,Robert Gamez,103,53.42,73,39
23,24,24,Zach Johnson,109,52.83,53,28
24,25,25,Ben Crane,92,52.54,59,31
25,26,26,Dan Forsman,79,52.5,40,21
26,27,27,Ernie Els,62,52.38,21,11
27,28,28,Craig Barlow,80,52.27,44,23
28,29,29,Loren Roberts,81,52.0,50,26
29,30,30,Stewart Cink,103,51.56,64,33
30,31,31,Steve Pate,71,51.43,35,18
31,32,32,Jay Haas,84,51.28,39,20
32,33,33,Guy Boros,64,51.16,43,22
33,34,34,Brad Faxon,94,51.06,47,24
34,35,35,Carl Pettersson,100,51.02,49,25
35,36,36,Tom Byrum,83,50.98,51,26
36,T37,T37,Steve Allan,102,50.88,57,29
37,T37,T37,Mark Hensby,97,50.88,57,29
38,39,39,Pat Bates,99,50.82,61,31
39,T40,T40,Stephen Ames,97,50.0,54,27
40,T40,T40,Stuart Appleby,84,50.0,42,21
41,T40,T40,Aaron Baddeley,87,50.0,58,29
42,T40,T40,Bob Burns,88,50.0,46,23
43,T40,T40,Blaine McCallister,68,50.0,42,21
44,T40,T40,José María Olazábal,56,50.0,24,12
45,T40,T40,Chris Riley,78,50.0,30,15
46,T40,T40,Andre Stolz,53,50.0,34,17
47,T48,T48,Corey Pavin,83,48.72,39,19
48,T48,T48,Patrick Sheehan,113,48.72,78,38
49,50,50,Arron Oberholser,77,48.65,37,18
50,T51,T51,Mark O'Meara,58,48.57,35,17
51,T51,T51,Kenny Perry,79,48.57,35,17
52,53,53,Glen Day,101,48.53,68,33
53,54,54,Dudley Hart,60,48.39,31,15
54,55,55,Scott Verplank,92,48.33,60,29
55,56,56,Robert Damron,92,48.28,58,28
