,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
95,T93,T93,Cliff Kresge,89,"22' 11""",16807.583,733
96,T93,T93,Frank Lickliter II,89,"22' 11""",17437.167,761
97,T93,T93,Steve Lowery,91,"22' 11""",16839.667,735
98,T93,T93,Blaine McCallister,68,"22' 11""",14185.0,620
99,T93,T93,José María Olazábal,56,"22' 11""",9509.333,415
100,T93,T93,Chris Riley,78,"22' 11""",12335.75,539
101,T102,T102,Guy Boros,64,"22' 10""",13156.25,577
102,T102,T102,Jason Dufner,79,"22' 10""",16804.25,735
103,T102,T102,Todd Fischer,104,"22' 10""",21169.25,927
104,T102,T102,Carlos Franco,99,"22' 10""",21259.583,931
105,T102,T102,Jay Haas,84,"22' 10""",14430.167,633
106,T102,T102,Jonathan Kaye,79,"22' 10""",14738.583,645
107,T102,T102,Davis Love III,85,"22' 10""",13451.75,590
108,T102,T102,Tom Pernice Jr.,103,"22' 10""",19998.417,875
109,T102,T102,Carl Pettersson,100,"22' 10""",16841.083,737
110,T102,T102,Kevin Sutherland,86,"22' 10""",15048.667,660
111,T112,T112,Cameron Beckman,99,"22' 9""",19651.167,863
112,T112,T112,Jonathan Byrd,85,"22' 9""",15254.667,671
113,T112,T112,Chad Campbell,100,"22' 9""",18685.083,821
114,T112,T112,Scott Hend,81,"22' 9""",15765.75,692
115,T112,T112,Hank Kuehne,91,"22' 9""",18384.75,808
116,T112,T112,David Morland IV,73,"22' 9""",13465.417,591
117,T112,T112,Tim Petrovic,111,"22' 9""",19512.083,858
118,T112,T112,Ted Purdy,114,"22' 9""",23295.167,1024
119,T112,T112,Andre Stolz,53,"22' 9""",11264.083,496
120,T121,T121,Stewart Cink,103,"22' 8""",17319.417,765
121,T121,T121,Kris Cox,73,"22' 8""",14043.417,619
122,T121,T121,Ken Duke,89,"22' 8""",18206.25,803
123,T121,T121,Fred Funk,97,"22' 8""",19290.75,850
124,T121,T121,Sergio Garcia,65,"22' 8""",12155.417,537
125,T121,T121,Esteban Toledo,92,"22' 8""",17951.833,792
126,T127,T127,Billy Andrade,104,"22' 7""",20549.583,909
127,T127,T127,Stuart Appleby,84,"22' 7""",13149.75,583
128,T127,T127,John Daly,79,"22' 7""",14917.75,660
129,T127,T127,Mark Hensby,97,"22' 7""",18126.333,804
130,T127,T127,Arron Oberholser,77,"22' 7""",14496.5,643
131,T127,T127,John Riegger,53,"22' 7""",11988.75,531
132,T133,T133,Jason Bohn,98,"22' 6""",20502.833,911
133,T133,T133,Olin Browne,92,"22' 6""",18371.917,816
134,T133,T133,Tom Byrum,83,"22' 6""",16349.083,726
135,T133,T133,Glen Day,101,"22' 6""",19434.0,865
136,T133,T133,Lucas Glover,95,"22' 6""",19750.333,879
137,T133,T133,Phil Mickelson,83,"22' 6""",11855.583,527
138,T133,T133,Scott Verplank,92,"22' 6""",15323.833,682
139,T140,T140,Steve Allan,102,"22' 5""",20385.0,910
140,T140,T140,Bernhard Langer,59,"22' 5""",9207.583,411
141,T140,T140,Kevin Na,100,"22' 5""",19123.083,854
142,T140,T140,Deane Pappas,72,"22' 5""",13974.75,623
143,T140,T140,John Rollins,90,"22' 5""",15248.917,679
144,T140,T140,Vijay Singh,112,"22' 5""",20525.5,915
145,T140,T140,David Toms,80,"22' 5""",13289.167,592
146,T147,T147,Rich Barcelo,67,"22' 4""",13405.583,601
147,T147,T147,Ben Curtis,56,"22' 4""",9059.167,405
148,T147,T147,Brian Gay,96,"22' 4""",18826.0,843
149,T150,T150,Bob Burns,88,"22' 3""",17224.917,775
150,T150,T150,J.P. Hayes,79,"22' 3""",14366.583,646
151,T150,T150,Scott Hoch,52,"22' 3""",10515.667,472
152,T150,T150,Pat Perez,102,"22' 3""",18899.5,848
153,T150,T150,Kirk Triplett,88,"22' 3""",14655.833,658
154,T155,T155,Bart Bryant,73,"22' 2""",15411.667,696
155,T155,T155,Chris DiMarco,105,"22' 2""",16782.25,758
156,T155,T155,Dudley Hart,60,"22' 2""",10249.917,463
157,T155,T155,Jeff Maggert,60,"22' 2""",11383.833,514
158,T155,T155,Kenny Perry,79,"22' 2""",14547.917,656
159,T155,T155,Nick Price,51,"22' 2""",7651.25,345
160,T155,T155,Omar Uresti,85,"22' 2""",16788.917,758
161,T162,T162,Craig Barlow,80,"22' 1""",15899.917,720
162,T162,T162,Russ Cochran,61,"22' 1""",12403.75,562
163,T162,T162,Fred Couples,54,"22' 1""",10063.833,456
164,T162,T162,Tom Lehman,70,"22' 1""",13187.25,598
165,T162,T162,J.L. Lewis,106,"22' 1""",20177.083,912
166,T167,T167,David Branshaw,84,"22' 0""",16691.5,758
167,T167,T167,Ernie Els,62,"22' 0""",9017.25,410
168,T167,T167,Joe Ogilvie,104,"22' 0""",17692.833,803
169,T167,T167,Joey Sindelar,100,"22' 0""",20583.5,937
170,T167,T167,Heath Slocum,92,"22' 0""",19036.0,866
171,T167,T167,Bob Tway,90,"22' 0""",14109.333,641
172,T173,T173,Mark Calcavecchia,79,"21' 11""",12702.583,579
173,T173,T173,José Coceres,68,"21' 11""",12541.917,572
174,T175,T175,Rich Beem,81,"21' 10""",13837.833,635
175,T175,T175,Joe Durant,85,"21' 10""",17909.167,821
176,T175,T175,Niclas Fasth,61,"21' 10""",10797.75,494
177,T175,T175,Tripp Isenhour,55,"21' 10""",11004.167,504
178,T175,T175,Justin Leonard,90,"21' 10""",14799.417,678
179,T175,T175,Jeff Sluman,98,"21' 10""",18937.417,867
180,T175,T175,Jay Williamson,100,"21' 10""",20094.583,919
181,T182,T182,Tim Clark,84,"21' 9""",15349.333,705
182,T182,T182,Robert Gamez,103,"21' 9""",19448.083,893
183,T184,T184,Robert Damron,92,"21' 7""",17609.25,817
184,T184,T184,Bob Estes,73,"21' 7""",11268.833,522
185,T184,T184,John Huston,62,"21' 7""",9600.167,444
186,187,187,Vaughn Taylor,84,"21' 5""",16754.333,782
187,188,188,Alex Cejka,76,"21' 3""",11920.833,560
188,189,189,Mike Weir,75,"21' 2""",11129.75,525
189,T190,T190,Mark Brooks,72,"21' 1""",12084.083,573
190,T190,T190,Peter Lonard,68,"21' 1""",12209.917,579
191,192,192,David Gossett,57,"21' 0""",10531.083,502
192,193,193,Justin Rose,77,"20' 11""",12999.583,622
193,194,194,Woody Austin,94,"20' 10""",18035.25,864
194,195,195,Kevin Muncrief,50,"20' 8""",9802.667,474
195,196,196,Rocco Mediate,53,"20' 5""",7621.0830000000005,373
