,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
177,T178,T178,Arjun Atwal,85,0.9
178,T178,T178,Niclas Fasth,61,0.9
179,T178,T178,Spike McRoy,93,0.9
180,T178,T178,Kevin Na,100,0.9
181,T178,T178,Ryan Palmer,103,0.9
182,T178,T178,Esteban Toledo,92,0.9
183,T178,T178,Omar Uresti,85,0.9
184,T178,T178,Grant Waite,79,0.9
185,T186,T186,David Branshaw,84,0.8
186,T186,T186,Jeff Brehaut,106,0.8
187,T186,T186,Mathias Grönberg,91,0.8
188,T186,T186,J.P. Hayes,79,0.8
189,T186,T186,Brian Kortan,65,0.8
190,T186,T186,Blaine McCallister,68,0.8
191,T192,T192,Cliff Kresge,89,0.7
192,T192,T192,Andre Stolz,53,0.7
193,T192,T192,Roland Thatcher,66,0.7
194,T195,T195,Mark Brooks,72,0.6
195,T195,T195,Dicky Pride,66,0.6
