,Putting_from_7_RANK THIS WEEK,Putting_from_7_RANK LAST WEEK,Putting_from_7_PLAYER NAME,Putting_from_7_ROUNDS,Putting_from_7_% MADE,Putting_from_7_ATTEMPTS,Putting_from_7_PUTTS MADE
93,T94,T94,Charles Howell III,104,63.16,76,48
94,T94,T94,David Morland IV,73,63.16,57,36
95,96,96,Tommy Armour III,87,63.08,65,41
96,97,97,Steve Elkington,64,63.04,46,29
97,T98,T98,Michael Allen,87,63.01,73,46
98,T98,T98,Tom Byrum,83,63.01,73,46
99,T98,T98,Steve Lowery,91,63.01,73,46
100,101,101,Alex Cejka,76,62.96,54,34
101,102,102,Briny Baird,100,62.86,70,44
102,103,103,Peter Lonard,68,62.69,67,42
103,104,104,Chris DiMarco,105,62.67,75,47
104,T105,T105,Kris Cox,73,62.5,56,35
105,T105,T105,Tom Lehman,70,62.5,40,25
106,T105,T105,Scott Verplank,92,62.5,64,40
107,T105,T105,Mike Weir,75,62.5,56,35
108,109,109,Kent Jones,99,62.37,93,58
109,110,110,Roger Tambellini,81,62.32,69,43
110,111,111,Steve Allan,102,62.2,82,51
111,112,112,Bob Burns,88,62.03,79,49
112,113,113,Kevin Na,100,62.0,100,62
113,T114,T114,Rod Pampling,98,61.97,71,44
114,T114,T114,Gene Sauers,83,61.97,71,44
115,116,116,Geoff Ogilvy,91,61.9,63,39
116,117,117,Vaughn Taylor,84,61.84,76,47
117,T118,T118,Todd Fischer,104,61.54,78,48
118,T118,T118,Mike Heinen,53,61.54,52,32
119,120,120,Pat Perez,102,61.46,96,59
120,T121,T121,Tim Herron,84,61.43,70,43
121,T121,T121,Spike McRoy,93,61.43,70,43
122,123,123,J.L. Lewis,106,61.18,85,52
123,124,124,Mark Wilson,62,61.11,54,33
124,T125,T125,Jason Dufner,79,61.04,77,47
125,T125,T125,Jeff Sluman,98,61.04,77,47
126,127,127,Bernhard Langer,59,60.98,41,25
127,128,128,Kenny Perry,79,60.56,71,43
128,129,129,Fred Funk,97,60.47,86,52
129,130,130,K.J. Choi,83,60.29,68,41
130,131,131,Brian Gay,96,60.23,88,53
131,T132,T132,Cliff Kresge,89,60.0,70,42
132,T132,T132,Blaine McCallister,68,60.0,55,33
133,T132,T132,Joe Ogilvie,104,60.0,85,51
134,T132,T132,Nick Price,51,60.0,30,18
135,T132,T132,Tiger Woods,78,60.0,40,24
136,T137,T137,Chris Smith,105,59.77,87,52
137,T137,T137,Esteban Toledo,92,59.77,87,52
138,139,139,Glen Day,101,59.76,82,49
139,140,140,D.J. Brigman,79,59.68,62,37
140,141,141,Mark Calcavecchia,79,59.65,57,34
141,142,142,Bob Estes,73,59.62,52,31
142,143,143,Billy Andrade,104,59.55,89,53
143,144,144,Sergio Garcia,65,59.26,54,32
144,145,145,Kevin Muncrief,50,59.09,44,26
145,146,146,Arjun Atwal,85,59.02,61,36
146,147,147,Mark O'Meara,58,58.97,39,23
147,148,148,David Gossett,57,58.93,56,33
148,149,149,Neal Lancaster,106,58.75,80,47
149,150,150,Hirofumi Miyase,65,58.7,46,27
150,151,151,Luke Donald,72,58.62,58,34
151,152,152,Dudley Hart,60,58.54,41,24
152,153,153,Grant Waite,79,58.18,55,32
153,154,154,Scott Hoch,52,58.06,62,36
154,155,155,David Frost,78,57.97,69,40
155,156,156,John Daly,79,57.69,52,30
156,157,157,Dean Wilson,99,57.5,80,46
157,T158,T158,John Cook,57,57.45,47,27
158,T158,T158,Mark Hensby,97,57.45,94,54
159,160,160,Stuart Appleby,84,57.41,54,31
160,161,161,Dennis Paulson,71,57.38,61,35
161,T162,T162,Jeff Maggert,60,57.14,56,32
162,T162,T162,José María Olazábal,56,57.14,49,28
163,164,164,Matt Kuchar,83,56.94,72,41
164,165,165,Rich Beem,81,56.72,67,38
165,166,166,Shaun Micheel,93,56.52,69,39
166,167,167,Craig Perks,75,56.34,71,40
167,168,168,Davis Love III,85,56.25,48,27
168,T169,T169,Brian Bateman,84,55.71,70,39
169,T169,T169,Hank Kuehne,91,55.71,70,39
170,171,171,Dicky Pride,66,55.56,72,40
171,172,172,Heath Slocum,92,55.26,76,42
172,173,173,Dan Olsen,75,55.0,60,33
173,174,174,Deane Pappas,72,54.69,64,35
174,175,175,Corey Pavin,83,54.55,55,30
175,176,176,Joe Durant,85,54.1,61,33
176,177,177,Scott Hend,81,53.95,76,41
177,178,178,Robert Damron,92,53.57,84,45
178,179,179,Kirk Triplett,88,53.33,60,32
179,180,180,Omar Uresti,85,53.09,81,43
180,181,181,Chris Couch,55,52.94,34,18
181,182,182,Robert Gamez,103,52.63,76,40
182,183,183,Ben Curtis,56,52.5,40,21
183,184,184,Billy Mayfair,109,51.72,87,45
184,185,185,Craig Barlow,80,51.61,62,32
185,186,186,Justin Rose,77,51.56,64,33
186,187,187,Olin Browne,92,51.52,66,34
187,188,188,Vijay Singh,112,50.75,67,34
188,189,189,Jay Williamson,100,49.33,75,37
189,190,190,Andre Stolz,53,48.98,49,24
190,191,191,Fred Couples,54,48.39,31,15
191,192,192,John Riegger,53,47.5,40,19
192,193,193,Russ Cochran,61,47.06,51,24
193,194,194,John Huston,62,46.88,32,15
194,195,195,Tripp Isenhour,55,46.34,41,19
195,196,196,Phil Mickelson,83,46.3,54,25
