,Average_Putting_Distance_-_All_3_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_3_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_3_putts_PLAYER NAME,Average_Putting_Distance_-_All_3_putts_ROUNDS,Average_Putting_Distance_-_All_3_putts_AVG,Average_Putting_Distance_-_All_3_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_3_putts_TOTAL PUTTS
74,T75,T75,Bob Burns,88,"41' 1""",1354.8329999999999,33
75,T75,T75,Daniel Chopra,108,"41' 1""",1602.0,39
76,T75,T75,José Coceres,68,"41' 1""",1150.917,28
77,T78,T78,Niclas Fasth,61,"40' 9""",1549.3329999999999,38
78,T78,T78,Rod Pampling,98,"40' 9""",1671.0,41
79,80,80,Cameron Beckman,99,"40' 8""",2195.167,54
80,81,81,Steve Allan,102,"40' 7""",2071.583,51
81,T82,T82,Russ Cochran,61,"40' 6""",1174.167,29
82,T82,T82,Kevin Sutherland,86,"40' 6""",1417.6670000000001,35
83,T84,T84,Jason Dufner,79,"40' 5""",1697.3329999999999,42
84,T84,T84,Hank Kuehne,91,"40' 5""",1618.0829999999999,40
85,T86,T86,Jay Delsing,76,"40' 4""",1411.1670000000001,35
86,T86,T86,Hunter Mahan,94,"40' 4""",2055.583,51
87,T88,T88,Jason Bohn,98,"40' 3""",2054.417,51
88,T88,T88,Scott Hoch,52,"40' 3""",804.75,20
89,T88,T88,Chris Smith,105,"40' 3""",2897.167,72
90,T91,T91,Rich Beem,81,"40' 2""",1647.4170000000001,41
91,T91,T91,Neal Lancaster,106,"40' 2""",2449.083,61
92,T93,T93,Robert Damron,92,"40' 1""",2084.417,52
93,T93,T93,Chris Riley,78,"40' 1""",600.6669999999999,15
94,95,95,Dean Wilson,99,"40' 0""",1761.25,44
95,T96,T96,Tommy Armour III,87,"39' 11""",1677.5,42
96,T96,T96,Kevin Muncrief,50,"39' 11""",1158.083,29
97,T96,T96,Bo Van Pelt,107,"39' 11""",1438.1670000000001,36
98,T99,T99,Jeff Maggert,60,"39' 10""",1354.4170000000001,34
99,T99,T99,Nick Price,51,"39' 10""",716.8330000000001,18
100,101,101,Blaine McCallister,68,"39' 9""",1391.75,35
101,T102,T102,Mike Heinen,53,"39' 8""",1386.9170000000001,35
102,T102,T102,Jeff Sluman,98,"39' 8""",1627.6670000000001,41
103,T104,T104,Briny Baird,100,"39' 7""",1465.25,37
104,T104,T104,David Branshaw,84,"39' 7""",1780.5829999999999,45
105,T104,T104,Ted Purdy,114,"39' 7""",2534.0,64
106,T107,T107,Joe Durant,85,"39' 6""",2012.8329999999999,51
107,T107,T107,Steve Elkington,64,"39' 6""",1263.583,32
108,T107,T107,Fred Funk,97,"39' 6""",1579.3329999999999,40
109,T107,T107,Patrick Sheehan,113,"39' 6""",2016.5829999999999,51
110,T111,T111,Geoff Ogilvy,91,"39' 5""",1300.917,33
111,T111,T111,Omar Uresti,85,"39' 5""",1614.75,41
112,T113,T113,Paul Azinger,75,"39' 4""",1181.0,30
113,T113,T113,Dudley Hart,60,"39' 4""",1021.9169999999999,26
114,115,115,Billy Andrade,104,"39' 3""",2239.083,57
115,T116,T116,Shaun Micheel,93,"39' 2""",1879.8329999999999,48
116,T116,T116,Deane Pappas,72,"39' 2""",1293.333,33
117,T118,T118,Todd Fischer,104,"39' 0""",1482.75,38
118,T118,T118,Rocco Mediate,53,"39' 0""",1131.583,29
119,T118,T118,Vijay Singh,112,"39' 0""",1870.1670000000001,48
120,T121,T121,Tim Clark,84,"38' 11""",1399.5829999999999,36
121,T121,T121,Matt Kuchar,83,"38' 11""",1830.4170000000001,47
122,T121,T121,Scott Simpson,55,"38' 11""",1401.0,36
123,T124,T124,Harrison Frazar,86,"38' 10""",1280.917,33
124,T124,T124,Hidemichi Tanaka,89,"38' 10""",1166.0,30
125,T126,T126,K.J. Choi,83,"38' 6""",1387.0,36
126,T126,T126,Fred Couples,54,"38' 6""",1309.083,34
127,T126,T126,Heath Slocum,92,"38' 6""",1502.5,39
128,T126,T126,Roland Thatcher,66,"38' 6""",1849.0829999999999,48
129,130,130,Dan Olsen,75,"38' 5""",1229.833,32
130,T131,T131,Chad Campbell,100,"38' 4""",1534.6670000000001,40
131,T131,T131,Grant Waite,79,"38' 4""",1762.1670000000001,46
132,T133,T133,David Gossett,57,"38' 3""",1760.0,46
133,T133,T133,Ryan Palmer,103,"38' 3""",2335.333,61
134,T133,T133,Roger Tambellini,81,"38' 3""",1757.5829999999999,46
135,T136,T136,Rich Barcelo,67,"38' 2""",1374.1670000000001,36
136,T136,T136,Tripp Isenhour,55,"38' 2""",991.75,26
137,T136,T136,Tom Pernice Jr.,103,"38' 2""",1640.5829999999999,43
138,139,139,David Morland IV,73,"38' 1""",1599.9170000000001,42
139,T140,T140,Lucas Glover,95,"38' 0""",2165.5,57
140,T140,T140,Vaughn Taylor,84,"38' 0""",1594.4170000000001,42
141,142,142,Brian Gay,96,"37' 10""",1060.417,28
142,T143,T143,Robert Allenby,93,"37' 8""",1809.4170000000001,48
143,T143,T143,Brett Quigley,102,"37' 8""",2034.6670000000001,54
144,T145,T145,J.L. Lewis,106,"37' 5""",1760.4170000000001,47
145,T145,T145,Pat Perez,102,"37' 5""",2471.167,66
146,T145,T145,Scott Verplank,92,"37' 5""",1010.4169999999999,27
147,T148,T148,Jay Haas,84,"37' 4""",671.8330000000001,18
148,T148,T148,Steve Pate,71,"37' 4""",1681.0,45
149,T150,T150,Cliff Kresge,89,"37' 3""",1938.4170000000001,52
150,T150,T150,Shigeki Maruyama,93,"37' 3""",1302.833,35
151,T150,T150,Andre Stolz,53,"37' 3""",1043.333,28
152,T150,T150,Jay Williamson,100,"37' 3""",1937.3329999999999,52
153,154,154,Tim Petrovic,111,"37' 2""",1560.25,42
154,T155,T155,Brian Bateman,84,"37' 0""",1184.583,32
155,T155,T155,Ben Crane,92,"37' 0""",1370.0,37
156,157,157,Lee Janzen,84,"36' 10""",2061.083,56
157,T158,T158,Kris Cox,73,"36' 8""",1466.0829999999999,40
158,T158,T158,Mark Hensby,97,"36' 8""",1319.0,36
159,160,160,Peter Lonard,68,"36' 7""",878.8330000000001,24
160,161,161,Chris DiMarco,105,"36' 6""",1314.4170000000001,36
161,162,162,D.J. Brigman,79,"36' 4""",1890.8329999999999,52
162,163,163,Tim Herron,84,"36' 3""",1088.333,30
163,T164,T164,Mark O'Meara,58,"36' 2""",940.6669999999999,26
164,T164,T164,Joe Ogilvie,104,"36' 2""",1519.5829999999999,42
165,T164,T164,Justin Rose,77,"36' 2""",1120.5,31
166,T167,T167,Arron Oberholser,77,"36' 0""",1007.8330000000001,28
167,T167,T167,Loren Roberts,81,"36' 0""",899.9169999999999,25
168,169,169,Mark Brooks,72,"35' 9""",1000.0,28
169,170,170,Stuart Appleby,84,"35' 7""",1139.0,32
170,171,171,Freddie Jacobson,83,"35' 5""",1240.0,35
171,172,172,Jonathan Byrd,85,"35' 4""",1270.833,36
172,173,173,Gene Sauers,83,"35' 3""",1658.5829999999999,47
173,T174,T174,Matt Gogel,86,"35' 1""",1261.833,36
174,T174,T174,John Huston,62,"35' 1""",1473.4170000000001,42
175,T176,T176,Arjun Atwal,85,"34' 10""",1360.0,39
176,T176,T176,Notah Begay III,71,"34' 10""",1325.0829999999999,38
177,T176,T176,Mark Calcavecchia,79,"34' 10""",1359.8329999999999,39
178,T176,T176,Hirofumi Miyase,65,"34' 10""",1149.167,33
179,T180,T180,Woody Austin,94,"34' 6""",1933.75,56
180,T180,T180,Darren Clarke,54,"34' 6""",689.4169999999999,20
181,T182,T182,Jerry Kelly,113,"34' 5""",1238.583,36
182,T182,T182,Tommy Tolles,67,"34' 5""",1514.5829999999999,44
183,184,184,Scott Hend,81,"34' 4""",2061.167,60
184,185,185,Luke Donald,72,"34' 3""",1028.667,30
185,186,186,Mike Weir,75,"34' 2""",1161.083,34
186,187,187,Kenny Perry,79,"34' 1""",1261.917,37
187,188,188,Billy Mayfair,109,"33' 3""",1996.75,60
188,189,189,Alex Cejka,76,"32' 10""",1344.9170000000001,41
189,190,190,Steve Lowery,91,"32' 9""",1571.9170000000001,48
190,191,191,Dicky Pride,66,"32' 8""",1372.0,42
191,192,192,Tom Byrum,83,"32' 5""",1004.1669999999999,31
192,T193,T193,Steve Flesch,109,"31' 5""",1445.75,46
193,T193,T193,Kirk Triplett,88,"31' 5""",815.9169999999999,26
194,195,195,Craig Barlow,80,"31' 4""",1252.917,40
195,196,196,Davis Love III,85,"30' 6""",884.0830000000001,29
