,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
45,T37,T37,Scott Simpson,55,"11' 4""",1663.0,147
46,T37,T37,Joey Sindelar,100,"11' 4""",2885.5,254
47,T37,T37,Bob Tway,90,"11' 4""",2264.167,200
48,T49,T49,Stephen Ames,97,"11' 3""",3053.583,271
49,T49,T49,Briny Baird,100,"11' 3""",2870.25,256
50,T49,T49,Alex Cejka,76,"11' 3""",1978.1670000000001,176
51,T49,T49,David Gossett,57,"11' 3""",1229.833,109
52,T49,T49,Tripp Isenhour,55,"11' 3""",1506.0829999999999,134
53,T49,T49,Freddie Jacobson,83,"11' 3""",2322.75,207
54,T49,T49,Neal Lancaster,106,"11' 3""",3202.0,285
55,T49,T49,Deane Pappas,72,"11' 3""",2190.417,195
56,T49,T49,Hidemichi Tanaka,89,"11' 3""",2579.0,229
57,T49,T49,Kirk Triplett,88,"11' 3""",2477.083,221
58,T49,T49,Dean Wilson,99,"11' 3""",2949.583,263
59,T60,T60,Guy Boros,64,"11' 2""",1769.6670000000001,159
60,T60,T60,Glen Day,101,"11' 2""",3102.083,277
61,T60,T60,Joe Durant,85,"11' 2""",2718.417,244
62,T60,T60,Richard Johnson,102,"11' 2""",3167.083,284
63,T60,T60,Stephen Leaney,84,"11' 2""",1697.1670000000001,152
64,T60,T60,Kevin Muncrief,50,"11' 2""",1232.667,110
65,T60,T60,Ted Purdy,114,"11' 2""",3784.833,339
66,T60,T60,Chris Riley,78,"11' 2""",1795.4170000000001,161
67,T60,T60,Jay Williamson,100,"11' 2""",2919.167,261
68,T69,T69,Daniel Chopra,108,"11' 1""",3329.75,300
69,T69,T69,Steve Flesch,109,"11' 1""",3070.333,276
70,T69,T69,Brian Kortan,65,"11' 1""",1500.3329999999999,135
71,T69,T69,Tom Lehman,70,"11' 1""",2063.333,186
72,T69,T69,Bo Van Pelt,107,"11' 1""",2978.083,269
73,T74,T74,Billy Andrade,104,"11' 0""",3024.083,274
74,T74,T74,Craig Bowden,83,"11' 0""",2302.083,209
75,T74,T74,Danny Briggs,85,"11' 0""",2601.833,237
76,T74,T74,Bart Bryant,73,"11' 0""",2313.833,211
77,T74,T74,K.J. Choi,83,"11' 0""",2214.75,201
78,T74,T74,Charles Howell III,104,"11' 0""",2372.667,215
79,T74,T74,Billy Mayfair,109,"11' 0""",2561.833,233
80,T74,T74,Carl Pettersson,100,"11' 0""",3028.583,275
81,T74,T74,Justin Rose,77,"11' 0""",2391.25,218
82,T83,T83,Steve Allan,102,"10' 11""",2830.583,260
83,T83,T83,Chris DiMarco,105,"10' 11""",2878.25,264
84,T83,T83,Carlos Franco,99,"10' 11""",3025.083,277
85,T83,T83,Brian Gay,96,"10' 11""",2975.333,272
86,T83,T83,Mark Hensby,97,"10' 11""",2939.417,270
87,T83,T83,Jeff Maggert,60,"10' 11""",1646.25,151
88,T83,T83,Craig Perks,75,"10' 11""",1872.9170000000001,172
89,T83,T83,Roger Tambellini,81,"10' 11""",2135.5,196
90,T91,T91,Jason Bohn,98,"10' 10""",2960.333,273
91,T91,T91,Olin Browne,92,"10' 10""",2798.083,259
92,T91,T91,Stewart Cink,103,"10' 10""",3086.5,284
93,T91,T91,John Cook,57,"10' 10""",1467.8329999999999,136
94,T91,T91,Dudley Hart,60,"10' 10""",1478.1670000000001,136
95,T91,T91,Blaine McCallister,68,"10' 10""",1718.5,159
96,T91,T91,Arron Oberholser,77,"10' 10""",1991.5,184
97,T91,T91,Rod Pampling,98,"10' 10""",2658.833,246
98,T91,T91,Jesper Parnevik,86,"10' 10""",2560.833,237
99,T91,T91,Loren Roberts,81,"10' 10""",2505.083,231
100,T91,T91,Jeff Sluman,98,"10' 10""",2945.583,271
101,T91,T91,Duffy Waldorf,79,"10' 10""",2133.917,197
102,T91,T91,Mike Weir,75,"10' 10""",2050.25,189
103,T104,T104,Cameron Beckman,99,"10' 9""",2953.0,275
104,T104,T104,Ben Crane,92,"10' 9""",2695.333,250
105,T104,T104,Peter Lonard,68,"10' 9""",1477.9170000000001,138
106,T104,T104,Steve Lowery,91,"10' 9""",2438.0,227
107,T104,T104,Pat Perez,102,"10' 9""",3071.583,285
108,T104,T104,Tom Pernice Jr.,103,"10' 9""",2681.083,250
109,T104,T104,David Toms,80,"10' 9""",2307.5,215
110,T104,T104,Tiger Woods,78,"10' 9""",2269.667,211
111,T112,T112,Harrison Frazar,86,"10' 8""",2497.167,235
112,T112,T112,Matt Gogel,86,"10' 8""",2483.417,233
113,T112,T112,Len Mattiace,75,"10' 8""",2051.0,192
114,T112,T112,Joe Ogilvie,104,"10' 8""",2969.333,278
115,T112,T112,José María Olazábal,56,"10' 8""",1359.0829999999999,127
116,T112,T112,David Peoples,82,"10' 8""",2337.25,219
117,T112,T112,Kenny Perry,79,"10' 8""",2242.75,210
118,T112,T112,John Riegger,53,"10' 8""",1543.5,145
119,T120,T120,Robert Damron,92,"10' 7""",2567.583,243
120,T120,T120,Jason Dufner,79,"10' 7""",2322.0,219
121,T120,T120,Hank Kuehne,91,"10' 7""",2655.667,251
122,T120,T120,John Senden,99,"10' 7""",2872.167,271
123,T120,T120,Kevin Sutherland,86,"10' 7""",1877.6670000000001,178
124,T125,T125,David Branshaw,84,"10' 6""",2148.417,205
125,T125,T125,José Coceres,68,"10' 6""",2019.1670000000001,193
126,T125,T125,Danny Ellis,81,"10' 6""",2139.917,203
127,T125,T125,Bob Estes,73,"10' 6""",1580.4170000000001,150
128,T125,T125,Todd Fischer,104,"10' 6""",2782.25,265
129,T125,T125,Mike Heinen,53,"10' 6""",1617.8329999999999,154
130,T125,T125,Scott Hoch,52,"10' 6""",1591.3329999999999,151
131,T125,T125,John Huston,62,"10' 6""",1625.8329999999999,155
132,T125,T125,Zach Johnson,109,"10' 6""",3297.417,314
133,T125,T125,Scott McCarron,88,"10' 6""",2415.25,230
134,T125,T125,Tag Ridings,53,"10' 6""",1548.1670000000001,148
135,T125,T125,Rory Sabbatini,89,"10' 6""",2503.917,239
136,T125,T125,Chris Smith,105,"10' 6""",3029.833,289
137,T138,T138,Michael Allen,87,"10' 5""",2403.0,231
138,T138,T138,Rich Beem,81,"10' 5""",1860.75,179
139,T138,T138,D.J. Brigman,79,"10' 5""",2118.0,204
140,T138,T138,Kent Jones,99,"10' 5""",2747.417,263
141,T138,T138,J.L. Lewis,106,"10' 5""",2823.667,271
142,T138,T138,Shigeki Maruyama,93,"10' 5""",2775.667,266
143,T138,T138,Heath Slocum,92,"10' 5""",2528.583,242
144,T138,T138,Vaughn Taylor,84,"10' 5""",2673.333,256
145,T146,T146,Robert Allenby,93,"10' 4""",2379.333,230
146,T146,T146,Craig Barlow,80,"10' 4""",2197.25,213
147,T146,T146,Jonathan Byrd,85,"10' 4""",2466.583,239
148,T146,T146,Mark Calcavecchia,79,"10' 4""",2006.8329999999999,194
149,T146,T146,Chad Campbell,100,"10' 4""",2374.5,229
150,T146,T146,John Daly,79,"10' 4""",2416.667,233
151,T146,T146,Fred Funk,97,"10' 4""",2604.833,253
152,T146,T146,Skip Kendall,99,"10' 4""",2585.583,250
153,T146,T146,Cliff Kresge,89,"10' 4""",2099.0,203
154,T146,T146,Spike McRoy,93,"10' 4""",2157.083,209
155,T146,T146,Andre Stolz,53,"10' 4""",1328.75,129
156,T146,T146,Grant Waite,79,"10' 4""",1807.0,175
157,T158,T158,Mark Brooks,72,"10' 3""",1454.1670000000001,142
158,T158,T158,Tim Clark,84,"10' 3""",2467.417,241
159,T158,T158,Kris Cox,73,"10' 3""",1671.1670000000001,163
160,T158,T158,Niclas Fasth,61,"10' 3""",1428.3329999999999,139
161,T158,T158,Jerry Kelly,113,"10' 3""",3103.333,304
162,T158,T158,Vijay Singh,112,"10' 3""",3444.417,336
163,T158,T158,Tommy Tolles,67,"10' 3""",1927.25,188
164,T158,T158,Scott Verplank,92,"10' 3""",2515.833,245
165,T166,T166,Paul Azinger,75,"10' 2""",2107.167,208
166,T166,T166,Darren Clarke,54,"10' 2""",1212.25,119
167,T166,T166,Ernie Els,62,"10' 2""",1437.5829999999999,141
168,T166,T166,Davis Love III,85,"10' 2""",1993.9170000000001,196
169,T170,T170,Woody Austin,94,"10' 1""",2688.0,267
170,T170,T170,Lucas Glover,95,"10' 1""",2592.333,258
171,T170,T170,Lee Janzen,84,"10' 1""",2335.25,232
172,T170,T170,Bernhard Langer,59,"10' 1""",1315.5829999999999,130
173,T170,T170,Dennis Paulson,71,"10' 1""",2046.3329999999999,203
174,T175,T175,Arjun Atwal,85,"10' 0""",2283.833,228
175,T175,T175,Robert Gamez,103,"10' 0""",2848.667,284
176,T175,T175,Todd Hamilton,92,"10' 0""",1978.5829999999999,198
177,T175,T175,J.J. Henry,103,"10' 0""",2728.833,273
178,T179,T179,Jeff Brehaut,106,"9' 11""",2671.917,269
179,T179,T179,Retief Goosen,56,"9' 11""",1348.6670000000001,136
180,T179,T179,J.P. Hayes,79,"9' 11""",1830.8329999999999,184
181,T182,T182,Fred Couples,54,"9' 10""",1434.1670000000001,146
182,T182,T182,Tim Herron,84,"9' 10""",1886.6670000000001,192
183,T182,T182,Craig Parry,52,"9' 10""",1093.667,111
184,T185,T185,Mathias Grönberg,91,"9' 9""",1861.8329999999999,191
185,T185,T185,Justin Leonard,90,"9' 9""",1897.1670000000001,195
186,T185,T185,Kevin Na,100,"9' 9""",2440.333,251
187,T185,T185,John Rollins,90,"9' 9""",2208.417,226
188,T189,T189,Roland Thatcher,66,"9' 8""",1831.1670000000001,189
189,T189,T189,Omar Uresti,85,"9' 8""",1931.75,200
190,T191,T191,Notah Begay III,71,"9' 7""",1924.0,201
191,T191,T191,Dicky Pride,66,"9' 7""",1391.25,145
192,T193,T193,Jay Haas,84,"9' 4""",1757.3329999999999,188
193,T193,T193,Ryan Palmer,103,"9' 4""",2623.167,282
194,T195,T195,Sergio Garcia,65,"9' 2""",1571.5,171
195,T195,T195,Phil Mickelson,83,"9' 2""",1692.0829999999999,185
