,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
53,T49,T49,Mark Wilson,62,5.7
54,T55,T55,Greg Chalmers,70,5.6
55,T55,T55,Harrison Frazar,86,5.6
56,T55,T55,Brenden Pappas,111,5.6
57,T55,T55,Corey Pavin,83,5.6
58,T55,T55,David Peoples,82,5.6
59,T55,T55,Ted Purdy,114,5.6
60,T55,T55,Joey Sindelar,100,5.6
61,T62,T62,Billy Andrade,104,5.5
62,T62,T62,Chad Campbell,100,5.5
63,T62,T62,Fred Couples,54,5.5
64,T62,T62,Bernhard Langer,59,5.5
65,T62,T62,Brett Quigley,102,5.5
66,T67,T67,Briny Baird,100,5.4
67,T67,T67,Mark Calcavecchia,79,5.4
68,T67,T67,Glen Day,101,5.4
69,T67,T67,Mark Hensby,97,5.4
70,T67,T67,Skip Kendall,99,5.4
71,T67,T67,Chris Riley,78,5.4
72,T67,T67,Scott Simpson,55,5.4
73,T74,T74,Tom Carter,113,5.3
74,T74,T74,Brent Geiberger,94,5.3
75,T74,T74,Neal Lancaster,106,5.3
76,T74,T74,Len Mattiace,75,5.3
77,T74,T74,Joe Ogilvie,104,5.3
78,T74,T74,Dennis Paulson,71,5.3
79,T74,T74,Jeff Sluman,98,5.3
80,T81,T81,Tim Clark,84,5.2
81,T81,T81,Joe Durant,85,5.2
82,T81,T81,Danny Ellis,81,5.2
83,T81,T81,Fred Funk,97,5.2
84,T81,T81,Brian Gay,96,5.2
85,T81,T81,Mike Heinen,53,5.2
86,T81,T81,Charles Howell III,104,5.2
87,T81,T81,Jonathan Kaye,79,5.2
88,T81,T81,Tom Lehman,70,5.2
89,T81,T81,Scott McCarron,88,5.2
90,T81,T81,John Senden,99,5.2
91,T92,T92,Woody Austin,94,5.1
92,T92,T92,Paul Azinger,75,5.1
93,T92,T92,Pat Bates,99,5.1
94,T92,T92,Cameron Beckman,99,5.1
95,T92,T92,José Coceres,68,5.1
96,T92,T92,Ben Curtis,56,5.1
97,T92,T92,David Frost,78,5.1
98,T92,T92,Scott Hoch,52,5.1
99,T92,T92,Steve Lowery,91,5.1
100,T92,T92,Hunter Mahan,94,5.1
101,T92,T92,Deane Pappas,72,5.1
102,T92,T92,Tag Ridings,53,5.1
103,T104,T104,Daniel Chopra,108,5.0
104,T104,T104,Ken Duke,89,5.0
105,T104,T104,Todd Hamilton,92,5.0
106,T104,T104,Pat Perez,102,5.0
107,T104,T104,Tom Pernice Jr.,103,5.0
108,T104,T104,Hidemichi Tanaka,89,5.0
109,T110,T110,Tommy Armour III,87,4.9
110,T110,T110,Olin Browne,92,4.9
111,T110,T110,Steve Elkington,64,4.9
112,T110,T110,J.J. Henry,103,4.9
113,T110,T110,J.L. Lewis,106,4.9
114,T110,T110,Jay Williamson,100,4.9
115,T116,T116,Danny Briggs,85,4.8
116,T116,T116,Robert Gamez,103,4.8
117,T116,T116,Sergio Garcia,65,4.8
118,T116,T116,Lee Janzen,84,4.8
119,T116,T116,Stephen Leaney,84,4.8
120,T116,T116,Justin Leonard,90,4.8
121,T116,T116,Ryan Palmer,103,4.8
122,T116,T116,Duffy Waldorf,79,4.8
123,T116,T116,Dean Wilson,99,4.8
124,T125,T125,Craig Barlow,80,4.7
125,T125,T125,Bob Estes,73,4.7
126,T125,T125,Lucas Glover,95,4.7
127,T125,T125,Tim Herron,84,4.7
128,T125,T125,Tripp Isenhour,55,4.7
129,T125,T125,Jeff Maggert,60,4.7
130,T125,T125,Arron Oberholser,77,4.7
131,T125,T125,John Riegger,53,4.7
132,T125,T125,Chris Smith,105,4.7
133,T125,T125,Steve Stricker,81,4.7
134,T125,T125,Vaughn Taylor,84,4.7
135,T136,T136,Michael Allen,87,4.6
136,T136,T136,Robert Damron,92,4.6
137,T136,T136,Todd Fischer,104,4.6
138,T136,T136,John Huston,62,4.6
139,T136,T136,Kent Jones,99,4.6
140,T136,T136,Matt Kuchar,83,4.6
141,T136,T136,Hank Kuehne,91,4.6
142,T136,T136,Billy Mayfair,109,4.6
143,T136,T136,José María Olazábal,56,4.6
144,T136,T136,John Rollins,90,4.6
145,T146,T146,Steve Allan,102,4.5
146,T146,T146,Bart Bryant,73,4.5
147,T146,T146,Russ Cochran,61,4.5
148,T146,T146,Jay Delsing,76,4.5
149,T146,T146,Kevin Sutherland,86,4.5
150,T146,T146,Tommy Tolles,67,4.5
151,T152,T152,D.J. Brigman,79,4.4
152,T152,T152,Bob Burns,88,4.4
153,T152,T152,Jay Haas,84,4.4
154,T152,T152,J.P. Hayes,79,4.4
155,T152,T152,Scott Hend,81,4.4
156,T152,T152,Brian Kortan,65,4.4
157,T152,T152,Andre Stolz,53,4.4
158,T159,T159,Craig Bowden,83,4.3
159,T159,T159,John Cook,57,4.3
160,T159,T159,Jason Dufner,79,4.3
161,T159,T159,Dan Forsman,79,4.3
162,T159,T159,Peter Lonard,68,4.3
163,T159,T159,Kevin Na,100,4.3
164,T159,T159,Dan Olsen,75,4.3
165,T159,T159,Steve Pate,71,4.3
166,T159,T159,Heath Slocum,92,4.3
167,T168,T168,Arjun Atwal,85,4.2
168,T168,T168,David Branshaw,84,4.2
169,T168,T168,Kris Cox,73,4.2
170,T168,T168,David Morland IV,73,4.2
171,T168,T168,Craig Perks,75,4.2
172,T168,T168,Roger Tambellini,81,4.2
173,T174,T174,Notah Begay III,71,4.1
174,T174,T174,Jeff Brehaut,106,4.1
175,T174,T174,Omar Uresti,85,4.1
176,T177,T177,Rich Barcelo,67,4.0
177,T177,T177,Rich Beem,81,4.0
178,T177,T177,Dudley Hart,60,4.0
179,T177,T177,Cliff Kresge,89,4.0
180,T177,T177,Gene Sauers,83,4.0
181,T182,T182,Spike McRoy,93,3.9
182,T182,T182,Grant Waite,79,3.9
183,184,184,Guy Boros,64,3.7
184,T185,T185,Blaine McCallister,68,3.6
185,T185,T185,Esteban Toledo,92,3.6
186,T187,T187,Niclas Fasth,61,3.5
187,T187,T187,Rocco Mediate,53,3.5
188,T187,T187,Dicky Pride,66,3.5
189,T187,T187,Roland Thatcher,66,3.5
190,T191,T191,Mathias Grönberg,91,3.4
191,T191,T191,Hirofumi Miyase,65,3.4
192,193,193,Chris Couch,55,3.3
193,194,194,Kevin Muncrief,50,3.1
194,195,195,Mark Brooks,72,3.0
195,196,196,David Gossett,57,2.9
