,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
0,1,1,Richard Johnson,102,93,673,13.8
1,2,2,Tom Carter,113,91,650,14.0
2,3,3,Zach Johnson,109,90,631,14.3
3,4,4,Ryan Palmer,103,89,618,14.4
4,T5,T5,Jason Bohn,98,85,590,14.4
5,T5,T5,Ted Purdy,114,85,711,12.0
6,7,7,Glen Day,101,84,653,12.9
7,8,8,Patrick Sheehan,113,83,742,11.2
8,9,9,Carlos Franco,99,81,596,13.6
9,T10,T10,Brian Gay,96,80,671,11.9
10,T10,T10,Joey Sindelar,100,80,564,14.2
11,T12,T12,Tom Byrum,83,79,522,15.1
12,T12,T12,Brenden Pappas,111,79,724,10.9
13,T14,T14,Billy Andrade,104,78,649,12.0
14,T14,T14,Neal Lancaster,106,78,642,12.1
15,T14,T14,Chris Smith,105,78,560,13.9
16,T17,T17,Daniel Chopra,108,77,660,11.7
17,T17,T17,Jesper Parnevik,86,77,545,14.1
18,T17,T17,Brett Quigley,102,77,611,12.6
19,T17,T17,Dean Wilson,99,77,682,11.3
20,21,21,Ken Duke,89,76,548,13.9
21,T22,T22,Brent Geiberger,94,75,589,12.7
22,T22,T22,Lucas Glover,95,75,535,14.0
23,T22,T22,Mark Hensby,97,75,612,12.3
24,T22,T22,Tim Petrovic,111,75,626,12.0
25,T26,T26,Woody Austin,94,74,548,13.5
26,T26,T26,Ben Crane,92,74,603,12.3
27,T26,T26,Robert Damron,92,74,596,12.4
28,T29,T29,Jonathan Byrd,85,73,562,13.0
29,T29,T29,Matt Gogel,86,73,535,13.6
30,T29,T29,Vijay Singh,112,73,598,12.2
31,T32,T32,Kent Jones,99,72,567,12.7
32,T32,T32,Shigeki Maruyama,93,72,596,12.1
33,34,34,Jerry Kelly,113,71,624,11.4
34,T35,T35,Stewart Cink,103,70,614,11.4
35,T35,T35,Kevin Na,100,70,611,11.5
36,T35,T35,Carl Pettersson,100,70,593,11.8
37,T35,T35,Bo Van Pelt,107,70,571,12.3
38,T35,T35,Jay Williamson,100,70,618,11.3
39,T40,T40,Olin Browne,92,69,542,12.7
40,T40,T40,Danny Ellis,81,69,478,14.4
41,T40,T40,Todd Fischer,104,69,646,10.7
42,T40,T40,Joe Ogilvie,104,69,630,11.0
43,T40,T40,Tom Pernice Jr.,103,69,598,11.5
44,T45,T45,Pat Bates,99,68,596,11.4
45,T45,T45,David Branshaw,84,68,475,14.3
46,T45,T45,K.J. Choi,83,68,437,15.6
47,T45,T45,Fred Funk,97,68,565,12.0
48,T45,T45,J.J. Henry,103,68,612,11.1
49,T45,T45,Len Mattiace,75,68,530,12.8
50,T45,T45,David Peoples,82,68,539,12.6
51,T52,T52,Michael Allen,87,67,557,12.0
52,T52,T52,Stephen Ames,97,67,567,11.8
53,T52,T52,Aaron Baddeley,87,67,578,11.6
54,T52,T52,Cameron Beckman,99,67,602,11.1
55,T52,T52,Skip Kendall,99,67,585,11.5
56,T52,T52,Loren Roberts,81,67,495,13.5
57,T52,T52,Bob Tway,90,67,488,13.7
58,T59,T59,Jeff Brehaut,106,66,633,10.4
59,T59,T59,Charles Howell III,104,66,517,12.8
60,T59,T59,John Senden,99,66,547,12.1
61,T62,T62,Robert Gamez,103,65,647,10.0
62,T62,T62,Cliff Kresge,89,65,529,12.3
63,T62,T62,Esteban Toledo,92,65,559,11.6
64,T65,T65,Brian Bateman,84,64,508,12.6
65,T65,T65,Steve Flesch,109,64,581,11.0
66,T65,T65,Shaun Micheel,93,64,466,13.7
67,T65,T65,Corey Pavin,83,64,485,13.2
68,T65,T65,Pat Perez,102,64,597,10.7
69,T70,T70,Arjun Atwal,85,63,545,11.6
70,T70,T70,Jay Delsing,76,63,436,14.4
71,T70,T70,Jason Dufner,79,63,475,13.3
72,T70,T70,Scott McCarron,88,63,538,11.7
73,T74,T74,Greg Chalmers,70,62,497,12.5
74,T74,T74,Frank Lickliter II,89,62,566,11.0
75,T74,T74,Kenny Perry,79,62,408,15.2
76,T74,T74,Jeff Sluman,98,62,524,11.8
77,T78,T78,Alex Cejka,76,61,404,15.1
78,T78,T78,Billy Mayfair,109,61,574,10.6
79,T80,T80,David Frost,78,60,511,11.7
80,T80,T80,Hank Kuehne,91,60,631,9.5
81,T80,T80,Rod Pampling,98,60,558,10.8
82,T83,T83,Paul Azinger,75,59,483,12.2
83,T83,T83,D.J. Brigman,79,59,462,12.8
84,T83,T83,Bob Burns,88,59,552,10.7
85,T83,T83,Joe Durant,85,59,477,12.4
86,T83,T83,Brad Faxon,94,59,543,10.9
87,T83,T83,Brian Kortan,65,59,388,15.2
88,T83,T83,Kevin Sutherland,86,59,476,12.4
89,T83,T83,Roger Tambellini,81,59,458,12.9
90,T91,T91,Danny Briggs,85,58,500,11.6
91,T91,T91,Harrison Frazar,86,58,511,11.4
92,T91,T91,Matt Kuchar,83,58,512,11.3
93,T91,T91,Davis Love III,85,58,448,12.9
94,T91,T91,Hunter Mahan,94,58,602,9.6
95,T91,T91,Heath Slocum,92,58,558,10.4
96,T91,T91,Vaughn Taylor,84,58,512,11.3
97,T91,T91,Tommy Tolles,67,58,449,12.9
98,T91,T91,Kirk Triplett,88,58,478,12.1
99,T100,T100,Chad Campbell,100,57,506,11.3
100,T100,T100,Todd Hamilton,92,57,511,11.2
101,T102,T102,Steve Allan,102,56,597,9.4
102,T102,T102,Briny Baird,100,56,485,11.5
103,T102,T102,Tim Clark,84,56,514,10.9
104,T102,T102,Chris DiMarco,105,56,558,10.0
105,T102,T102,J.L. Lewis,106,56,601,9.3
106,T102,T102,Steve Lowery,91,56,523,10.7
107,T102,T102,Spike McRoy,93,56,514,10.9
108,T102,T102,Dan Olsen,75,56,451,12.4
109,T102,T102,Rory Sabbatini,89,56,538,10.4
110,T102,T102,Scott Verplank,92,56,492,11.4
111,T112,T112,Tommy Armour III,87,55,506,10.9
112,T112,T112,Craig Barlow,80,55,464,11.9
113,T112,T112,Freddie Jacobson,83,55,466,11.8
114,T112,T112,David Toms,80,55,394,14.0
115,T116,T116,Robert Allenby,93,54,455,11.9
116,T116,T116,Craig Bowden,83,54,517,10.4
117,T116,T116,John Daly,79,54,483,11.2
118,T116,T116,J.P. Hayes,79,54,450,12.0
119,T116,T116,Steve Stricker,81,54,514,10.5
120,T116,T116,Mike Weir,75,54,419,12.9
121,T122,T122,Phil Mickelson,83,53,383,13.8
122,T122,T122,Hidemichi Tanaka,89,53,517,10.3
123,T124,T124,Geoff Ogilvy,91,52,545,9.5
124,T124,T124,Omar Uresti,85,52,524,9.9
125,T124,T124,Grant Waite,79,52,426,12.2
126,T124,T124,Duffy Waldorf,79,52,398,13.1
127,T124,T124,Tiger Woods,78,52,420,12.4
128,T129,T129,Tripp Isenhour,55,51,312,16.3
129,T129,T129,Mark Wilson,62,51,366,13.9
130,T131,T131,José Coceres,68,50,471,10.6
131,T131,T131,Kris Cox,73,50,415,12.0
132,T131,T131,David Morland IV,73,50,452,11.1
133,T131,T131,Dennis Paulson,71,50,488,10.2
134,T131,T131,John Rollins,90,50,547,9.1
135,T136,T136,Mathias Grönberg,91,49,499,9.8
136,T136,T136,Justin Leonard,90,49,445,11.0
137,T138,T138,Bart Bryant,73,48,434,11.1
138,T138,T138,Gene Sauers,83,48,492,9.8
139,T138,T138,Andre Stolz,53,48,319,15.0
140,T141,T141,Stuart Appleby,84,47,434,10.8
141,T141,T141,Mark Brooks,72,47,403,11.7
142,T141,T141,Mark Calcavecchia,79,47,421,11.2
143,T144,T144,Russ Cochran,61,46,367,12.5
144,T144,T144,Stephen Leaney,84,46,382,12.0
145,T144,T144,Tom Lehman,70,46,381,12.1
146,T144,T144,Deane Pappas,72,46,450,10.2
147,T144,T144,Justin Rose,77,46,447,10.3
148,T144,T144,Scott Simpson,55,46,364,12.6
149,T144,T144,Roland Thatcher,66,46,401,11.5
150,T151,T151,Notah Begay III,71,45,447,10.1
151,T151,T151,Scott Hend,81,45,467,9.6
152,T151,T151,Lee Janzen,84,45,492,9.1
153,T154,T154,Steve Elkington,64,44,374,11.8
154,T154,T154,Dan Forsman,79,44,459,9.6
155,T154,T154,Jonathan Kaye,79,44,415,10.6
156,T157,T157,Luke Donald,72,43,391,11.0
157,T157,T157,Craig Perks,75,43,436,9.9
158,T159,T159,Guy Boros,64,42,401,10.5
159,T159,T159,Bob Estes,73,42,353,11.9
160,T159,T159,Jeff Maggert,60,42,339,12.4
161,T159,T159,Blaine McCallister,68,42,416,10.1
162,T159,T159,Mark O'Meara,58,42,311,13.5
163,T159,T159,Dicky Pride,66,42,401,10.5
164,T159,T159,John Riegger,53,42,314,13.4
165,T159,T159,Adam Scott,55,42,300,14.0
166,T167,T167,Peter Lonard,68,41,356,11.5
167,T167,T167,Arron Oberholser,77,41,420,9.8
168,T167,T167,Tag Ridings,53,41,342,12.0
169,T167,T167,Chris Riley,78,41,371,11.1
170,T171,T171,Mike Heinen,53,40,350,11.4
171,T171,T171,Hirofumi Miyase,65,40,371,10.8
172,T171,T171,Steve Pate,71,40,395,10.1
173,174,174,Tim Herron,84,38,455,8.4
174,T175,T175,Rich Barcelo,67,37,403,9.2
175,T175,T175,Darren Clarke,54,37,265,14.0
176,T175,T175,Retief Goosen,56,37,279,13.3
177,T175,T175,Dudley Hart,60,37,314,11.8
178,T175,T175,Scott Hoch,52,37,313,11.8
179,180,180,Fred Couples,54,36,285,12.6
180,181,181,Chris Couch,55,35,289,12.1
181,T182,T182,John Cook,57,34,325,10.5
182,T182,T182,John Huston,62,34,313,10.9
183,T184,T184,Ben Curtis,56,33,280,11.8
184,T184,T184,Ernie Els,62,33,299,11.0
185,T184,T184,Jay Haas,84,33,418,7.9
186,T184,T184,José María Olazábal,56,33,310,10.6
187,T184,T184,Craig Parry,52,33,278,11.9
188,T189,T189,Rich Beem,81,31,404,7.7
189,T189,T189,Nick Price,51,31,271,11.4
190,191,191,Bernhard Langer,59,30,304,9.9
191,192,192,Sergio Garcia,65,29,317,9.1
192,193,193,Niclas Fasth,61,28,377,7.4
193,194,194,David Gossett,57,27,348,7.8
194,T195,T195,Rocco Mediate,53,26,223,11.7
195,T195,T195,Kevin Muncrief,50,26,290,9.0
