,One-Putt_Percentage_-_Round_2_RANK THIS WEEK,One-Putt_Percentage_-_Round_2_RANK LAST WEEK,One-Putt_Percentage_-_Round_2_PLAYER NAME,One-Putt_Percentage_-_Round_2_%,One-Putt_Percentage_-_Round_2_# OF 1 PUTTS,One-Putt_Percentage_-_Round_2_# OF HOLES
90,T90,T90,Dean Wilson,39.56,235,594
91,92,92,Cameron Beckman,39.48,199,504
92,93,93,Steve Allan,39.41,227,576
93,94,94,Brian Kortan,39.37,163,414
94,95,95,Tommy Tolles,39.35,170,432
95,96,96,Stephen Ames,39.32,184,468
96,T97,T97,Retief Goosen,39.26,106,270
97,T97,T97,Scott Hoch,39.26,106,270
98,T97,T97,Pat Perez,39.26,212,540
99,T100,T100,Spike McRoy,39.24,226,576
100,T100,T100,Tag Ridings,39.24,113,288
101,102,102,Rich Beem,39.11,176,450
102,103,103,Woody Austin,39.08,204,522
103,T104,T104,Kris Cox,38.89,175,450
104,T104,T104,Luke Donald,38.89,147,378
105,T104,T104,Jason Dufner,38.89,189,486
106,T104,T104,David Frost,38.89,182,468
107,T104,T104,Tim Herron,38.89,175,450
108,T104,T104,José María Olazábal,38.89,105,270
109,T104,T104,Carl Pettersson,38.89,189,486
110,T104,T104,Nick Price,38.89,98,252
111,112,112,Tom Carter,38.73,237,612
112,113,113,Tim Petrovic,38.71,216,558
113,114,114,Jay Williamson,38.7,209,540
114,115,115,Vaughn Taylor,38.67,174,450
115,116,116,David Peoples,38.65,160,414
116,117,117,Dicky Pride,38.64,153,396
117,118,118,Kevin Na,38.52,208,540
118,119,119,Charles Howell III,38.49,194,504
119,120,120,Hidemichi Tanaka,38.46,180,468
120,121,121,David Gossett,38.44,173,450
121,122,122,Aaron Baddeley,38.25,179,468
122,123,123,Mathias Grönberg,38.17,213,558
123,T124,T124,Darren Clarke,38.15,103,270
124,T124,T124,John Riegger,38.15,103,270
125,T126,T126,Chad Campbell,38.03,178,468
126,T126,T126,Tim Clark,38.03,178,468
127,128,128,J.L. Lewis,37.99,212,558
128,129,129,Notah Begay III,37.88,150,396
129,130,130,Kenny Perry,37.83,143,378
130,T131,T131,Mark Brooks,37.7,190,504
131,T131,T131,Bernhard Langer,37.7,95,252
132,133,133,Ryan Palmer,37.67,217,576
133,134,134,Steve Elkington,37.65,122,324
134,135,135,Chris DiMarco,37.56,169,450
135,136,136,Pat Bates,37.46,209,558
136,137,137,K.J. Choi,37.44,155,414
137,138,138,Fred Couples,37.41,101,270
138,139,139,Dan Forsman,37.39,175,468
139,140,140,Jeff Brehaut,37.37,222,594
140,141,141,Todd Fischer,37.33,215,576
141,T142,T142,Alex Cejka,37.3,141,378
142,T142,T142,Robert Damron,37.3,188,504
143,T142,T142,Duffy Waldorf,37.3,141,378
144,145,145,Briny Baird,37.24,181,486
145,146,146,Tom Pernice Jr.,37.22,201,540
146,147,147,Roland Thatcher,37.2,154,414
147,148,148,Craig Perks,37.18,174,468
148,149,149,David Toms,37.12,147,396
149,150,150,D.J. Brigman,36.97,173,468
150,151,151,Jonathan Kaye,36.96,153,414
151,152,152,Steve Flesch,36.9,186,504
152,T153,T153,Jay Delsing,36.89,166,450
153,T153,T153,Hirofumi Miyase,36.89,166,450
154,155,155,Stephen Leaney,36.87,146,396
155,156,156,John Senden,36.83,179,486
156,T157,T157,Billy Mayfair,36.67,198,540
157,T157,T157,Heath Slocum,36.67,198,540
158,159,159,Scott Hend,36.63,178,486
159,160,160,Bart Bryant,36.62,145,396
160,161,161,Olin Browne,36.51,184,504
161,162,162,Scott McCarron,36.44,164,450
162,163,163,Kirk Triplett,36.23,150,414
163,T164,T164,Tom Lehman,36.11,117,324
164,T164,T164,Rocco Mediate,36.11,104,288
165,166,166,Dudley Hart,35.96,123,342
166,167,167,Shaun Micheel,35.9,168,468
167,168,168,Kent Jones,35.84,200,558
168,169,169,Ben Curtis,35.8,116,324
169,170,170,Peter Lonard,35.61,141,396
170,171,171,J.J. Henry,35.56,192,540
171,172,172,John Huston,35.49,115,324
172,173,173,Russ Cochran,35.45,134,378
173,174,174,Lucas Glover,35.44,185,522
174,175,175,Rich Barcelo,35.42,153,432
175,176,176,Tommy Armour III,35.39,172,486
176,177,177,Mark Wilson,35.38,121,342
177,178,178,Jason Bohn,35.32,178,504
178,T179,T179,Blaine McCallister,35.19,171,486
179,T179,T179,Jeff Sluman,35.19,171,486
180,T179,T179,Grant Waite,35.19,171,486
181,182,182,Chris Smith,35.02,208,594
182,T183,T183,Chris Couch,35.0,126,360
183,T183,T183,Joey Sindelar,35.0,189,540
184,185,185,Kevin Muncrief,34.92,132,378
185,186,186,Carlos Franco,34.89,157,450
186,187,187,Tripp Isenhour,34.88,113,324
187,188,188,David Branshaw,34.87,182,522
188,189,189,Jeff Maggert,34.8,119,342
189,190,190,Roger Tambellini,34.36,167,486
190,191,191,Sergio Garcia,33.99,104,306
191,192,192,Danny Briggs,33.97,159,468
192,193,193,Robert Allenby,33.8,146,432
193,194,194,John Cook,33.33,102,306
194,195,195,Vijay Singh,32.94,166,504
195,196,196,Joe Durant,31.56,142,450
