,Putting_from_-__10_RANK THIS WEEK,Putting_from_-__10_RANK LAST WEEK,Putting_from_-__10_PLAYER NAME,Putting_from_-__10_ROUNDS,Putting_from_-__10_% MADE,Putting_from_-__10_ATTEMPTS,Putting_from_-__10_PUTTS MADE
37,T38,T38,Ben Crane,92,17.51,845,148
38,T38,T38,Danny Ellis,81,17.51,748,131
39,40,40,Mark Hensby,97,17.46,842,147
40,41,41,Kenny Perry,79,17.42,706,123
41,42,42,Corey Pavin,83,17.38,673,117
42,43,43,David Peoples,82,17.37,806,140
43,T44,T44,Tripp Isenhour,55,17.34,519,90
44,T44,T44,Craig Parry,52,17.34,369,64
45,46,46,Bo Van Pelt,107,17.33,883,153
46,47,47,Freddie Jacobson,83,17.26,678,117
47,48,48,Dean Wilson,99,17.21,924,159
48,49,49,Geoff Ogilvy,91,17.19,803,138
49,50,50,Justin Rose,77,17.17,635,109
50,T51,T51,K.J. Choi,83,17.13,683,117
51,T51,T51,David Toms,80,17.13,642,110
52,53,53,Hunter Mahan,94,17.07,861,147
53,54,54,Ken Duke,89,17.06,850,145
54,55,55,Skip Kendall,99,17.03,828,141
55,56,56,Mark Wilson,62,17.0,641,109
56,57,57,Ben Curtis,56,16.98,424,72
57,58,58,David Morland IV,73,16.95,643,109
58,59,59,Ted Purdy,114,16.94,1092,185
59,60,60,Steve Stricker,81,16.88,693,117
60,61,61,Harrison Frazar,86,16.86,759,128
61,62,62,Brent Geiberger,94,16.85,908,153
62,63,63,Steve Flesch,109,16.8,875,147
63,64,64,Mark Calcavecchia,79,16.78,614,103
64,65,65,Paul Azinger,75,16.72,670,112
65,66,66,Steve Lowery,91,16.69,761,127
66,67,67,Billy Andrade,104,16.67,990,165
67,T68,T68,Brett Quigley,102,16.63,956,159
68,T68,T68,Andre Stolz,53,16.63,523,87
69,T70,T70,Phil Mickelson,83,16.61,566,94
70,T70,T70,Chris Riley,78,16.61,548,91
71,72,72,Bob Estes,73,16.6,512,85
72,73,73,Pat Perez,102,16.59,898,149
73,T74,T74,Brian Bateman,84,16.58,808,134
74,T74,T74,Russ Cochran,61,16.58,591,98
75,76,76,Olin Browne,92,16.57,857,142
76,77,77,Vijay Singh,112,16.56,954,158
77,78,78,Stephen Ames,97,16.53,871,144
78,79,79,Jason Bohn,98,16.51,963,159
79,80,80,Chris DiMarco,105,16.5,782,129
80,81,81,Jay Williamson,100,16.47,947,156
81,82,82,David Frost,78,16.46,802,132
82,83,83,José Coceres,68,16.41,591,97
83,84,84,Hank Kuehne,91,16.36,813,133
84,85,85,Deane Pappas,72,16.34,655,107
85,86,86,Scott Verplank,92,16.31,705,115
86,87,87,Ryan Palmer,103,16.3,951,155
87,88,88,Scott McCarron,88,16.29,804,131
88,89,89,Mike Heinen,53,16.24,548,89
89,90,90,Jay Delsing,76,16.21,691,112
90,91,91,Rory Sabbatini,89,16.2,784,127
91,T92,T92,Tom Carter,113,16.19,1075,174
92,T92,T92,Scott Hend,81,16.19,735,119
93,T94,T94,Daniel Chopra,108,16.18,964,156
94,T94,T94,Rod Pampling,98,16.18,822,133
95,96,96,Neal Lancaster,106,16.16,1015,164
96,97,97,Jerry Kelly,113,16.15,929,150
97,98,98,John Rollins,90,16.13,719,116
98,99,99,Woody Austin,94,16.09,889,143
99,100,100,Arjun Atwal,85,16.08,734,118
100,101,101,J.P. Hayes,79,16.03,686,110
101,102,102,Retief Goosen,56,16.02,437,70
102,103,103,D.J. Brigman,79,15.91,723,115
103,104,104,Dennis Paulson,71,15.89,667,106
104,105,105,Brian Kortan,65,15.88,636,101
105,106,106,John Huston,62,15.85,467,74
106,T107,T107,Rich Barcelo,67,15.84,625,99
107,T107,T107,Pat Bates,99,15.84,991,157
108,T107,T107,Joey Sindelar,100,15.84,991,157
109,110,110,Dudley Hart,60,15.83,499,79
110,111,111,Carlos Franco,99,15.79,988,156
111,112,112,Tim Clark,84,15.78,729,115
112,113,113,Dan Forsman,79,15.76,717,113
113,114,114,Duffy Waldorf,79,15.73,642,101
114,115,115,Kris Cox,73,15.67,638,100
115,116,116,José María Olazábal,56,15.66,415,65
116,117,117,Cliff Kresge,89,15.65,786,123
117,118,118,Robert Gamez,103,15.64,927,145
118,119,119,Cameron Beckman,99,15.61,916,143
119,120,120,Ernie Els,62,15.57,424,66
120,T121,T121,John Daly,79,15.54,695,108
121,T121,T121,Jason Dufner,79,15.54,772,120
122,T123,T123,Bob Burns,88,15.53,818,127
123,T123,T123,Robert Damron,92,15.53,837,130
124,125,125,Michael Allen,87,15.51,793,123
125,T126,T126,Craig Bowden,83,15.49,807,125
126,T126,T126,Tom Pernice Jr.,103,15.49,910,141
127,128,128,Craig Barlow,80,15.48,730,113
128,129,129,Steve Elkington,64,15.45,602,93
129,T130,T130,Matt Kuchar,83,15.43,836,129
130,T130,T130,Gene Sauers,83,15.43,752,116
131,132,132,Danny Briggs,85,15.41,837,129
132,133,133,Kevin Sutherland,86,15.4,669,103
133,134,134,Bernhard Langer,59,15.38,429,66
134,135,135,Fred Couples,54,15.35,469,72
135,136,136,Craig Perks,75,15.33,659,101
136,T137,T137,Jeff Maggert,60,15.27,550,84
137,T137,T137,Vaughn Taylor,84,15.27,799,122
138,139,139,Arron Oberholser,77,15.25,649,99
139,140,140,Todd Fischer,104,15.21,960,146
140,141,141,Esteban Toledo,92,15.19,823,125
141,142,142,Jeff Sluman,98,15.15,878,133
142,143,143,David Branshaw,84,15.14,799,121
143,T144,T144,Mark Brooks,72,15.1,563,85
144,T144,T144,Luke Donald,72,15.1,715,108
145,146,146,Blaine McCallister,68,15.09,643,97
146,147,147,Joe Durant,85,15.06,870,131
147,T148,T148,Chris Couch,55,15.05,525,79
148,T148,T148,Charles Howell III,104,15.05,824,124
149,150,150,Tommy Armour III,87,15.03,845,127
150,151,151,Steve Allan,102,15.01,933,140
151,152,152,Lee Janzen,84,15.0,740,111
152,153,153,Hirofumi Miyase,65,14.97,588,88
153,154,154,Todd Hamilton,92,14.95,729,109
154,155,155,Scott Hoch,52,14.92,476,71
155,156,156,Kent Jones,99,14.89,967,144
156,157,157,Guy Boros,64,14.88,598,89
157,158,158,Lucas Glover,95,14.85,916,136
158,T159,T159,David Gossett,57,14.84,492,73
159,T159,T159,John Riegger,53,14.84,539,80
160,161,161,Fred Funk,97,14.77,880,130
161,162,162,John Cook,57,14.75,522,77
162,163,163,Steve Pate,71,14.71,666,98
163,164,164,J.L. Lewis,106,14.67,934,137
164,165,165,Omar Uresti,85,14.63,752,110
165,166,166,Jonathan Kaye,79,14.54,681,99
166,167,167,Robert Allenby,93,14.53,805,117
167,168,168,Kevin Na,100,14.48,863,125
168,169,169,Heath Slocum,92,14.45,858,124
169,170,170,Hidemichi Tanaka,89,14.33,872,125
170,171,171,Briny Baird,100,14.32,936,134
171,172,172,Spike McRoy,93,14.3,825,118
172,173,173,Kevin Muncrief,50,14.29,455,65
173,174,174,Roger Tambellini,81,14.27,757,108
174,175,175,J.J. Henry,103,14.17,1002,142
175,176,176,Chad Campbell,100,14.12,850,120
176,177,177,Bart Bryant,73,14.1,702,99
177,178,178,Chris Smith,105,14.09,1072,151
178,179,179,Tom Lehman,70,14.08,625,88
179,180,180,Tim Herron,84,14.0,700,98
180,181,181,Grant Waite,79,13.98,744,104
181,182,182,John Senden,99,13.96,967,135
182,183,183,Stephen Leaney,84,13.87,620,86
183,184,184,Notah Begay III,71,13.85,650,90
184,185,185,Peter Lonard,68,13.81,565,78
185,186,186,Billy Mayfair,109,13.79,1008,139
186,187,187,Rocco Mediate,53,13.65,381,52
187,188,188,Rich Beem,81,13.62,646,88
188,189,189,Justin Leonard,90,13.59,677,92
189,190,190,Jeff Brehaut,106,13.55,989,134
190,191,191,Niclas Fasth,61,13.4,515,69
191,192,192,Mathias Grönberg,91,12.77,791,101
192,193,193,Dicky Pride,66,12.7,614,78
193,194,194,Roland Thatcher,66,12.18,657,80
194,195,195,Jay Haas,84,11.73,631,74
195,196,196,Sergio Garcia,65,11.54,546,63
