,3-Putt_Avoidance_-_Round_5_RANK THIS WEEK,3-Putt_Avoidance_-_Round_5_RANK LAST WEEK,3-Putt_Avoidance_-_Round_5_PLAYER NAME,3-Putt_Avoidance_-_Round_5_%,3-Putt_Avoidance_-_Round_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_5_TOTAL HOLES
0,T1,T1,Stephen Ames,5.56,1,18
1,T1,T1,Notah Begay III,5.56,1,18
2,T1,T1,Mark Calcavecchia,5.56,1,18
3,T1,T1,Chad Campbell,5.56,1,18
4,T1,T1,Steve Elkington,5.56,1,18
5,T1,T1,Todd Fischer,5.56,1,18
6,T1,T1,Mathias Grönberg,5.56,1,18
7,T1,T1,Steve Lowery,5.56,1,18
8,T1,T1,Phil Mickelson,5.56,1,18
9,T1,T1,Steve Pate,5.56,1,18
10,T1,T1,Corey Pavin,5.56,1,18
11,T1,T1,Tim Petrovic,5.56,1,18
12,T1,T1,Loren Roberts,5.56,1,18
13,T1,T1,John Senden,5.56,1,18
14,T1,T1,Grant Waite,5.56,1,18
15,16,16,Kirk Triplett,11.11,2,18
