,Putting_from_-_15-20_RANK THIS WEEK,Putting_from_-_15-20_RANK LAST WEEK,Putting_from_-_15-20_PLAYER NAME,Putting_from_-_15-20_ROUNDS,Putting_from_-_15-20_% MADE,Putting_from_-_15-20_ATTEMPTS,Putting_from_-_15-20_PUTTS MADE
58,59,59,Mark Calcavecchia,79,20.87,115,24
59,60,60,Robert Allenby,93,20.83,144,30
60,61,61,Paul Azinger,75,20.8,125,26
61,62,62,Daniel Chopra,108,20.79,178,37
62,63,63,David Gossett,57,20.78,77,16
63,64,64,Bob Estes,73,20.75,106,22
64,T65,T65,Scott Hend,81,20.74,135,28
65,T65,T65,Richard Johnson,102,20.74,188,39
66,67,67,Pat Perez,102,20.71,169,35
67,T68,T68,Chris Couch,55,20.69,87,18
68,T68,T68,Craig Perks,75,20.69,116,24
69,T68,T68,Tommy Tolles,67,20.69,116,24
70,71,71,David Peoples,82,20.67,150,31
71,72,72,Arjun Atwal,85,20.66,121,25
72,T73,T73,Brenden Pappas,111,20.59,170,35
73,T73,T73,Chris Riley,78,20.59,102,21
74,75,75,Ken Duke,89,20.53,151,31
75,76,76,Olin Browne,92,20.5,161,33
76,77,77,Steve Flesch,109,20.48,166,34
77,78,78,Aaron Baddeley,87,20.39,152,31
78,79,79,Russ Cochran,61,20.35,113,23
79,80,80,Scott Verplank,92,20.33,123,25
80,81,81,Vaughn Taylor,84,20.29,138,28
81,82,82,Scott McCarron,88,20.13,149,30
82,T83,T83,Danny Ellis,81,20.0,145,29
83,T83,T83,Todd Fischer,104,20.0,180,36
84,T83,T83,Harrison Frazar,86,20.0,145,29
85,T83,T83,Mike Heinen,53,20.0,95,19
86,87,87,Ted Purdy,114,19.9,206,41
87,88,88,Rich Barcelo,67,19.84,126,25
88,89,89,John Cook,57,19.79,96,19
89,90,90,Kris Cox,73,19.66,117,23
90,91,91,Tom Byrum,83,19.58,143,28
91,92,92,Jeff Maggert,60,19.54,87,17
92,93,93,J.J. Henry,103,19.53,169,33
93,94,94,Grant Waite,79,19.51,123,24
94,95,95,Dennis Paulson,71,19.44,108,21
95,96,96,Kenny Perry,79,19.33,150,29
96,97,97,Ryan Palmer,103,19.25,161,31
97,98,98,Alex Cejka,76,19.23,104,20
98,99,99,Jeff Brehaut,106,19.21,177,34
99,100,100,Arron Oberholser,77,19.17,120,23
100,101,101,Steve Lowery,91,19.05,147,28
101,102,102,Dean Wilson,99,19.02,163,31
102,103,103,Steve Allan,102,18.99,179,34
103,104,104,Andre Stolz,53,18.95,95,18
104,105,105,Tommy Armour III,87,18.9,164,31
105,T106,T106,Kent Jones,99,18.82,186,35
106,T106,T106,Hidemichi Tanaka,89,18.82,170,32
107,108,108,Billy Mayfair,109,18.78,197,37
108,109,109,Brent Geiberger,94,18.75,144,27
109,110,110,Jay Williamson,100,18.69,198,37
110,111,111,Hirofumi Miyase,65,18.64,118,22
111,112,112,Dudley Hart,60,18.58,113,21
112,113,113,Kevin Muncrief,50,18.52,81,15
113,114,114,David Morland IV,73,18.49,119,22
114,115,115,Justin Rose,77,18.47,157,29
115,116,116,Brett Quigley,102,18.42,152,28
116,T117,T117,Craig Barlow,80,18.31,142,26
117,T117,T117,J.P. Hayes,79,18.31,142,26
118,119,119,Omar Uresti,85,18.24,148,27
119,120,120,John Daly,79,18.11,127,23
120,121,121,Joey Sindelar,100,18.03,183,33
121,122,122,Brian Gay,96,18.02,172,31
122,123,123,Mark Hensby,97,17.96,167,30
123,124,124,Hunter Mahan,94,17.92,173,31
124,125,125,Rich Beem,81,17.86,140,25
125,126,126,Jeff Sluman,98,17.83,157,28
126,127,127,Danny Briggs,85,17.79,163,29
127,T128,T128,Todd Hamilton,92,17.78,135,24
128,T128,T128,Bob Tway,90,17.78,135,24
129,130,130,Esteban Toledo,92,17.68,164,29
130,T131,T131,Woody Austin,94,17.65,170,30
131,T131,T131,Jonathan Kaye,79,17.65,119,21
132,T131,T131,Rod Pampling,98,17.65,153,27
133,134,134,Jason Dufner,79,17.61,142,25
134,135,135,Zach Johnson,109,17.59,199,35
135,T136,T136,Mark Brooks,72,17.31,104,18
136,T136,T136,Brian Kortan,65,17.31,104,18
137,138,138,Cliff Kresge,89,17.28,162,28
138,139,139,Phil Mickelson,83,17.27,110,19
139,140,140,Stephen Ames,97,17.22,151,26
140,141,141,Gene Sauers,83,17.14,140,24
141,142,142,Fred Funk,97,17.12,146,25
142,143,143,Briny Baird,100,17.03,182,31
143,144,144,Guy Boros,64,17.0,100,17
144,145,145,Craig Bowden,83,16.98,159,27
145,146,146,David Branshaw,84,16.89,148,25
146,T147,T147,Tom Carter,113,16.86,172,29
147,T147,T147,Glen Day,101,16.86,172,29
148,149,149,Kevin Na,100,16.77,155,26
149,T150,T150,Tim Clark,84,16.67,138,23
150,T150,T150,Carl Pettersson,100,16.67,144,24
151,152,152,Chad Campbell,100,16.43,140,23
152,153,153,Bart Bryant,73,16.42,134,22
153,154,154,K.J. Choi,83,16.41,128,21
154,155,155,Ben Curtis,56,16.22,74,12
155,156,156,Stephen Leaney,84,16.19,105,17
156,T157,T157,José Coceres,68,16.16,99,16
157,T157,T157,Steve Elkington,64,16.16,99,16
158,T159,T159,Luke Donald,72,16.13,124,20
159,T159,T159,Jay Haas,84,16.13,124,20
160,161,161,Duffy Waldorf,79,16.07,112,18
161,162,162,Fred Couples,54,16.05,81,13
162,T163,T163,Jay Delsing,76,16.03,131,21
163,T163,T163,Roger Tambellini,81,16.03,131,21
164,165,165,Sergio Garcia,65,15.93,113,18
165,166,166,Dicky Pride,66,15.89,107,17
166,167,167,Jason Bohn,98,15.88,170,27
167,168,168,Patrick Sheehan,113,15.87,189,30
168,169,169,Jesper Parnevik,86,15.7,121,19
169,170,170,Justin Leonard,90,15.63,128,20
170,171,171,Corey Pavin,83,15.57,122,19
171,172,172,Cameron Beckman,99,15.48,168,26
172,T173,T173,Joe Durant,85,15.38,195,30
173,T173,T173,Ernie Els,62,15.38,78,12
174,T173,T173,Retief Goosen,56,15.38,91,14
175,176,176,John Huston,62,15.31,98,15
176,177,177,Kevin Sutherland,86,15.2,125,19
177,178,178,Mathias Grönberg,91,14.94,154,23
178,179,179,Tripp Isenhour,55,14.77,88,13
179,180,180,Bernhard Langer,59,14.71,68,10
180,181,181,Carlos Franco,99,14.52,186,27
181,T182,T182,Charles Howell III,104,14.47,159,23
182,T182,T182,John Senden,99,14.47,152,22
183,184,184,Notah Begay III,71,14.15,106,15
184,185,185,Robert Damron,92,14.1,156,22
185,186,186,Heath Slocum,92,13.5,163,22
186,187,187,Scott Hoch,52,13.48,89,12
187,188,188,Roland Thatcher,66,13.45,119,16
188,189,189,Rocco Mediate,53,12.82,78,10
189,190,190,Chris Smith,105,12.7,189,24
190,191,191,Bob Burns,88,12.67,150,19
191,192,192,John Riegger,53,11.88,101,12
192,193,193,Lucas Glover,95,11.39,158,18
193,194,194,Michael Allen,87,10.07,139,14
194,195,195,Tom Lehman,70,9.38,128,12
195,196,196,Peter Lonard,68,7.44,121,9
