,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
55,T56,T56,Jesper Parnevik,86,154,545,28.3
56,T56,T56,Joey Sindelar,100,154,564,27.3
57,T58,T58,Greg Chalmers,70,153,497,30.8
58,T58,T58,Jeff Sluman,98,153,524,29.2
59,60,60,Vijay Singh,112,152,598,25.4
60,61,61,Steve Lowery,91,151,523,28.9
61,T62,T62,Bob Burns,88,150,552,27.2
62,T62,T62,Tom Byrum,83,150,522,28.7
63,T64,T64,Jason Bohn,98,149,590,25.3
64,T64,T64,Cliff Kresge,89,149,529,28.2
65,T64,T64,Geoff Ogilvy,91,149,545,27.3
66,T67,T67,David Frost,78,147,511,28.8
67,T67,T67,Esteban Toledo,92,147,559,26.3
68,T69,T69,Lucas Glover,95,146,535,27.3
69,T69,T69,Freddie Jacobson,83,146,466,31.3
70,T69,T69,Frank Lickliter II,89,146,566,25.8
71,T69,T69,Steve Stricker,81,146,514,28.4
72,T73,T73,Charles Howell III,104,145,517,28.0
73,T73,T73,Chris Smith,105,145,560,25.9
74,T75,T75,Craig Bowden,83,144,517,27.9
75,T75,T75,John Rollins,90,144,547,26.3
76,T75,T75,Omar Uresti,85,144,524,27.5
77,78,78,Hidemichi Tanaka,89,143,517,27.7
78,T79,T79,Tim Herron,84,142,455,31.2
79,T79,T79,Lee Janzen,84,142,492,28.9
80,T79,T79,Rory Sabbatini,89,142,538,26.4
81,T79,T79,Bo Van Pelt,107,142,571,24.9
82,83,83,Billy Mayfair,109,141,574,24.6
83,T84,T84,Chad Campbell,100,140,506,27.7
84,T84,T84,Len Mattiace,75,140,530,26.4
85,T84,T84,Scott McCarron,88,140,538,26.0
86,T84,T84,Loren Roberts,81,140,495,28.3
87,88,88,Jonathan Byrd,85,139,562,24.7
88,T89,T89,Tommy Armour III,87,138,506,27.3
89,T89,T89,Craig Barlow,80,138,464,29.7
90,T89,T89,Danny Briggs,85,138,500,27.6
91,T92,T92,Brian Bateman,84,137,508,27.0
92,T92,T92,Tim Clark,84,137,514,26.7
93,T92,T92,Tommy Tolles,67,137,449,30.5
94,T95,T95,Paul Azinger,75,136,483,28.2
95,T95,T95,Briny Baird,100,136,485,28.0
96,T95,T95,Jay Haas,84,136,418,32.5
97,T95,T95,Matt Kuchar,83,136,512,26.6
98,T95,T95,Blaine McCallister,68,136,416,32.7
99,100,100,K.J. Choi,83,135,437,30.9
100,101,101,Olin Browne,92,134,542,24.7
101,T102,T102,José Coceres,68,133,471,28.2
102,T102,T102,Harrison Frazar,86,133,511,26.0
103,T102,T102,Todd Hamilton,92,133,511,26.0
104,T105,T105,Bart Bryant,73,131,434,30.2
105,T105,T105,Ben Crane,92,131,603,21.7
106,T105,T105,Matt Gogel,86,131,535,24.5
107,T105,T105,Gene Sauers,83,131,492,26.6
108,T105,T105,Vaughn Taylor,84,131,512,25.6
109,T105,T105,Kirk Triplett,88,131,478,27.4
110,111,111,Bob Tway,90,130,488,26.6
111,T112,T112,Robert Allenby,93,129,455,28.4
112,T112,T112,David Branshaw,84,129,475,27.2
113,T114,T114,Mathias Grönberg,91,128,499,25.7
114,T114,T114,Roger Tambellini,81,128,458,27.9
115,T116,T116,John Daly,79,127,483,26.3
116,T116,T116,Jason Dufner,79,127,475,26.7
117,T116,T116,Davis Love III,85,127,448,28.3
118,T116,T116,Shaun Micheel,93,127,466,27.3
119,T120,T120,J.P. Hayes,79,126,450,28.0
120,T120,T120,Scott Hend,81,126,467,27.0
121,T120,T120,Dan Olsen,75,126,451,27.9
122,T120,T120,Craig Perks,75,126,436,28.9
123,124,124,David Morland IV,73,125,452,27.7
124,T125,T125,D.J. Brigman,79,124,462,26.8
125,T125,T125,Dennis Paulson,71,124,488,25.4
126,T125,T125,Kevin Sutherland,86,124,476,26.1
127,T128,T128,David Peoples,82,123,539,22.8
128,T128,T128,Duffy Waldorf,79,123,398,30.9
129,T130,T130,Mark Calcavecchia,79,122,421,29.0
130,T130,T130,Danny Ellis,81,122,478,25.5
131,T132,T132,Dan Forsman,79,121,459,26.4
132,T132,T132,Justin Leonard,90,121,445,27.2
133,T132,T132,Corey Pavin,83,121,485,24.9
134,135,135,Jay Delsing,76,120,436,27.5
135,T136,T136,Guy Boros,64,119,401,29.7
136,T136,T136,Joe Durant,85,119,477,24.9
137,138,138,Kris Cox,73,118,415,28.4
138,T139,T139,Rich Beem,81,116,404,28.7
139,T139,T139,Stephen Leaney,84,116,382,30.4
140,T139,T139,Arron Oberholser,77,116,420,27.6
141,T139,T139,Justin Rose,77,116,447,26.0
142,T143,T143,Rich Barcelo,67,114,403,28.3
143,T143,T143,Roland Thatcher,66,114,401,28.4
144,T145,T145,Alex Cejka,76,113,404,28.0
145,T145,T145,Kenny Perry,79,113,408,27.7
146,T147,T147,Deane Pappas,72,112,450,24.9
147,T147,T147,David Toms,80,112,394,28.4
148,T149,T149,Notah Begay III,71,111,447,24.8
149,T149,T149,Jonathan Kaye,79,111,415,26.7
150,151,151,Mike Weir,75,110,419,26.3
151,T152,T152,Luke Donald,72,108,391,27.6
152,T152,T152,Dicky Pride,66,108,401,26.9
153,T154,T154,Russ Cochran,61,107,367,29.2
154,T154,T154,Hirofumi Miyase,65,107,371,28.8
155,T154,T154,Chris Riley,78,107,371,28.8
156,T157,T157,Stuart Appleby,84,106,434,24.4
157,T157,T157,Phil Mickelson,83,106,383,27.7
158,159,159,Grant Waite,79,105,426,24.6
159,160,160,Tiger Woods,78,104,420,24.8
160,T161,T161,Mark Brooks,72,103,403,25.6
161,T161,T161,Steve Pate,71,103,395,26.1
162,T161,T161,Scott Simpson,55,103,364,28.3
163,164,164,Steve Elkington,64,102,374,27.3
164,T165,T165,David Gossett,57,101,348,29.0
165,T165,T165,Peter Lonard,68,101,356,28.4
166,T167,T167,Tom Lehman,70,100,381,26.2
167,T167,T167,Tag Ridings,53,100,342,29.2
168,169,169,José María Olazábal,56,98,310,31.6
169,170,170,Niclas Fasth,61,97,377,25.7
170,171,171,John Cook,57,94,325,28.9
171,172,172,Scott Hoch,52,93,313,29.7
172,T173,T173,Mike Heinen,53,92,350,26.3
173,T173,T173,Brian Kortan,65,92,388,23.7
174,T173,T173,Jeff Maggert,60,92,339,27.1
175,T173,T173,Mark Wilson,62,92,366,25.1
176,177,177,Bob Estes,73,89,353,25.2
177,178,178,John Riegger,53,87,314,27.7
178,179,179,Sergio Garcia,65,85,317,26.8
179,180,180,Adam Scott,55,84,300,28.0
180,T181,T181,Chris Couch,55,81,289,28.0
181,T181,T181,Kevin Muncrief,50,81,290,27.9
182,T181,T181,Andre Stolz,53,81,319,25.4
183,T184,T184,Ernie Els,62,79,299,26.4
184,T184,T184,Retief Goosen,56,79,279,28.3
185,T184,T184,Tripp Isenhour,55,79,312,25.3
186,T184,T184,Bernhard Langer,59,79,304,26.0
187,T188,T188,Dudley Hart,60,78,314,24.8
188,T188,T188,Mark O'Meara,58,78,311,25.1
189,190,190,Nick Price,51,74,271,27.3
190,191,191,John Huston,62,73,313,23.3
191,192,192,Craig Parry,52,72,278,25.9
192,193,193,Ben Curtis,56,71,280,25.4
193,194,194,Darren Clarke,54,69,265,26.0
194,195,195,Fred Couples,54,65,285,22.8
195,196,196,Rocco Mediate,53,64,223,28.7
