,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
0,1,1,Joe Ogilvie,104,7,44
1,T2,T2,Craig Barlow,80,6,42
2,T2,T2,Billy Mayfair,109,6,63
3,T4,T4,Kris Cox,73,5,40
4,T4,T4,Justin Rose,77,5,31
5,T6,T6,Tommy Armour III,87,4,43
6,T6,T6,Woody Austin,94,4,57
7,T6,T6,Ben Crane,92,4,37
8,T6,T6,Jason Dufner,79,4,42
9,T6,T6,Shaun Micheel,93,4,49
10,T6,T6,Arron Oberholser,77,4,29
11,T6,T6,Ryan Palmer,103,4,63
12,T6,T6,Roger Tambellini,81,4,47
13,T6,T6,Mike Weir,75,4,34
14,T15,T15,Robert Allenby,93,3,48
15,T15,T15,Billy Andrade,104,3,57
16,T15,T15,D.J. Brigman,79,3,53
17,T15,T15,K.J. Choi,83,3,38
18,T15,T15,Fred Couples,54,3,34
19,T15,T15,Chris DiMarco,105,3,36
20,T15,T15,Lucas Glover,95,3,60
21,T15,T15,Scott Hend,81,3,62
22,T15,T15,Cliff Kresge,89,3,52
23,T15,T15,Neal Lancaster,106,3,62
24,T15,T15,Steve Lowery,91,3,49
25,T15,T15,Brenden Pappas,111,3,48
26,T15,T15,Dicky Pride,66,3,42
27,T15,T15,Gene Sauers,83,3,47
28,T15,T15,Tommy Tolles,67,3,44
29,T15,T15,Kirk Triplett,88,3,27
30,T31,T31,Arjun Atwal,85,2,39
31,T31,T31,Guy Boros,64,2,40
32,T31,T31,David Branshaw,84,2,45
33,T31,T31,Danny Briggs,85,2,48
34,T31,T31,Mark Brooks,72,2,30
35,T31,T31,Jonathan Byrd,85,2,37
36,T31,T31,Tom Byrum,83,2,31
37,T31,T31,Darren Clarke,54,2,20
38,T31,T31,José Coceres,68,2,29
39,T31,T31,Robert Damron,92,2,54
40,T31,T31,Jay Delsing,76,2,36
41,T31,T31,Todd Fischer,104,2,39
42,T31,T31,Steve Flesch,109,2,47
43,T31,T31,David Gossett,57,2,48
44,T31,T31,Mathias Grönberg,91,2,47
45,T31,T31,Mark Hensby,97,2,37
46,T31,T31,Tim Herron,84,2,30
47,T31,T31,Zach Johnson,109,2,42
48,T31,T31,Jerry Kelly,113,2,38
49,T31,T31,Matt Kuchar,83,2,50
50,T31,T31,J.L. Lewis,106,2,48
51,T31,T31,Frank Lickliter II,89,2,39
52,T31,T31,Blaine McCallister,68,2,35
53,T31,T31,Scott McCarron,88,2,36
54,T31,T31,Spike McRoy,93,2,50
55,T31,T31,Hirofumi Miyase,65,2,33
56,T31,T31,Steve Pate,71,2,45
57,T31,T31,Pat Perez,102,2,67
58,T31,T31,Tom Pernice Jr.,103,2,43
59,T31,T31,Carl Pettersson,100,2,40
60,T31,T31,Loren Roberts,81,2,25
61,T31,T31,Scott Simpson,55,2,36
62,T31,T31,Chris Smith,105,2,73
63,T31,T31,Andre Stolz,53,2,28
64,T31,T31,Esteban Toledo,92,2,49
65,T31,T31,Jay Williamson,100,2,52
66,T31,T31,Dean Wilson,99,2,45
67,T68,T68,Stephen Ames,97,1,37
68,T68,T68,Stuart Appleby,84,1,33
69,T68,T68,Aaron Baddeley,87,1,33
70,T68,T68,Briny Baird,100,1,38
71,T68,T68,Rich Barcelo,67,1,37
72,T68,T68,Brian Bateman,84,1,32
73,T68,T68,Pat Bates,99,1,53
74,T68,T68,Cameron Beckman,99,1,55
75,T68,T68,Notah Begay III,71,1,40
76,T68,T68,Jason Bohn,98,1,52
77,T68,T68,Bob Burns,88,1,35
78,T68,T68,Mark Calcavecchia,79,1,41
79,T68,T68,Tom Carter,113,1,50
80,T68,T68,Alex Cejka,76,1,41
81,T68,T68,Daniel Chopra,108,1,43
82,T68,T68,Tim Clark,84,1,36
83,T68,T68,Russ Cochran,61,1,29
84,T68,T68,John Cook,57,1,21
85,T68,T68,Glen Day,101,1,35
86,T68,T68,Ken Duke,89,1,48
87,T68,T68,Joe Durant,85,1,51
88,T68,T68,Steve Elkington,64,1,33
89,T68,T68,Bob Estes,73,1,15
90,T68,T68,Brad Faxon,94,1,21
91,T68,T68,Dan Forsman,79,1,42
92,T68,T68,Carlos Franco,99,1,54
93,T68,T68,Harrison Frazar,86,1,34
94,T68,T68,Fred Funk,97,1,41
95,T68,T68,Robert Gamez,103,1,44
96,T68,T68,Brian Gay,96,1,28
97,T68,T68,Matt Gogel,86,1,36
98,T68,T68,Retief Goosen,56,1,11
99,T68,T68,Todd Hamilton,92,1,23
100,T68,T68,Dudley Hart,60,1,26
101,T68,T68,Mike Heinen,53,1,35
102,T68,T68,John Huston,62,1,44
103,T68,T68,Lee Janzen,84,1,58
104,T68,T68,Jonathan Kaye,79,1,45
105,T68,T68,Stephen Leaney,84,1,22
106,T68,T68,Peter Lonard,68,1,24
107,T68,T68,Davis Love III,85,1,29
108,T68,T68,Jeff Maggert,60,1,36
109,T68,T68,Len Mattiace,75,1,29
110,T68,T68,Rocco Mediate,53,1,29
111,T68,T68,Phil Mickelson,83,1,41
112,T68,T68,David Morland IV,73,1,44
113,T68,T68,Kevin Muncrief,50,1,29
114,T68,T68,Mark O'Meara,58,1,26
115,T68,T68,Geoff Ogilvy,91,1,35
116,T68,T68,Dan Olsen,75,1,32
117,T68,T68,Jesper Parnevik,86,1,33
118,T68,T68,David Peoples,82,1,35
119,T68,T68,Kenny Perry,79,1,39
120,T68,T68,Tim Petrovic,111,1,42
121,T68,T68,Nick Price,51,1,18
