,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
0,1,1,José María Olazábal,1.04,3,288
1,2,2,Chris Riley,1.06,4,378
2,T3,T3,Ernie Els,1.48,4,270
3,T3,T3,Retief Goosen,1.48,4,270
4,T5,T5,Carlos Franco,1.5,7,468
5,T5,T5,Todd Hamilton,1.5,7,468
6,T7,T7,Kris Cox,1.56,7,450
7,T7,T7,Tim Herron,1.56,7,450
8,T9,T9,Luke Donald,1.59,6,378
9,T9,T9,Jay Haas,1.59,6,378
10,T11,T11,Carl Pettersson,1.65,8,486
11,T11,T11,Jeff Sluman,1.65,8,486
12,13,13,Freddie Jacobson,1.69,7,414
13,14,14,Scott McCarron,1.71,8,468
14,15,15,Olin Browne,1.72,9,522
15,16,16,Greg Chalmers,1.77,7,396
16,17,17,Billy Andrade,1.79,10,558
17,T18,T18,Craig Bowden,1.85,10,540
18,T18,T18,Deane Pappas,1.85,7,378
19,T18,T18,Kevin Sutherland,1.85,8,432
20,T18,T18,Mike Weir,1.85,7,378
21,T18,T18,Tiger Woods,1.85,6,324
22,23,23,Glen Day,1.91,11,576
23,T24,T24,Stewart Cink,1.92,9,468
24,T24,T24,Brad Faxon,1.92,9,468
25,T24,T24,J.P. Hayes,1.92,9,468
26,T24,T24,Steve Stricker,1.92,9,468
27,T28,T28,Kirk Triplett,1.93,8,414
28,T28,T28,Scott Verplank,1.93,8,414
29,30,30,Mark O'Meara,1.96,6,306
30,31,31,Robert Gamez,1.97,11,558
31,32,32,Steve Elkington,2.05,7,342
32,33,33,Ben Crane,2.06,10,486
33,34,34,Patrick Sheehan,2.08,12,576
34,35,35,Ken Duke,2.11,11,522
35,36,36,Loren Roberts,2.12,8,378
36,37,37,Stephen Ames,2.14,10,468
37,T38,T38,Mark Brooks,2.22,12,540
38,T38,T38,Danny Ellis,2.22,10,450
39,T38,T38,Shigeki Maruyama,2.22,10,450
40,T38,T38,Geoff Ogilvy,2.22,10,450
41,T38,T38,Craig Parry,2.22,6,270
42,T38,T38,Rory Sabbatini,2.22,10,450
43,T38,T38,Adam Scott,2.22,6,270
44,45,45,Jay Williamson,2.26,13,576
45,T46,T46,John Daly,2.27,9,396
46,T46,T46,Stephen Leaney,2.27,9,396
47,48,48,John Riegger,2.29,7,306
48,49,49,Harrison Frazar,2.31,10,432
49,50,50,Tim Petrovic,2.33,13,558
50,51,51,José Coceres,2.34,8,342
51,52,52,Vaughn Taylor,2.35,11,468
52,T53,T53,Mark Hensby,2.38,12,504
53,T53,T53,Bernhard Langer,2.38,6,252
54,T55,T55,Justin Leonard,2.42,10,414
55,T55,T55,Duffy Waldorf,2.42,10,414
56,T57,T57,Jay Delsing,2.44,11,450
57,T57,T57,Chris DiMarco,2.44,11,450
58,T57,T57,David Peoples,2.44,11,450
59,T60,T60,John Cook,2.47,8,324
60,T60,T60,John Rollins,2.47,12,486
61,62,62,Tripp Isenhour,2.5,9,360
62,63,63,Brian Gay,2.51,14,558
63,64,64,Bob Tway,2.55,11,432
64,65,65,Aaron Baddeley,2.56,12,468
65,66,66,Heath Slocum,2.59,14,540
66,67,67,Daniel Chopra,2.6,15,576
67,68,68,Tom Carter,2.61,16,612
68,69,69,Dennis Paulson,2.65,10,378
69,70,70,Stuart Appleby,2.66,11,414
70,T71,T71,Michael Allen,2.67,13,486
71,T71,T71,Tommy Armour III,2.67,13,486
72,T71,T71,Tom Byrum,2.67,12,450
73,T71,T71,Len Mattiace,2.67,12,450
74,75,75,Gene Sauers,2.68,14,522
75,T76,T76,Bart Bryant,2.78,11,396
76,T76,T76,Jonathan Byrd,2.78,13,468
77,T76,T76,Russ Cochran,2.78,11,396
78,T76,T76,J.J. Henry,2.78,15,540
79,T76,T76,Charles Howell III,2.78,14,504
80,T76,T76,Richard Johnson,2.78,16,576
81,T76,T76,Jerry Kelly,2.78,14,504
82,T76,T76,Corey Pavin,2.78,11,396
83,T76,T76,Tom Pernice Jr.,2.78,15,540
84,T76,T76,Dicky Pride,2.78,11,396
85,T76,T76,Justin Rose,2.78,10,360
86,87,87,Jeff Brehaut,2.86,17,594
87,T88,T88,Zach Johnson,2.87,15,522
88,T88,T88,Skip Kendall,2.87,15,522
89,T88,T88,Hank Kuehne,2.87,15,522
90,T91,T91,Rich Barcelo,2.89,13,450
91,T91,T91,Rod Pampling,2.89,13,450
92,T93,T93,Paul Azinger,2.9,12,414
93,T93,T93,K.J. Choi,2.9,12,414
94,95,95,Davis Love III,2.91,11,378
95,96,96,Mark Wilson,2.92,10,342
96,T97,T97,Briny Baird,2.98,15,504
97,T97,T97,Fred Funk,2.98,15,504
98,T97,T97,Vijay Singh,2.98,15,504
99,100,100,David Frost,2.99,14,468
100,101,101,Matt Gogel,3.01,13,432
101,T102,T102,Bob Estes,3.03,12,396
102,T102,T102,Arron Oberholser,3.03,12,396
103,T102,T102,Brenden Pappas,3.03,18,594
104,T105,T105,David Branshaw,3.07,16,522
105,T105,T105,Brent Geiberger,3.07,16,522
106,T107,T107,Scott Simpson,3.09,10,324
107,T107,T107,Roger Tambellini,3.09,15,486
108,T107,T107,Hidemichi Tanaka,3.09,15,486
109,110,110,Todd Fischer,3.13,18,576
110,111,111,Brian Bateman,3.14,13,414
111,T112,T112,Dudley Hart,3.17,12,378
112,T112,T112,Nick Price,3.17,8,252
113,T112,T112,Esteban Toledo,3.17,20,630
114,115,115,Dean Wilson,3.2,19,594
115,116,116,Neal Lancaster,3.23,18,558
116,T117,T117,Arjun Atwal,3.26,17,522
117,T117,T117,Bob Burns,3.26,17,522
118,119,119,Notah Begay III,3.28,13,396
119,120,120,Chris Smith,3.37,20,594
120,121,121,Ben Curtis,3.4,11,324
121,T122,T122,Pat Bates,3.41,19,558
122,T122,T122,Kent Jones,3.41,19,558
123,124,124,Hirofumi Miyase,3.42,16,468
124,125,125,Bo Van Pelt,3.45,18,522
125,T126,T126,Craig Barlow,3.47,15,432
126,T126,T126,Scott Hoch,3.47,10,288
127,T126,T126,Jesper Parnevik,3.47,15,432
128,129,129,Danny Briggs,3.5,17,486
129,T130,T130,Jason Bohn,3.57,18,504
130,T130,T130,Jason Dufner,3.57,18,504
131,132,132,Mathias Grönberg,3.58,20,558
132,133,133,Ted Purdy,3.59,22,612
133,T134,T134,Brian Kortan,3.62,15,414
134,T134,T134,Steve Pate,3.62,15,414
135,136,136,Frank Lickliter II,3.63,17,468
136,T137,T137,Cameron Beckman,3.64,19,522
137,T137,T137,Steve Flesch,3.64,19,522
138,T137,T137,Dan Olsen,3.64,19,522
139,140,140,Steve Allan,3.65,21,576
140,T141,T141,Robert Allenby,3.7,16,432
141,T141,T141,Darren Clarke,3.7,10,270
142,T141,T141,Tom Lehman,3.7,12,324
143,T141,T141,Kevin Muncrief,3.7,14,378
144,T145,T145,J.L. Lewis,3.76,21,558
145,T145,T145,Billy Mayfair,3.76,21,558
146,T145,T145,Joe Ogilvie,3.76,21,558
147,T148,T148,Robert Damron,3.77,19,504
148,T148,T148,Omar Uresti,3.77,19,504
149,T150,T150,Alex Cejka,3.79,15,396
150,T150,T150,Kenny Perry,3.79,15,396
151,T152,T152,Chad Campbell,3.85,18,468
152,T152,T152,Tim Clark,3.85,18,468
153,T154,T154,Jeff Maggert,3.89,14,360
154,T154,T154,Joey Sindelar,3.89,21,540
155,T156,T156,Dan Forsman,3.91,19,486
156,T156,T156,Blaine McCallister,3.91,19,486
157,T156,T156,Grant Waite,3.91,19,486
158,T159,T159,Mike Heinen,3.92,12,306
159,T159,T159,Rocco Mediate,3.92,12,306
160,T159,T159,Tag Ridings,3.92,12,306
161,162,162,Chris Couch,3.94,17,432
162,163,163,Peter Lonard,4.04,16,396
163,164,164,Rich Beem,4.06,19,468
164,165,165,Fred Couples,4.07,11,270
165,T166,T166,Mark Calcavecchia,4.11,17,414
166,T166,T166,Jonathan Kaye,4.11,17,414
167,168,168,Pat Perez,4.12,23,558
168,T169,T169,Niclas Fasth,4.23,16,378
169,T169,T169,Phil Mickelson,4.23,16,378
170,171,171,Brett Quigley,4.26,23,540
171,T172,T172,Joe Durant,4.27,20,468
172,T172,T172,Shaun Micheel,4.27,20,468
173,T174,T174,Steve Lowery,4.32,21,486
174,T174,T174,David Morland IV,4.32,21,486
175,176,176,Cliff Kresge,4.34,25,576
176,T177,T177,Hunter Mahan,4.44,24,540
177,T177,T177,Kevin Na,4.44,24,540
178,T177,T177,Andre Stolz,4.44,16,360
179,180,180,Craig Perks,4.49,21,468
180,181,181,Scott Hend,4.56,23,504
181,182,182,Sergio Garcia,4.58,14,306
182,183,183,Lucas Glover,4.6,24,522
183,184,184,John Huston,4.63,15,324
184,185,185,Tommy Tolles,4.67,21,450
185,T186,T186,Spike McRoy,4.69,27,576
186,T186,T186,Ryan Palmer,4.69,27,576
187,188,188,John Senden,4.73,23,486
188,189,189,David Toms,4.8,19,396
189,190,190,Guy Boros,4.86,21,432
190,191,191,Woody Austin,4.98,26,522
191,192,192,Roland Thatcher,5.07,21,414
192,193,193,Lee Janzen,5.09,22,432
193,194,194,D.J. Brigman,5.13,24,468
194,195,195,Matt Kuchar,5.16,26,504
195,196,196,David Gossett,5.78,26,450
