,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
135,T135,T135,Skip Kendall,99,27.27,143,39
136,137,137,Shigeki Maruyama,93,27.21,147,40
137,138,138,Bart Bryant,73,27.2,125,34
138,139,139,John Rollins,90,27.19,114,31
139,140,140,Hirofumi Miyase,65,27.16,81,22
140,141,141,Dennis Paulson,71,27.13,129,35
141,142,142,Pat Bates,99,26.95,167,45
142,T143,T143,Robert Allenby,93,26.92,156,42
143,T143,T143,Harrison Frazar,86,26.92,130,35
144,145,145,Chris DiMarco,105,26.75,157,42
145,146,146,Fred Funk,97,26.7,176,47
146,147,147,Vaughn Taylor,84,26.59,173,46
147,148,148,Charles Howell III,104,26.53,147,39
148,149,149,Scott Hend,81,26.5,117,31
149,150,150,J.J. Henry,103,26.46,189,50
150,151,151,Matt Gogel,86,26.39,144,38
151,152,152,Neal Lancaster,106,26.37,201,53
152,153,153,Omar Uresti,85,26.32,114,30
153,154,154,Scott Hoch,52,26.26,99,26
154,T155,T155,Briny Baird,100,26.25,160,42
155,T155,T155,Chris Couch,55,26.25,80,21
156,157,157,Chad Campbell,100,26.11,157,41
157,158,158,Luke Donald,72,26.05,119,31
158,159,159,Jay Williamson,100,25.95,185,48
159,160,160,Grant Waite,79,25.89,112,29
160,161,161,Heath Slocum,92,25.83,151,39
161,162,162,Scott Verplank,92,25.81,155,40
162,163,163,Tommy Armour III,87,25.69,144,37
163,164,164,Jeff Sluman,98,25.68,183,47
164,165,165,Tom Pernice Jr.,103,25.61,164,42
165,166,166,Rich Barcelo,67,25.49,102,26
166,T167,T167,Vijay Singh,112,25.48,208,53
167,T167,T167,Hidemichi Tanaka,89,25.48,157,40
168,169,169,Kevin Muncrief,50,25.37,67,17
169,170,170,Bob Burns,88,25.36,138,35
170,171,171,Robert Gamez,103,25.14,183,46
171,T172,T172,Arron Oberholser,77,25.0,112,28
172,T172,T172,Geoff Ogilvy,91,25.0,140,35
173,174,174,Blaine McCallister,68,24.76,105,26
174,175,175,Jay Haas,84,24.56,114,28
175,176,176,Rod Pampling,98,24.48,143,35
176,177,177,Craig Bowden,83,24.41,127,31
177,178,178,Tim Herron,84,24.19,124,30
178,179,179,Craig Barlow,80,23.7,135,32
179,180,180,Danny Briggs,85,23.68,152,36
180,181,181,Justin Leonard,90,23.62,127,30
181,182,182,J.P. Hayes,79,23.61,144,34
182,183,183,Dicky Pride,66,23.53,119,28
183,184,184,Sergio Garcia,65,23.47,98,23
184,185,185,Tim Clark,84,23.42,158,37
185,186,186,Peter Lonard,68,23.3,103,24
186,187,187,Russ Cochran,61,23.08,104,24
187,T188,T188,John Cook,57,22.22,90,20
188,T188,T188,Rocco Mediate,53,22.22,72,16
189,190,190,Niclas Fasth,61,22.08,77,17
190,191,191,Jeff Brehaut,106,21.98,182,40
191,192,192,Billy Mayfair,109,21.69,166,36
192,193,193,J.L. Lewis,106,21.38,159,34
193,194,194,Steve Allan,102,20.38,157,32
194,195,195,Rich Beem,81,19.8,101,20
195,196,196,David Gossett,57,18.31,71,13
