,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
65,T65,T65,Scott Simpson,28.89,520,18
66,T67,T67,Steve Flesch,28.9,838,29
67,T67,T67,Dennis Paulson,28.9,607,21
68,T67,T67,Tom Pernice Jr.,28.9,867,30
69,70,70,Jay Williamson,28.91,925,32
70,T71,T71,Kris Cox,28.92,723,25
71,T71,T71,David Frost,28.92,752,26
72,T73,T73,Justin Leonard,28.96,666,23
73,T73,T73,Bob Tway,28.96,695,24
74,75,75,Olin Browne,28.97,840,29
75,T76,T76,Retief Goosen,29.0,435,15
76,T76,T76,David Morland IV,29.0,783,27
77,T76,T76,Ryan Palmer,29.0,928,32
78,79,79,Danny Ellis,29.04,726,25
79,80,80,David Toms,29.05,639,22
80,T81,T81,Robert Damron,29.07,814,28
81,T81,T81,Adam Scott,29.07,436,15
82,T83,T83,Carlos Franco,29.08,756,26
83,T83,T83,Harrison Frazar,29.08,698,24
84,85,85,Brett Quigley,29.1,873,30
85,86,86,John Rollins,29.11,786,27
86,T87,T87,Cameron Beckman,29.17,846,29
87,T87,T87,Joey Sindelar,29.17,875,30
88,89,89,Phil Mickelson,29.19,613,21
89,T90,T90,Geoff Ogilvy,29.2,730,25
90,T90,T90,Justin Rose,29.2,584,20
91,92,92,Arjun Atwal,29.21,847,29
92,T93,T93,Stuart Appleby,29.22,672,23
93,T93,T93,Ben Curtis,29.22,526,18
94,95,95,Bart Bryant,29.23,643,22
95,96,96,John Riegger,29.24,497,17
96,97,97,Todd Fischer,29.25,936,32
97,T98,T98,K.J. Choi,29.26,673,23
98,T98,T98,Mathias Grönberg,29.26,907,31
99,T98,T98,Hidemichi Tanaka,29.26,790,27
100,T101,T101,Stephen Ames,29.27,761,26
101,T101,T101,Tim Clark,29.27,761,26
102,T103,T103,Tom Byrum,29.28,732,25
103,T103,T103,Rory Sabbatini,29.28,732,25
104,105,105,Blaine McCallister,29.3,791,27
105,T106,T106,Steve Allan,29.31,938,32
106,T106,T106,Cliff Kresge,29.31,938,32
107,T108,T108,Alex Cejka,29.32,645,22
108,T108,T108,Jay Delsing,29.32,733,25
109,T110,T110,Danny Briggs,29.33,792,27
110,T110,T110,John Cook,29.33,528,18
111,T110,T110,Jeff Sluman,29.33,792,27
112,113,113,Brian Bateman,29.35,675,23
113,T114,T114,Jason Bohn,29.36,822,28
114,T114,T114,Russ Cochran,29.36,646,22
115,T114,T114,Omar Uresti,29.36,822,28
116,117,117,Roger Tambellini,29.37,793,27
117,T118,T118,Ken Duke,29.38,852,29
118,T118,T118,Niclas Fasth,29.38,617,21
119,T118,T118,Frank Lickliter II,29.38,764,26
120,T118,T118,Vaughn Taylor,29.38,764,26
121,T122,T122,Jason Dufner,29.39,823,28
122,T122,T122,Tom Lehman,29.39,529,18
123,124,124,Fred Couples,29.4,441,15
124,T125,T125,Michael Allen,29.41,794,27
125,T125,T125,Notah Begay III,29.41,647,22
126,127,127,Jeff Brehaut,29.42,971,33
127,T128,T128,Steve Lowery,29.44,795,27
128,T128,T128,Rod Pampling,29.44,736,25
129,T130,T130,Pat Bates,29.48,914,31
130,T130,T130,Kevin Muncrief,29.48,619,21
131,T130,T130,Pat Perez,29.48,914,31
132,T133,T133,J.P. Hayes,29.5,767,26
133,T133,T133,Charles Howell III,29.5,826,28
134,135,135,Shaun Micheel,29.54,768,26
135,136,136,Tim Herron,29.56,739,25
136,T137,T137,J.J. Henry,29.57,887,30
137,T137,T137,Hunter Mahan,29.57,887,30
138,T139,T139,Robert Allenby,29.58,710,24
139,T139,T139,Kent Jones,29.58,917,31
140,T141,T141,Tommy Armour III,29.59,799,27
141,T141,T141,David Branshaw,29.59,858,29
142,T143,T143,Rich Beem,29.62,770,26
143,T143,T143,D.J. Brigman,29.62,770,26
144,T143,T143,Dudley Hart,29.62,622,21
145,T143,T143,Craig Perks,29.62,770,26
146,147,147,Dan Forsman,29.63,800,27
147,148,148,Kenny Perry,29.64,652,22
148,T149,T149,Rocco Mediate,29.65,504,17
149,T149,T149,Andre Stolz,29.65,593,20
150,151,151,Davis Love III,29.67,623,21
151,T152,T152,David Gossett,29.68,742,25
152,T152,T152,Scott Hend,29.68,831,28
153,T152,T152,J.L. Lewis,29.68,920,31
154,T152,T152,Dicky Pride,29.68,653,22
155,T152,T152,Mark Wilson,29.68,564,19
156,T157,T157,Arron Oberholser,29.73,654,22
157,T157,T157,Heath Slocum,29.73,892,30
158,T159,T159,Steve Pate,29.74,684,23
159,T159,T159,Ted Purdy,29.74,1011,34
160,161,161,Vijay Singh,29.75,833,28
161,162,162,Tom Carter,29.76,1012,34
162,163,163,Brian Kortan,29.78,685,23
163,164,164,Brent Geiberger,29.79,864,29
164,165,165,Rich Barcelo,29.8,745,25
165,T166,T166,Neal Lancaster,29.81,924,31
166,T166,T166,Billy Mayfair,29.81,924,31
167,168,168,Tripp Isenhour,29.85,597,20
168,T169,T169,Craig Barlow,29.88,717,24
169,T169,T169,Guy Boros,29.88,717,24
170,T169,T169,Scott Hoch,29.88,478,16
171,T169,T169,Spike McRoy,29.88,956,32
172,173,173,John Huston,29.89,538,18
173,174,174,Roland Thatcher,29.91,688,23
174,175,175,Chris Couch,29.92,718,24
175,T176,T176,Dan Olsen,29.93,868,29
176,T176,T176,Gene Sauers,29.93,868,29
177,178,178,Stephen Leaney,29.95,659,22
178,T179,T179,Jonathan Kaye,29.96,689,23
179,T179,T179,Matt Kuchar,29.96,839,28
180,181,181,Bo Van Pelt,29.97,869,29
181,182,182,Luke Donald,30.0,630,21
182,183,183,John Senden,30.07,812,27
183,184,184,Hirofumi Miyase,30.08,782,26
184,185,185,Woody Austin,30.1,873,29
185,T186,T186,Mike Heinen,30.12,512,17
186,T186,T186,Chris Smith,30.12,994,33
187,T188,T188,Chad Campbell,30.23,786,26
188,T188,T188,Peter Lonard,30.23,665,22
189,190,190,Lucas Glover,30.28,878,29
190,191,191,Jeff Maggert,30.3,606,20
191,192,192,Briny Baird,30.32,849,28
192,193,193,Lee Janzen,30.33,728,24
193,194,194,Joe Durant,30.46,792,26
194,195,195,Grant Waite,30.56,825,27
195,196,196,Sergio Garcia,30.59,520,17
