,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
37,T38,T38,Robert Allenby,93,0.67,59,88
38,T38,T38,Danny Briggs,85,0.67,54,81
39,T38,T38,Ben Curtis,56,0.67,35,52
40,T38,T38,Jeff Maggert,60,0.67,40,60
41,T38,T38,Rory Sabbatini,89,0.67,58,86
42,T43,T43,Joe Durant,85,0.66,56,85
43,T43,T43,Brian Kortan,65,0.66,41,62
44,T43,T43,Spike McRoy,93,0.66,60,91
45,T43,T43,Shaun Micheel,93,0.66,60,91
46,T47,T47,Dan Forsman,79,0.65,50,77
47,T47,T47,Neal Lancaster,106,0.65,67,103
48,T47,T47,Hirofumi Miyase,65,0.65,41,63
49,T50,T50,Chris Couch,55,0.64,35,55
50,T50,T50,Robert Damron,92,0.64,59,92
51,T50,T50,Bernhard Langer,59,0.64,35,55
52,T50,T50,Brett Quigley,102,0.64,63,98
53,T54,T54,Steve Lowery,91,0.63,56,89
54,T54,T54,Joey Sindelar,100,0.63,62,98
55,T54,T54,Esteban Toledo,92,0.63,57,90
56,T54,T54,Mike Weir,75,0.63,46,73
57,T58,T58,Craig Barlow,80,0.62,48,78
58,T58,T58,Mathias Grönberg,91,0.62,54,87
59,T58,T58,Tom Lehman,70,0.62,41,66
60,T58,T58,Hunter Mahan,94,0.62,58,94
61,T58,T58,Mark O'Meara,58,0.62,36,58
62,T63,T63,Jason Dufner,79,0.61,48,79
63,T63,T63,Steve Elkington,64,0.61,37,61
64,T63,T63,Matt Kuchar,83,0.61,51,83
65,T63,T63,Kenny Perry,79,0.61,46,76
66,T63,T63,Ted Purdy,114,0.61,68,112
67,T68,T68,Cameron Beckman,99,0.6,58,96
68,T68,T68,Notah Begay III,71,0.6,40,67
69,T68,T68,Jeff Brehaut,106,0.6,62,104
70,T68,T68,Jonathan Byrd,85,0.6,50,83
71,T68,T68,David Frost,78,0.6,47,78
72,T68,T68,Dudley Hart,60,0.6,35,58
73,T68,T68,John Rollins,90,0.6,51,85
74,T75,T75,Steve Allan,102,0.59,58,99
75,T75,T75,Billy Andrade,104,0.59,61,104
76,T75,T75,Tommy Armour III,87,0.59,51,87
77,T75,T75,David Branshaw,84,0.59,48,82
78,T75,T75,Steve Flesch,109,0.59,62,105
79,T75,T75,Gene Sauers,83,0.59,48,81
80,T75,T75,Duffy Waldorf,79,0.59,43,73
81,T82,T82,Rich Barcelo,67,0.58,38,65
82,T82,T82,Pat Bates,99,0.58,56,97
83,T82,T82,Jay Delsing,76,0.58,42,73
84,T82,T82,Dennis Paulson,71,0.58,41,71
85,T82,T82,Justin Rose,77,0.58,42,72
86,T82,T82,Adam Scott,55,0.58,30,52
87,T88,T88,Russ Cochran,61,0.57,35,61
88,T88,T88,Ken Duke,89,0.57,50,87
89,T88,T88,Carlos Franco,99,0.57,56,99
90,T88,T88,Blaine McCallister,68,0.57,39,68
91,T92,T92,Jason Bohn,98,0.56,53,95
92,T92,T92,Skip Kendall,99,0.56,55,99
93,T92,T92,J.L. Lewis,106,0.56,59,106
94,T92,T92,Frank Lickliter II,89,0.56,48,86
95,T92,T92,Vaughn Taylor,84,0.56,46,82
96,T92,T92,Omar Uresti,85,0.56,48,85
97,T98,T98,Chad Campbell,100,0.55,51,93
98,T98,T98,Tom Carter,113,0.55,60,110
99,T98,T98,Tim Clark,84,0.55,46,84
100,T98,T98,Tripp Isenhour,55,0.55,29,53
101,T98,T98,Jay Williamson,100,0.55,54,98
102,T103,T103,Craig Bowden,83,0.54,45,83
103,T103,T103,Mark Brooks,72,0.54,38,70
104,T103,T103,John Daly,79,0.54,43,79
105,T103,T103,Kent Jones,99,0.54,52,97
106,T103,T103,Craig Parry,52,0.54,27,50
107,T103,T103,Tag Ridings,53,0.54,27,50
108,T103,T103,Jeff Sluman,98,0.54,52,97
109,T110,T110,Freddie Jacobson,83,0.53,42,80
110,T110,T110,Dean Wilson,99,0.53,52,99
111,T112,T112,Bart Bryant,73,0.52,36,69
112,T112,T112,Darren Clarke,54,0.52,25,48
113,T112,T112,Matt Gogel,86,0.52,44,84
114,T112,T112,Charles Howell III,104,0.52,53,101
115,T112,T112,Joe Ogilvie,104,0.52,53,102
116,T112,T112,Patrick Sheehan,113,0.52,58,111
117,T112,T112,Vijay Singh,112,0.52,57,110
118,T112,T112,Bob Tway,90,0.52,44,85
119,T120,T120,Stephen Ames,97,0.51,48,95
120,T120,T120,Stuart Appleby,84,0.51,40,78
121,T120,T120,Tim Herron,84,0.51,42,83
122,T120,T120,Scott McCarron,88,0.51,44,86
123,T120,T120,Dan Olsen,75,0.51,37,73
124,T120,T120,Rod Pampling,98,0.51,48,94
125,T120,T120,Brenden Pappas,111,0.51,55,108
126,T127,T127,Luke Donald,72,0.5,36,72
127,T127,T127,Robert Gamez,103,0.5,52,103
128,T127,T127,J.J. Henry,103,0.5,52,103
129,T127,T127,Peter Lonard,68,0.5,33,66
130,T127,T127,Kevin Na,100,0.5,48,96
131,T127,T127,Tim Petrovic,111,0.5,53,107
132,T127,T127,Nick Price,51,0.5,25,50
133,T127,T127,Bo Van Pelt,107,0.5,52,104
134,T135,T135,Arjun Atwal,85,0.49,41,83
135,T135,T135,K.J. Choi,83,0.49,40,82
136,T135,T135,Fred Funk,97,0.49,47,96
137,T135,T135,Scott Hoch,52,0.49,25,51
138,T135,T135,Davis Love III,85,0.49,37,75
139,T135,T135,Shigeki Maruyama,93,0.49,45,92
140,T135,T135,Deane Pappas,72,0.49,34,70
141,T135,T135,Corey Pavin,83,0.49,39,79
142,T135,T135,Heath Slocum,92,0.49,44,90
143,T144,T144,José Coceres,68,0.48,31,64
144,T144,T144,David Peoples,82,0.48,38,80
145,T144,T144,Mark Wilson,62,0.48,30,62
146,T147,T147,Briny Baird,100,0.47,46,97
147,T147,T147,Olin Browne,92,0.47,41,88
148,T147,T147,Bob Burns,88,0.47,40,86
149,T147,T147,Arron Oberholser,77,0.47,34,73
150,T147,T147,Tom Pernice Jr.,103,0.47,47,99
151,T152,T152,Zach Johnson,109,0.46,49,107
152,T152,T152,Richard Johnson,102,0.46,47,102
153,T152,T152,Geoff Ogilvy,91,0.46,40,87
154,T152,T152,Kevin Sutherland,86,0.46,37,81
155,T152,T152,Hidemichi Tanaka,89,0.46,41,89
156,T157,T157,Chris DiMarco,105,0.45,44,98
157,T157,T157,Brent Geiberger,94,0.45,41,91
158,T157,T157,Jerry Kelly,113,0.45,49,109
159,T157,T157,Hank Kuehne,91,0.45,40,89
160,T157,T157,Stephen Leaney,84,0.45,34,75
161,T157,T157,Jesper Parnevik,86,0.45,39,86
162,T163,T163,Michael Allen,87,0.44,37,85
163,T163,T163,Paul Azinger,75,0.44,33,75
164,T163,T163,Harrison Frazar,86,0.44,36,82
165,T163,T163,Mark Hensby,97,0.44,41,93
166,T163,T163,Len Mattiace,75,0.44,33,75
167,T163,T163,Carl Pettersson,100,0.44,43,97
168,T169,T169,Brian Bateman,84,0.43,34,80
169,T169,T169,Tom Byrum,83,0.43,36,83
170,T169,T169,Ben Crane,92,0.43,40,92
171,T169,T169,Todd Fischer,104,0.43,44,102
172,T169,T169,J.P. Hayes,79,0.43,32,75
173,T174,T174,Aaron Baddeley,87,0.41,35,85
174,T174,T174,Scott Verplank,92,0.41,37,91
175,T176,T176,John Cook,57,0.4,21,53
176,T176,T176,Glen Day,101,0.4,40,99
177,T176,T176,Ernie Els,62,0.4,23,58
178,T176,T176,Kirk Triplett,88,0.4,34,84
179,T180,T180,Danny Ellis,81,0.39,30,77
180,T180,T180,Bob Estes,73,0.39,28,71
181,T180,T180,Todd Hamilton,92,0.39,34,88
182,T180,T180,Justin Leonard,90,0.39,33,85
183,T184,T184,Daniel Chopra,108,0.38,40,106
184,T184,T184,John Riegger,53,0.38,20,53
185,T186,T186,Brad Faxon,94,0.35,31,89
186,T186,T186,Jay Haas,84,0.35,28,79
187,T186,T186,Chris Riley,78,0.35,26,74
188,189,189,Loren Roberts,81,0.34,27,79
189,190,190,Tiger Woods,78,0.32,23,72
190,191,191,Stewart Cink,103,0.31,30,97
191,T192,T192,Greg Chalmers,70,0.3,21,70
192,T192,T192,Brian Gay,96,0.3,28,94
193,194,194,Steve Stricker,81,0.29,23,78
194,195,195,José María Olazábal,56,0.27,14,52
195,196,196,Retief Goosen,56,0.25,14,55
