,GIR_Putting_Avg_-_30-35_RANK THIS WEEK,GIR_Putting_Avg_-_30-35_RANK LAST WEEK,GIR_Putting_Avg_-_30-35_PLAYER NAME,GIR_Putting_Avg_-_30-35_ROUNDS,GIR_Putting_Avg_-_30-35_% MADE,GIR_Putting_Avg_-_30-35_ATTEMPTS,GIR_Putting_Avg_-_30-35_PUTTS MADE
65,T64,T64,Zach Johnson,109,0.78,64,5.0
66,T67,T67,Brian Bateman,84,0.77,65,5.0
67,T67,T67,Rich Beem,81,0.77,52,4.0
68,T69,T69,Robert Damron,92,0.76,66,5.0
69,T69,T69,Luke Donald,72,0.76,66,5.0
70,T69,T69,Scott Hend,81,0.76,66,5.0
71,T72,T72,K.J. Choi,83,0.75,53,4.0
72,T72,T72,Neal Lancaster,106,0.75,93,7.0
73,T74,T74,Glen Day,101,0.74,68,5.0
74,T74,T74,Brent Geiberger,94,0.74,68,5.0
75,T76,T76,Stephen Ames,97,0.73,82,6.0
76,T76,T76,Jason Bohn,98,0.73,82,6.0
77,T76,T76,Hirofumi Miyase,65,0.73,55,4.0
78,T76,T76,Duffy Waldorf,79,0.73,55,4.0
79,T80,T80,Aaron Baddeley,87,0.72,69,5.0
80,T80,T80,Tim Petrovic,111,0.72,69,5.0
81,T82,T82,Mark Brooks,72,0.71,42,3.0
82,T82,T82,Blaine McCallister,68,0.71,56,4.0
83,T82,T82,Jay Williamson,100,0.71,84,6.0
84,85,85,Scott Simpson,55,0.7,43,3.0
85,T86,T86,Olin Browne,92,0.68,73,5.0
86,T86,T86,Greg Chalmers,70,0.68,44,3.0
87,T86,T86,Brian Kortan,65,0.68,59,4.0
88,T89,T89,D.J. Brigman,79,0.67,60,4.0
89,T89,T89,Roger Tambellini,81,0.67,60,4.0
90,T89,T89,Tommy Tolles,67,0.67,45,3.0
91,T92,T92,Jay Delsing,76,0.66,61,4.0
92,T92,T92,Kevin Na,100,0.66,61,4.0
93,T94,T94,Frank Lickliter II,89,0.65,77,5.0
94,T94,T94,Vaughn Taylor,84,0.65,62,4.0
95,96,96,Pat Bates,99,0.64,94,6.0
96,T97,T97,Notah Begay III,71,0.63,64,4.0
97,T97,T97,Dan Forsman,79,0.63,48,3.0
98,T99,T99,Harrison Frazar,86,0.62,65,4.0
99,T99,T99,J.J. Henry,103,0.62,81,5.0
100,T101,T101,David Branshaw,84,0.61,49,3.0
101,T101,T101,Joe Durant,85,0.61,82,5.0
102,T103,T103,Jeff Maggert,60,0.6,50,3.0
103,T103,T103,Tom Pernice Jr.,103,0.6,83,5.0
104,T105,T105,Ernie Els,62,0.59,34,2.0
105,T105,T105,Len Mattiace,75,0.59,51,3.0
106,T105,T105,John Rollins,90,0.59,51,3.0
107,108,108,Niclas Fasth,61,0.58,52,3.0
108,T109,T109,Briny Baird,100,0.57,70,4.0
109,T109,T109,Tim Clark,84,0.57,53,3.0
110,T109,T109,Chris Couch,55,0.57,35,2.0
111,T109,T109,Hunter Mahan,94,0.57,70,4.0
112,T113,T113,Woody Austin,94,0.56,54,3.0
113,T113,T113,Bart Bryant,73,0.56,54,3.0
114,T113,T113,José María Olazábal,56,0.56,36,2.0
115,T113,T113,Deane Pappas,72,0.56,54,3.0
116,T117,T117,Tom Carter,113,0.55,91,5.0
117,T117,T117,Alex Cejka,76,0.55,55,3.0
118,T117,T117,Carlos Franco,99,0.55,73,4.0
119,120,120,Jonathan Kaye,79,0.54,56,3.0
120,T121,T121,Stewart Cink,103,0.53,57,3.0
121,T121,T121,Tim Herron,84,0.53,57,3.0
122,T123,T123,Jason Dufner,79,0.52,77,4.0
123,T123,T123,Dan Olsen,75,0.52,58,3.0
124,T125,T125,Tom Byrum,83,0.5,60,3.0
125,T125,T125,John Daly,79,0.5,60,3.0
126,T125,T125,Spike McRoy,93,0.5,60,3.0
127,T128,T128,Mike Heinen,53,0.49,41,2.0
128,T128,T128,David Peoples,82,0.49,82,4.0
129,T130,T130,Todd Hamilton,92,0.48,63,3.0
130,T130,T130,Jeff Sluman,98,0.48,83,4.0
131,T132,T132,Loren Roberts,81,0.47,64,3.0
132,T132,T132,Heath Slocum,92,0.47,64,3.0
133,T134,T134,Ken Duke,89,0.46,65,3.0
134,T134,T134,Steve Pate,71,0.46,65,3.0
135,T136,T136,Kris Cox,73,0.45,44,2.0
136,T136,T136,Chris Smith,105,0.45,67,3.0
137,T136,T136,Bo Van Pelt,107,0.45,67,3.0
138,T139,T139,Arjun Atwal,85,0.44,45,2.0
139,T139,T139,Chris DiMarco,105,0.44,45,2.0
140,T139,T139,Ryan Palmer,103,0.44,68,3.0
141,T142,T142,Dudley Hart,60,0.43,46,2.0
142,T142,T142,Joey Sindelar,100,0.43,94,4.0
143,T144,T144,Tommy Armour III,87,0.42,71,3.0
144,T144,T144,Cameron Beckman,99,0.42,71,3.0
145,T146,T146,Lucas Glover,95,0.41,74,3.0
146,T146,T146,Brett Quigley,102,0.41,73,3.0
147,T148,T148,Robert Allenby,93,0.39,76,3.0
148,T148,T148,Craig Perks,75,0.39,51,2.0
149,T148,T148,Dean Wilson,99,0.39,76,3.0
150,151,151,Steve Stricker,81,0.38,52,2.0
151,152,152,Billy Andrade,104,0.36,83,3.0
152,153,153,Craig Bowden,83,0.35,57,2.0
153,T154,T154,Jeff Brehaut,106,0.34,87,3.0
154,T154,T154,Darren Clarke,54,0.34,29,1.0
155,T154,T154,Robert Gamez,103,0.34,59,2.0
156,T154,T154,Jay Haas,84,0.34,58,2.0
157,T154,T154,Skip Kendall,99,0.34,59,2.0
158,T154,T154,Tom Lehman,70,0.34,59,2.0
159,T154,T154,Justin Leonard,90,0.34,58,2.0
160,T161,T161,Stuart Appleby,84,0.33,61,2.0
161,T161,T161,Ben Crane,92,0.33,60,2.0
162,T161,T161,Mathias Grönberg,91,0.33,61,2.0
163,T161,T161,Mark Wilson,62,0.33,61,2.0
164,165,165,Cliff Kresge,89,0.3,67,2.0
165,T166,T166,Jerry Kelly,113,0.29,70,2.0
166,T166,T166,J.L. Lewis,106,0.29,68,2.0
167,T166,T166,Phil Mickelson,83,0.29,35,1.0
168,T166,T166,John Riegger,53,0.29,34,1.0
169,T170,T170,Craig Barlow,80,0.27,74,2.0
170,T170,T170,Fred Couples,54,0.27,37,1.0
171,T170,T170,Charles Howell III,104,0.27,73,2.0
172,173,173,Fred Funk,97,0.26,77,2.0
173,174,174,Kent Jones,99,0.25,79,2.0
174,T175,T175,Billy Mayfair,109,0.24,83,2.0
175,T175,T175,Vijay Singh,112,0.24,85,2.0
176,T177,T177,José Coceres,68,0.21,47,1.0
177,T177,T177,Kevin Sutherland,86,0.21,47,1.0
178,T177,T177,Roland Thatcher,66,0.21,48,1.0
179,180,180,Mark Calcavecchia,79,0.2,49,1.0
180,181,181,Danny Ellis,81,0.19,53,1.0
181,T182,T182,Stephen Leaney,84,0.18,57,1.0
182,T182,T182,Jesper Parnevik,86,0.18,56,1.0
183,184,184,Richard Johnson,102,0.14,72,1.0
184,185,185,Lee Janzen,84,0.13,77,1.0
185,186,186,John Senden,99,0.12,83,1.0
186,T187,T187,Paul Azinger,75,0.0,51,
187,T187,T187,Bob Estes,73,0.0,29,
188,T187,T187,Sergio Garcia,65,0.0,48,
189,T187,T187,Freddie Jacobson,83,0.0,35,
190,T187,T187,Bernhard Langer,59,0.0,27,
191,T187,T187,Peter Lonard,68,0.0,38,
192,T187,T187,Rocco Mediate,53,0.0,33,
193,T187,T187,Andre Stolz,53,0.0,35,
194,T187,T187,Bob Tway,90,0.0,47,
195,T187,T187,Omar Uresti,85,0.0,54,
