,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
0,T1,T1,Michael Allen,87,0.0,,311,100.0
1,T1,T1,Robert Allenby,93,0.0,,237,100.0
2,T1,T1,Stephen Ames,97,0.0,,278,100.0
3,T1,T1,Billy Andrade,104,0.0,,320,100.0
4,T1,T1,Tommy Armour III,87,0.0,,262,100.0
5,T1,T1,Arjun Atwal,85,0.0,,297,100.0
6,T1,T1,Briny Baird,100,0.0,,244,100.0
7,T1,T1,Rich Barcelo,67,0.0,,216,100.0
8,T1,T1,Brian Bateman,84,0.0,,258,100.0
9,T1,T1,Pat Bates,99,0.0,,311,100.0
10,T1,T1,Rich Beem,81,0.0,,217,100.0
11,T1,T1,Jason Bohn,98,0.0,,315,100.0
12,T1,T1,Guy Boros,64,0.0,,210,100.0
13,T1,T1,Craig Bowden,83,0.0,,265,100.0
14,T1,T1,David Branshaw,84,0.0,,251,100.0
15,T1,T1,Jeff Brehaut,106,0.0,,348,100.0
16,T1,T1,Danny Briggs,85,0.0,,257,100.0
17,T1,T1,Mark Brooks,72,0.0,,244,100.0
18,T1,T1,Olin Browne,92,0.0,,289,100.0
19,T1,T1,Bart Bryant,73,0.0,,226,100.0
20,T1,T1,Bob Burns,88,0.0,,295,100.0
21,T1,T1,Tom Byrum,83,0.0,,256,100.0
22,T1,T1,Chad Campbell,100,0.0,,270,100.0
23,T1,T1,Greg Chalmers,70,0.0,,238,100.0
24,T1,T1,Stewart Cink,103,0.0,,305,100.0
25,T1,T1,Darren Clarke,54,0.0,,136,100.0
26,T1,T1,José Coceres,68,0.0,,259,100.0
27,T1,T1,Russ Cochran,61,0.0,,174,100.0
28,T1,T1,John Cook,57,0.0,,165,100.0
29,T1,T1,Fred Couples,54,0.0,,173,100.0
30,T1,T1,Ben Curtis,56,0.0,,153,100.0
31,T1,T1,John Daly,79,0.0,,264,100.0
32,T1,T1,Robert Damron,92,0.0,,351,100.0
33,T1,T1,Glen Day,101,0.0,,351,100.0
34,T1,T1,Jay Delsing,76,0.0,,219,100.0
35,T1,T1,Chris DiMarco,105,0.0,,292,100.0
36,T1,T1,Luke Donald,72,0.0,,194,100.0
37,T1,T1,Jason Dufner,79,0.0,,254,100.0
38,T1,T1,Ken Duke,89,0.0,,272,100.0
39,T1,T1,Danny Ellis,81,0.0,,248,100.0
40,T1,T1,Ernie Els,62,0.0,,169,100.0
41,T1,T1,Bob Estes,73,0.0,,192,100.0
42,T1,T1,Niclas Fasth,61,0.0,,232,100.0
43,T1,T1,Brad Faxon,94,0.0,,267,100.0
44,T1,T1,Todd Fischer,104,0.0,,353,100.0
45,T1,T1,Dan Forsman,79,0.0,,247,100.0
46,T1,T1,Carlos Franco,99,0.0,,312,100.0
47,T1,T1,Harrison Frazar,86,0.0,,265,100.0
48,T1,T1,Fred Funk,97,0.0,,293,100.0
49,T1,T1,Robert Gamez,103,0.0,,351,100.0
50,T1,T1,Sergio Garcia,65,0.0,,187,100.0
51,T1,T1,Brian Gay,96,0.0,,363,100.0
52,T1,T1,Brent Geiberger,94,0.0,,292,100.0
53,T1,T1,Lucas Glover,95,0.0,,287,100.0
54,T1,T1,Matt Gogel,86,0.0,,283,100.0
55,T1,T1,Retief Goosen,56,0.0,,142,100.0
56,T1,T1,David Gossett,57,0.0,,200,100.0
57,T1,T1,Jay Haas,84,0.0,,226,100.0
58,T1,T1,Todd Hamilton,92,0.0,,287,100.0
59,T1,T1,Dudley Hart,60,0.0,,173,100.0
60,T1,T1,J.P. Hayes,79,0.0,,237,100.0
61,T1,T1,Mike Heinen,53,0.0,,194,100.0
62,T1,T1,J.J. Henry,103,0.0,,343,100.0
63,T1,T1,Tim Herron,84,0.0,,227,100.0
64,T1,T1,Scott Hoch,52,0.0,,157,100.0
65,T1,T1,Charles Howell III,104,0.0,,271,100.0
66,T1,T1,Tripp Isenhour,55,0.0,,161,100.0
67,T1,T1,Zach Johnson,109,0.0,,318,100.0
68,T1,T1,Richard Johnson,102,0.0,,320,100.0
69,T1,T1,Kent Jones,99,0.0,,277,100.0
70,T1,T1,Brian Kortan,65,0.0,,214,100.0
71,T1,T1,Bernhard Langer,59,0.0,,175,100.0
72,T1,T1,Stephen Leaney,84,0.0,,198,100.0
73,T1,T1,Tom Lehman,70,0.0,,214,100.0
74,T1,T1,Justin Leonard,90,0.0,,252,100.0
75,T1,T1,Frank Lickliter II,89,0.0,,300,100.0
76,T1,T1,Peter Lonard,68,0.0,,203,100.0
77,T1,T1,Davis Love III,85,0.0,,230,100.0
78,T1,T1,Jeff Maggert,60,0.0,,172,100.0
79,T1,T1,Hunter Mahan,94,0.0,,305,100.0
80,T1,T1,Len Mattiace,75,0.0,,288,100.0
81,T1,T1,Blaine McCallister,68,0.0,,216,100.0
82,T1,T1,Scott McCarron,88,0.0,,289,100.0
83,T1,T1,Spike McRoy,93,0.0,,270,100.0
84,T1,T1,Rocco Mediate,53,0.0,,119,100.0
85,T1,T1,Hirofumi Miyase,65,0.0,,202,100.0
86,T1,T1,Kevin Muncrief,50,0.0,,168,100.0
87,T1,T1,Arron Oberholser,77,0.0,,234,100.0
88,T1,T1,Joe Ogilvie,104,0.0,,315,100.0
89,T1,T1,José María Olazábal,56,0.0,,157,100.0
90,T1,T1,Dan Olsen,75,0.0,,234,100.0
91,T1,T1,Ryan Palmer,103,0.0,,336,100.0
92,T1,T1,Rod Pampling,98,0.0,,283,100.0
93,T1,T1,Brenden Pappas,111,0.0,,374,100.0
94,T1,T1,Jesper Parnevik,86,0.0,,270,100.0
95,T1,T1,Craig Parry,52,0.0,,151,100.0
96,T1,T1,Dennis Paulson,71,0.0,,283,100.0
97,T1,T1,Corey Pavin,83,0.0,,273,100.0
98,T1,T1,David Peoples,82,0.0,,298,100.0
99,T1,T1,Craig Perks,75,0.0,,227,100.0
100,T1,T1,Tom Pernice Jr.,103,0.0,,317,100.0
101,T1,T1,Kenny Perry,79,0.0,,192,100.0
102,T1,T1,Carl Pettersson,100,0.0,,302,100.0
103,T1,T1,Nick Price,51,0.0,,139,100.0
104,T1,T1,Dicky Pride,66,0.0,,239,100.0
105,T1,T1,Ted Purdy,114,0.0,,372,100.0
106,T1,T1,Tag Ridings,53,0.0,,172,100.0
107,T1,T1,John Riegger,53,0.0,,163,100.0
108,T1,T1,Chris Riley,78,0.0,,199,100.0
109,T1,T1,John Rollins,90,0.0,,302,100.0
110,T1,T1,Justin Rose,77,0.0,,248,100.0
111,T1,T1,John Senden,99,0.0,,272,100.0
112,T1,T1,Patrick Sheehan,113,0.0,,374,100.0
113,T1,T1,Scott Simpson,55,0.0,,180,100.0
114,T1,T1,Joey Sindelar,100,0.0,,287,100.0
115,T1,T1,Vijay Singh,112,0.0,,309,100.0
116,T1,T1,Jeff Sluman,98,0.0,,264,100.0
117,T1,T1,Steve Stricker,81,0.0,,265,100.0
118,T1,T1,Kevin Sutherland,86,0.0,,266,100.0
119,T1,T1,Roger Tambellini,81,0.0,,246,100.0
120,T1,T1,Hidemichi Tanaka,89,0.0,,263,100.0
121,T1,T1,Vaughn Taylor,84,0.0,,284,100.0
122,T1,T1,Bob Tway,90,0.0,,251,100.0
123,T1,T1,Bo Van Pelt,107,0.0,,299,100.0
124,T1,T1,Scott Verplank,92,0.0,,238,100.0
125,T1,T1,Duffy Waldorf,79,0.0,,194,100.0
126,T1,T1,Mike Weir,75,0.0,,216,100.0
127,T1,T1,Jay Williamson,100,0.0,,305,100.0
128,T1,T1,Dean Wilson,99,0.0,,374,100.0
129,T1,T1,Mark Wilson,62,0.0,,188,100.0
130,T1,T1,Tiger Woods,78,0.0,,227,100.0
131,132,132,Hank Kuehne,91,0.28,1.0,356,99.7
132,T133,T133,Tom Carter,113,0.29,1.0,350,99.7
133,T133,T133,Ben Crane,92,0.29,1.0,343,99.7
134,135,135,Kevin Na,100,0.3,1.0,331,99.7
135,136,136,Jerry Kelly,113,0.31,1.0,320,99.6
136,T137,T137,Jonathan Byrd,85,0.32,1.0,310,99.6
137,T137,T137,Mark Hensby,97,0.32,1.0,314,99.6
138,T137,T137,J.L. Lewis,106,0.32,1.0,313,99.6
139,T137,T137,Esteban Toledo,92,0.32,1.0,316,99.6
140,T141,T141,Cameron Beckman,99,0.33,1.0,305,99.6
141,T141,T141,Mathias Grönberg,91,0.33,1.0,299,99.6
142,T141,T141,Heath Slocum,92,0.33,1.0,303,99.6
143,144,144,Shigeki Maruyama,93,0.34,1.0,294,99.6
144,T145,T145,Tim Clark,84,0.35,1.0,282,99.6
145,T145,T145,Skip Kendall,99,0.35,1.0,288,99.6
146,T145,T145,Gene Sauers,83,0.35,1.0,288,99.6
147,T145,T145,Chris Smith,105,0.35,1.0,286,99.6
148,T149,T149,Notah Begay III,71,0.36,1.0,275,99.6
149,T149,T149,Lee Janzen,84,0.36,1.0,274,99.6
150,T149,T149,Cliff Kresge,89,0.36,1.0,281,99.6
151,T152,T152,Matt Kuchar,83,0.37,1.0,269,99.6
152,T152,T152,Steve Lowery,91,0.37,1.0,270,99.6
153,T154,T154,Paul Azinger,75,0.39,1.0,259,99.6
154,T154,T154,Joe Durant,85,0.39,1.0,256,99.6
155,T154,T154,David Frost,78,0.39,1.0,255,99.6
156,T157,T157,Deane Pappas,72,0.4,1.0,252,99.6
157,T157,T157,Kirk Triplett,88,0.4,1.0,253,99.6
158,159,159,Grant Waite,79,0.41,1.0,245,99.5
159,T160,T160,Stuart Appleby,84,0.42,1.0,238,99.5
160,T160,T160,Loren Roberts,81,0.42,1.0,238,99.5
161,162,162,David Morland IV,73,0.43,1.0,234,99.5
162,T163,T163,Kris Cox,73,0.44,1.0,227,99.5
163,T163,T163,Freddie Jacobson,83,0.44,1.0,225,99.5
164,165,165,Jonathan Kaye,79,0.45,1.0,224,99.5
165,166,166,Steve Pate,71,0.48,1.0,208,99.5
