,One-Putt_Percentage_-_Round_5_RANK THIS WEEK,One-Putt_Percentage_-_Round_5_RANK LAST WEEK,One-Putt_Percentage_-_Round_5_PLAYER NAME,One-Putt_Percentage_-_Round_5_%,One-Putt_Percentage_-_Round_5_# OF 1 PUTTS,One-Putt_Percentage_-_Round_5_# OF HOLES
0,T1,T1,Freddie Jacobson,66.67,12,18
1,T1,T1,Jonathan Kaye,66.67,12,18
2,T1,T1,Jeff Sluman,66.67,12,18
3,T4,T4,Joe Durant,61.11,11,18
4,T4,T4,Phil Mickelson,61.11,11,18
5,T4,T4,Mark O'Meara,61.11,11,18
6,T7,T7,Paul Azinger,55.56,10,18
7,T7,T7,Robert Damron,55.56,10,18
8,T7,T7,Steve Elkington,55.56,10,18
9,T7,T7,Bob Estes,55.56,10,18
10,T7,T7,Mathias Grönberg,55.56,10,18
11,T7,T7,Bernhard Langer,55.56,10,18
12,T7,T7,Corey Pavin,55.56,10,18
13,T7,T7,Chris Riley,55.56,10,18
14,T7,T7,Dean Wilson,55.56,10,18
15,T16,T16,Michael Allen,50.0,9,18
16,T16,T16,Stephen Ames,50.0,9,18
17,T16,T16,Notah Begay III,50.0,9,18
18,T16,T16,Stewart Cink,50.0,9,18
19,T16,T16,Harrison Frazar,50.0,9,18
20,T16,T16,Retief Goosen,50.0,9,18
21,T16,T16,J.J. Henry,50.0,9,18
22,T16,T16,John Huston,50.0,9,18
23,T16,T16,Lee Janzen,50.0,9,18
24,T16,T16,Skip Kendall,50.0,9,18
25,T16,T16,Rocco Mediate,50.0,9,18
26,T16,T16,Rod Pampling,50.0,9,18
27,T16,T16,Brenden Pappas,50.0,9,18
28,T16,T16,Jesper Parnevik,50.0,9,18
29,T16,T16,Patrick Sheehan,50.0,9,18
30,T16,T16,Scott Verplank,50.0,9,18
31,T16,T16,Mike Weir,50.0,9,18
32,T33,T33,Cameron Beckman,44.44,8,18
33,T33,T33,Ben Crane,44.44,8,18
34,T33,T33,Steve Flesch,44.44,8,18
35,T33,T33,Stephen Leaney,44.44,8,18
36,T33,T33,Steve Lowery,44.44,8,18
37,T33,T33,Scott McCarron,44.44,8,18
38,T33,T33,Kevin Na,44.44,8,18
39,T33,T33,Geoff Ogilvy,44.44,8,18
40,T33,T33,Kenny Perry,44.44,8,18
41,T33,T33,Carl Pettersson,44.44,8,18
42,T33,T33,Loren Roberts,44.44,8,18
43,T33,T33,Duffy Waldorf,44.44,8,18
44,T45,T45,John Daly,38.89,7,18
45,T45,T45,Todd Fischer,38.89,7,18
46,T45,T45,Jay Haas,38.89,7,18
47,T45,T45,Zach Johnson,38.89,7,18
48,T45,T45,Justin Leonard,38.89,7,18
49,T45,T45,J.L. Lewis,38.89,7,18
50,T45,T45,Spike McRoy,38.89,7,18
51,T45,T45,Joe Ogilvie,38.89,7,18
52,T45,T45,Tom Pernice Jr.,38.89,7,18
53,T45,T45,John Riegger,38.89,7,18
54,T45,T45,Kirk Triplett,38.89,7,18
55,T56,T56,Kent Jones,33.33,6,18
56,T56,T56,Jerry Kelly,33.33,6,18
57,T56,T56,Neal Lancaster,33.33,6,18
58,T56,T56,Tim Petrovic,33.33,6,18
59,T56,T56,Grant Waite,33.33,6,18
60,T61,T61,Chris Couch,27.78,5,18
61,T61,T61,Robert Gamez,27.78,5,18
62,T61,T61,Richard Johnson,27.78,5,18
63,T61,T61,Steve Pate,27.78,5,18
64,T61,T61,Kevin Sutherland,27.78,5,18
65,T66,T66,Bob Burns,22.22,4,18
66,T66,T66,Mark Calcavecchia,22.22,4,18
67,T66,T66,Danny Ellis,22.22,4,18
68,T69,T69,Billy Andrade,16.67,3,18
69,T69,T69,Chad Campbell,16.67,3,18
70,T69,T69,John Senden,16.67,3,18
