,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
0,1,1,Mark Hensby,97,10,37
1,T2,T2,Fred Funk,97,8,41
2,T2,T2,Jeff Maggert,60,8,36
3,T4,T4,Billy Andrade,104,7,57
4,T4,T4,Zach Johnson,109,7,42
5,T4,T4,Spike McRoy,93,7,50
6,T4,T4,Pat Perez,102,7,67
7,T4,T4,John Senden,99,7,59
8,T9,T9,Notah Begay III,71,6,40
9,T9,T9,Jason Bohn,98,6,52
10,T9,T9,Robert Gamez,103,6,44
11,T9,T9,Tripp Isenhour,55,6,26
12,T9,T9,Freddie Jacobson,83,6,35
13,T9,T9,Lee Janzen,84,6,58
14,T9,T9,Matt Kuchar,83,6,50
15,T9,T9,Geoff Ogilvy,91,6,35
16,T9,T9,Ryan Palmer,103,6,63
17,T9,T9,Ted Purdy,114,6,64
18,T9,T9,Rory Sabbatini,89,6,50
19,T20,T20,Rich Barcelo,67,5,37
20,T20,T20,Jeff Brehaut,106,5,60
21,T20,T20,Danny Briggs,85,5,48
22,T20,T20,D.J. Brigman,79,5,53
23,T20,T20,Bob Burns,88,5,35
24,T20,T20,Chad Campbell,100,5,40
25,T20,T20,Tim Clark,84,5,36
26,T20,T20,Ben Crane,92,5,37
27,T20,T20,Robert Damron,92,5,54
28,T20,T20,Ken Duke,89,5,48
29,T20,T20,Dan Forsman,79,5,42
30,T20,T20,Scott Hend,81,5,62
31,T20,T20,Charles Howell III,104,5,39
32,T20,T20,Kent Jones,99,5,46
33,T20,T20,Neal Lancaster,106,5,62
34,T20,T20,Hunter Mahan,94,5,51
35,T20,T20,Shigeki Maruyama,93,5,35
36,T20,T20,Joe Ogilvie,104,5,44
37,T20,T20,Dicky Pride,66,5,42
38,T20,T20,Brett Quigley,102,5,55
39,T20,T20,Gene Sauers,83,5,47
40,T20,T20,Dean Wilson,99,5,45
41,T42,T42,Steve Allan,102,4,51
42,T42,T42,Tommy Armour III,87,4,43
43,T42,T42,Arjun Atwal,85,4,39
44,T42,T42,Pat Bates,99,4,53
45,T42,T42,Jonathan Byrd,85,4,37
46,T42,T42,Tom Carter,113,4,50
47,T42,T42,Alex Cejka,76,4,41
48,T42,T42,Fred Couples,54,4,34
49,T42,T42,David Frost,78,4,44
50,T42,T42,Lucas Glover,95,4,60
51,T42,T42,David Gossett,57,4,48
52,T42,T42,Tom Lehman,70,4,36
53,T42,T42,Davis Love III,85,4,29
54,T42,T42,Steve Lowery,91,4,49
55,T42,T42,Billy Mayfair,109,4,63
56,T42,T42,Arron Oberholser,77,4,29
57,T42,T42,Dan Olsen,75,4,32
58,T42,T42,Steve Pate,71,4,45
59,T42,T42,Dennis Paulson,71,4,37
60,T42,T42,Carl Pettersson,100,4,40
61,T42,T42,John Rollins,90,4,36
62,T42,T42,Patrick Sheehan,113,4,51
63,T42,T42,Kevin Sutherland,86,4,37
64,T42,T42,Roger Tambellini,81,4,47
65,T42,T42,Hidemichi Tanaka,89,4,30
66,T42,T42,Vaughn Taylor,84,4,46
67,T42,T42,Kirk Triplett,88,4,27
68,T42,T42,Bo Van Pelt,107,4,37
69,T70,T70,Robert Allenby,93,3,48
70,T70,T70,Stephen Ames,97,3,37
71,T70,T70,Stuart Appleby,84,3,33
72,T70,T70,Cameron Beckman,99,3,55
73,T70,T70,Craig Bowden,83,3,41
74,T70,T70,Mark Brooks,72,3,30
75,T70,T70,Mark Calcavecchia,79,3,41
76,T70,T70,Chris Couch,55,3,33
77,T70,T70,Chris DiMarco,105,3,36
78,T70,T70,Joe Durant,85,3,51
79,T70,T70,Niclas Fasth,61,3,39
80,T70,T70,Jay Haas,84,3,18
81,T70,T70,John Huston,62,3,44
82,T70,T70,Richard Johnson,102,3,42
83,T70,T70,Blaine McCallister,68,3,35
84,T70,T70,Phil Mickelson,83,3,41
85,T70,T70,David Morland IV,73,3,44
86,T70,T70,Deane Pappas,72,3,34
87,T70,T70,Brenden Pappas,111,3,48
88,T70,T70,Craig Perks,75,3,45
89,T70,T70,Justin Rose,77,3,31
90,T70,T70,Joey Sindelar,100,3,55
91,T70,T70,Vijay Singh,112,3,49
92,T70,T70,Chris Smith,105,3,73
93,T70,T70,Andre Stolz,53,3,28
94,T95,T95,Michael Allen,87,2,31
95,T95,T95,Aaron Baddeley,87,2,33
96,T95,T95,Briny Baird,100,2,38
97,T95,T95,Craig Barlow,80,2,42
98,T95,T95,Rich Beem,81,2,42
99,T95,T95,Guy Boros,64,2,40
100,T95,T95,David Branshaw,84,2,45
101,T95,T95,Olin Browne,92,2,37
102,T95,T95,K.J. Choi,83,2,38
103,T95,T95,Stewart Cink,103,2,23
104,T95,T95,José Coceres,68,2,29
105,T95,T95,Russ Cochran,61,2,29
106,T95,T95,Kris Cox,73,2,40
107,T95,T95,Ben Curtis,56,2,27
108,T95,T95,John Daly,79,2,35
109,T95,T95,Jay Delsing,76,2,36
110,T95,T95,Steve Elkington,64,2,33
111,T95,T95,Danny Ellis,81,2,28
112,T95,T95,Brad Faxon,94,2,21
113,T95,T95,Steve Flesch,109,2,47
114,T95,T95,Carlos Franco,99,2,54
115,T95,T95,Sergio Garcia,65,2,34
116,T95,T95,Brent Geiberger,94,2,38
117,T95,T95,Mathias Grönberg,91,2,47
118,T95,T95,Dudley Hart,60,2,26
119,T95,T95,J.P. Hayes,79,2,30
120,T95,T95,J.J. Henry,103,2,42
121,T95,T95,Tim Herron,84,2,30
122,T95,T95,Jonathan Kaye,79,2,45
123,T95,T95,Jerry Kelly,113,2,38
124,T95,T95,Skip Kendall,99,2,47
125,T95,T95,Brian Kortan,65,2,35
126,T95,T95,Cliff Kresge,89,2,52
127,T95,T95,Mark O'Meara,58,2,26
128,T95,T95,Rod Pampling,98,2,42
129,T95,T95,David Peoples,82,2,35
130,T95,T95,Tom Pernice Jr.,103,2,43
131,T95,T95,Loren Roberts,81,2,25
132,T95,T95,Heath Slocum,92,2,40
133,T95,T95,Roland Thatcher,66,2,49
134,T95,T95,Tommy Tolles,67,2,44
135,T95,T95,David Toms,80,2,38
136,T95,T95,Grant Waite,79,2,46
137,T95,T95,Duffy Waldorf,79,2,36
138,T95,T95,Jay Williamson,100,2,52
139,T140,T140,Woody Austin,94,1,57
140,T140,T140,Brian Bateman,84,1,32
141,T140,T140,Bart Bryant,73,1,33
142,T140,T140,Tom Byrum,83,1,31
143,T140,T140,Greg Chalmers,70,1,18
144,T140,T140,Darren Clarke,54,1,20
145,T140,T140,John Cook,57,1,21
146,T140,T140,Glen Day,101,1,35
147,T140,T140,Ernie Els,62,1,17
148,T140,T140,Bob Estes,73,1,15
149,T140,T140,Harrison Frazar,86,1,34
150,T140,T140,Brian Gay,96,1,28
151,T140,T140,Matt Gogel,86,1,36
152,T140,T140,Todd Hamilton,92,1,23
153,T140,T140,Mike Heinen,53,1,35
154,T140,T140,Scott Hoch,52,1,21
155,T140,T140,Hank Kuehne,91,1,40
156,T140,T140,J.L. Lewis,106,1,48
157,T140,T140,Frank Lickliter II,89,1,39
158,T140,T140,Rocco Mediate,53,1,29
159,T140,T140,Shaun Micheel,93,1,49
160,T140,T140,Kevin Muncrief,50,1,29
161,T140,T140,Kevin Na,100,1,44
162,T140,T140,José María Olazábal,56,1,13
163,T140,T140,Jesper Parnevik,86,1,33
164,T140,T140,Corey Pavin,83,1,33
165,T140,T140,Kenny Perry,79,1,39
166,T140,T140,Tim Petrovic,111,1,42
167,T140,T140,Tag Ridings,53,1,27
168,T140,T140,Chris Riley,78,1,15
169,T140,T140,Adam Scott,55,1,22
170,T140,T140,Scott Simpson,55,1,36
171,T140,T140,Jeff Sluman,98,1,41
172,T140,T140,Steve Stricker,81,1,19
173,T140,T140,Esteban Toledo,92,1,49
174,T140,T140,Bob Tway,90,1,36
175,T140,T140,Omar Uresti,85,1,43
176,T140,T140,Scott Verplank,92,1,27
177,T140,T140,Mike Weir,75,1,34
178,T140,T140,Mark Wilson,62,1,27
