,Putting_from_5_RANK THIS WEEK,Putting_from_5_RANK LAST WEEK,Putting_from_5_PLAYER NAME,Putting_from_5_ROUNDS,Putting_from_5_% MADE,Putting_from_5_ATTEMPTS,Putting_from_5_PUTTS MADE
0,1,1,Scott Hoch,52,93.33,60,56
1,2,2,Shigeki Maruyama,93,90.54,148,134
2,3,3,Craig Perks,75,90.27,113,102
3,4,4,John Rollins,90,90.16,122,110
4,5,5,Brad Faxon,94,90.0,110,99
5,6,6,Ben Crane,92,89.84,128,115
6,7,7,Nick Price,51,89.8,49,44
7,8,8,Craig Parry,52,89.66,58,52
8,9,9,Tim Herron,84,89.47,95,85
9,T10,T10,John Daly,79,89.42,104,93
10,T10,T10,Todd Hamilton,92,89.42,104,93
11,12,12,Adam Scott,55,89.29,56,50
12,13,13,Bo Van Pelt,107,88.98,127,113
13,14,14,David Morland IV,73,88.57,105,93
14,15,15,Steve Stricker,81,88.46,104,92
15,16,16,Dean Wilson,99,88.41,138,122
16,17,17,Robert Gamez,103,88.28,128,113
17,18,18,Bob Estes,73,88.24,68,60
18,19,19,Hidemichi Tanaka,89,88.12,101,89
19,20,20,Mark Hensby,97,88.0,125,110
20,21,21,Hank Kuehne,91,87.86,140,123
21,22,22,Todd Fischer,104,87.5,136,119
22,23,23,Scott Verplank,92,87.36,87,76
23,24,24,Kevin Na,100,87.31,134,117
24,25,25,Retief Goosen,56,87.3,63,55
25,26,26,Phil Mickelson,83,87.13,101,88
26,27,27,Tim Petrovic,111,87.05,139,121
27,28,28,Jay Haas,84,87.01,77,67
28,29,29,Greg Chalmers,70,86.96,92,80
29,30,30,Ryan Palmer,103,86.93,176,153
30,31,31,J.P. Hayes,79,86.84,76,66
31,32,32,Stephen Ames,97,86.76,136,118
32,33,33,Cliff Kresge,89,86.73,113,98
33,34,34,Patrick Sheehan,113,86.62,157,136
34,35,35,Mike Weir,75,86.32,95,82
35,36,36,Brian Gay,96,86.26,131,113
36,37,37,David Peoples,82,86.21,116,100
37,38,38,Harrison Frazar,86,85.98,107,92
38,39,39,Aaron Baddeley,87,85.96,114,98
39,40,40,Rod Pampling,98,85.87,92,79
40,T41,T41,Arron Oberholser,77,85.86,99,85
41,T41,T41,Loren Roberts,81,85.86,99,85
42,T43,T43,Tom Carter,113,85.71,147,126
43,T43,T43,Daniel Chopra,108,85.71,133,114
44,T43,T43,Jay Delsing,76,85.71,98,84
45,T43,T43,Brent Geiberger,94,85.71,119,102
46,T43,T43,Frank Lickliter II,89,85.71,147,126
47,48,48,Jeff Brehaut,106,85.61,139,119
48,49,49,Justin Leonard,90,85.56,90,77
49,50,50,Stephen Leaney,84,85.42,96,82
50,51,51,Dennis Paulson,71,85.32,109,93
51,52,52,Danny Ellis,81,85.29,102,87
52,53,53,Scott McCarron,88,85.09,114,97
53,54,54,Woody Austin,94,85.07,134,114
54,55,55,Brian Kortan,65,85.06,87,74
55,56,56,J.L. Lewis,106,85.0,140,119
56,57,57,Pat Perez,102,84.97,153,130
57,58,58,Chris Smith,105,84.89,139,118
58,T59,T59,Jason Dufner,79,84.87,119,101
59,T59,T59,Spike McRoy,93,84.87,119,101
60,61,61,Kris Cox,73,84.85,99,84
61,62,62,Charles Howell III,104,84.82,112,95
