,Putting_from_8_RANK THIS WEEK,Putting_from_8_RANK LAST WEEK,Putting_from_8_PLAYER NAME,Putting_from_8_ROUNDS,Putting_from_8_% MADE,Putting_from_8_ATTEMPTS,Putting_from_8_PUTTS MADE
0,1,1,Phil Mickelson,83,71.43,35,25
1,2,2,Hunter Mahan,94,71.21,66,47
2,3,3,Aaron Baddeley,87,70.49,61,43
3,4,4,Adam Scott,55,70.0,40,28
4,5,5,Dicky Pride,66,69.81,53,37
5,6,6,Peter Lonard,68,69.44,36,25
6,7,7,Hidemichi Tanaka,89,69.12,68,47
7,8,8,Hank Kuehne,91,69.01,71,49
8,9,9,Spike McRoy,93,68.66,67,46
9,T10,T10,Davis Love III,85,68.52,54,37
10,T10,T10,Blaine McCallister,68,68.52,54,37
11,12,12,Freddie Jacobson,83,68.0,50,34
12,13,13,Craig Bowden,83,67.14,70,47
13,T14,T14,Dan Forsman,79,66.67,48,32
14,T14,T14,Brian Kortan,65,66.67,30,20
15,16,16,Mark Calcavecchia,79,64.44,45,29
16,17,17,Olin Browne,92,64.29,70,45
17,18,18,Carl Pettersson,100,64.1,78,50
18,19,19,Stewart Cink,103,63.93,61,39
19,20,20,Ken Duke,89,63.77,69,44
20,T21,T21,Fred Couples,54,63.64,33,21
21,T21,T21,Jesper Parnevik,86,63.64,66,42
22,23,23,Neal Lancaster,106,63.49,63,40
23,T24,T24,Brian Gay,96,62.79,86,54
24,T24,T24,Scott Hoch,52,62.79,43,27
25,T26,T26,Heath Slocum,92,62.5,88,55
26,T26,T26,David Toms,80,62.5,40,25
27,T26,T26,Tiger Woods,78,62.5,40,25
28,29,29,Todd Hamilton,92,62.26,53,33
29,T30,T30,Fred Funk,97,62.16,74,46
30,T30,T30,Jeff Maggert,60,62.16,37,23
31,T30,T30,José María Olazábal,56,62.16,37,23
32,33,33,Dean Wilson,99,62.12,66,41
33,34,34,Joe Ogilvie,104,61.73,81,50
34,35,35,Carlos Franco,99,61.64,73,45
35,T36,T36,Chris DiMarco,105,61.54,65,40
36,T36,T36,Luke Donald,72,61.54,52,32
37,38,38,Shigeki Maruyama,93,61.33,75,46
38,39,39,Brian Bateman,84,61.29,62,38
39,T40,T40,D.J. Brigman,79,61.22,49,30
40,T40,T40,Jay Haas,84,61.22,49,30
41,42,42,Arron Oberholser,77,61.02,59,36
42,T43,T43,Danny Ellis,81,60.87,46,28
43,T43,T43,John Riegger,53,60.87,46,28
44,T45,T45,Michael Allen,87,60.71,56,34
45,T45,T45,Bob Burns,88,60.71,56,34
46,T47,T47,Kris Cox,73,60.66,61,37
47,T47,T47,Geoff Ogilvy,91,60.66,61,37
48,49,49,J.P. Hayes,79,60.38,53,32
49,T50,T50,Greg Chalmers,70,60.0,60,36
50,T50,T50,John Daly,79,60.0,60,36
51,T50,T50,Todd Fischer,104,60.0,85,51
52,T50,T50,Steve Flesch,109,60.0,55,33
53,T50,T50,Mike Heinen,53,60.0,35,21
54,55,55,Bart Bryant,73,59.68,62,37
55,T56,T56,Jason Dufner,79,59.57,47,28
56,T56,T56,David Morland IV,73,59.57,47,28
57,58,58,Chris Riley,78,59.46,37,22
58,59,59,Esteban Toledo,92,59.32,59,35
59,60,60,Tommy Tolles,67,59.18,49,29
60,T61,T61,Alex Cejka,76,59.09,44,26
61,T61,T61,Justin Rose,77,59.09,44,26
62,63,63,Brent Geiberger,94,59.02,61,36
63,64,64,Matt Gogel,86,58.82,34,20
64,65,65,Rod Pampling,98,58.75,80,47
65,T66,T66,Tom Pernice Jr.,103,58.46,65,38
66,T66,T66,Rory Sabbatini,89,58.46,65,38
67,68,68,Robert Damron,92,58.33,84,49
68,69,69,Kirk Triplett,88,58.21,67,39
69,T70,T70,Craig Perks,75,58.18,55,32
70,T70,T70,Roland Thatcher,66,58.18,55,32
71,72,72,Deane Pappas,72,58.14,43,25
72,73,73,John Senden,99,58.11,74,43
73,T74,T74,Darren Clarke,54,58.06,31,18
74,T74,T74,David Frost,78,58.06,62,36
75,T76,T76,Pat Bates,99,57.89,57,33
76,T76,T76,Russ Cochran,61,57.89,38,22
77,78,78,Chad Campbell,100,57.69,52,30
78,79,79,Justin Leonard,90,57.63,59,34
79,80,80,Corey Pavin,83,57.5,40,23
80,81,81,Tom Lehman,70,57.45,47,27
81,T82,T82,Danny Briggs,85,57.14,70,40
82,T82,T82,Daniel Chopra,108,57.14,77,44
83,T82,T82,Glen Day,101,57.14,63,36
84,T82,T82,Brad Faxon,94,57.14,56,32
85,T86,T86,Richard Johnson,102,56.92,65,37
86,T86,T86,Kevin Sutherland,86,56.92,65,37
87,88,88,Tripp Isenhour,55,56.86,51,29
88,T89,T89,Stephen Leaney,84,56.76,37,21
89,T89,T89,Craig Parry,52,56.76,37,21
90,T91,T91,Tommy Armour III,87,56.52,69,39
91,T91,T91,Ben Curtis,56,56.52,23,13
92,T91,T91,Pat Perez,102,56.52,69,39
93,T91,T91,Andre Stolz,53,56.52,46,26
94,95,95,Billy Andrade,104,56.41,78,44
95,T96,T96,Stephen Ames,97,56.36,55,31
96,T96,T96,Len Mattiace,75,56.36,55,31
97,T96,T96,Gene Sauers,83,56.36,55,31
98,T99,T99,Briny Baird,100,56.25,48,27
99,T99,T99,Retief Goosen,56,56.25,32,18
100,101,101,Mike Weir,75,56.0,50,28
101,T102,T102,Paul Azinger,75,55.88,68,38
102,T102,T102,Jerry Kelly,113,55.88,68,38
103,104,104,Mathias Grönberg,91,55.77,52,29
104,105,105,Kevin Na,100,55.56,72,40
105,106,106,Brenden Pappas,111,55.41,74,41
106,107,107,Grant Waite,79,55.38,65,36
107,108,108,Joe Durant,85,55.17,58,32
108,109,109,Ryan Palmer,103,55.13,78,43
109,110,110,Jonathan Byrd,85,55.0,60,33
110,111,111,Patrick Sheehan,113,54.95,91,50
111,T112,T112,Tim Herron,84,54.9,51,28
112,T112,T112,Jonathan Kaye,79,54.9,51,28
113,T114,T114,Robert Gamez,103,54.76,84,46
114,T114,T114,Steve Stricker,81,54.76,42,23
115,T114,T114,Duffy Waldorf,79,54.76,42,23
116,T117,T117,Scott Hend,81,54.55,55,30
117,T117,T117,Brett Quigley,102,54.55,66,36
118,T117,T117,Loren Roberts,81,54.55,55,30
119,120,120,Stuart Appleby,84,54.35,46,25
120,121,121,Jay Williamson,100,54.32,81,44
121,T122,T122,Jason Bohn,98,54.17,72,39
122,T122,T122,K.J. Choi,83,54.17,48,26
123,T122,T122,Niclas Fasth,61,54.17,48,26
124,T122,T122,Tag Ridings,53,54.17,48,26
125,T126,T126,John Cook,57,54.05,37,20
126,T126,T126,Chris Couch,55,54.05,37,20
127,T128,T128,Steve Elkington,64,54.0,50,27
128,T128,T128,Steve Pate,71,54.0,50,27
129,130,130,Kent Jones,99,53.95,76,41
130,T131,T131,Zach Johnson,109,53.85,65,35
131,T131,T131,Omar Uresti,85,53.85,65,35
132,133,133,Mark Hensby,97,53.73,67,36
133,134,134,Rich Beem,81,53.7,54,29
134,T135,T135,Dan Olsen,75,53.57,56,30
135,T135,T135,Bo Van Pelt,107,53.57,56,30
136,137,137,Ben Crane,92,53.52,71,38
137,T138,T138,Hirofumi Miyase,65,53.49,43,23
138,T138,T138,Roger Tambellini,81,53.49,43,23
139,T140,T140,David Peoples,82,53.45,58,31
140,T140,T140,Tim Petrovic,111,53.45,58,31
141,T142,T142,Arjun Atwal,85,53.33,60,32
142,T142,T142,Jay Delsing,76,53.33,60,32
143,T142,T142,Scott Verplank,92,53.33,45,24
144,145,145,Cliff Kresge,89,53.23,62,33
145,146,146,Mark Brooks,72,53.19,47,25
146,147,147,Frank Lickliter II,89,53.03,66,35
147,148,148,John Rollins,90,52.94,51,27
148,T149,T149,David Branshaw,84,52.54,59,31
149,T149,T149,Tim Clark,84,52.54,59,31
150,T151,T151,Robert Allenby,93,52.46,61,32
151,T151,T151,Vaughn Taylor,84,52.46,61,32
152,153,153,Chris Smith,105,52.0,75,39
153,T154,T154,Notah Begay III,71,51.85,54,28
154,T154,T154,Guy Boros,64,51.85,54,28
155,T154,T154,J.J. Henry,103,51.85,54,28
156,T154,T154,Lee Janzen,84,51.85,54,28
157,T154,T154,Rocco Mediate,53,51.85,27,14
158,159,159,Scott McCarron,88,51.67,60,31
159,160,160,Rich Barcelo,67,51.11,45,23
160,161,161,Harrison Frazar,86,50.75,67,34
161,162,162,Skip Kendall,99,50.7,71,36
162,163,163,Vijay Singh,112,50.68,73,37
163,T164,T164,John Huston,62,50.0,44,22
164,T164,T164,J.L. Lewis,106,50.0,88,44
165,T164,T164,Steve Lowery,91,50.0,62,31
166,T164,T164,Shaun Micheel,93,50.0,56,28
167,T164,T164,Nick Price,51,50.0,32,16
168,T164,T164,Bob Tway,90,50.0,46,23
169,170,170,Ted Purdy,114,49.38,81,40
170,171,171,Jeff Brehaut,106,48.72,78,38
171,172,172,Kenny Perry,79,48.28,58,28
172,173,173,José Coceres,68,47.92,48,23
173,174,174,Jeff Sluman,98,47.67,86,41
174,175,175,Dennis Paulson,71,47.62,63,30
175,176,176,Lucas Glover,95,47.56,82,39
176,177,177,Ernie Els,62,47.5,40,19
177,178,178,Steve Allan,102,47.06,68,32
178,179,179,Mark O'Meara,58,46.67,30,14
179,180,180,Cameron Beckman,99,46.48,71,33
180,181,181,Tom Carter,113,46.27,67,31
181,182,182,Billy Mayfair,109,45.59,68,31
182,T183,T183,David Gossett,57,45.45,44,20
183,T183,T183,Matt Kuchar,83,45.45,55,25
184,185,185,Charles Howell III,104,45.28,53,24
185,186,186,Kevin Muncrief,50,44.44,45,20
186,187,187,Woody Austin,94,44.16,77,34
187,188,188,Dudley Hart,60,44.0,25,11
188,189,189,Scott Simpson,55,42.11,38,16
189,190,190,Sergio Garcia,65,41.18,34,14
190,191,191,Tom Byrum,83,41.07,56,23
191,192,192,Joey Sindelar,100,40.32,62,25
192,193,193,Mark Wilson,62,40.0,45,18
193,194,194,Bernhard Langer,59,38.89,36,14
194,195,195,Craig Barlow,80,38.67,75,29
195,196,196,Bob Estes,73,36.36,44,16
