,Putting_from_15-25_RANK THIS WEEK,Putting_from_15-25_RANK LAST WEEK,Putting_from_15-25_PLAYER NAME,Putting_from_15-25_ROUNDS,Putting_from_15-25_% MADE,Putting_from_15-25_ATTEMPTS,Putting_from_15-25_PUTTS MADE
90,T91,T91,D.J. Brigman,79,16.74,227,38
91,T91,T91,Arron Oberholser,77,16.74,221,37
92,T93,T93,Tim Clark,84,16.73,251,42
93,T93,T93,Rory Sabbatini,89,16.73,263,44
94,T95,T95,Jonathan Byrd,85,16.67,222,37
95,T95,T95,David Toms,80,16.67,222,37
96,T95,T95,Mark Wilson,62,16.67,204,34
97,98,98,Carl Pettersson,100,16.6,253,42
98,T99,T99,Fred Funk,97,16.55,278,46
99,T99,T99,Tom Pernice Jr.,103,16.55,278,46
100,101,101,Tommy Armour III,87,16.54,272,45
101,102,102,Russ Cochran,61,16.5,200,33
102,103,103,Blaine McCallister,68,16.43,207,34
103,104,104,Billy Mayfair,109,16.41,323,53
104,105,105,Phil Mickelson,83,16.4,189,31
105,106,106,Andre Stolz,53,16.36,165,27
106,107,107,Grant Waite,79,16.35,208,34
107,108,108,Gene Sauers,83,16.33,245,40
108,109,109,Glen Day,101,16.32,288,47
109,110,110,J.J. Henry,103,16.21,290,47
110,111,111,J.L. Lewis,106,16.2,321,52
111,112,112,Hirofumi Miyase,65,16.15,192,31
112,113,113,Stephen Ames,97,16.14,285,46
113,114,114,Craig Parry,52,16.1,118,19
114,115,115,Niclas Fasth,61,16.09,174,28
115,116,116,José Coceres,68,16.06,193,31
116,117,117,José María Olazábal,56,16.03,131,21
117,118,118,Todd Hamilton,92,15.95,232,37
118,119,119,Scott McCarron,88,15.94,276,44
119,120,120,John Cook,57,15.92,157,25
120,121,121,Jeff Maggert,60,15.87,189,30
121,122,122,David Morland IV,73,15.84,202,32
122,123,123,Vaughn Taylor,84,15.83,240,38
123,T124,T124,Brett Quigley,102,15.82,297,47
124,T124,T124,Chris Riley,78,15.82,177,28
125,126,126,J.P. Hayes,79,15.7,223,35
126,127,127,Robert Allenby,93,15.69,255,40
127,128,128,Zach Johnson,109,15.66,332,52
128,129,129,Arjun Atwal,85,15.6,218,34
129,130,130,Steve Elkington,64,15.58,199,31
130,131,131,Jonathan Kaye,79,15.57,212,33
131,132,132,Kevin Muncrief,50,15.54,148,23
132,133,133,Kent Jones,99,15.51,316,49
133,134,134,Matt Kuchar,83,15.49,284,44
134,T135,T135,Joe Durant,85,15.43,324,50
135,T135,T135,John Huston,62,15.43,162,25
136,137,137,Heath Slocum,92,15.36,293,45
137,T138,T138,Woody Austin,94,15.31,307,47
138,T138,T138,Daniel Chopra,108,15.31,294,45
139,140,140,Chris Couch,55,15.29,170,26
140,141,141,Corey Pavin,83,15.28,216,33
141,142,142,Jason Bohn,98,15.24,315,48
142,143,143,Joey Sindelar,100,15.23,302,46
143,144,144,Jeff Sluman,98,15.17,290,44
144,145,145,Jay Delsing,76,15.14,218,33
145,146,146,Esteban Toledo,92,15.11,278,42
146,147,147,Ryan Palmer,103,15.08,305,46
147,148,148,Bob Estes,73,15.05,186,28
148,149,149,Retief Goosen,56,15.03,153,23
149,150,150,Tom Carter,113,14.98,327,49
150,151,151,Brian Kortan,65,14.89,188,28
151,152,152,Bob Burns,88,14.83,290,43
152,153,153,Carlos Franco,99,14.77,325,48
153,154,154,Patrick Sheehan,113,14.76,332,49
154,155,155,Briny Baird,100,14.69,320,47
155,156,156,Cameron Beckman,99,14.68,293,43
156,157,157,Hidemichi Tanaka,89,14.61,308,45
157,158,158,Rod Pampling,98,14.51,255,37
158,159,159,Ernie Els,62,14.49,138,20
159,160,160,K.J. Choi,83,14.48,221,32
160,T161,T161,Mark Brooks,72,14.43,194,28
161,T161,T161,Stephen Leaney,84,14.43,201,29
162,163,163,John Daly,79,14.41,229,33
163,T164,T164,Jason Dufner,79,14.29,238,34
164,T164,T164,Omar Uresti,85,14.29,259,37
165,T166,T166,Danny Briggs,85,14.03,278,39
166,T166,T166,Jay Haas,84,14.03,221,31
167,168,168,Cliff Kresge,89,14.02,271,38
168,169,169,Jeff Brehaut,106,13.92,309,43
169,170,170,Guy Boros,64,13.9,187,26
170,171,171,John Senden,99,13.76,298,41
171,172,172,Mathias Grönberg,91,13.74,262,36
172,173,173,Charles Howell III,104,13.53,266,36
173,174,174,Tripp Isenhour,55,13.5,163,22
174,175,175,Kevin Sutherland,86,13.45,238,32
175,176,176,Sergio Garcia,65,13.44,186,25
176,177,177,Chris Smith,105,13.37,344,46
177,178,178,John Riegger,53,13.33,180,24
178,179,179,Justin Leonard,90,13.3,233,31
179,180,180,Duffy Waldorf,79,13.13,198,26
180,181,181,Roger Tambellini,81,13.03,238,31
181,182,182,Bart Bryant,73,12.9,248,32
182,183,183,David Branshaw,84,12.88,264,34
183,184,184,Notah Begay III,71,12.86,210,27
184,185,185,Chad Campbell,100,12.64,269,34
185,T186,T186,Rocco Mediate,53,12.59,135,17
186,T186,T186,Kevin Na,100,12.59,278,35
187,188,188,Dicky Pride,66,12.23,188,23
188,189,189,Michael Allen,87,12.1,248,30
189,190,190,Scott Hoch,52,12.03,158,19
190,191,191,Lucas Glover,95,11.85,287,34
191,192,192,Robert Damron,92,11.74,264,31
192,193,193,Fred Couples,54,11.49,148,17
193,194,194,Roland Thatcher,66,10.65,216,23
194,195,195,Tom Lehman,70,10.27,224,23
195,196,196,Peter Lonard,68,9.57,209,20
