,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
0,1,1,Tag Ridings,26.75,214,8
1,2,2,Arjun Atwal,26.92,323,12
2,3,3,Darren Clarke,27.11,244,9
3,4,4,Greg Chalmers,27.38,356,13
4,T5,T5,Todd Fischer,27.56,496,18
5,T5,T5,Hunter Mahan,27.56,441,16
6,T5,T5,Kirk Triplett,27.56,496,18
7,8,8,Mark Hensby,27.58,524,19
8,9,9,Hirofumi Miyase,27.6,138,5
9,10,10,Rich Barcelo,27.63,221,8
10,11,11,Aaron Baddeley,27.81,445,16
11,12,12,Nick Price,27.82,306,11
12,13,13,Rory Sabbatini,27.83,501,18
13,14,14,José María Olazábal,28.0,280,10
14,15,15,Brad Faxon,28.06,505,18
15,16,16,Bob Burns,28.08,365,13
16,17,17,Carl Pettersson,28.1,590,21
17,T18,T18,Dan Olsen,28.13,225,8
18,T18,T18,John Rollins,28.13,422,15
19,T18,T18,Heath Slocum,28.13,422,15
20,21,21,Stewart Cink,28.14,619,22
21,T22,T22,Danny Ellis,28.15,366,13
22,T22,T22,Joe Ogilvie,28.15,563,20
23,T22,T22,Steve Stricker,28.15,366,13
24,25,25,Jason Dufner,28.18,310,11
25,T26,T26,Mike Heinen,28.22,254,9
26,T26,T26,Jesper Parnevik,28.22,508,18
27,28,28,Davis Love III,28.25,452,16
28,29,29,Craig Perks,28.3,283,10
29,T30,T30,Bob Estes,28.31,368,13
30,T30,T30,Dean Wilson,28.31,453,16
31,32,32,Niclas Fasth,28.33,255,9
32,T33,T33,Matt Gogel,28.35,482,17
33,T33,T33,Corey Pavin,28.35,482,17
34,T35,T35,Jonathan Byrd,28.4,426,15
35,T35,T35,Hank Kuehne,28.4,426,15
36,37,37,Omar Uresti,28.43,398,14
37,38,38,Geoff Ogilvy,28.44,512,18
38,T39,T39,Brenden Pappas,28.45,569,20
39,T39,T39,Adam Scott,28.45,313,11
40,41,41,Tom Byrum,28.47,484,17
41,T42,T42,Retief Goosen,28.5,342,12
42,T42,T42,Jeff Maggert,28.5,285,10
43,T42,T42,Ryan Palmer,28.5,513,18
44,45,45,Glen Day,28.53,485,17
45,46,46,Matt Kuchar,28.54,371,13
46,47,47,Notah Begay III,28.55,314,11
47,48,48,Richard Johnson,28.56,514,18
48,49,49,Len Mattiace,28.58,343,12
49,T50,T50,Freddie Jacobson,28.59,486,17
50,T50,T50,Scott McCarron,28.59,486,17
51,T50,T50,Tim Petrovic,28.59,629,22
52,53,53,Grant Waite,28.6,286,10
53,54,54,Ben Crane,28.63,544,19
54,55,55,Ernie Els,28.64,401,14
55,T56,T56,Stephen Ames,28.67,602,21
56,T56,T56,Shigeki Maruyama,28.67,602,21
57,T56,T56,Vaughn Taylor,28.67,430,15
58,59,59,Kevin Na,28.71,488,17
59,60,60,Todd Hamilton,28.72,517,18
60,T61,T61,Michael Allen,28.73,431,15
