,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
0,T1,T1,Pat Bates,99,44,596,7.4
1,T1,T1,Jerry Kelly,113,44,624,7.1
2,T1,T1,Bo Van Pelt,107,44,571,7.7
3,4,4,Neal Lancaster,106,43,642,6.7
4,T5,T5,Billy Andrade,104,42,649,6.5
5,T5,T5,Frank Lickliter II,89,42,566,7.4
6,T7,T7,Robert Gamez,103,40,647,6.2
7,T7,T7,Ted Purdy,114,40,711,5.6
8,T9,T9,J.L. Lewis,106,39,601,6.5
9,T9,T9,Joe Ogilvie,104,39,630,6.2
10,11,11,Richard Johnson,102,38,673,5.6
11,T12,T12,Skip Kendall,99,37,585,6.3
12,T12,T12,Tom Pernice Jr.,103,37,598,6.2
13,T14,T14,Daniel Chopra,108,36,660,5.5
14,T14,T14,Stewart Cink,103,36,614,5.9
15,T14,T14,Billy Mayfair,109,36,574,6.3
16,T14,T14,Tim Petrovic,111,36,626,5.8
17,T18,T18,Lee Janzen,84,35,492,7.1
18,T18,T18,Zach Johnson,109,35,631,5.5
19,T18,T18,Pat Perez,102,35,597,5.9
20,T18,T18,Vijay Singh,112,35,598,5.9
21,T18,T18,Jay Williamson,100,35,618,5.7
22,T23,T23,Brian Bateman,84,34,508,6.7
23,T23,T23,Jeff Brehaut,106,34,633,5.4
24,T23,T23,Chris DiMarco,105,34,558,6.1
25,T23,T23,Hank Kuehne,91,34,631,5.4
26,T23,T23,Brenden Pappas,111,34,724,4.7
27,T23,T23,Steve Stricker,81,34,514,6.6
28,T29,T29,Olin Browne,92,33,542,6.1
29,T29,T29,Brad Faxon,94,33,543,6.1
30,T29,T29,Todd Fischer,104,33,646,5.1
31,T29,T29,Steve Flesch,109,33,581,5.7
32,T29,T29,Shaun Micheel,93,33,466,7.1
33,T29,T29,Loren Roberts,81,33,495,6.7
34,T29,T29,Joey Sindelar,100,33,564,5.9
35,T36,T36,Steve Allan,102,32,597,5.4
36,T36,T36,Stuart Appleby,84,32,434,7.4
37,T36,T36,J.J. Henry,103,32,612,5.2
38,T36,T36,Kent Jones,99,32,567,5.6
39,T36,T36,Matt Kuchar,83,32,512,6.3
40,T36,T36,Spike McRoy,93,32,514,6.2
41,T36,T36,Geoff Ogilvy,91,32,545,5.9
42,T36,T36,Rory Sabbatini,89,32,538,5.9
43,T44,T44,Tommy Armour III,87,31,506,6.1
44,T44,T44,Jonathan Byrd,85,31,562,5.5
45,T44,T44,Ken Duke,89,31,548,5.7
46,T44,T44,Matt Gogel,86,31,535,5.8
47,T44,T44,Hunter Mahan,94,31,602,5.1
48,T44,T44,Hidemichi Tanaka,89,31,517,6.0
49,T44,T44,Mike Weir,75,31,419,7.4
50,T51,T51,Woody Austin,94,30,548,5.5
51,T51,T51,Aaron Baddeley,87,30,578,5.2
52,T51,T51,Briny Baird,100,30,485,6.2
53,T51,T51,Ben Crane,92,30,603,5.0
54,T51,T51,Shigeki Maruyama,93,30,596,5.0
55,T51,T51,Patrick Sheehan,113,30,742,4.0
56,T51,T51,Dean Wilson,99,30,682,4.4
57,T58,T58,Robert Allenby,93,29,455,6.4
58,T58,T58,Danny Briggs,85,29,500,5.8
59,T58,T58,Tom Carter,113,29,650,4.5
60,T58,T58,Joe Durant,85,29,477,6.1
61,T58,T58,Harrison Frazar,86,29,511,5.7
62,T58,T58,Brian Gay,96,29,671,4.3
63,T58,T58,Mark Hensby,97,29,612,4.7
64,T58,T58,Scott McCarron,88,29,538,5.4
65,T58,T58,Ryan Palmer,103,29,618,4.7
66,T58,T58,David Peoples,82,29,539,5.4
67,T58,T58,Justin Rose,77,29,447,6.5
68,T58,T58,Esteban Toledo,92,29,559,5.2
69,T58,T58,Kirk Triplett,88,29,478,6.1
70,T71,T71,Dan Forsman,79,28,459,6.1
71,T71,T71,David Frost,78,28,511,5.5
72,T71,T71,Scott Hend,81,28,467,6.0
73,T71,T71,Tim Herron,84,28,455,6.2
74,T71,T71,Freddie Jacobson,83,28,466,6.0
75,T71,T71,Steve Lowery,91,28,523,5.4
76,T71,T71,Dan Olsen,75,28,451,6.2
77,T71,T71,Brett Quigley,102,28,611,4.6
78,T71,T71,John Rollins,90,28,547,5.1
79,T80,T80,Craig Bowden,83,27,517,5.2
80,T80,T80,Carlos Franco,99,27,596,4.5
81,T80,T80,Brent Geiberger,94,27,589,4.6
82,T80,T80,Len Mattiace,75,27,530,5.1
83,T80,T80,Rod Pampling,98,27,558,4.8
