,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
137,138,138,Gene Sauers,29.33,352,12
138,T139,T139,Shaun Micheel,29.35,587,20
139,T139,T139,Brett Quigley,29.35,587,20
140,T141,T141,Olin Browne,29.38,470,16
141,T141,T141,Scott Hend,29.38,382,13
142,T143,T143,Ken Duke,29.4,441,15
143,T143,T143,Mike Weir,29.4,441,15
144,T145,T145,David Branshaw,29.42,353,12
145,T145,T145,Steve Elkington,29.42,353,12
146,T145,T145,Mark Hensby,29.42,559,19
147,T148,T148,Danny Briggs,29.43,412,14
148,T148,T148,Charles Howell III,29.43,677,23
149,T148,T148,Matt Kuchar,29.43,412,14
150,151,151,Kris Cox,29.45,324,11
151,T152,T152,Ben Curtis,29.5,236,8
152,T152,T152,Dan Olsen,29.5,295,10
153,T152,T152,Andre Stolz,29.5,236,8
154,T152,T152,Duffy Waldorf,29.5,413,14
155,156,156,Pat Bates,29.56,532,18
156,T157,T157,Patrick Sheehan,29.57,680,23
157,T157,T157,Jeff Sluman,29.57,621,21
158,159,159,Grant Waite,29.58,355,12
159,T160,T160,Luke Donald,29.6,444,15
160,T160,T160,Mike Heinen,29.6,296,10
161,T160,T160,David Toms,29.6,444,15
162,163,163,Woody Austin,29.61,533,18
163,T164,T164,Bart Bryant,29.62,385,13
164,T164,T164,Mathias Grönberg,29.62,385,13
165,166,166,Rory Sabbatini,29.63,563,19
166,167,167,Fred Couples,29.64,326,11
167,T168,T168,Craig Bowden,29.71,416,14
168,T168,T168,Joe Durant,29.71,505,17
169,170,170,Vaughn Taylor,29.75,476,16
170,171,171,Briny Baird,29.81,626,21
171,172,172,Carlos Franco,29.83,716,24
172,T173,T173,Steve Allan,29.89,538,18
173,T173,T173,Joey Sindelar,29.89,568,19
174,175,175,Arjun Atwal,29.92,389,13
175,176,176,Kenny Perry,29.94,479,16
176,177,177,Sergio Garcia,30.0,450,15
177,178,178,Jeff Brehaut,30.05,601,20
178,179,179,Jonathan Kaye,30.07,451,15
179,180,180,Spike McRoy,30.08,391,13
180,181,181,Niclas Fasth,30.11,271,9
181,182,182,Rich Beem,30.15,392,13
182,183,183,Tommy Armour III,30.18,513,17
183,184,184,Robert Allenby,30.25,605,20
184,185,185,Lucas Glover,30.29,515,17
185,T186,T186,Scott Hoch,30.3,303,10
186,T186,T186,John Riegger,30.3,303,10
187,188,188,Billy Andrade,30.33,637,21
188,189,189,D.J. Brigman,30.38,395,13
189,190,190,Jason Dufner,30.54,397,13
190,191,191,John Senden,30.71,645,21
191,192,192,David Gossett,30.75,123,4
192,T193,T193,Dicky Pride,30.8,308,10
193,T193,T193,Chris Smith,30.8,616,20
194,195,195,Billy Mayfair,30.82,678,22
195,196,196,Roland Thatcher,31.0,341,11
