,Total_1_Putts_-_20-25_RANK THIS WEEK,Total_1_Putts_-_20-25_RANK LAST WEEK,Total_1_Putts_-_20-25_PLAYER NAME,Total_1_Putts_-_20-25_ROUNDS,Total_1_Putts_-_20-25_TOTAL,Total_1_Putts_-_20-25_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_20-25_PCT OF ALL 1-PUTTS
0,1,1,Vijay Singh,112,30,598,5.0
1,2,2,Jesper Parnevik,86,28,545,5.1
2,3,3,Ted Purdy,114,27,711,3.8
3,4,4,Dean Wilson,99,26,682,3.8
4,5,5,Craig Bowden,83,25,517,4.8
5,6,6,Pat Perez,102,24,597,4.0
6,T7,T7,Bob Burns,88,23,552,4.2
7,T7,T7,Shigeki Maruyama,93,23,596,3.9
8,T9,T9,Brent Geiberger,94,22,589,3.7
9,T9,T9,Richard Johnson,102,22,673,3.3
10,T9,T9,Hunter Mahan,94,22,602,3.7
11,T9,T9,Geoff Ogilvy,91,22,545,4.0
12,T9,T9,Brenden Pappas,111,22,724,3.0
13,T9,T9,Heath Slocum,92,22,558,3.9
14,T9,T9,Chris Smith,105,22,560,3.9
15,T16,T16,Steve Allan,102,21,597,3.5
16,T16,T16,Steve Flesch,109,21,581,3.6
17,T16,T16,Carlos Franco,99,21,596,3.5
18,T16,T16,Fred Funk,97,21,565,3.7
19,T16,T16,Bob Tway,90,21,488,4.3
20,T16,T16,Jay Williamson,100,21,618,3.4
21,T22,T22,Stephen Ames,97,20,567,3.5
22,T22,T22,Tom Carter,113,20,650,3.1
23,T22,T22,Luke Donald,72,20,391,5.1
24,T22,T22,Joe Durant,85,20,477,4.2
25,T22,T22,Todd Fischer,104,20,646,3.1
26,T22,T22,Brian Gay,96,20,671,3.0
27,T28,T28,Jason Bohn,98,19,590,3.2
28,T28,T28,Tom Byrum,83,19,522,3.6
29,T28,T28,Tim Clark,84,19,514,3.7
30,T28,T28,Robert Gamez,103,19,647,2.9
31,T28,T28,Scott Hend,81,19,467,4.1
32,T28,T28,Craig Perks,75,19,436,4.4
33,T28,T28,Brett Quigley,102,19,611,3.1
34,T28,T28,John Senden,99,19,547,3.5
35,T28,T28,Patrick Sheehan,113,19,742,2.6
36,T37,T37,Olin Browne,92,18,542,3.3
37,T37,T37,Glen Day,101,18,653,2.8
38,T37,T37,Joe Ogilvie,104,18,630,2.9
39,T37,T37,Dennis Paulson,71,18,488,3.7
40,T37,T37,David Peoples,82,18,539,3.3
41,T37,T37,Carl Pettersson,100,18,593,3.0
42,T37,T37,John Rollins,90,18,547,3.3
43,T44,T44,Billy Andrade,104,17,649,2.6
44,T44,T44,Woody Austin,94,17,548,3.1
45,T44,T44,Cameron Beckman,99,17,602,2.8
46,T44,T44,Mark Calcavecchia,79,17,421,4.0
47,T44,T44,Stewart Cink,103,17,614,2.8
48,T44,T44,Chris DiMarco,105,17,558,3.0
49,T44,T44,David Frost,78,17,511,3.3
50,T44,T44,Mark Hensby,97,17,612,2.8
51,T44,T44,Zach Johnson,109,17,631,2.7
52,T44,T44,Skip Kendall,99,17,585,2.9
53,T44,T44,Frank Lickliter II,89,17,566,3.0
54,T55,T55,Michael Allen,87,16,557,2.9
55,T55,T55,Aaron Baddeley,87,16,578,2.8
56,T55,T55,Briny Baird,100,16,485,3.3
57,T55,T55,Pat Bates,99,16,596,2.7
58,T55,T55,Rich Beem,81,16,404,4.0
59,T55,T55,Ben Crane,92,16,603,2.7
60,T55,T55,Danny Ellis,81,16,478,3.3
61,T55,T55,Brad Faxon,94,16,543,2.9
62,T55,T55,Tim Petrovic,111,16,626,2.6
63,T55,T55,Jeff Sluman,98,16,524,3.1
64,T55,T55,Bo Van Pelt,107,16,571,2.8
65,T66,T66,Craig Barlow,80,15,464,3.2
66,T66,T66,José Coceres,68,15,471,3.2
67,T66,T66,Steve Elkington,64,15,374,4.0
68,T66,T66,Dan Forsman,79,15,459,3.3
69,T66,T66,Harrison Frazar,86,15,511,2.9
70,T66,T66,Lucas Glover,95,15,535,2.8
71,T66,T66,Steve Lowery,91,15,523,2.9
72,T66,T66,Billy Mayfair,109,15,574,2.6
73,T66,T66,Ryan Palmer,103,15,618,2.4
74,T66,T66,Steve Pate,71,15,395,3.8
75,T66,T66,Gene Sauers,83,15,492,3.0
76,T66,T66,Scott Verplank,92,15,492,3.0
77,T78,T78,Stuart Appleby,84,14,434,3.2
78,T78,T78,Tommy Armour III,87,14,506,2.8
79,T78,T78,Greg Chalmers,70,14,497,2.8
80,T78,T78,Ken Duke,89,14,548,2.6
81,T78,T78,David Gossett,57,14,348,4.0
82,T78,T78,Mike Heinen,53,14,350,4.0
83,T78,T78,J.J. Henry,103,14,612,2.3
84,T78,T78,Tim Herron,84,14,455,3.1
85,T78,T78,Kent Jones,99,14,567,2.5
86,T78,T78,Hank Kuehne,91,14,631,2.2
87,T78,T78,Scott McCarron,88,14,538,2.6
88,T78,T78,Arron Oberholser,77,14,420,3.3
89,T78,T78,Corey Pavin,83,14,485,2.9
90,T78,T78,Justin Rose,77,14,447,3.1
91,T78,T78,Adam Scott,55,14,300,4.7
92,T78,T78,Tommy Tolles,67,14,449,3.1
93,T78,T78,Kirk Triplett,88,14,478,2.9
94,T78,T78,Tiger Woods,78,14,420,3.3
95,T96,T96,Brian Bateman,84,13,508,2.6
96,T96,T96,D.J. Brigman,79,13,462,2.8
97,T96,T96,Alex Cejka,76,13,404,3.2
98,T96,T96,Kris Cox,73,13,415,3.1
99,T96,T96,Ben Curtis,56,13,280,4.6
100,T96,T96,Mathias Grönberg,91,13,499,2.6
101,T96,T96,Todd Hamilton,92,13,511,2.5
102,T96,T96,Charles Howell III,104,13,517,2.5
103,T96,T96,Davis Love III,85,13,448,2.9
104,T96,T96,Jeff Maggert,60,13,339,3.8
105,T96,T96,Spike McRoy,93,13,514,2.5
106,T96,T96,Shaun Micheel,93,13,466,2.8
107,T96,T96,Deane Pappas,72,13,450,2.9
108,T96,T96,Kenny Perry,79,13,408,3.2
109,T96,T96,Scott Simpson,55,13,364,3.6
110,T96,T96,Joey Sindelar,100,13,564,2.3
111,T96,T96,Kevin Sutherland,86,13,476,2.7
112,T96,T96,Esteban Toledo,92,13,559,2.3
113,T114,T114,Notah Begay III,71,12,447,2.7
114,T114,T114,Jay Delsing,76,12,436,2.8
115,T114,T114,Lee Janzen,84,12,492,2.4
116,T114,T114,Jonathan Kaye,79,12,415,2.9
117,T114,T114,Neal Lancaster,106,12,642,1.9
118,T114,T114,Bernhard Langer,59,12,304,3.9
119,T114,T114,Stephen Leaney,84,12,382,3.1
120,T114,T114,J.L. Lewis,106,12,601,2.0
121,T114,T114,Len Mattiace,75,12,530,2.3
122,T114,T114,Phil Mickelson,83,12,383,3.1
123,T114,T114,Hidemichi Tanaka,89,12,517,2.3
124,T114,T114,Mark Wilson,62,12,366,3.3
125,T126,T126,Paul Azinger,75,11,483,2.3
126,T126,T126,Chad Campbell,100,11,506,2.2
127,T126,T126,K.J. Choi,83,11,437,2.5
128,T126,T126,Jay Haas,84,11,418,2.6
129,T126,T126,Jerry Kelly,113,11,624,1.8
130,T126,T126,Tom Lehman,70,11,381,2.9
131,T126,T126,Justin Leonard,90,11,445,2.5
132,T126,T126,Peter Lonard,68,11,356,3.1
133,T126,T126,Dan Olsen,75,11,451,2.4
134,T126,T126,John Riegger,53,11,314,3.5
135,T126,T126,Loren Roberts,81,11,495,2.2
136,T126,T126,Rory Sabbatini,89,11,538,2.0
137,T126,T126,David Toms,80,11,394,2.8
138,T139,T139,Rich Barcelo,67,10,403,2.5
139,T139,T139,Danny Briggs,85,10,500,2.0
140,T139,T139,Mark Brooks,72,10,403,2.5
141,T139,T139,Bart Bryant,73,10,434,2.3
142,T139,T139,Russ Cochran,61,10,367,2.7
143,T139,T139,John Daly,79,10,483,2.1
144,T139,T139,Dudley Hart,60,10,314,3.2
145,T139,T139,John Huston,62,10,313,3.2
146,T139,T139,Freddie Jacobson,83,10,466,2.1
147,T139,T139,Brian Kortan,65,10,388,2.6
148,T139,T139,Cliff Kresge,89,10,529,1.9
149,T139,T139,David Morland IV,73,10,452,2.2
150,T139,T139,Roger Tambellini,81,10,458,2.2
151,T139,T139,Vaughn Taylor,84,10,512,2.0
152,T139,T139,Omar Uresti,85,10,524,1.9
153,T139,T139,Grant Waite,79,10,426,2.3
154,T155,T155,Robert Allenby,93,9,455,2.0
155,T155,T155,Arjun Atwal,85,9,545,1.7
156,T155,T155,Guy Boros,64,9,401,2.2
157,T155,T155,David Branshaw,84,9,475,1.9
158,T155,T155,Jeff Brehaut,106,9,633,1.4
159,T155,T155,Robert Damron,92,9,596,1.5
160,T155,T155,Jason Dufner,79,9,475,1.9
161,T155,T155,Matt Gogel,86,9,535,1.7
162,T155,T155,Retief Goosen,56,9,279,3.2
163,T155,T155,J.P. Hayes,79,9,450,2.0
164,T155,T155,Tripp Isenhour,55,9,312,2.9
165,T155,T155,Matt Kuchar,83,9,512,1.8
166,T155,T155,Hirofumi Miyase,65,9,371,2.4
167,T155,T155,Rod Pampling,98,9,558,1.6
168,T155,T155,Andre Stolz,53,9,319,2.8
169,T170,T170,Daniel Chopra,108,8,660,1.2
170,T170,T170,Chris Couch,55,8,289,2.8
171,T170,T170,Ernie Els,62,8,299,2.7
172,T170,T170,Blaine McCallister,68,8,416,1.9
173,T170,T170,Kevin Muncrief,50,8,290,2.8
174,T170,T170,Kevin Na,100,8,611,1.3
175,T170,T170,Tom Pernice Jr.,103,8,598,1.3
176,T170,T170,Steve Stricker,81,8,514,1.6
177,T178,T178,Sergio Garcia,65,7,317,2.2
178,T178,T178,Scott Hoch,52,7,313,2.2
179,T178,T178,Rocco Mediate,53,7,223,3.1
180,T178,T178,Mark O'Meara,58,7,311,2.3
181,T178,T178,Chris Riley,78,7,371,1.9
182,T178,T178,Roland Thatcher,66,7,401,1.7
183,T178,T178,Duffy Waldorf,79,7,398,1.8
184,T185,T185,Darren Clarke,54,6,265,2.3
185,T185,T185,John Cook,57,6,325,1.8
186,T185,T185,Bob Estes,73,6,353,1.7
187,T185,T185,Dicky Pride,66,6,401,1.5
188,T185,T185,Mike Weir,75,6,419,1.4
189,T190,T190,Jonathan Byrd,85,5,562,0.9
190,T190,T190,Niclas Fasth,61,5,377,1.3
191,T190,T190,José María Olazábal,56,5,310,1.6
192,T190,T190,Nick Price,51,5,271,1.8
193,T190,T190,Tag Ridings,53,5,342,1.5
194,T195,T195,Fred Couples,54,4,285,1.4
195,T195,T195,Craig Parry,52,4,278,1.4
