,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
0,1,1,José Coceres,27.79,528,19
1,2,2,Ernie Els,27.87,418,15
2,3,3,Brad Faxon,27.88,725,26
3,4,4,Tiger Woods,27.94,503,18
4,T5,T5,Paul Azinger,28.0,644,23
5,T5,T5,Brian Gay,28.0,868,31
6,7,7,Glen Day,28.03,897,32
7,8,8,Mark Calcavecchia,28.05,561,20
8,9,9,Corey Pavin,28.09,618,22
9,10,10,Davis Love III,28.19,592,21
10,11,11,Joe Ogilvie,28.21,818,29
11,12,12,Brenden Pappas,28.24,932,33
12,T13,T13,Stewart Cink,28.27,735,26
13,T13,T13,Craig Parry,28.27,424,15
14,T13,T13,Steve Stricker,28.27,735,26
15,T16,T16,Richard Johnson,28.28,905,32
16,T16,T16,Patrick Sheehan,28.28,905,32
17,18,18,Chris Riley,28.29,594,21
18,19,19,Scott Hoch,28.33,425,15
19,T20,T20,Brian Bateman,28.35,652,23
20,T20,T20,Dennis Paulson,28.35,567,20
21,22,22,Len Mattiace,28.36,709,25
22,23,23,Ben Crane,28.38,738,26
23,T24,T24,Stuart Appleby,28.39,653,23
24,T24,T24,Justin Leonard,28.39,653,23
25,26,26,Danny Ellis,28.4,710,25
26,27,27,Loren Roberts,28.43,597,21
27,28,28,John Daly,28.45,626,22
28,29,29,Jesper Parnevik,28.46,683,24
29,T30,T30,Greg Chalmers,28.5,627,22
30,T30,T30,Hunter Mahan,28.5,855,30
31,32,32,J.P. Hayes,28.54,742,26
32,33,33,Bob Estes,28.55,628,22
33,T34,T34,Geoff Ogilvy,28.56,714,25
34,T34,T34,Rod Pampling,28.56,714,25
35,T36,T36,Jay Haas,28.57,600,21
36,T36,T36,Esteban Toledo,28.57,1000,35
37,38,38,Tom Byrum,28.58,686,24
38,39,39,Daniel Chopra,28.59,915,32
39,40,40,Brent Geiberger,28.6,715,25
40,T41,T41,Lee Janzen,28.61,658,23
41,T41,T41,Jerry Kelly,28.61,801,28
42,T41,T41,Matt Kuchar,28.61,801,28
43,T44,T44,Michael Allen,28.62,744,26
44,T44,T44,Bo Van Pelt,28.62,830,29
45,T44,T44,Mike Weir,28.62,601,21
46,T47,T47,Craig Bowden,28.63,773,27
47,T47,T47,Matt Gogel,28.63,687,24
48,T49,T49,Freddie Jacobson,28.64,630,22
49,T49,T49,Frank Lickliter II,28.64,716,25
50,51,51,Robert Gamez,28.65,888,31
51,T52,T52,Harrison Frazar,28.67,688,24
52,T52,T52,Mark Hensby,28.67,774,27
53,T54,T54,Neal Lancaster,28.7,861,30
54,T54,T54,John Rollins,28.7,775,27
55,T54,T54,Justin Rose,28.7,574,20
56,57,57,Bob Tway,28.71,689,24
57,T58,T58,Hank Kuehne,28.72,833,29
58,T58,T58,Kevin Sutherland,28.72,718,25
59,T60,T60,Jonathan Byrd,28.73,747,26
60,T60,T60,José María Olazábal,28.73,431,15
61,T62,T62,Bob Burns,28.76,834,29
62,T62,T62,Skip Kendall,28.76,834,29
63,64,64,Todd Hamilton,28.77,748,26
64,T65,T65,Cliff Kresge,28.78,921,32
65,T65,T65,Scott Verplank,28.78,662,23
66,67,67,Tim Herron,28.8,720,25
67,68,68,Deane Pappas,28.81,605,21
68,T69,T69,Mike Heinen,28.82,490,17
69,T69,T69,Ted Purdy,28.82,980,34
70,71,71,Steve Lowery,28.85,779,27
71,72,72,Fred Funk,28.86,808,28
72,T73,T73,Shigeki Maruyama,28.88,722,25
73,T73,T73,Tag Ridings,28.88,462,16
74,T75,T75,Arron Oberholser,28.9,578,20
75,T75,T75,Tim Petrovic,28.9,896,31
76,77,77,Guy Boros,28.91,636,22
77,T78,T78,Aaron Baddeley,28.92,752,26
78,T78,T78,David Morland IV,28.92,752,26
79,T78,T78,Dan Olsen,28.92,752,26
80,T78,T78,Rory Sabbatini,28.92,694,24
81,T82,T82,Jason Dufner,28.93,781,27
82,T82,T82,Jay Williamson,28.93,868,30
83,T84,T84,Billy Andrade,28.94,897,31
84,T84,T84,Scott Simpson,28.94,521,18
85,T84,T84,Andre Stolz,28.94,521,18
86,T87,T87,Robert Damron,28.96,811,28
87,T87,T87,Charles Howell III,28.96,811,28
88,89,89,Arjun Atwal,28.97,840,29
89,T90,T90,Chris DiMarco,29.0,725,25
90,T90,T90,Retief Goosen,29.0,435,15
91,T90,T90,Mark O'Meara,29.0,493,17
92,T90,T90,David Peoples,29.0,667,23
93,T90,T90,Brett Quigley,29.0,870,30
94,T90,T90,Dean Wilson,29.0,957,33
95,96,96,Ken Duke,29.03,842,29
96,T97,T97,Rich Beem,29.04,726,25
97,T97,T97,Carl Pettersson,29.04,784,27
98,99,99,Ben Curtis,29.06,523,18
99,T100,T100,Cameron Beckman,29.07,814,28
100,T100,T100,Darren Clarke,29.07,436,15
101,T100,T100,Zach Johnson,29.07,843,29
102,T100,T100,Kevin Na,29.07,872,30
103,T100,T100,John Riegger,29.07,436,15
104,T105,T105,Steve Allan,29.09,931,32
105,T105,T105,Steve Pate,29.09,669,23
106,107,107,Niclas Fasth,29.1,611,21
107,T108,T108,David Frost,29.12,757,26
108,T108,T108,Hidemichi Tanaka,29.12,757,26
109,110,110,Spike McRoy,29.13,932,32
110,T111,T111,Bernhard Langer,29.14,408,14
111,T111,T111,Gene Sauers,29.14,845,29
112,113,113,Stephen Ames,29.15,758,26
113,114,114,Steve Elkington,29.17,525,18
114,115,115,Omar Uresti,29.18,817,28
115,T116,T116,Tom Carter,29.24,994,34
116,T116,T116,Phil Mickelson,29.24,614,21
117,118,118,Pat Bates,29.26,907,31
118,119,119,Stephen Leaney,29.27,644,22
119,120,120,Vaughn Taylor,29.28,732,25
120,121,121,Nick Price,29.29,410,14
121,122,122,Tim Clark,29.31,762,26
122,123,123,Notah Begay III,29.32,645,22
123,124,124,Luke Donald,29.33,616,21
124,T125,T125,John Cook,29.35,499,17
125,T125,T125,Mathias Grönberg,29.35,910,31
126,127,127,David Gossett,29.36,734,25
127,T128,T128,Billy Mayfair,29.37,881,30
128,T128,T128,John Senden,29.37,793,27
129,T130,T130,Brian Kortan,29.39,676,23
130,T130,T130,Kirk Triplett,29.39,676,23
131,T132,T132,Hirofumi Miyase,29.4,735,25
132,T132,T132,Pat Perez,29.4,882,30
133,T132,T132,Adam Scott,29.4,441,15
134,135,135,Shaun Micheel,29.42,765,26
135,136,136,Tom Pernice Jr.,29.43,883,30
136,137,137,Peter Lonard,29.45,648,22
137,T138,T138,Olin Browne,29.46,825,28
138,T138,T138,Dan Forsman,29.46,766,26
139,T140,T140,Woody Austin,29.48,855,29
140,T140,T140,Briny Baird,29.48,796,27
141,T140,T140,K.J. Choi,29.48,678,23
142,T140,T140,Kris Cox,29.48,737,25
143,T140,T140,J.L. Lewis,29.48,914,31
144,T145,T145,J.J. Henry,29.5,885,30
145,T145,T145,Craig Perks,29.5,767,26
146,147,147,Roland Thatcher,29.52,679,23
147,T148,T148,Fred Couples,29.53,443,15
148,T148,T148,Ryan Palmer,29.53,945,32
149,150,150,Craig Barlow,29.54,709,24
150,151,151,Steve Flesch,29.57,828,28
151,152,152,Jeff Brehaut,29.58,976,33
152,T153,T153,Todd Fischer,29.59,947,32
153,T153,T153,David Toms,29.59,651,22
154,155,155,Heath Slocum,29.6,888,30
155,T156,T156,Chad Campbell,29.62,770,26
156,T156,T156,Alex Cejka,29.62,622,21
157,158,158,Lucas Glover,29.66,860,29
158,T159,T159,Tommy Armour III,29.67,801,27
159,T159,T159,Blaine McCallister,29.67,801,27
160,T159,T159,Jeff Sluman,29.67,801,27
161,T159,T159,Tommy Tolles,29.67,712,24
162,T159,T159,Duffy Waldorf,29.67,623,21
163,T164,T164,Jay Delsing,29.68,742,25
164,T164,T164,Dicky Pride,29.68,653,22
165,166,166,Sergio Garcia,29.71,505,17
166,167,167,Tom Lehman,29.72,535,18
167,168,168,D.J. Brigman,29.73,773,26
168,169,169,Mark Wilson,29.74,565,19
169,170,170,Kenny Perry,29.76,625,21
170,171,171,Dudley Hart,29.79,566,19
171,172,172,Chris Couch,29.8,596,20
172,173,173,Grant Waite,29.81,805,27
173,174,174,Mark Brooks,29.82,835,28
174,175,175,Jonathan Kaye,29.83,686,23
175,176,176,Roger Tambellini,29.85,806,27
176,177,177,Bart Bryant,29.86,657,22
177,178,178,Scott McCarron,29.88,747,25
178,179,179,Rocco Mediate,29.94,479,16
179,180,180,Jason Bohn,29.96,839,28
180,T181,T181,Carlos Franco,30.0,750,25
181,T181,T181,Tripp Isenhour,30.0,540,18
182,T181,T181,Kent Jones,30.0,930,31
183,184,184,Russ Cochran,30.05,631,21
184,185,185,Joey Sindelar,30.07,902,30
185,186,186,David Branshaw,30.1,873,29
186,187,187,Jeff Maggert,30.11,572,19
187,188,188,Scott Hend,30.19,815,27
188,189,189,Rich Barcelo,30.21,725,24
189,190,190,Kevin Muncrief,30.24,635,21
190,191,191,Vijay Singh,30.29,848,28
191,192,192,Danny Briggs,30.31,788,26
192,193,193,John Huston,30.39,547,18
193,194,194,Robert Allenby,30.46,731,24
194,195,195,Chris Smith,30.48,1006,33
195,196,196,Joe Durant,30.76,769,25
