,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
58,59,59,Sean O'Hair,2.5,9,360
59,60,60,Bubba Watson,2.53,10,396
60,T61,T61,Bryson DeChambeau,2.55,11,432
61,T61,T61,Andrew Landry,2.55,11,432
62,T63,T63,Matt Every,2.56,12,468
63,T63,T63,Harold Varner III,2.56,12,468
64,T65,T65,Tommy Fleetwood,2.61,8,306
65,T65,T65,Branden Grace,2.61,8,306
66,T65,T65,Shane Lowry,2.61,8,306
67,T65,T65,Justin Rose,2.61,8,306
68,T65,T65,Daniel Summerhays,2.61,8,306
69,T70,T70,Ben Crane,2.63,9,342
70,T70,T70,Conrad Shindler,2.63,9,342
71,T72,T72,Roberto Díaz,2.65,10,378
72,T72,T72,Pat Perez,2.65,10,378
73,T72,T72,Justin Thomas,2.65,10,378
74,75,75,Phil Mickelson,2.66,11,414
75,T76,T76,Abraham Ancer,2.78,14,504
76,T76,T76,Brandon Harkins,2.78,14,504
77,T76,T76,Russell Henley,2.78,11,396
78,T76,T76,Chris Kirk,2.78,14,504
79,T76,T76,Kelly Kraft,2.78,15,540
80,T76,T76,Marc Leishman,2.78,12,432
81,T76,T76,Hunter Mahan,2.78,10,360
82,T76,T76,"Ted Potter, Jr.",2.78,14,504
83,T76,T76,Patrick Rodgers,2.78,14,504
84,T76,T76,Xander Schauffele,2.78,13,468
85,T76,T76,Scott Stallings,2.78,14,504
86,T87,T87,Whee Kim,2.87,15,522
87,T87,T87,Jason Kokrak,2.87,15,522
88,89,89,Martin Piller,2.88,14,486
89,T90,T90,Cody Gribble,2.9,12,414
90,T90,T90,David Lingmerth,2.9,12,414
91,T92,T92,Blayne Barber,2.91,11,378
92,T92,T92,Wesley Bryan,2.91,11,378
93,T92,T92,J.T. Poston,2.91,11,378
94,T92,T92,Jordan Spieth,2.91,11,378
95,96,96,Francesco Molinari,2.92,10,342
96,97,97,Aaron Wise,2.98,15,504
97,T98,T98,Kiradech Aphibarnrat,2.99,7,234
98,T98,T98,Michael Kim,2.99,14,468
99,100,100,J.J. Spaun,3.01,13,432
100,101,101,Chris Stroud,3.03,12,396
101,102,102,Kyle Thompson,3.06,11,360
102,T103,T103,Derek Fathauer,3.09,15,486
103,T103,T103,Sung Kang,3.09,15,486
104,105,105,Nate Lashley,3.13,9,288
105,T106,T106,Bronson Burgoon,3.14,13,414
106,T106,T106,J.B. Holmes,3.14,13,414
107,T108,T108,Daniel Berger,3.17,12,378
108,T108,T108,Trey Mullinax,3.17,12,378
109,T108,T108,C.T. Pan,3.17,16,504
110,111,111,Mackenzie Hughes,3.21,15,468
111,T112,T112,Ricky Barnes,3.22,11,342
112,T112,T112,Johnson Wagner,3.22,11,342
113,T114,T114,Lanto Griffin,3.24,14,432
114,T114,T114,Stephan Jaeger,3.24,14,432
115,T114,T114,Patrick Reed,3.24,14,432
116,117,117,Ethan Tracy,3.28,13,396
117,118,118,Danny Lee,3.29,16,486
118,T119,T119,James Hahn,3.33,15,450
119,T119,T119,Billy Hurley III,3.33,15,450
120,T119,T119,Louis Oosthuizen,3.33,9,270
121,T119,T119,Seamus Power,3.33,15,450
122,T119,T119,Rory Sabbatini,3.33,15,450
123,124,124,John Huh,3.37,17,504
124,T125,T125,Charl Schwartzel,3.4,11,324
125,T125,T125,Michael Thompson,3.4,11,324
126,T127,T127,Russell Knox,3.42,16,468
127,T127,T127,Chez Reavie,3.42,16,468
128,129,129,Austin Cook,3.45,18,522
129,T130,T130,Robert Garrigus,3.47,15,432
130,T130,T130,Anirban Lahiri,3.47,15,432
131,T130,T130,Kevin Na,3.47,15,432
132,T130,T130,D.A. Points,3.47,15,432
133,T134,T134,Matt Kuchar,3.54,14,396
134,T134,T134,Nicholas Lindheim,3.54,14,396
135,T134,T134,Ryan Moore,3.54,14,396
136,T134,T134,Jonathan Randolph,3.54,14,396
137,138,138,Keegan Bradley,3.56,16,450
138,T139,T139,Alex Cejka,3.61,13,360
139,T139,T139,Ryan Palmer,3.61,13,360
140,141,141,Byeong Hun An,3.62,15,414
141,142,142,Tom Hoge,3.64,19,522
142,T143,T143,Patrick Cantlay,3.7,14,378
143,T143,T143,Retief Goosen,3.7,12,324
144,T143,T143,Matt Jones,3.7,14,378
145,T143,T143,Si Woo Kim,3.7,20,540
146,T143,T143,Rob Oppenheim,3.7,16,432
147,T143,T143,Jon Rahm,3.7,12,324
148,T143,T143,Brandt Snedeker,3.7,16,432
149,T143,T143,Shawn Stefani,3.7,16,432
150,151,151,Patton Kizzire,3.77,19,504
151,T152,T152,Matt Atkins,3.8,13,342
152,T152,T152,Zecheng Dou,3.8,13,342
153,T152,T152,David Hearn,3.8,13,342
154,T152,T152,Rod Pampling,3.8,13,342
155,T156,T156,Chad Campbell,3.85,18,468
156,T156,T156,Xinjun Zhang,3.85,18,468
157,T158,T158,Tyler Duncan,3.89,21,540
158,T158,T158,Andrew Yun,3.89,14,360
159,160,160,Peter Uihlein,3.94,17,432
160,T161,T161,Sam Ryder,4.0,18,450
161,T161,T161,Kyle Stanley,4.0,18,450
162,163,163,Nick Taylor,4.02,21,522
163,164,164,Kevin Chappell,4.04,16,396
164,165,165,Jhonattan Vegas,4.06,19,468
165,166,166,Martin Flores,4.12,20,486
166,T167,T167,Jason Dufner,4.17,15,360
167,T167,T167,Martin Laird,4.17,15,360
168,T167,T167,Keith Mitchell,4.17,21,504
169,T167,T167,Brendan Steele,4.17,15,360
170,T167,T167,Vaughn Taylor,4.17,18,432
171,T172,T172,Lucas Glover,4.25,13,306
172,T172,T172,Rory McIlroy,4.25,13,306
173,T174,T174,J.J. Henry,4.27,20,468
174,T174,T174,Adam Schenk,4.27,20,468
175,T176,T176,Graeme McDowell,4.32,14,324
176,T176,T176,Tiger Woods,4.32,14,324
177,178,178,Scott Piercy,4.35,18,414
178,T179,T179,Emiliano Grillo,4.4,19,432
179,T179,T179,Brian Harman,4.4,19,432
180,181,181,Richy Werenski,4.44,24,540
181,T182,T182,Tom Lovelady,4.49,21,468
182,T182,T182,Andrew Putnam,4.49,21,468
183,184,184,Jonathan Byrd,4.55,18,396
184,185,185,Gary Woodland,4.67,21,450
185,186,186,Hideki Matsuyama,4.68,16,342
186,T187,T187,Corey Conners,4.7,22,468
187,T187,T187,Joel Dahmen,4.7,22,468
188,189,189,Adam Scott,4.76,18,378
189,190,190,Hudson Swafford,5.0,18,360
190,191,191,Cameron Tringale,5.32,23,432
191,192,192,Grayson Murray,6.11,22,360
192,193,193,Satoshi Kodaira,6.21,19,306
