,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
160,161,161,Chesson Hadley,3.83,20,522
161,162,162,J.B. Holmes,3.86,16,414
162,163,163,Branden Grace,3.92,12,306
163,164,164,David Lingmerth,3.94,17,432
164,165,165,Robert Garrigus,4.0,18,450
165,T166,T166,Russell Knox,4.06,19,468
166,T166,T166,Rory Sabbatini,4.06,19,468
167,168,168,Tyler Duncan,4.07,22,540
168,169,169,Paul Casey,4.09,14,342
169,T170,T170,Bud Cauley,4.17,12,288
170,T170,T170,Hideki Matsuyama,4.17,15,360
171,T170,T170,J.J. Spaun,4.17,18,432
172,173,173,Scott Piercy,4.22,19,450
173,174,174,Lucas Glover,4.25,13,306
174,T175,T175,Kevin Chappell,4.29,17,396
175,T175,T175,Ethan Tracy,4.29,17,396
176,177,177,Aaron Wise,4.37,22,504
177,178,178,Tom Hoge,4.41,23,522
178,179,179,Grayson Murray,4.55,18,396
179,180,180,Francesco Molinari,4.68,16,342
180,181,181,Chad Campbell,4.7,22,468
181,182,182,Jason Dufner,4.72,17,360
182,T183,T183,Adam Hadwin,4.86,21,432
183,T183,T183,Brooks Koepka,4.86,14,288
184,185,185,Kyle Thompson,5.0,18,360
185,186,186,Xinjun Zhang,5.13,24,468
186,187,187,Louis Oosthuizen,5.19,14,270
187,188,188,Shane Lowry,5.23,16,306
188,T189,T189,Adam Scott,5.29,20,378
189,T189,T189,Jordan Spieth,5.29,20,378
190,191,191,Zecheng Dou,5.82,22,378
191,192,192,Satoshi Kodaira,5.88,18,306
