,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
44,45,45,Fabián Gómez,88,1.03,1.0,97,98.9
45,46,46,Seamus Power,86,1.06,1.0,94,98.9
46,47,47,Dustin Johnson,77,1.08,1.0,93,98.9
47,T48,T48,Martin Piller,79,1.1,1.0,91,98.9
48,T48,T48,Ethan Tracy,72,1.1,1.0,91,98.9
49,50,50,Phil Mickelson,90,1.11,1.0,90,98.8
50,51,51,Rory McIlroy,64,1.12,1.0,89,98.8
51,52,52,Adam Hadwin,92,1.14,1.0,88,98.8
52,T53,T53,Rafa Cabrera Bello,75,1.16,1.0,86,98.8
53,T53,T53,Hunter Mahan,67,1.16,1.0,86,98.8
54,55,55,Graeme McDowell,67,1.19,1.0,84,98.8
55,56,56,Adam Scott,78,1.2,1.0,83,98.8
56,T57,T57,Sean O'Hair,67,1.22,1.0,82,98.7
57,T57,T57,Justin Rose,70,1.22,1.0,82,98.7
58,T57,T57,Xinjun Zhang,81,1.22,1.0,82,98.7
59,60,60,Brian Stuard,103,1.26,2.0,159,98.7
60,61,61,Bronson Burgoon,69,1.27,1.0,79,98.7
61,62,62,Cameron Smith,85,1.35,1.0,74,98.6
62,T63,T63,Alex Cejka,77,1.39,1.0,72,98.6
63,T63,T63,Denny McCarthy,71,1.39,1.0,72,98.6
64,65,65,Paul Casey,74,1.41,1.0,71,98.5
65,T66,T66,Ben Crane,65,1.49,1.0,67,98.5
66,T66,T66,Lucas Glover,65,1.49,1.0,67,98.5
67,68,68,D.A. Points,63,1.52,1.0,66,98.4
68,T69,T69,Tyrrell Hatton,58,1.54,1.0,65,98.4
69,T69,T69,Brendan Steele,74,1.54,1.0,65,98.4
70,71,71,John Huh,94,1.56,2.0,128,98.4
71,T72,T72,James Hahn,85,1.61,2.0,124,98.3
72,T72,T72,Andrew Putnam,97,1.61,2.0,124,98.3
73,T72,T72,Harold Varner III,91,1.61,2.0,124,98.3
74,75,75,Rory Sabbatini,91,1.67,2.0,120,98.3
75,T76,T76,Brandon Harkins,101,1.68,2.0,119,98.3
76,T76,T76,Scott Stallings,96,1.68,2.0,119,98.3
77,78,78,Kelly Kraft,94,1.71,2.0,117,98.2
78,T79,T79,Scott Brown,102,1.77,2.0,113,98.2
79,T79,T79,Si Woo Kim,108,1.77,2.0,113,98.2
80,81,81,Nate Lashley,51,1.79,1.0,56,98.2
81,82,82,David Lingmerth,82,1.82,2.0,110,98.1
82,T83,T83,Jamie Lovemark,92,1.83,2.0,109,98.1
83,T83,T83,Patrick Rodgers,97,1.83,2.0,109,98.1
84,T83,T83,Michael Thompson,62,1.83,2.0,109,98.1
85,86,86,Stewart Cink,87,1.87,2.0,107,98.1
86,87,87,Charley Hoffman,87,1.89,2.0,106,98.1
87,88,88,Harris English,84,1.9,2.0,105,98.1
88,89,89,Ryan Blaum,81,1.96,2.0,102,98.0
89,90,90,Joel Dahmen,93,2.02,2.0,99,97.9
90,91,91,Matt Kuchar,88,2.06,2.0,97,97.9
91,T92,T92,Marc Leishman,93,2.08,2.0,96,97.9
92,T92,T92,Peter Uihlein,83,2.08,2.0,96,97.9
93,T94,T94,Blayne Barber,69,2.11,2.0,95,97.8
94,T94,T94,Kevin Na,91,2.11,2.0,95,97.8
95,T94,T94,Vaughn Taylor,83,2.11,2.0,95,97.8
96,97,97,Retief Goosen,60,2.13,1.0,47,97.8
97,T98,T98,Dominic Bozzelli,65,2.22,2.0,90,97.7
98,T98,T98,Johnson Wagner,75,2.22,2.0,90,97.7
99,100,100,Daniel Summerhays,51,2.27,1.0,44,97.7
100,101,101,Nick Watney,94,2.31,3.0,130,97.6
101,T102,T102,Ryan Moore,78,2.33,2.0,86,97.6
102,T102,T102,Jhonattan Vegas,92,2.33,2.0,86,97.6
103,104,104,Rob Oppenheim,74,2.35,2.0,85,97.6
104,105,105,Austin Cook,107,2.36,3.0,127,97.6
105,106,106,Hudson Swafford,73,2.38,2.0,84,97.6
106,107,107,William McGirt,84,2.4,3.0,125,97.6
107,T108,T108,Jason Kokrak,99,2.42,3.0,124,97.5
108,T108,T108,Luke List,98,2.42,3.0,124,97.5
109,110,110,Russell Knox,94,2.52,3.0,119,97.4
110,T111,T111,Trey Mullinax,75,2.53,2.0,79,97.4
111,T111,T111,Jon Rahm,71,2.53,2.0,79,97.4
112,113,113,Anirban Lahiri,82,2.54,3.0,118,97.4
113,114,114,Roberto Díaz,72,2.56,2.0,78,97.4
114,115,115,Bryson DeChambeau,93,2.61,3.0,115,97.3
115,T116,T116,Martin Flores,92,2.63,3.0,114,97.3
116,T116,T116,Jonathan Randolph,71,2.63,2.0,76,97.3
117,118,118,Zach Johnson,94,2.65,3.0,113,97.3
118,T119,T119,Shane Lowry,64,2.67,2.0,75,97.3
119,T119,T119,Brett Stegmaier,67,2.67,2.0,75,97.3
120,121,121,Andrew Landry,82,2.68,3.0,112,97.3
121,T122,T122,Shawn Stefani,76,2.7,3.0,111,97.3
122,T122,T122,Richy Werenski,98,2.7,3.0,111,97.3
123,T124,T124,Branden Grace,67,2.78,2.0,72,97.2
124,T124,T124,Bill Haas,76,2.78,3.0,108,97.2
125,126,126,Adam Schenk,86,2.83,3.0,106,97.1
126,127,127,Xander Schauffele,96,2.86,3.0,105,97.1
127,128,128,Keith Mitchell,99,2.88,3.0,104,97.1
128,129,129,Jason Dufner,71,2.9,2.0,69,97.1
129,130,130,Danny Lee,88,2.91,3.0,103,97.0
130,T131,T131,Patrick Cantlay,87,2.94,3.0,102,97.0
131,T131,T131,Whee Kim,93,2.94,3.0,102,97.0
132,T131,T131,Henrik Stenson,60,2.94,2.0,68,97.0
133,134,134,Jonathan Byrd,70,2.99,2.0,67,97.0
134,T135,T135,Zac Blair,64,3.03,2.0,66,96.9
135,T135,T135,J.J. Spaun,85,3.03,3.0,99,96.9
136,T137,T137,Ricky Barnes,65,3.08,2.0,65,96.9
137,T137,T137,Brice Garnett,99,3.08,4.0,130,96.9
138,T137,T137,Brian Harman,94,3.08,4.0,130,96.9
139,T137,T137,Chris Stroud,81,3.08,2.0,65,96.9
140,141,141,Daniel Berger,81,3.09,3.0,97,96.9
141,T142,T142,C.T. Pan,104,3.13,4.0,128,96.8
142,T142,T142,Cameron Percy,56,3.13,2.0,64,96.8
143,T142,T142,Steve Wheatcroft,60,3.13,2.0,64,96.8
144,145,145,Chad Campbell,87,3.16,3.0,95,96.8
145,T146,T146,Stephan Jaeger,81,3.19,3.0,94,96.8
146,T146,T146,Sam Saunders,80,3.19,3.0,94,96.8
147,T146,T146,Tiger Woods,68,3.19,3.0,94,96.8
148,T149,T149,J.B. Holmes,77,3.23,3.0,93,96.7
149,T149,T149,Tom Lovelady,87,3.23,4.0,124,96.7
150,151,151,Webb Simpson,95,3.25,4.0,123,96.7
151,152,152,Matt Atkins,56,3.28,2.0,61,96.7
152,153,153,J.T. Poston,73,3.3,3.0,91,96.7
153,T154,T154,Nick Taylor,94,3.33,4.0,120,96.6
154,T154,T154,Gary Woodland,96,3.33,3.0,90,96.6
155,156,156,Tyrone Van Aswegen,101,3.36,4.0,119,96.6
156,157,157,Matt Every,79,3.37,3.0,89,96.6
157,158,158,Robert Garrigus,80,3.41,3.0,88,96.5
158,159,159,Francesco Molinari,73,3.45,3.0,87,96.5
159,160,160,Lanto Griffin,80,3.49,3.0,86,96.5
160,161,161,Kevin Tway,110,3.52,5.0,142,96.4
161,162,162,Jim Furyk,50,3.66,3.0,82,96.3
162,163,163,Patton Kizzire,92,3.7,5.0,135,96.3
163,164,164,Michael Kim,74,3.85,3.0,78,96.1
164,165,165,Martin Laird,73,3.9,3.0,77,96.1
165,166,166,Brandt Snedeker,84,3.92,4.0,102,96.0
166,167,167,Justin Thomas,91,3.96,4.0,101,96.0
167,168,168,Sam Ryder,82,4.03,5.0,124,95.9
168,169,169,Corey Conners,97,4.07,5.0,123,95.9
169,170,170,Satoshi Kodaira,51,4.08,2.0,49,95.9
170,T171,T171,Hideki Matsuyama,75,4.12,4.0,97,95.8
171,T171,T171,Bubba Watson,90,4.12,4.0,97,95.8
172,173,173,Ryan Armour,109,4.14,6.0,145,95.8
173,174,174,Abraham Ancer,98,4.2,5.0,119,95.8
174,T175,T175,Russell Henley,77,4.21,4.0,95,95.7
175,T175,T175,Jordan Spieth,81,4.21,4.0,95,95.7
176,177,177,Grayson Murray,72,4.23,3.0,71,95.7
177,T178,T178,Pat Perez,82,4.35,4.0,92,95.6
178,T178,T178,Andrew Yun,51,4.35,2.0,46,95.6
179,180,180,Chesson Hadley,103,4.44,6.0,135,95.5
180,181,181,Ian Poulter,73,4.48,3.0,67,95.5
181,182,182,Kyle Thompson,50,4.55,3.0,66,95.4
182,183,183,Rod Pampling,62,4.62,3.0,65,95.3
183,T184,T184,J.J. Henry,81,4.76,5.0,105,95.2
184,T184,T184,Chez Reavie,93,4.76,4.0,84,95.2
185,186,186,Talor Gooch,78,4.95,5.0,101,95.0
186,187,187,Zecheng Dou,53,5.08,3.0,59,94.9
187,188,188,Cody Gribble,71,5.26,4.0,76,94.7
188,189,189,Tom Hoge,101,5.66,6.0,106,94.3
189,190,190,Kiradech Aphibarnrat,51,6.38,3.0,47,93.6
190,191,191,"Ted Potter, Jr.",87,6.48,7.0,108,93.5
191,192,192,Aaron Wise,90,6.5,8.0,123,93.5
192,193,193,Brooks Koepka,64,8.45,6.0,71,91.5
