,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
0,1,1,Xinjun Zhang,81,7,48
1,2,2,Tom Hoge,101,6,57
2,T3,T3,Keegan Bradley,98,5,39
3,T3,T3,Stewart Cink,87,5,33
4,T3,T3,Tyler Duncan,97,5,56
5,T3,T3,Whee Kim,93,5,36
6,T3,T3,Rob Oppenheim,74,5,33
7,T3,T3,Martin Piller,79,5,38
8,T9,T9,Ryan Blaum,81,4,46
9,T9,T9,Corey Conners,97,4,51
10,T9,T9,Brandon Harkins,101,4,46
11,T9,T9,Dustin Johnson,77,4,24
12,T9,T9,Matt Jones,70,4,29
13,T9,T9,Satoshi Kodaira,51,4,39
14,T9,T9,Jason Kokrak,99,4,50
15,T9,T9,Tom Lovelady,87,4,43
16,T9,T9,Scott Piercy,84,4,50
17,T9,T9,D.A. Points,63,4,27
18,T9,T9,"Ted Potter, Jr.",87,4,41
19,T9,T9,J.J. Spaun,85,4,37
20,T9,T9,Jordan Spieth,81,4,39
21,T9,T9,Vaughn Taylor,83,4,48
22,T9,T9,Tiger Woods,68,4,27
23,T24,T24,Ryan Armour,109,3,50
24,T24,T24,Chad Campbell,87,3,43
25,T24,T24,Austin Cook,107,3,44
26,T24,T24,Jason Dufner,71,3,42
27,T24,T24,Matt Every,79,3,36
28,T24,T24,Tommy Fleetwood,73,3,29
29,T24,T24,Fabián Gómez,88,3,30
30,T24,T24,Emiliano Grillo,94,3,31
31,T24,T24,James Hahn,85,3,39
32,T24,T24,Charley Hoffman,87,3,35
33,T24,T24,J.B. Holmes,77,3,34
34,T24,T24,Billy Hurley III,70,3,29
35,T24,T24,Sung Kang,89,3,32
36,T24,T24,Chris Kirk,108,3,39
37,T24,T24,Luke List,98,3,48
38,T24,T24,Jamie Lovemark,92,3,35
39,T24,T24,Denny McCarthy,71,3,20
40,T24,T24,Phil Mickelson,90,3,34
41,T24,T24,Keith Mitchell,99,3,62
42,T24,T24,Kevin Na,91,3,34
43,T24,T24,Sean O'Hair,67,3,28
44,T24,T24,Jon Rahm,71,3,35
45,T24,T24,Chez Reavie,93,3,27
46,T24,T24,Sam Saunders,80,3,27
47,T24,T24,Ollie Schniederjans,91,3,35
48,T24,T24,Brendan Steele,74,3,35
49,T24,T24,Chris Stroud,81,3,29
50,T24,T24,Justin Thomas,91,3,32
51,T24,T24,Ethan Tracy,72,3,38
52,T24,T24,Cameron Tringale,67,3,35
53,T24,T24,Peter Uihlein,83,3,44
54,T24,T24,Aaron Wise,90,3,52
55,T24,T24,Gary Woodland,96,3,42
56,T24,T24,Andrew Yun,51,3,23
57,T58,T58,Byeong Hun An,86,2,38
58,T58,T58,Greg Chalmers,56,2,11
59,T58,T58,Kevin Chappell,77,2,48
60,T58,T58,Ben Crane,65,2,17
61,T58,T58,Joel Dahmen,93,2,45
62,T58,T58,Harris English,84,2,30
63,T58,T58,Brice Garnett,99,2,42
64,T58,T58,Robert Garrigus,80,2,52
65,T58,T58,Lucas Glover,65,2,32
66,T58,T58,Cody Gribble,71,2,22
67,T58,T58,David Hearn,66,2,30
68,T58,T58,Russell Henley,77,2,27
69,T58,T58,Si Woo Kim,108,2,29
70,T58,T58,Kevin Kisner,89,2,19
71,T58,T58,Russell Knox,94,2,44
72,T58,T58,Matt Kuchar,88,2,31
73,T58,T58,Anirban Lahiri,82,2,37
74,T58,T58,Andrew Landry,82,2,27
75,T58,T58,Marc Leishman,93,2,39
76,T58,T58,David Lingmerth,82,2,32
77,T58,T58,Ben Martin,64,2,23
78,T58,T58,William McGirt,84,2,33
79,T58,T58,Ryan Moore,78,2,26
80,T58,T58,Alex Noren,67,2,19
81,T58,T58,Ryan Palmer,69,2,36
82,T58,T58,Seamus Power,86,2,31
83,T58,T58,Sam Ryder,82,2,48
84,T58,T58,Adam Schenk,86,2,37
85,T58,T58,Charl Schwartzel,65,2,24
86,T58,T58,Ben Silverman,90,2,33
87,T58,T58,Brandt Snedeker,84,2,32
88,T58,T58,Scott Stallings,96,2,36
89,T58,T58,Kyle Stanley,93,2,27
90,T58,T58,Henrik Stenson,60,2,19
91,T58,T58,Robert Streb,78,2,27
92,T58,T58,Nick Taylor,94,2,51
93,T58,T58,Kyle Thompson,50,2,26
94,T58,T58,Michael Thompson,62,2,28
95,T58,T58,Harold Varner III,91,2,37
96,T58,T58,Jimmy Walker,81,2,30
97,T98,T98,Ricky Barnes,65,1,18
98,T98,T98,Zac Blair,64,1,18
99,T98,T98,Jonas Blixt,67,1,17
100,T98,T98,Scott Brown,102,1,31
101,T98,T98,Wesley Bryan,69,1,18
102,T98,T98,Rafa Cabrera Bello,75,1,23
103,T98,T98,Patrick Cantlay,87,1,39
104,T98,T98,Bud Cauley,55,1,16
105,T98,T98,Alex Cejka,77,1,26
106,T98,T98,Roberto Díaz,72,1,31
107,T98,T98,Bryson DeChambeau,93,1,47
108,T98,T98,Zecheng Dou,53,1,29
109,T98,T98,Tony Finau,105,1,36
110,T98,T98,Rickie Fowler,74,1,25
111,T98,T98,Talor Gooch,78,1,30
112,T98,T98,Retief Goosen,60,1,22
113,T98,T98,Lanto Griffin,80,1,37
114,T98,T98,Bill Haas,76,1,27
115,T98,T98,Chesson Hadley,103,1,40
116,T98,T98,Adam Hadwin,92,1,35
117,T98,T98,Brian Harman,94,1,46
118,T98,T98,Billy Horschel,86,1,35
119,T98,T98,Beau Hossler,104,1,38
120,T98,T98,Mackenzie Hughes,80,1,30
121,T98,T98,John Huh,94,1,37
122,T98,T98,Stephan Jaeger,81,1,30
123,T98,T98,Zach Johnson,94,1,27
124,T98,T98,Michael Kim,74,1,25
125,T98,T98,Kelly Kraft,94,1,33
126,T98,T98,Martin Laird,73,1,37
127,T98,T98,Danny Lee,88,1,30
128,T98,T98,Nicholas Lindheim,77,1,32
129,T98,T98,Shane Lowry,64,1,33
130,T98,T98,Graeme McDowell,67,1,29
131,T98,T98,Rory McIlroy,64,1,19
132,T98,T98,Troy Merritt,89,1,33
133,T98,T98,Trey Mullinax,75,1,29
134,T98,T98,Grayson Murray,72,1,45
135,T98,T98,Louis Oosthuizen,62,1,27
136,T98,T98,Rod Pampling,62,1,26
137,T98,T98,C.T. Pan,104,1,36
138,T98,T98,Pat Perez,82,1,23
139,T98,T98,J.T. Poston,73,1,27
140,T98,T98,Ian Poulter,73,1,19
141,T98,T98,Andrew Putnam,97,1,38
142,T98,T98,Jonathan Randolph,71,1,33
143,T98,T98,Rory Sabbatini,91,1,44
144,T98,T98,Xander Schauffele,96,1,34
145,T98,T98,Adam Scott,78,1,42
146,T98,T98,Cameron Smith,85,1,24
147,T98,T98,Shawn Stefani,76,1,33
148,T98,T98,Kevin Streelman,94,1,34
149,T98,T98,Hudson Swafford,73,1,41
150,T98,T98,Kevin Tway,110,1,36
151,T98,T98,Tyrone Van Aswegen,101,1,37
152,T98,T98,Johnson Wagner,75,1,19
153,T98,T98,Nick Watney,94,1,28
154,T98,T98,Bubba Watson,90,1,28
155,T98,T98,Richy Werenski,98,1,39
156,T98,T98,Steve Wheatcroft,60,1,19
