,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
105,T1,T1,Adam Schenk,86,0.0,,224,100.0
106,T1,T1,Ollie Schniederjans,91,0.0,,314,100.0
107,T1,T1,Charl Schwartzel,65,0.0,,190,100.0
108,T1,T1,Conrad Shindler,60,0.0,,172,100.0
109,T1,T1,Ben Silverman,90,0.0,,269,100.0
110,T1,T1,Webb Simpson,95,0.0,,303,100.0
111,T1,T1,Cameron Smith,85,0.0,,260,100.0
112,T1,T1,Brandt Snedeker,84,0.0,,269,100.0
113,T1,T1,J.J. Spaun,85,0.0,,236,100.0
114,T1,T1,Jordan Spieth,81,0.0,,261,100.0
115,T1,T1,Scott Stallings,96,0.0,,299,100.0
116,T1,T1,Kyle Stanley,93,0.0,,238,100.0
117,T1,T1,Brendan Steele,74,0.0,,196,100.0
118,T1,T1,Shawn Stefani,76,0.0,,218,100.0
119,T1,T1,Brett Stegmaier,67,0.0,,141,100.0
120,T1,T1,Henrik Stenson,60,0.0,,151,100.0
121,T1,T1,Robert Streb,78,0.0,,224,100.0
122,T1,T1,Kevin Streelman,94,0.0,,283,100.0
123,T1,T1,Chris Stroud,81,0.0,,240,100.0
124,T1,T1,Brian Stuard,103,0.0,,321,100.0
125,T1,T1,Daniel Summerhays,51,0.0,,153,100.0
126,T1,T1,Vaughn Taylor,83,0.0,,250,100.0
127,T1,T1,Justin Thomas,91,0.0,,308,100.0
128,T1,T1,Kyle Thompson,50,0.0,,136,100.0
129,T1,T1,Michael Thompson,62,0.0,,184,100.0
130,T1,T1,Ethan Tracy,72,0.0,,192,100.0
131,T1,T1,Cameron Tringale,67,0.0,,175,100.0
132,T1,T1,Kevin Tway,110,0.0,,336,100.0
133,T1,T1,Peter Uihlein,83,0.0,,222,100.0
134,T1,T1,Tyrone Van Aswegen,101,0.0,,315,100.0
135,T1,T1,Jhonattan Vegas,92,0.0,,251,100.0
136,T1,T1,Johnson Wagner,75,0.0,,204,100.0
137,T1,T1,Jimmy Walker,81,0.0,,269,100.0
138,T1,T1,Nick Watney,94,0.0,,288,100.0
139,T1,T1,Bubba Watson,90,0.0,,245,100.0
140,T1,T1,Richy Werenski,98,0.0,,268,100.0
141,T1,T1,Steve Wheatcroft,60,0.0,,168,100.0
142,T1,T1,Tiger Woods,68,0.0,,253,100.0
143,144,144,Chris Kirk,108,0.27,1.0,366,99.7
144,T145,T145,Jason Kokrak,99,0.32,1.0,314,99.6
145,T145,T145,Luke List,98,0.32,1.0,316,99.6
146,147,147,Keith Mitchell,99,0.33,1.0,299,99.6
147,T148,T148,Keegan Bradley,98,0.34,1.0,298,99.6
148,T148,T148,Scott Brown,102,0.34,1.0,290,99.6
149,T148,T148,Bryson DeChambeau,93,0.34,1.0,292,99.6
150,T148,T148,Kevin Na,91,0.34,1.0,293,99.6
151,T152,T152,Aaron Baddeley,84,0.35,1.0,288,99.6
152,T152,T152,Nick Taylor,94,0.35,1.0,285,99.6
153,T154,T154,Zach Johnson,94,0.36,1.0,275,99.6
154,T154,T154,William McGirt,84,0.36,1.0,274,99.6
155,T154,T154,Patrick Rodgers,97,0.36,1.0,274,99.6
156,T157,T157,Martin Flores,92,0.37,1.0,270,99.6
157,T157,T157,C.T. Pan,104,0.37,1.0,272,99.6
158,T157,T157,Andrew Putnam,97,0.37,1.0,273,99.6
159,T157,T157,Harold Varner III,91,0.37,1.0,269,99.6
160,T157,T157,Aaron Wise,90,0.37,1.0,273,99.6
161,T162,T162,Brian Harman,94,0.38,1.0,263,99.6
162,T162,T162,Whee Kim,93,0.38,1.0,264,99.6
163,T162,T162,Andrew Landry,82,0.38,1.0,264,99.6
164,165,165,Patton Kizzire,92,0.39,1.0,255,99.6
165,T166,T166,Adam Hadwin,92,0.4,1.0,249,99.6
166,T166,T166,Jonathan Randolph,71,0.4,1.0,249,99.6
167,T166,T166,Sam Ryder,82,0.4,1.0,248,99.6
168,169,169,Gary Woodland,96,0.41,1.0,242,99.5
169,T170,T170,Harris English,84,0.42,1.0,240,99.5
170,T170,T170,Chez Reavie,93,0.42,1.0,237,99.5
171,172,172,Adam Scott,78,0.43,1.0,231,99.5
172,T173,T173,Cody Gribble,71,0.44,1.0,227,99.5
173,T173,T173,Sean O'Hair,67,0.44,1.0,226,99.5
174,175,175,Rob Oppenheim,74,0.47,1.0,214,99.5
175,176,176,Hideki Matsuyama,75,0.48,1.0,207,99.5
176,177,177,Brooks Koepka,64,0.49,1.0,203,99.5
177,178,178,Paul Casey,74,0.5,1.0,199,99.5
178,T179,T179,Lucas Glover,65,0.51,1.0,196,99.4
179,T179,T179,Xinjun Zhang,81,0.51,1.0,196,99.4
180,181,181,Ricky Barnes,65,0.53,1.0,187,99.4
181,182,182,Jon Rahm,71,0.54,1.0,186,99.4
182,T183,T183,Rafa Cabrera Bello,75,0.55,1.0,181,99.4
183,T183,T183,David Hearn,66,0.55,1.0,181,99.4
184,185,185,Hudson Swafford,73,0.58,1.0,171,99.4
185,186,186,Retief Goosen,60,0.59,1.0,169,99.4
186,187,187,Matt Atkins,56,0.64,1.0,156,99.3
187,188,188,Sung Kang,89,0.76,2.0,263,99.2
188,189,189,Scott Piercy,84,0.79,2.0,253,99.2
189,190,190,Matt Kuchar,88,0.81,2.0,246,99.1
190,191,191,Andrew Yun,51,0.9,1.0,111,99.1
191,192,192,Nicholas Lindheim,77,0.94,2.0,213,99.0
192,193,193,Billy Hurley III,70,1.32,3.0,227,98.6
