,Putting_from_3_RANK THIS WEEK,Putting_from_3_RANK LAST WEEK,Putting_from_3_PLAYER NAME,Putting_from_3_ROUNDS,Putting_from_3_% MADE,Putting_from_3_ATTEMPTS,Putting_from_3_PUTTS MADE
0,T1,T1,Bronson Burgoon,69,100.0,616,616
1,T1,T1,Tyrrell Hatton,58,100.0,448,448
2,T1,T1,Beau Hossler,104,100.0,925,925
3,T1,T1,Kevin Kisner,89,100.0,679,679
4,T1,T1,Trey Mullinax,75,100.0,637,637
5,T1,T1,Daniel Summerhays,51,100.0,371,371
6,T1,T1,Johnson Wagner,75,100.0,570,570
7,8,8,Brian Gay,103,99.9,989,988
8,T9,T9,Brice Garnett,99,99.89,926,925
9,T9,T9,Charles Howell III,104,99.89,883,882
10,T11,T11,Byeong Hun An,86,99.88,801,800
11,T11,T11,Harold Varner III,91,99.88,815,814
12,T11,T11,Aaron Wise,90,99.88,807,806
13,T14,T14,Mackenzie Hughes,80,99.87,761,760
14,T14,T14,Kelly Kraft,94,99.87,789,788
15,T14,T14,Marc Leishman,93,99.87,784,783
16,T14,T14,Troy Merritt,89,99.87,784,783
17,T14,T14,Xander Schauffele,96,99.87,763,762
18,T19,T19,Emiliano Grillo,94,99.86,737,736
19,T19,T19,Stephan Jaeger,81,99.86,696,695
20,T19,T19,Danny Lee,88,99.86,710,709
21,T22,T22,Dustin Johnson,77,99.85,664,663
22,T22,T22,Cameron Smith,85,99.85,685,684
23,T22,T22,Jimmy Walker,81,99.85,679,678
24,25,25,Alex Cejka,77,99.84,643,642
25,26,26,Tiger Woods,68,99.83,598,597
26,27,27,Shane Lowry,64,99.82,567,566
27,T28,T28,Jonathan Byrd,70,99.81,540,539
28,T28,T28,Rory McIlroy,64,99.81,538,537
29,T30,T30,Jim Furyk,50,99.8,499,498
30,T30,T30,Henrik Stenson,60,99.8,494,493
31,T32,T32,Billy Horschel,86,99.77,853,851
32,T32,T32,Patton Kizzire,92,99.77,852,850
33,T34,T34,Bryson DeChambeau,93,99.76,823,821
34,T34,T34,Zach Johnson,94,99.76,820,818
35,T34,T34,J.J. Spaun,85,99.76,821,819
36,T37,T37,Patrick Rodgers,97,99.75,788,786
37,T37,T37,Kyle Thompson,50,99.75,398,397
38,T39,T39,Peter Malnati,87,99.74,762,760
39,T39,T39,Bubba Watson,90,99.74,768,766
40,T41,T41,Derek Fathauer,84,99.73,733,731
41,T41,T41,David Lingmerth,82,99.73,731,729
42,T43,T43,Matt Every,79,99.71,684,682
43,T43,T43,Matt Kuchar,88,99.71,700,698
44,T45,T45,Daniel Berger,81,99.7,662,660
45,T45,T45,Talor Gooch,78,99.7,669,667
46,T45,T45,Patrick Reed,94,99.7,670,668
47,48,48,Dominic Bozzelli,65,99.69,642,640
48,T49,T49,Austin Cook,107,99.68,925,922
49,T49,T49,Tyler Duncan,97,99.68,948,945
50,T49,T49,Martin Laird,73,99.68,630,628
51,T49,T49,Chris Stroud,81,99.68,624,622
52,53,53,Keegan Bradley,98,99.67,912,909
53,T54,T54,Ethan Tracy,72,99.66,594,592
54,T54,T54,Tyrone Van Aswegen,101,99.66,893,890
55,T56,T56,Roberto Díaz,72,99.65,579,577
56,T56,T56,Michael Kim,74,99.65,575,573
57,T56,T56,Webb Simpson,95,99.65,857,854
58,T56,T56,Scott Stallings,96,99.65,849,846
59,T60,T60,David Hearn,66,99.64,557,555
60,T60,T60,John Huh,94,99.64,840,837
61,T60,T60,Richy Werenski,98,99.64,829,826
62,T63,T63,Brooks Koepka,64,99.63,543,541
63,T63,T63,Brett Stegmaier,67,99.63,536,534
64,T65,T65,Ryan Blaum,81,99.62,788,785
65,T65,T65,Andrew Landry,82,99.62,788,785
66,T67,T67,Jason Day,75,99.61,509,507
67,T67,T67,Kevin Tway,110,99.61,1027,1023
68,T67,T67,Gary Woodland,96,99.61,763,760
69,T70,T70,Charley Hoffman,87,99.6,757,754
70,T70,T70,Brandt Snedeker,84,99.6,759,756
71,72,72,Conrad Shindler,60,99.59,489,487
72,T73,T73,Whee Kim,93,99.58,715,712
73,T73,T73,Sam Saunders,80,99.58,717,714
74,T75,T75,Abraham Ancer,98,99.57,939,935
75,T75,T75,Chesson Hadley,103,99.57,940,936
76,T75,T75,Tom Lovelady,87,99.57,700,697
77,T75,T75,C.T. Pan,104,99.57,923,919
78,T79,T79,Scott Brown,102,99.56,908,904
79,T79,T79,Tony Finau,105,99.56,901,897
80,T79,T79,Graeme McDowell,67,99.56,453,451
81,T79,T79,Phil Mickelson,90,99.56,682,679
82,T83,T83,Rickie Fowler,74,99.55,667,664
83,T83,T83,Ryan Palmer,69,99.55,665,662
84,T85,T85,Blayne Barber,69,99.53,642,639
85,T85,T85,Si Woo Kim,108,99.53,852,848
86,87,87,Andrew Putnam,97,99.52,832,828
87,T88,T88,Greg Chalmers,56,99.51,412,410
88,T88,T88,Russell Knox,94,99.51,822,818
89,T88,T88,Nick Taylor,94,99.51,815,811
90,T91,T91,Hudson Swafford,73,99.5,595,592
91,T91,T91,Michael Thompson,62,99.5,600,597
92,T93,T93,Patrick Cantlay,87,99.48,772,768
93,T93,T93,Cody Gribble,71,99.48,576,573
94,T93,T93,Hunter Mahan,67,99.48,572,569
95,T93,T93,Kevin Streelman,94,99.48,953,948
96,97,97,Andrew Yun,51,99.47,376,374
97,T98,T98,Ryan Armour,109,99.45,1099,1093
98,T98,T98,Corey Conners,97,99.45,901,896
99,T98,T98,Harris English,84,99.45,728,724
100,T98,T98,Alex Noren,67,99.45,543,540
101,T98,T98,Martin Piller,79,99.45,725,721
102,T98,T98,Justin Rose,70,99.45,541,538
103,T104,T104,Jonas Blixt,67,99.44,536,533
104,T104,T104,Ian Poulter,73,99.44,534,531
105,T106,T106,Jamie Lovemark,92,99.43,871,866
106,T106,T106,Seamus Power,86,99.43,696,692
107,T106,T106,Nick Watney,94,99.43,882,877
108,T106,T106,Steve Wheatcroft,60,99.43,525,522
109,T110,T110,Denny McCarthy,71,99.42,517,514
110,T110,T110,Rod Pampling,62,99.42,515,512
111,T110,T110,D.A. Points,63,99.42,518,515
112,T110,T110,Adam Schenk,86,99.42,687,683
113,T114,T114,Francesco Molinari,73,99.41,674,670
114,T114,T114,Adam Scott,78,99.41,673,669
115,116,116,Ben Crane,65,99.4,500,497
116,T117,T117,Joel Dahmen,93,99.37,796,791
117,T117,T117,Brian Harman,94,99.37,792,787
118,T117,T117,Ben Silverman,90,99.37,794,789
119,T120,T120,James Hahn,85,99.36,777,772
120,T120,T120,Cameron Percy,56,99.36,470,467
121,T120,T120,Jonathan Randolph,71,99.36,626,622
122,T120,T120,Xinjun Zhang,81,99.36,627,623
123,124,124,Rory Sabbatini,91,99.35,775,770
124,T125,T125,Matt Atkins,56,99.34,456,453
125,T125,T125,Bud Cauley,55,99.34,453,450
126,T125,T125,Robert Garrigus,80,99.34,761,756
127,T125,T125,Retief Goosen,60,99.34,456,453
128,T125,T125,Bill Haas,76,99.34,763,758
129,T125,T125,J.J. Henry,81,99.34,761,756
130,T125,T125,Chris Kirk,108,99.34,1063,1056
131,T125,T125,Ryan Moore,78,99.34,760,755
132,T133,T133,Kevin Na,91,99.33,749,744
133,T133,T133,Sean O'Hair,67,99.33,593,589
134,T135,T135,Luke List,98,99.32,878,872
135,T135,T135,Charl Schwartzel,65,99.32,444,441
136,T135,T135,Kyle Stanley,93,99.32,733,728
137,T138,T138,Tommy Fleetwood,73,99.31,579,575
138,T138,T138,Adam Hadwin,92,99.31,724,719
139,T140,T140,Anirban Lahiri,82,99.3,714,709
140,T140,T140,Jhonattan Vegas,92,99.3,719,714
141,T142,T142,Paul Casey,74,99.27,545,541
142,T142,T142,Kevin Chappell,77,99.27,682,677
143,T142,T142,Martin Flores,92,99.27,824,818
144,T142,T142,Robert Streb,78,99.27,682,677
145,T146,T146,Matt Jones,70,99.26,544,540
146,T146,T146,Pat Perez,82,99.26,542,538
147,T148,T148,Lucas Glover,65,99.24,525,521
148,T148,T148,"Ted Potter, Jr.",87,99.24,786,780
149,150,150,Wesley Bryan,69,99.23,521,517
150,151,151,Rafa Cabrera Bello,75,99.22,510,506
151,T152,T152,Tom Hoge,101,99.21,882,875
152,T152,T152,Grayson Murray,72,99.21,629,624
153,T152,T152,Louis Oosthuizen,62,99.21,506,502
154,T155,T155,Ricky Barnes,65,99.19,493,489
155,T155,T155,Nicholas Lindheim,77,99.19,621,616
156,T155,T155,William McGirt,84,99.19,867,860
157,T155,T155,Brian Stuard,103,99.19,988,980
158,T159,T159,Zac Blair,64,99.18,486,482
159,T159,T159,Ben Martin,64,99.18,607,602
160,161,161,Peter Uihlein,83,99.17,726,720
161,T162,T162,Hideki Matsuyama,75,99.16,593,588
162,T162,T162,Ollie Schniederjans,91,99.16,830,823
163,164,164,Sung Kang,89,99.15,707,701
164,T165,T165,Jason Dufner,71,99.1,555,550
165,T165,T165,Rob Oppenheim,74,99.1,558,553
166,T165,T165,Jon Rahm,71,99.1,554,549
167,168,168,Vaughn Taylor,83,99.09,769,762
168,T169,T169,Sam Ryder,82,99.08,758,751
169,T169,T169,Shawn Stefani,76,99.08,650,644
170,171,171,Billy Hurley III,70,99.06,635,629
171,172,172,Justin Thomas,91,99.05,733,726
172,173,173,Brandon Harkins,101,99.02,918,909
173,174,174,Keith Mitchell,99,99.01,912,903
174,175,175,Fabián Gómez,88,99.0,804,796
175,176,176,Aaron Baddeley,84,98.98,786,778
176,177,177,Zecheng Dou,53,98.96,384,380
177,178,178,Chad Campbell,87,98.94,754,746
178,T179,T179,Lanto Griffin,80,98.92,649,642
179,T179,T179,J.T. Poston,73,98.92,646,639
180,T181,T181,Branden Grace,67,98.78,493,487
181,T181,T181,Jordan Spieth,81,98.78,736,727
182,183,183,Russell Henley,77,98.75,639,631
183,184,184,Brendan Steele,74,98.72,626,618
184,185,185,Stewart Cink,87,98.71,776,766
185,186,186,Scott Piercy,84,98.69,765,755
186,187,187,Jason Kokrak,99,98.67,977,964
187,188,188,Satoshi Kodaira,51,98.64,440,434
188,189,189,J.B. Holmes,77,98.63,730,720
189,190,190,Kiradech Aphibarnrat,51,98.58,352,347
190,191,191,Chez Reavie,93,98.47,655,645
191,192,192,Nate Lashley,51,98.42,379,373
192,193,193,Cameron Tringale,67,98.21,560,550
