,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
139,T140,T140,Brooks Koepka,64,9.52,63,6
140,T140,T140,Matt Kuchar,88,9.52,84,8
141,T140,T140,Jordan Spieth,81,9.52,84,8
142,143,143,Webb Simpson,95,9.48,116,11
143,144,144,Hudson Swafford,73,9.46,74,7
144,145,145,Aaron Wise,90,9.38,96,9
145,146,146,Russell Knox,94,9.35,107,10
146,147,147,Johnson Wagner,75,9.33,75,7
147,148,148,Bubba Watson,90,9.3,86,8
148,149,149,Ethan Tracy,72,9.21,76,7
149,T150,T150,Matt Every,79,9.09,77,7
150,T150,T150,Cody Gribble,71,9.09,66,6
151,T150,T150,Brendan Steele,74,9.09,55,5
152,T153,T153,Si Woo Kim,108,9.0,100,9
153,T153,T153,Kelly Kraft,94,9.0,100,9
154,T155,T155,Patrick Cantlay,87,8.99,89,8
155,T155,T155,Sung Kang,89,8.99,89,8
156,T157,T157,Talor Gooch,78,8.79,91,8
157,T157,T157,J.J. Henry,81,8.79,91,8
158,T157,T157,Hideki Matsuyama,75,8.79,91,8
159,160,160,Brice Garnett,99,8.77,114,10
160,161,161,Kevin Tway,110,8.66,127,11
161,T162,T162,Adam Hadwin,92,8.54,82,7
162,T162,T162,Patrick Reed,94,8.54,82,7
163,T162,T162,J.J. Spaun,85,8.54,82,7
164,165,165,Andrew Putnam,97,8.47,118,10
165,166,166,Alex Noren,67,8.16,49,4
166,167,167,Aaron Baddeley,84,8.05,87,7
167,T168,T168,Retief Goosen,60,7.69,39,3
168,T168,T168,Jamie Lovemark,92,7.69,104,8
169,170,170,Ryan Palmer,69,7.46,67,5
170,171,171,Kyle Stanley,93,7.41,108,8
171,172,172,Kyle Thompson,50,7.27,55,4
172,T173,T173,Harris English,84,7.23,83,6
173,T173,T173,Seamus Power,86,7.23,83,6
174,175,175,Keegan Bradley,98,7.02,114,8
175,176,176,Fabián Gómez,88,6.74,89,6
176,177,177,Tyrone Van Aswegen,101,6.73,104,7
177,178,178,Tyrrell Hatton,58,6.67,60,4
178,179,179,Robert Garrigus,80,6.49,77,5
179,180,180,Dominic Bozzelli,65,6.33,79,5
180,181,181,Tyler Duncan,97,6.31,111,7
181,182,182,Stephan Jaeger,81,6.25,80,5
182,183,183,Louis Oosthuizen,62,6.15,65,4
183,184,184,Paul Casey,74,6.06,66,4
184,185,185,Bronson Burgoon,69,5.97,67,4
185,186,186,Jim Furyk,50,5.71,70,4
186,187,187,Satoshi Kodaira,51,5.56,36,2
187,188,188,Jimmy Walker,81,5.19,77,4
188,189,189,Cameron Percy,56,5.08,59,3
189,190,190,Bud Cauley,55,4.55,44,2
190,191,191,Marc Leishman,93,3.75,80,3
191,192,192,Charles Howell III,104,3.64,110,4
192,193,193,Scott Piercy,84,2.15,93,2
