,Putting_from_8_RANK THIS WEEK,Putting_from_8_RANK LAST WEEK,Putting_from_8_PLAYER NAME,Putting_from_8_ROUNDS,Putting_from_8_% MADE,Putting_from_8_ATTEMPTS,Putting_from_8_PUTTS MADE
0,1,1,Kiradech Aphibarnrat,51,72.0,25,18
1,2,2,Rory Sabbatini,91,68.85,61,42
2,3,3,Nate Lashley,51,68.75,32,22
3,T4,T4,Ben Crane,65,68.57,35,24
4,T4,T4,Jon Rahm,71,68.57,35,24
5,6,6,Shawn Stefani,76,66.67,54,36
6,7,7,Pat Perez,82,65.0,40,26
7,8,8,Roberto Díaz,72,64.81,54,35
8,9,9,Justin Rose,70,64.1,39,25
9,10,10,Tyrrell Hatton,58,63.89,36,23
10,11,11,Branden Grace,67,63.83,47,30
11,T12,T12,Lucas Glover,65,63.64,33,21
12,T12,T12,Kyle Thompson,50,63.64,22,14
13,14,14,Brooks Koepka,64,63.46,52,33
14,15,15,Jason Day,75,63.41,41,26
15,16,16,Chris Kirk,108,63.38,71,45
16,17,17,Webb Simpson,95,63.33,60,38
17,T18,T18,Nicholas Lindheim,77,62.79,43,27
18,T18,T18,Trey Mullinax,75,62.79,43,27
19,20,20,Beau Hossler,104,62.67,75,47
20,21,21,Louis Oosthuizen,62,62.5,40,25
21,22,22,Patrick Rodgers,97,62.3,61,38
22,23,23,David Hearn,66,62.0,50,31
23,24,24,Talor Gooch,78,61.82,55,34
24,T25,T25,Zac Blair,64,61.76,34,21
25,T25,T25,Greg Chalmers,56,61.76,34,21
26,T27,T27,Cody Gribble,71,61.54,39,24
27,T27,T27,Charley Hoffman,87,61.54,65,40
28,T27,T27,John Huh,94,61.54,78,48
29,30,30,Gary Woodland,96,60.87,46,28
30,31,31,James Hahn,85,60.66,61,37
31,32,32,Johnson Wagner,75,60.53,38,23
32,T33,T33,Rickie Fowler,74,60.0,45,27
33,T33,T33,Ben Martin,64,60.0,45,27
34,T33,T33,Alex Noren,67,60.0,40,24
35,36,36,Hudson Swafford,73,59.57,47,28
36,37,37,D.A. Points,63,59.52,42,25
37,38,38,Adam Hadwin,92,59.18,49,29
38,39,39,Robert Garrigus,80,59.02,61,36
39,40,40,Andrew Putnam,97,58.93,56,33
40,41,41,Aaron Wise,90,58.62,58,34
41,42,42,Patrick Cantlay,87,58.49,53,31
42,43,43,Whee Kim,93,58.46,65,38
43,T44,T44,Fabián Gómez,88,58.33,48,28
44,T44,T44,Charles Howell III,104,58.33,60,35
45,T44,T44,Cameron Percy,56,58.33,36,21
46,47,47,Joel Dahmen,93,58.18,55,32
47,T48,T48,Jason Dufner,71,58.14,43,25
48,T48,T48,Russell Knox,94,58.14,43,25
49,50,50,Bubba Watson,90,58.06,62,36
50,T51,T51,Jonathan Byrd,70,57.89,38,22
51,T51,T51,Brett Stegmaier,67,57.89,19,11
52,53,53,Anirban Lahiri,82,57.81,64,37
53,54,54,Rory McIlroy,64,57.78,45,26
54,55,55,Harold Varner III,91,57.63,59,34
55,56,56,Hunter Mahan,67,57.58,33,19
56,57,57,Brendan Steele,74,57.45,47,27
57,58,58,William McGirt,84,57.41,54,31
58,59,59,Brice Garnett,99,57.14,56,32
59,T60,T60,Tyrone Van Aswegen,101,56.92,65,37
60,T60,T60,Nick Watney,94,56.92,65,37
61,T62,T62,Hideki Matsuyama,75,56.82,44,25
62,T62,T62,Francesco Molinari,73,56.82,44,25
63,64,64,Daniel Summerhays,51,56.76,37,21
64,65,65,Michael Thompson,62,56.67,30,17
65,66,66,Nick Taylor,94,56.6,53,30
66,T67,T67,Daniel Berger,81,56.25,48,27
67,T67,T67,Phil Mickelson,90,56.25,64,36
68,69,69,Austin Cook,107,56.16,73,41
69,70,70,Jordan Spieth,81,55.93,59,33
70,71,71,Chesson Hadley,103,55.88,68,38
71,72,72,J.T. Poston,73,55.81,43,24
72,73,73,Rob Oppenheim,74,55.77,52,29
73,T74,T74,Paul Casey,74,55.56,36,20
74,T74,T74,Zecheng Dou,53,55.56,18,10
75,T74,T74,Bill Haas,76,55.56,54,30
76,T74,T74,Russell Henley,77,55.56,45,25
77,T74,T74,Shane Lowry,64,55.56,36,20
78,79,79,Kelly Kraft,94,55.38,65,36
79,T80,T80,Zach Johnson,94,55.1,49,27
80,T80,T80,David Lingmerth,82,55.1,49,27
81,T82,T82,Tom Hoge,101,55.0,80,44
82,T82,T82,Marc Leishman,93,55.0,60,33
83,84,84,Xander Schauffele,96,54.93,71,39
84,85,85,Scott Brown,102,54.84,62,34
85,T86,T86,Dominic Bozzelli,65,54.72,53,29
86,T86,T86,Cameron Smith,85,54.72,53,29
87,T88,T88,Matt Atkins,56,54.55,33,18
88,T88,T88,Wesley Bryan,69,54.55,44,24
89,T88,T88,Adam Schenk,86,54.55,55,30
90,T88,T88,Justin Thomas,91,54.55,44,24
91,92,92,Tony Finau,105,54.41,68,37
92,93,93,Satoshi Kodaira,51,54.39,57,31
93,94,94,Ollie Schniederjans,91,54.29,70,38
94,95,95,Martin Laird,73,54.05,37,20
95,96,96,Rafa Cabrera Bello,75,53.85,39,21
96,97,97,Chad Campbell,87,53.57,56,30
97,98,98,Kevin Na,91,53.45,58,31
98,T99,T99,Jimmy Walker,81,53.33,75,40
99,T99,T99,Richy Werenski,98,53.33,60,32
100,T101,T101,Jonas Blixt,67,53.13,32,17
101,T101,T101,Billy Horschel,86,53.13,64,34
102,T101,T101,Patton Kizzire,92,53.13,64,34
103,T104,T104,Blayne Barber,69,53.06,49,26
104,T104,T104,Scott Piercy,84,53.06,49,26
105,106,106,Kevin Tway,110,53.03,66,35
106,107,107,Kyle Stanley,93,52.94,51,27
107,108,108,Si Woo Kim,108,52.7,74,39
108,T109,T109,Jonathan Randolph,71,52.63,57,30
109,T109,T109,Patrick Reed,94,52.63,38,20
110,111,111,J.B. Holmes,77,52.54,59,31
111,T112,T112,Matt Kuchar,88,52.46,61,32
112,T112,T112,Brian Stuard,103,52.46,61,32
113,114,114,Martin Flores,92,51.85,54,28
114,T115,T115,Bryson DeChambeau,93,51.72,58,30
115,T115,T115,Denny McCarthy,71,51.72,29,15
116,T115,T115,Vaughn Taylor,83,51.72,58,30
117,118,118,Luke List,98,51.67,60,31
118,119,119,Harris English,84,51.56,64,33
119,120,120,Graeme McDowell,67,51.52,33,17
120,121,121,Peter Malnati,87,51.47,68,35
121,122,122,Steve Wheatcroft,60,51.43,35,18
122,123,123,Chez Reavie,93,51.28,39,20
123,124,124,Ian Poulter,73,51.16,43,22
124,125,125,Tommy Fleetwood,73,51.02,49,25
125,T126,T126,Ricky Barnes,65,50.98,51,26
126,T126,T126,Ethan Tracy,72,50.98,51,26
127,128,128,C.T. Pan,104,50.94,53,27
128,T129,T129,Derek Fathauer,84,50.88,57,29
129,T129,T129,Sung Kang,89,50.88,57,29
130,131,131,Sam Saunders,80,50.79,63,32
131,132,132,Brian Gay,103,50.7,71,36
132,T133,T133,Kevin Chappell,77,50.0,48,24
133,T133,T133,Billy Hurley III,70,50.0,44,22
134,T133,T133,Michael Kim,74,50.0,46,23
135,T133,T133,Sean O'Hair,67,50.0,46,23
136,T133,T133,Adam Scott,78,50.0,52,26
137,T133,T133,Jhonattan Vegas,92,50.0,72,36
138,139,139,Ryan Armour,109,49.32,73,36
139,140,140,Brian Harman,94,49.21,63,31
140,141,141,Kevin Kisner,89,48.89,45,22
141,142,142,Brandon Harkins,101,48.72,78,38
142,T143,T143,Byeong Hun An,86,48.39,62,30
143,T143,T143,Emiliano Grillo,94,48.39,62,30
144,145,145,Ryan Moore,78,48.33,60,29
145,146,146,Dustin Johnson,77,48.28,58,28
146,147,147,Grayson Murray,72,48.15,54,26
147,148,148,Jamie Lovemark,92,48.1,79,38
148,T149,T149,Danny Lee,88,48.08,52,25
149,T149,T149,Peter Uihlein,83,48.08,52,25
150,151,151,Abraham Ancer,98,47.62,84,40
151,152,152,Kevin Streelman,94,47.46,59,28
152,T153,T153,Bud Cauley,55,47.06,34,16
153,T153,T153,Jason Kokrak,99,47.06,51,24
154,T153,T153,Martin Piller,79,47.06,51,24
155,156,156,Seamus Power,86,46.43,56,26
156,157,157,Matt Jones,70,46.34,41,19
157,158,158,Brandt Snedeker,84,46.27,67,31
158,159,159,Henrik Stenson,60,45.95,37,17
159,T160,T160,Ryan Blaum,81,45.76,59,27
160,T160,T160,Andrew Landry,82,45.76,59,27
161,162,162,"Ted Potter, Jr.",87,45.61,57,26
162,163,163,Cameron Tringale,67,45.45,44,20
163,164,164,J.J. Henry,81,45.0,40,18
164,165,165,J.J. Spaun,85,44.23,52,23
165,166,166,Sam Ryder,82,44.0,50,22
166,167,167,Jim Furyk,50,43.9,41,18
167,168,168,Lanto Griffin,80,43.64,55,24
168,169,169,Bronson Burgoon,69,43.48,46,20
169,170,170,Chris Stroud,81,43.4,53,23
170,171,171,Rod Pampling,62,42.86,35,15
171,172,172,Tiger Woods,68,42.5,40,17
172,173,173,Troy Merritt,89,42.37,59,25
173,174,174,Stewart Cink,87,42.31,52,22
174,175,175,Andrew Yun,51,41.94,31,13
175,176,176,Retief Goosen,60,41.46,41,17
176,177,177,Ryan Palmer,69,41.18,51,21
177,178,178,Alex Cejka,77,41.03,39,16
178,179,179,Stephan Jaeger,81,40.82,49,20
179,180,180,Keegan Bradley,98,40.35,57,23
180,181,181,Keith Mitchell,99,40.24,82,33
181,182,182,Scott Stallings,96,40.0,70,28
182,183,183,Mackenzie Hughes,80,39.66,58,23
183,184,184,Aaron Baddeley,84,39.58,48,19
184,185,185,Charl Schwartzel,65,39.29,28,11
185,186,186,Xinjun Zhang,81,39.13,46,18
186,187,187,Tyler Duncan,97,38.89,72,28
187,188,188,Tom Lovelady,87,38.0,50,19
188,T189,T189,Corey Conners,97,37.93,58,22
189,T189,T189,Conrad Shindler,60,37.93,29,11
190,191,191,Robert Streb,78,37.78,45,17
191,192,192,Matt Every,79,36.96,46,17
192,193,193,Ben Silverman,90,34.43,61,21
