,3-Putt_Avoidance_-_10-15_RANK THIS WEEK,3-Putt_Avoidance_-_10-15_RANK LAST WEEK,3-Putt_Avoidance_-_10-15_PLAYER NAME,3-Putt_Avoidance_-_10-15_ROUNDS,3-Putt_Avoidance_-_10-15_%,3-Putt_Avoidance_-_10-15_TOTAL 3 PUTTS,3-Putt_Avoidance_-_10-15_ATTEMPTS,3-Putt_Avoidance_-_10-15_2 PUTT OR BETTER %
0,T1,T1,Abraham Ancer,98,0.0,,226,100.0
1,T1,T1,Kiradech Aphibarnrat,51,0.0,,108,100.0
2,T1,T1,Ryan Armour,109,0.0,,262,100.0
3,T1,T1,Matt Atkins,56,0.0,,99,100.0
4,T1,T1,Daniel Berger,81,0.0,,185,100.0
5,T1,T1,Zac Blair,64,0.0,,123,100.0
6,T1,T1,Jonas Blixt,67,0.0,,122,100.0
7,T1,T1,Bronson Burgoon,69,0.0,,169,100.0
8,T1,T1,Jonathan Byrd,70,0.0,,148,100.0
9,T1,T1,Bud Cauley,55,0.0,,101,100.0
10,T1,T1,Greg Chalmers,56,0.0,,96,100.0
11,T1,T1,Corey Conners,97,0.0,,224,100.0
12,T1,T1,Austin Cook,107,0.0,,242,100.0
13,T1,T1,Jason Day,75,0.0,,133,100.0
14,T1,T1,Zecheng Dou,53,0.0,,96,100.0
15,T1,T1,Derek Fathauer,84,0.0,,166,100.0
16,T1,T1,Rickie Fowler,74,0.0,,181,100.0
17,T1,T1,Jim Furyk,50,0.0,,117,100.0
18,T1,T1,Retief Goosen,60,0.0,,118,100.0
19,T1,T1,Branden Grace,67,0.0,,120,100.0
20,T1,T1,Bill Haas,76,0.0,,165,100.0
21,T1,T1,Adam Hadwin,92,0.0,,179,100.0
22,T1,T1,Brian Harman,94,0.0,,190,100.0
23,T1,T1,Tyrrell Hatton,58,0.0,,92,100.0
24,T1,T1,David Hearn,66,0.0,,121,100.0
25,T1,T1,J.J. Henry,81,0.0,,174,100.0
26,T1,T1,Billy Horschel,86,0.0,,193,100.0
27,T1,T1,Charles Howell III,104,0.0,,191,100.0
28,T1,T1,Billy Hurley III,70,0.0,,130,100.0
29,T1,T1,Stephan Jaeger,81,0.0,,139,100.0
30,T1,T1,Dustin Johnson,77,0.0,,161,100.0
31,T1,T1,Matt Jones,70,0.0,,126,100.0
32,T1,T1,Chris Kirk,108,0.0,,251,100.0
33,T1,T1,Patton Kizzire,92,0.0,,212,100.0
34,T1,T1,Matt Kuchar,88,0.0,,170,100.0
35,T1,T1,Nicholas Lindheim,77,0.0,,159,100.0
36,T1,T1,Shane Lowry,64,0.0,,142,100.0
37,T1,T1,Hunter Mahan,67,0.0,,139,100.0
38,T1,T1,Denny McCarthy,71,0.0,,124,100.0
39,T1,T1,Francesco Molinari,73,0.0,,145,100.0
40,T1,T1,Ryan Moore,78,0.0,,192,100.0
41,T1,T1,Alex Noren,67,0.0,,129,100.0
42,T1,T1,Ryan Palmer,69,0.0,,147,100.0
43,T1,T1,Cameron Percy,56,0.0,,112,100.0
44,T1,T1,Pat Perez,82,0.0,,148,100.0
45,T1,T1,J.T. Poston,73,0.0,,158,100.0
46,T1,T1,Jon Rahm,71,0.0,,138,100.0
47,T1,T1,Chez Reavie,93,0.0,,150,100.0
48,T1,T1,Patrick Reed,94,0.0,,164,100.0
49,T1,T1,Patrick Rodgers,97,0.0,,157,100.0
50,T1,T1,Charl Schwartzel,65,0.0,,106,100.0
51,T1,T1,Webb Simpson,95,0.0,,230,100.0
52,T1,T1,Brandt Snedeker,84,0.0,,202,100.0
53,T1,T1,Scott Stallings,96,0.0,,202,100.0
54,T1,T1,Brendan Steele,74,0.0,,137,100.0
55,T1,T1,Robert Streb,78,0.0,,148,100.0
56,T1,T1,Chris Stroud,81,0.0,,162,100.0
57,T1,T1,Hudson Swafford,73,0.0,,130,100.0
58,T1,T1,Ethan Tracy,72,0.0,,136,100.0
59,T1,T1,Peter Uihlein,83,0.0,,194,100.0
60,T1,T1,Tyrone Van Aswegen,101,0.0,,209,100.0
61,T1,T1,Johnson Wagner,75,0.0,,135,100.0
62,T1,T1,Bubba Watson,90,0.0,,181,100.0
63,T1,T1,Richy Werenski,98,0.0,,186,100.0
64,T1,T1,Gary Woodland,96,0.0,,209,100.0
65,T1,T1,Xinjun Zhang,81,0.0,,140,100.0
66,67,67,Jason Kokrak,99,0.4,1.0,247,99.6
67,68,68,Beau Hossler,104,0.41,1.0,245,99.5
68,69,69,Kevin Tway,110,0.42,1.0,236,99.5
69,70,70,Brandon Harkins,101,0.46,1.0,217,99.5
70,T71,T71,Brian Gay,103,0.49,1.0,205,99.5
71,T71,T71,Troy Merritt,89,0.49,1.0,203,99.5
72,T73,T73,Bryson DeChambeau,93,0.5,1.0,199,99.5
73,T73,T73,Emiliano Grillo,94,0.5,1.0,202,99.5
