,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
0,1,1,Jason Day,75,64.04,89,57
1,2,2,Tommy Fleetwood,73,63.96,111,71
2,3,3,Peter Malnati,87,63.82,152,97
3,4,4,Hunter Mahan,67,63.22,87,55
4,5,5,Paul Casey,74,62.79,86,54
5,6,6,Ollie Schniederjans,91,62.2,127,79
6,7,7,Louis Oosthuizen,62,61.54,78,48
7,8,8,Zach Johnson,94,61.38,145,89
8,9,9,Seamus Power,86,59.8,102,61
9,10,10,Bubba Watson,90,59.31,145,86
10,11,11,Aaron Wise,90,59.29,140,83
11,12,12,Cody Gribble,71,59.18,98,58
12,13,13,Ben Crane,65,59.09,88,52
13,14,14,Nate Lashley,51,59.02,61,36
14,15,15,Austin Cook,107,58.68,167,98
15,16,16,Justin Rose,70,58.56,111,65
16,17,17,Tyrone Van Aswegen,101,58.5,147,86
17,18,18,Dominic Bozzelli,65,58.49,106,62
18,19,19,Kevin Na,91,58.39,137,80
19,20,20,Beau Hossler,104,58.15,184,107
20,21,21,David Hearn,66,57.58,99,57
21,22,22,Marc Leishman,93,57.55,139,80
22,23,23,Patrick Rodgers,97,57.38,122,70
23,24,24,Webb Simpson,95,57.33,150,86
24,25,25,Dustin Johnson,77,57.24,145,83
25,T26,T26,Chesson Hadley,103,57.14,175,100
26,T26,T26,Trey Mullinax,75,57.14,98,56
27,28,28,Jonas Blixt,67,56.98,86,49
28,T29,T29,Kevin Kisner,89,56.84,95,54
29,T29,T29,Ethan Tracy,72,56.84,95,54
30,31,31,Jon Rahm,71,56.73,104,59
31,32,32,Bryson DeChambeau,93,56.67,150,85
32,33,33,Denny McCarthy,71,56.63,83,47
33,34,34,Johnson Wagner,75,56.6,106,60
34,35,35,Brian Gay,103,56.59,182,103
35,36,36,Talor Gooch,78,56.52,115,65
36,37,37,Derek Fathauer,84,55.88,102,57
37,38,38,Andrew Landry,82,55.47,137,76
38,39,39,Xander Schauffele,96,55.22,134,74
39,40,40,Branden Grace,67,55.17,87,48
40,41,41,Alex Cejka,77,55.1,98,54
41,42,42,Daniel Berger,81,55.08,118,65
42,43,43,Hideki Matsuyama,75,55.0,120,66
43,44,44,Fabián Gómez,88,54.92,122,67
44,45,45,Scott Piercy,84,54.62,130,71
45,46,46,Ryan Armour,109,54.59,196,107
46,47,47,J.T. Poston,73,54.55,110,60
47,48,48,Roberto Díaz,72,54.44,90,49
48,49,49,"Ted Potter, Jr.",87,54.3,151,82
49,50,50,Brian Harman,94,54.26,129,70
50,51,51,Si Woo Kim,108,54.25,153,83
51,T52,T52,Bud Cauley,55,54.17,72,39
52,T52,T52,Ian Poulter,73,54.17,96,52
53,T54,T54,Blayne Barber,69,54.05,111,60
54,T54,T54,Shawn Stefani,76,54.05,111,60
55,56,56,Whee Kim,93,53.96,139,75
56,T57,T57,Satoshi Kodaira,51,53.85,65,35
57,T57,T57,Adam Scott,78,53.85,117,63
58,59,59,Tiger Woods,68,53.79,132,71
59,60,60,Chris Stroud,81,53.7,108,58
60,T61,T61,Jamie Lovemark,92,53.66,164,88
61,T61,T61,Phil Mickelson,90,53.66,164,88
62,T61,T61,Alex Noren,67,53.66,82,44
63,64,64,Nick Taylor,94,53.54,127,68
64,65,65,Brandon Harkins,101,53.49,172,92
65,T66,T66,Jimmy Walker,81,53.38,133,71
66,T66,T66,Richy Werenski,98,53.38,133,71
67,68,68,Martin Laird,73,53.33,105,56
68,T69,T69,Sung Kang,89,53.28,122,65
69,T69,T69,Jordan Spieth,81,53.28,137,73
70,71,71,Graeme McDowell,67,53.25,77,41
71,72,72,Tyler Duncan,97,53.22,171,91
72,73,73,Nick Watney,94,53.19,141,75
73,74,74,Sam Saunders,80,53.17,126,67
74,75,75,Russell Knox,94,53.15,111,59
75,76,76,Patton Kizzire,92,53.05,164,87
76,77,77,Scott Brown,102,53.02,149,79
77,78,78,Cameron Smith,85,52.94,119,63
78,79,79,Vaughn Taylor,83,52.86,140,74
79,80,80,Gary Woodland,96,52.8,125,66
80,81,81,William McGirt,84,52.68,112,59
81,82,82,Danny Lee,88,52.63,133,70
82,83,83,Emiliano Grillo,94,52.53,158,83
83,84,84,Ricky Barnes,65,52.5,80,42
84,85,85,Robert Garrigus,80,52.48,141,74
85,86,86,Brett Stegmaier,67,52.44,82,43
86,87,87,Kyle Thompson,50,52.38,63,33
87,88,88,James Hahn,85,52.34,128,67
88,89,89,Wesley Bryan,69,52.33,86,45
89,90,90,John Huh,94,52.29,153,80
90,91,91,Charley Hoffman,87,52.27,132,69
91,T92,T92,David Lingmerth,82,52.21,136,71
92,T92,T92,Harold Varner III,91,52.21,136,71
93,T94,T94,Patrick Reed,94,52.17,115,60
94,T94,T94,Hudson Swafford,73,52.17,92,48
95,96,96,Justin Thomas,91,51.97,127,66
96,97,97,Michael Kim,74,51.96,102,53
97,98,98,Rory Sabbatini,91,51.95,154,80
98,99,99,Greg Chalmers,56,51.85,54,28
99,100,100,Kevin Tway,110,51.83,164,85
100,101,101,J.B. Holmes,77,51.82,137,71
101,102,102,Tony Finau,105,51.79,168,87
102,T103,T103,Zac Blair,64,51.72,87,45
103,T103,T103,Rob Oppenheim,74,51.72,87,45
104,105,105,Nicholas Lindheim,77,51.61,93,48
105,106,106,Lucas Glover,65,51.56,64,33
106,107,107,Adam Schenk,86,51.52,99,51
107,108,108,Jason Dufner,71,51.46,103,53
108,T109,T109,Matt Kuchar,88,51.33,113,58
109,T109,T109,Peter Uihlein,83,51.33,113,58
110,111,111,Kevin Streelman,94,51.28,156,80
111,112,112,C.T. Pan,104,51.25,160,82
112,113,113,Martin Flores,92,51.24,121,62
113,114,114,Kevin Chappell,77,51.18,127,65
114,115,115,Keegan Bradley,98,51.02,147,75
115,116,116,Abraham Ancer,98,50.98,153,78
116,117,117,Brice Garnett,99,50.96,157,80
117,118,118,Jhonattan Vegas,92,50.86,116,59
118,T119,T119,Kiradech Aphibarnrat,51,50.77,65,33
119,T119,T119,Charl Schwartzel,65,50.77,65,33
120,121,121,Brandt Snedeker,84,50.71,140,71
121,122,122,Rafa Cabrera Bello,75,50.59,85,43
122,123,123,Pat Perez,82,50.54,93,47
123,T124,T124,Ben Martin,64,50.45,111,56
124,T124,T124,Chez Reavie,93,50.45,111,56
125,126,126,Chad Campbell,87,50.38,131,66
126,127,127,Charles Howell III,104,50.32,155,78
127,T128,T128,Aaron Baddeley,84,50.0,118,59
128,T128,T128,Ryan Blaum,81,50.0,136,68
129,T128,T128,Bronson Burgoon,69,50.0,118,59
130,T128,T128,Zecheng Dou,53,50.0,64,32
131,T128,T128,Rickie Fowler,74,50.0,120,60
132,T128,T128,Stephan Jaeger,81,50.0,118,59
133,T128,T128,Chris Kirk,108,50.0,190,95
134,T128,T128,Anirban Lahiri,82,50.0,116,58
135,T128,T128,Tom Lovelady,87,50.0,124,62
136,T128,T128,D.A. Points,63,50.0,74,37
137,T128,T128,Sam Ryder,82,50.0,136,68
138,T128,T128,Kyle Stanley,93,50.0,134,67
139,T128,T128,Brian Stuard,103,50.0,142,71
140,141,141,Andrew Putnam,97,49.66,147,73
141,142,142,Russell Henley,77,49.59,123,61
142,143,143,J.J. Spaun,85,49.34,152,75
143,144,144,J.J. Henry,81,49.17,120,59
144,145,145,Andrew Yun,51,49.09,55,27
145,146,146,Xinjun Zhang,81,48.98,98,48
146,147,147,Lanto Griffin,80,48.72,117,57
147,148,148,Martin Piller,79,48.62,109,53
148,149,149,Corey Conners,97,48.47,163,79
149,150,150,Kelly Kraft,94,48.41,126,61
150,151,151,Rory McIlroy,64,48.28,116,56
151,152,152,Francesco Molinari,73,48.15,108,52
152,153,153,Jonathan Byrd,70,48.1,79,38
153,154,154,Billy Hurley III,70,47.92,96,46
154,155,155,Tyrrell Hatton,58,47.62,63,30
155,156,156,Jim Furyk,50,47.56,82,39
156,157,157,Luke List,98,47.55,143,68
157,158,158,Jonathan Randolph,71,47.52,101,48
158,159,159,Scott Stallings,96,47.22,144,68
159,160,160,Troy Merritt,89,47.02,151,71
160,161,161,Matt Jones,70,46.84,79,37
161,162,162,Brooks Koepka,64,46.77,124,58
162,163,163,Michael Thompson,62,46.74,92,43
163,164,164,Sean O'Hair,67,46.36,110,51
164,165,165,Shane Lowry,64,46.32,95,44
165,166,166,Daniel Summerhays,51,46.3,54,25
166,167,167,Harris English,84,46.28,121,56
167,168,168,Keith Mitchell,99,46.07,178,82
168,169,169,Tom Hoge,101,45.96,161,74
169,170,170,Ryan Moore,78,45.93,135,62
170,171,171,Conrad Shindler,60,45.45,77,35
171,172,172,Cameron Percy,56,44.94,89,40
172,173,173,Billy Horschel,86,44.81,154,69
173,174,174,Patrick Cantlay,87,44.8,125,56
174,175,175,Jason Kokrak,99,44.76,143,64
175,176,176,Steve Wheatcroft,60,44.57,92,41
176,177,177,Joel Dahmen,93,44.53,137,61
177,178,178,Brendan Steele,74,44.25,113,50
178,179,179,Matt Atkins,56,44.16,77,34
179,180,180,Grayson Murray,72,44.07,118,52
180,181,181,Byeong Hun An,86,44.05,168,74
181,182,182,Robert Streb,78,43.97,116,51
182,183,183,Stewart Cink,87,43.94,132,58
183,184,184,Matt Every,79,43.44,122,53
184,185,185,Ben Silverman,90,43.36,143,62
185,186,186,Bill Haas,76,42.37,118,50
186,187,187,Ryan Palmer,69,42.15,121,51
187,188,188,Adam Hadwin,92,41.9,105,44
188,189,189,Cameron Tringale,67,41.67,72,30
189,190,190,Mackenzie Hughes,80,41.61,137,57
190,191,191,Rod Pampling,62,41.46,82,34
191,192,192,Retief Goosen,60,39.73,73,29
192,193,193,Henrik Stenson,60,34.83,89,31
