,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
0,1,1,Jim Furyk,0.56,1,180
1,2,2,Branden Grace,0.74,2,270
2,3,3,Nate Lashley,0.79,1,126
3,4,4,Alex Cejka,0.85,2,234
4,T5,T5,Scott Brown,0.98,3,306
5,T5,T5,Cameron Smith,0.98,3,306
6,7,7,Hunter Mahan,1.01,2,198
7,T8,T8,Zach Johnson,1.11,4,360
8,T8,T8,J.J. Spaun,1.11,3,270
9,T8,T8,Daniel Summerhays,1.11,1,90
10,T8,T8,Nick Watney,1.11,4,360
11,T8,T8,Richy Werenski,1.11,3,270
12,13,13,Brian Stuard,1.31,4,306
13,14,14,Kevin Na,1.46,5,342
14,T15,T15,David Lingmerth,1.48,4,270
15,T15,T15,Nick Taylor,1.48,4,270
16,17,17,Michael Thompson,1.52,3,198
17,18,18,Rob Oppenheim,1.67,3,180
18,T19,T19,Stephan Jaeger,1.71,4,234
19,T19,T19,Rory McIlroy,1.71,4,234
20,T19,T19,Seamus Power,1.71,4,234
21,T22,T22,James Hahn,1.74,5,288
22,T22,T22,Francesco Molinari,1.74,5,288
23,T22,T22,Justin Rose,1.74,5,288
24,T22,T22,Scott Stallings,1.74,5,288
25,T26,T26,Greg Chalmers,1.85,2,108
26,T26,T26,Brice Garnett,1.85,6,324
27,T26,T26,Tyrrell Hatton,1.85,4,216
28,T26,T26,Billy Hurley III,1.85,2,108
29,T26,T26,Kevin Kisner,1.85,5,270
30,T26,T26,Andrew Landry,1.85,5,270
31,T26,T26,Ben Martin,1.85,4,216
32,T26,T26,D.A. Points,1.85,2,108
33,T26,T26,Shawn Stefani,1.85,4,216
34,T26,T26,Johnson Wagner,1.85,5,270
35,36,36,Charles Howell III,1.93,8,414
36,T37,T37,Rickie Fowler,1.96,6,306
37,T37,T37,Jordan Spieth,1.96,6,306
38,T39,T39,Aaron Baddeley,1.98,5,252
39,T39,T39,J.T. Poston,1.98,5,252
40,T41,T41,Emiliano Grillo,2.02,8,396
41,T41,T41,Nicholas Lindheim,2.02,4,198
42,T41,T41,Sean O'Hair,2.02,4,198
43,T41,T41,Charl Schwartzel,2.02,4,198
44,45,45,Russell Knox,2.05,7,342
45,T46,T46,Retief Goosen,2.08,3,144
46,T46,T46,Pat Perez,2.08,6,288
47,T46,T46,Tiger Woods,2.08,6,288
48,49,49,Brian Gay,2.12,8,378
49,T50,T50,Matt Kuchar,2.16,7,324
50,T50,T50,Patrick Rodgers,2.16,7,324
51,T52,T52,Ricky Barnes,2.22,4,180
52,T52,T52,Ben Crane,2.22,4,180
53,T52,T52,J.J. Henry,2.22,4,180
54,T52,T52,Sung Kang,2.22,6,270
55,T52,T52,Peter Malnati,2.22,6,270
56,T52,T52,Phil Mickelson,2.22,8,360
57,T52,T52,Justin Thomas,2.22,8,360
58,T59,T59,Wesley Bryan,2.31,5,216
59,T59,T59,Austin Cook,2.31,10,432
60,T59,T59,Chris Kirk,2.31,10,432
61,62,62,Satoshi Kodaira,2.38,3,126
62,63,63,Tony Finau,2.42,10,414
63,T64,T64,Hideki Matsuyama,2.43,7,288
64,T64,T64,Jimmy Walker,2.43,7,288
65,T66,T66,Patrick Reed,2.47,8,324
66,T66,T66,Steve Wheatcroft,2.47,4,162
67,T68,T68,Jason Kokrak,2.5,9,360
68,T68,T68,Kevin Streelman,2.5,9,360
69,T70,T70,Dominic Bozzelli,2.53,5,198
70,T70,T70,Denny McCarthy,2.53,5,198
71,T72,T72,Derek Fathauer,2.56,6,234
72,T72,T72,Lucas Glover,2.56,6,234
73,T72,T72,Trey Mullinax,2.56,6,234
74,T72,T72,Sam Saunders,2.56,6,234
75,T72,T72,Adam Schenk,2.56,6,234
76,T72,T72,Henrik Stenson,2.56,6,234
77,T72,T72,Chris Stroud,2.56,6,234
78,T79,T79,William McGirt,2.59,7,270
79,T79,T79,Peter Uihlein,2.59,7,270
80,T81,T81,Daniel Berger,2.61,8,306
81,T81,T81,John Huh,2.61,8,306
82,T81,T81,Ollie Schniederjans,2.61,8,306
83,T81,T81,Adam Scott,2.61,8,306
84,85,85,Brandon Harkins,2.63,9,342
85,T86,T86,Jonathan Byrd,2.78,4,144
86,T86,T86,Jason Day,2.78,8,288
87,T86,T86,J.B. Holmes,2.78,7,252
88,T86,T86,Billy Horschel,2.78,8,288
89,T86,T86,Dustin Johnson,2.78,9,324
90,T86,T86,C.T. Pan,2.78,10,360
91,T86,T86,Cameron Percy,2.78,5,180
92,T86,T86,Scott Piercy,2.78,8,288
93,T86,T86,Jonathan Randolph,2.78,5,180
94,T86,T86,Conrad Shindler,2.78,4,144
95,T86,T86,Robert Streb,2.78,4,144
96,T97,T97,Brian Harman,2.91,11,378
97,T97,T97,Webb Simpson,2.91,11,378
98,99,99,Rory Sabbatini,2.92,10,342
99,T100,T100,Ryan Moore,2.94,9,306
100,T100,T100,Andrew Putnam,2.94,9,306
101,T100,T100,Chez Reavie,2.94,9,306
102,T100,T100,Bubba Watson,2.94,9,306
103,T104,T104,Tyler Duncan,2.96,8,270
104,T104,T104,Martin Flores,2.96,8,270
105,T104,T104,Ben Silverman,2.96,8,270
106,T104,T104,Vaughn Taylor,2.96,8,270
107,108,108,Alex Noren,2.99,7,234
108,T109,T109,Bud Cauley,3.03,6,198
109,T109,T109,Bill Haas,3.03,6,198
110,T109,T109,Mackenzie Hughes,3.03,6,198
111,T109,T109,Ryan Palmer,3.03,6,198
