,Putting_from_-__10_RANK THIS WEEK,Putting_from_-__10_RANK LAST WEEK,Putting_from_-__10_PLAYER NAME,Putting_from_-__10_ROUNDS,Putting_from_-__10_% MADE,Putting_from_-__10_ATTEMPTS,Putting_from_-__10_PUTTS MADE
97,T98,T98,Ryan Armour,109,15.23,1024,156
98,T98,T98,Nick Watney,94,15.23,880,134
99,100,100,Alex Cejka,77,15.2,612,93
100,T101,T101,Lucas Glover,65,15.17,501,76
101,T101,T101,Lanto Griffin,80,15.17,646,98
102,103,103,Kyle Stanley,93,15.13,747,113
103,104,104,Jon Rahm,71,15.12,562,85
104,105,105,Andrew Yun,51,15.09,371,56
105,106,106,Jonas Blixt,67,15.07,491,74
106,T107,T107,Rory Sabbatini,91,15.06,770,116
107,T107,T107,Peter Uihlein,83,15.06,724,109
108,109,109,Johnson Wagner,75,15.0,600,90
109,T110,T110,Talor Gooch,78,14.99,647,97
110,T110,T110,Rory McIlroy,64,14.99,507,76
111,112,112,Marc Leishman,93,14.97,775,116
112,113,113,Sean O'Hair,67,14.93,576,86
113,T114,T114,Derek Fathauer,84,14.92,697,104
114,T114,T114,William McGirt,84,14.92,831,124
115,116,116,David Hearn,66,14.91,550,82
116,117,117,Stewart Cink,87,14.9,718,107
117,T118,T118,Ben Crane,65,14.83,472,70
118,T118,T118,Ryan Moore,78,14.83,688,102
119,120,120,Matt Atkins,56,14.78,406,60
120,121,121,Corey Conners,97,14.76,867,128
121,T122,T122,Chris Kirk,108,14.74,1011,149
122,T122,T122,Adam Scott,78,14.74,658,97
123,124,124,Charles Howell III,104,14.73,842,124
124,125,125,Kevin Chappell,77,14.71,673,99
125,126,126,Joel Dahmen,93,14.68,770,113
126,127,127,Russell Knox,94,14.67,845,124
127,128,128,Tyrrell Hatton,58,14.63,451,66
128,T129,T129,Patrick Cantlay,87,14.61,746,109
129,T129,T129,J.B. Holmes,77,14.61,671,98
130,T129,T129,Shawn Stefani,76,14.61,664,97
131,132,132,Kevin Tway,110,14.6,959,140
132,T133,T133,Abraham Ancer,98,14.57,865,126
133,T133,T133,Adam Schenk,86,14.57,748,109
134,T135,T135,Patrick Reed,94,14.56,625,91
135,T135,T135,Jhonattan Vegas,92,14.56,680,99
136,137,137,Bud Cauley,55,14.53,413,60
137,138,138,Cameron Tringale,67,14.41,569,82
138,T139,T139,Matt Every,79,14.38,626,90
139,T139,T139,Hudson Swafford,73,14.38,591,85
140,T141,T141,Jordan Spieth,81,14.37,689,99
141,T141,T141,Scott Stallings,96,14.37,849,122
142,143,143,Steve Wheatcroft,60,14.34,509,73
143,144,144,Sung Kang,89,14.33,691,99
144,T145,T145,Satoshi Kodaira,51,14.32,433,62
145,T145,T145,Sam Ryder,82,14.32,789,113
146,T147,T147,Blayne Barber,69,14.22,682,97
147,T147,T147,Bill Haas,76,14.22,703,100
148,T149,T149,Patton Kizzire,92,14.2,873,124
149,T149,T149,Patrick Rodgers,97,14.2,789,112
150,151,151,Mackenzie Hughes,80,14.19,712,101
151,152,152,Nick Taylor,94,14.18,811,115
152,153,153,Chad Campbell,87,14.14,693,98
153,154,154,Bronson Burgoon,69,14.08,632,89
154,T155,T155,Martin Flores,92,14.07,782,110
155,T155,T155,Ethan Tracy,72,14.07,597,84
156,157,157,Trey Mullinax,75,14.02,656,92
157,158,158,Kevin Kisner,89,13.99,736,103
158,159,159,Aaron Baddeley,84,13.93,725,101
159,160,160,Andrew Landry,82,13.91,769,107
160,161,161,Keith Mitchell,99,13.87,887,123
161,162,162,Byeong Hun An,86,13.83,752,104
162,163,163,Ryan Palmer,69,13.78,595,82
163,164,164,Robert Streb,78,13.75,640,88
164,165,165,Scott Brown,102,13.74,859,118
165,166,166,Keegan Bradley,98,13.63,866,118
166,167,167,Shane Lowry,64,13.6,566,77
167,168,168,C.T. Pan,104,13.58,913,124
168,T169,T169,Tyrone Van Aswegen,101,13.51,881,119
169,T169,T169,Xinjun Zhang,81,13.51,629,85
170,171,171,Henrik Stenson,60,13.49,504,68
171,172,172,Si Woo Kim,108,13.46,765,103
172,173,173,Stephan Jaeger,81,13.44,677,91
173,174,174,Fabián Gómez,88,13.36,786,105
174,175,175,Retief Goosen,60,13.3,406,54
175,176,176,Jonathan Byrd,70,13.28,527,70
176,177,177,James Hahn,85,13.22,749,99
177,178,178,Luke List,98,13.17,820,108
178,179,179,Robert Garrigus,80,13.14,708,93
179,180,180,Bubba Watson,90,13.13,716,94
180,181,181,Paul Casey,74,12.99,508,66
181,182,182,Richy Werenski,98,12.89,799,103
182,183,183,J.J. Henry,81,12.86,723,93
183,T184,T184,Zecheng Dou,53,12.73,385,49
184,T184,T184,Brice Garnett,99,12.73,880,112
185,186,186,Nate Lashley,51,12.44,394,49
186,T187,T187,Tyler Duncan,97,12.42,902,112
187,T187,T187,Kevin Streelman,94,12.42,910,113
188,189,189,Brendan Steele,74,12.22,573,70
189,190,190,Francesco Molinari,73,12.17,600,73
190,191,191,Scott Piercy,84,11.69,744,87
191,192,192,Louis Oosthuizen,62,11.09,478,53
192,193,193,Kyle Thompson,50,11.05,380,42
