,Putting_from_7_RANK THIS WEEK,Putting_from_7_RANK LAST WEEK,Putting_from_7_PLAYER NAME,Putting_from_7_ROUNDS,Putting_from_7_% MADE,Putting_from_7_ATTEMPTS,Putting_from_7_PUTTS MADE
0,1,1,Nate Lashley,51,82.76,29,24
1,2,2,Johnson Wagner,75,79.59,49,39
2,3,3,Kyle Thompson,50,79.41,34,27
3,4,4,Brett Stegmaier,67,78.79,33,26
4,5,5,Justin Rose,70,77.78,45,35
5,6,6,Bud Cauley,55,77.08,48,37
6,7,7,Kevin Na,91,76.56,64,49
7,8,8,Ben Crane,65,76.47,34,26
8,9,9,Lanto Griffin,80,75.93,54,41
9,10,10,Kevin Kisner,89,75.0,52,39
10,11,11,Patrick Rodgers,97,73.21,56,41
11,12,12,Bronson Burgoon,69,72.73,66,48
12,T13,T13,Webb Simpson,95,72.58,62,45
13,T13,T13,Bubba Watson,90,72.58,62,45
14,15,15,Jordan Spieth,81,72.55,51,37
15,16,16,Andrew Landry,82,72.31,65,47
16,17,17,Scott Stallings,96,71.08,83,59
17,18,18,Abraham Ancer,98,70.42,71,50
18,T19,T19,Kiradech Aphibarnrat,51,70.27,37,26
19,T19,T19,Louis Oosthuizen,62,70.27,37,26
20,21,21,Chez Reavie,93,70.21,47,33
21,22,22,Beau Hossler,104,70.13,77,54
22,23,23,Billy Horschel,86,69.81,53,37
23,24,24,Tyrrell Hatton,58,69.44,36,25
24,25,25,Ollie Schniederjans,91,69.35,62,43
25,26,26,Cody Gribble,71,69.05,42,29
26,27,27,Danny Lee,88,68.85,61,42
27,T28,T28,Satoshi Kodaira,51,68.42,38,26
28,T28,T28,Jimmy Walker,81,68.42,57,39
29,30,30,J.T. Poston,73,68.29,41,28
30,31,31,Alex Cejka,77,68.0,50,34
31,T32,T32,Keegan Bradley,98,67.65,68,46
32,T32,T32,Emiliano Grillo,94,67.65,68,46
33,34,34,Rafa Cabrera Bello,75,67.57,37,25
34,35,35,Jhonattan Vegas,92,67.44,43,29
35,36,36,Michael Thompson,62,67.27,55,37
36,37,37,Sung Kang,89,67.14,70,47
37,T38,T38,Dominic Bozzelli,65,66.67,63,42
38,T38,T38,Joel Dahmen,93,66.67,57,38
39,T38,T38,Russell Knox,94,66.67,66,44
40,T38,T38,Peter Malnati,87,66.67,57,38
41,T38,T38,Denny McCarthy,71,66.67,51,34
42,T43,T43,Whee Kim,93,66.18,68,45
43,T43,T43,Kevin Tway,110,66.18,68,45
44,45,45,Sean O'Hair,67,66.13,62,41
45,46,46,Charles Howell III,104,66.07,56,37
46,47,47,Stewart Cink,87,65.96,47,31
47,48,48,Austin Cook,107,65.91,88,58
48,49,49,Jonas Blixt,67,65.79,38,25
49,50,50,Tyrone Van Aswegen,101,65.57,61,40
50,51,51,Andrew Putnam,97,65.22,69,45
51,52,52,Ian Poulter,73,65.0,40,26
52,53,53,Brice Garnett,99,64.94,77,50
53,54,54,Ryan Armour,109,64.77,88,57
54,55,55,Hunter Mahan,67,64.71,34,22
55,56,56,Conrad Shindler,60,64.44,45,29
56,57,57,Brian Gay,103,64.21,95,61
57,T58,T58,Daniel Berger,81,64.15,53,34
58,T58,T58,Cameron Smith,85,64.15,53,34
59,60,60,Steve Wheatcroft,60,64.1,39,25
60,61,61,Billy Hurley III,70,63.93,61,39
61,62,62,Kyle Stanley,93,63.83,47,30
62,63,63,J.B. Holmes,77,63.64,66,42
63,64,64,Phil Mickelson,90,63.49,63,40
64,65,65,Talor Gooch,78,63.46,52,33
65,66,66,William McGirt,84,63.33,60,38
