,3-Putt_Avoidance_-_5-10_RANK THIS WEEK,3-Putt_Avoidance_-_5-10_RANK LAST WEEK,3-Putt_Avoidance_-_5-10_PLAYER NAME,3-Putt_Avoidance_-_5-10_ROUNDS,3-Putt_Avoidance_-_5-10_%,3-Putt_Avoidance_-_5-10_TOTAL 3 PUTTS,3-Putt_Avoidance_-_5-10_ATTEMPTS,3-Putt_Avoidance_-_5-10_2 PUTT OR BETTER %
0,T1,T1,Kiradech Aphibarnrat,51,0.0,,128,100.0
1,T1,T1,Ricky Barnes,65,0.0,,160,100.0
2,T1,T1,Daniel Berger,81,0.0,,204,100.0
3,T1,T1,Jonathan Byrd,70,0.0,,158,100.0
4,T1,T1,Chad Campbell,87,0.0,,240,100.0
5,T1,T1,Alex Cejka,77,0.0,,187,100.0
6,T1,T1,Greg Chalmers,56,0.0,,134,100.0
7,T1,T1,Kevin Chappell,77,0.0,,206,100.0
8,T1,T1,Stewart Cink,87,0.0,,228,100.0
9,T1,T1,Corey Conners,97,0.0,,272,100.0
10,T1,T1,Roberto Díaz,72,0.0,,213,100.0
11,T1,T1,Jason Day,75,0.0,,175,100.0
12,T1,T1,Harris English,84,0.0,,263,100.0
13,T1,T1,Derek Fathauer,84,0.0,,236,100.0
14,T1,T1,Tommy Fleetwood,73,0.0,,180,100.0
15,T1,T1,Martin Flores,92,0.0,,241,100.0
16,T1,T1,Jim Furyk,50,0.0,,149,100.0
17,T1,T1,Brice Garnett,99,0.0,,277,100.0
18,T1,T1,Talor Gooch,78,0.0,,222,100.0
19,T1,T1,Cody Gribble,71,0.0,,186,100.0
20,T1,T1,Emiliano Grillo,94,0.0,,268,100.0
21,T1,T1,Bill Haas,76,0.0,,207,100.0
22,T1,T1,James Hahn,85,0.0,,243,100.0
23,T1,T1,Brian Harman,94,0.0,,239,100.0
24,T1,T1,Tyrrell Hatton,58,0.0,,138,100.0
25,T1,T1,J.J. Henry,81,0.0,,208,100.0
26,T1,T1,Tom Hoge,101,0.0,,309,100.0
27,T1,T1,J.B. Holmes,77,0.0,,267,100.0
28,T1,T1,Charles Howell III,104,0.0,,278,100.0
29,T1,T1,Mackenzie Hughes,80,0.0,,257,100.0
30,T1,T1,Stephan Jaeger,81,0.0,,222,100.0
31,T1,T1,Zach Johnson,94,0.0,,248,100.0
32,T1,T1,Dustin Johnson,77,0.0,,232,100.0
33,T1,T1,Jason Kokrak,99,0.0,,250,100.0
34,T1,T1,Andrew Landry,82,0.0,,263,100.0
35,T1,T1,Nicholas Lindheim,77,0.0,,186,100.0
36,T1,T1,Tom Lovelady,87,0.0,,233,100.0
37,T1,T1,Jamie Lovemark,92,0.0,,294,100.0
38,T1,T1,Hunter Mahan,67,0.0,,155,100.0
39,T1,T1,Graeme McDowell,67,0.0,,141,100.0
40,T1,T1,Rory McIlroy,64,0.0,,176,100.0
41,T1,T1,Troy Merritt,89,0.0,,269,100.0
42,T1,T1,Francesco Molinari,73,0.0,,192,100.0
43,T1,T1,Kevin Na,91,0.0,,250,100.0
44,T1,T1,Louis Oosthuizen,62,0.0,,165,100.0
45,T1,T1,Ryan Palmer,69,0.0,,207,100.0
46,T1,T1,C.T. Pan,104,0.0,,280,100.0
47,T1,T1,Cameron Percy,56,0.0,,153,100.0
48,T1,T1,J.T. Poston,73,0.0,,190,100.0
49,T1,T1,Seamus Power,86,0.0,,232,100.0
50,T1,T1,Andrew Putnam,97,0.0,,258,100.0
51,T1,T1,Jon Rahm,71,0.0,,165,100.0
52,T1,T1,Patrick Reed,94,0.0,,228,100.0
53,T1,T1,Patrick Rodgers,97,0.0,,250,100.0
54,T1,T1,Justin Rose,70,0.0,,193,100.0
55,T1,T1,Xander Schauffele,96,0.0,,262,100.0
56,T1,T1,Adam Schenk,86,0.0,,220,100.0
57,T1,T1,Webb Simpson,95,0.0,,274,100.0
58,T1,T1,Cameron Smith,85,0.0,,214,100.0
59,T1,T1,Brandt Snedeker,84,0.0,,260,100.0
60,T1,T1,J.J. Spaun,85,0.0,,253,100.0
61,T1,T1,Brendan Steele,74,0.0,,206,100.0
62,T1,T1,Shawn Stefani,76,0.0,,198,100.0
63,T1,T1,Brett Stegmaier,67,0.0,,139,100.0
64,T1,T1,Henrik Stenson,60,0.0,,135,100.0
65,T1,T1,Kevin Streelman,94,0.0,,275,100.0
66,T1,T1,Daniel Summerhays,51,0.0,,146,100.0
67,T1,T1,Kyle Thompson,50,0.0,,129,100.0
68,T1,T1,Michael Thompson,62,0.0,,159,100.0
69,T1,T1,Kevin Tway,110,0.0,,309,100.0
70,T1,T1,Tyrone Van Aswegen,101,0.0,,289,100.0
71,T1,T1,Harold Varner III,91,0.0,,263,100.0
72,T1,T1,Jhonattan Vegas,92,0.0,,217,100.0
73,T1,T1,Johnson Wagner,75,0.0,,173,100.0
74,T1,T1,Jimmy Walker,81,0.0,,246,100.0
75,T1,T1,Bubba Watson,90,0.0,,252,100.0
76,T1,T1,Steve Wheatcroft,60,0.0,,151,100.0
77,T1,T1,Tiger Woods,68,0.0,,210,100.0
78,T1,T1,Andrew Yun,51,0.0,,129,100.0
79,T1,T1,Xinjun Zhang,81,0.0,,189,100.0
80,81,81,Brian Gay,103,0.29,1.0,341,99.7
81,82,82,Beau Hossler,104,0.31,1.0,318,99.6
82,T83,T83,Brandon Harkins,101,0.32,1.0,310,99.6
83,T83,T83,John Huh,94,0.32,1.0,316,99.6
84,T85,T85,Abraham Ancer,98,0.34,1.0,295,99.6
85,T85,T85,Scott Brown,102,0.34,1.0,290,99.6
86,T85,T85,Phil Mickelson,90,0.34,1.0,291,99.6
87,T85,T85,Brian Stuard,103,0.34,1.0,291,99.6
88,T89,T89,Tyler Duncan,97,0.35,1.0,286,99.6
89,T89,T89,"Ted Potter, Jr.",87,0.35,1.0,288,99.6
90,T91,T91,Tony Finau,105,0.36,1.0,281,99.6
91,T91,T91,Peter Malnati,87,0.36,1.0,276,99.6
92,93,93,Nick Watney,94,0.38,1.0,262,99.6
93,T94,T94,Keegan Bradley,98,0.39,1.0,258,99.6
94,T94,T94,David Lingmerth,82,0.39,1.0,257,99.6
95,T94,T94,Richy Werenski,98,0.39,1.0,254,99.6
96,T97,T97,Billy Horschel,86,0.4,1.0,252,99.6
97,T97,T97,Sung Kang,89,0.4,1.0,253,99.6
98,T97,T97,Luke List,98,0.4,1.0,251,99.6
99,T97,T97,Martin Piller,79,0.4,1.0,252,99.6
100,T101,T101,Charley Hoffman,87,0.41,1.0,242,99.5
101,T101,T101,Sam Saunders,80,0.41,1.0,245,99.5
102,T103,T103,Fabián Gómez,88,0.42,1.0,236,99.5
103,T103,T103,Russell Knox,94,0.42,1.0,238,99.5
104,T103,T103,William McGirt,84,0.42,1.0,239,99.5
105,T106,T106,Aaron Baddeley,84,0.44,1.0,226,99.5
106,T106,T106,Matt Kuchar,88,0.44,1.0,227,99.5
107,T108,T108,Ben Martin,64,0.46,1.0,216,99.5
108,T108,T108,Jonathan Randolph,71,0.46,1.0,217,99.5
109,T108,T108,Kyle Stanley,93,0.46,1.0,216,99.5
110,T111,T111,Brooks Koepka,64,0.47,1.0,212,99.5
111,T111,T111,Sean O'Hair,67,0.47,1.0,213,99.5
112,113,113,Chez Reavie,93,0.48,1.0,208,99.5
113,T114,T114,Patrick Cantlay,87,0.49,1.0,206,99.5
114,T114,T114,Martin Laird,73,0.49,1.0,204,99.5
115,T114,T114,Hideki Matsuyama,75,0.49,1.0,204,99.5
116,T114,T114,Chris Stroud,81,0.49,1.0,205,99.5
117,T118,T118,Bronson Burgoon,69,0.5,1.0,199,99.5
118,T118,T118,Kevin Kisner,89,0.5,1.0,199,99.5
119,120,120,Billy Hurley III,70,0.51,1.0,196,99.4
120,121,121,Wesley Bryan,69,0.52,1.0,191,99.4
121,T122,T122,Ben Crane,65,0.56,1.0,179,99.4
122,T122,T122,Shane Lowry,64,0.56,1.0,180,99.4
123,124,124,Rod Pampling,62,0.57,1.0,174,99.4
124,T125,T125,David Hearn,66,0.58,1.0,173,99.4
125,T125,T125,D.A. Points,63,0.58,1.0,171,99.4
126,T125,T125,Ian Poulter,73,0.58,1.0,172,99.4
127,128,128,Chris Kirk,108,0.59,2.0,340,99.4
128,129,129,Branden Grace,67,0.62,1.0,161,99.3
129,T130,T130,Jonas Blixt,67,0.64,1.0,156,99.3
130,T130,T130,Rafa Cabrera Bello,75,0.64,1.0,157,99.3
131,T132,T132,Satoshi Kodaira,51,0.65,1.0,153,99.3
132,T132,T132,Alex Noren,67,0.65,1.0,155,99.3
133,T134,T134,Matt Atkins,56,0.66,1.0,151,99.3
134,T134,T134,Matt Jones,70,0.66,1.0,151,99.3
135,136,136,Conrad Shindler,60,0.67,1.0,149,99.3
136,T137,T137,Si Woo Kim,108,0.68,2.0,292,99.3
137,T137,T137,Charl Schwartzel,65,0.68,1.0,146,99.3
138,T139,T139,Byeong Hun An,86,0.7,2.0,285,99.3
139,T139,T139,Whee Kim,93,0.7,2.0,284,99.3
140,T139,T139,Scott Stallings,96,0.7,2.0,286,99.3
141,142,142,Kelly Kraft,94,0.71,2.0,281,99.2
142,143,143,Aaron Wise,90,0.72,2.0,279,99.2
143,144,144,Ben Silverman,90,0.74,2.0,272,99.2
144,T145,T145,Bud Cauley,55,0.75,1.0,133,99.2
145,T145,T145,Zecheng Dou,53,0.75,1.0,134,99.2
146,T145,T145,Ollie Schniederjans,91,0.75,2.0,267,99.2
147,148,148,Ryan Blaum,81,0.78,2.0,255,99.2
148,T149,T149,Bryson DeChambeau,93,0.8,2.0,249,99.2
149,T149,T149,Lucas Glover,65,0.8,1.0,125,99.2
150,T151,T151,Robert Garrigus,80,0.82,2.0,244,99.1
151,T151,T151,Marc Leishman,93,0.82,2.0,243,99.1
152,153,153,Danny Lee,88,0.84,2.0,237,99.1
153,154,154,Nick Taylor,94,0.85,2.0,235,99.1
154,T155,T155,Ryan Moore,78,0.86,2.0,233,99.1
155,T155,T155,Justin Thomas,91,0.86,2.0,232,99.1
156,T157,T157,Joel Dahmen,93,0.87,2.0,231,99.1
157,T157,T157,Nate Lashley,51,0.87,1.0,115,99.1
158,T159,T159,Grayson Murray,72,0.88,2.0,226,99.1
159,T159,T159,Peter Uihlein,83,0.88,2.0,226,99.1
160,161,161,Gary Woodland,96,0.89,2.0,225,99.1
161,162,162,Dominic Bozzelli,65,0.91,2.0,219,99.0
162,T163,T163,Matt Every,79,0.92,2.0,218,99.0
163,T163,T163,Scott Piercy,84,0.92,2.0,217,99.0
164,T165,T165,Chesson Hadley,103,0.95,3.0,315,99.0
165,T165,T165,Robert Streb,78,0.95,2.0,211,99.0
166,T167,T167,Blayne Barber,69,0.97,2.0,206,99.0
167,T167,T167,Austin Cook,107,0.97,3.0,310,99.0
168,T169,T169,Michael Kim,74,1.0,2.0,201,99.0
169,T169,T169,Keith Mitchell,99,1.0,3.0,299,99.0
170,171,171,Adam Scott,78,1.04,2.0,193,98.9
171,172,172,Trey Mullinax,75,1.05,2.0,190,98.9
172,173,173,Rory Sabbatini,91,1.07,3.0,281,98.9
173,174,174,Rob Oppenheim,74,1.12,2.0,178,98.8
174,175,175,Hudson Swafford,73,1.13,2.0,177,98.8
175,T176,T176,Patton Kizzire,92,1.14,3.0,264,98.8
176,T176,T176,Ethan Tracy,72,1.14,2.0,176,98.8
177,178,178,Ryan Armour,109,1.19,4.0,337,98.8
178,179,179,Anirban Lahiri,82,1.23,3.0,244,98.7
179,180,180,Denny McCarthy,71,1.34,2.0,149,98.6
180,181,181,Lanto Griffin,80,1.35,3.0,222,98.6
181,182,182,Retief Goosen,60,1.43,2.0,140,98.5
182,183,183,Adam Hadwin,92,1.46,3.0,205,98.5
183,184,184,Russell Henley,77,1.49,3.0,201,98.5
184,T185,T185,Pat Perez,82,1.57,3.0,191,98.4
185,T185,T185,Vaughn Taylor,83,1.57,4.0,255,98.4
186,187,187,Jordan Spieth,81,1.72,4.0,232,98.2
187,188,188,Cameron Tringale,67,1.75,3.0,171,98.2
188,189,189,Zac Blair,64,1.81,3.0,166,98.1
189,190,190,Sam Ryder,82,1.82,4.0,220,98.1
190,191,191,Rickie Fowler,74,2.02,4.0,198,97.9
191,192,192,Paul Casey,74,2.41,4.0,166,97.5
192,193,193,Jason Dufner,71,2.54,5.0,197,97.4
