,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
0,1,1,Dominic Bozzelli,26.73,294,11
1,2,2,Daniel Summerhays,26.8,134,5
2,3,3,David Lingmerth,27.2,408,15
3,4,4,Phil Mickelson,27.3,546,20
4,5,5,Alex Cejka,27.31,355,13
5,6,6,Kevin Na,27.32,519,19
6,7,7,Rory McIlroy,27.54,358,13
7,8,8,Sean O'Hair,27.55,303,11
8,9,9,Jason Day,27.56,441,16
9,T10,T10,Michael Kim,27.67,249,9
10,T10,T10,Patrick Reed,27.67,498,18
11,T12,T12,Retief Goosen,27.75,222,8
12,T12,T12,Martin Laird,27.75,333,12
13,14,14,Brandt Snedeker,27.81,445,16
14,15,15,Ryan Palmer,27.82,306,11
15,16,16,Branden Grace,27.87,418,15
16,17,17,Jimmy Walker,27.88,446,16
17,T18,T18,Martin Piller,27.91,307,11
18,T18,T18,Xinjun Zhang,27.91,307,11
19,T20,T20,Tyrrell Hatton,27.92,335,12
20,T20,T20,Chris Stroud,27.92,363,13
21,22,22,Brian Gay,27.95,587,21
22,T23,T23,Jim Furyk,28.0,280,10
23,T23,T23,Peter Malnati,28.0,420,15
24,T23,T23,Shawn Stefani,28.0,336,12
25,T26,T26,Zach Johnson,28.05,561,20
26,T26,T26,Justin Thomas,28.05,561,20
27,28,28,Ben Silverman,28.07,421,15
28,T29,T29,Derek Fathauer,28.08,365,13
29,T29,T29,Ben Martin,28.08,337,12
30,31,31,Cameron Smith,28.12,478,17
31,T32,T32,Brooks Koepka,28.13,422,15
32,T32,T32,Hideki Matsuyama,28.13,450,16
33,T34,T34,Trey Mullinax,28.15,366,13
34,T34,T34,Seamus Power,28.15,366,13
35,T36,T36,Greg Chalmers,28.17,169,6
36,T36,T36,D.A. Points,28.17,169,6
37,38,38,Charl Schwartzel,28.18,310,11
38,T39,T39,Ricky Barnes,28.2,282,10
39,T39,T39,Jonathan Randolph,28.2,282,10
40,41,41,Andrew Landry,28.27,424,15
41,42,42,Tom Hoge,28.31,453,16
42,T43,T43,Joel Dahmen,28.33,425,15
43,T43,T43,Richy Werenski,28.33,425,15
44,45,45,Justin Rose,28.38,454,16
45,46,46,Harris English,28.4,284,10
46,47,47,Ryan Blaum,28.42,341,12
47,48,48,Aaron Wise,28.44,455,16
48,T49,T49,Si Woo Kim,28.45,626,22
49,T49,T49,Nicholas Lindheim,28.45,313,11
50,51,51,Webb Simpson,28.48,598,21
51,52,52,Kyle Thompson,28.5,57,2
52,53,53,Tommy Fleetwood,28.56,457,16
53,54,54,J.B. Holmes,28.57,400,14
54,55,55,Chez Reavie,28.59,486,17
55,T56,T56,Martin Flores,28.6,429,15
56,T56,T56,Rob Oppenheim,28.6,286,10
57,58,58,Dustin Johnson,28.61,515,18
58,59,59,Alex Noren,28.62,372,13
59,T60,T60,Francesco Molinari,28.63,458,16
60,T60,T60,Conrad Shindler,28.63,229,8
61,62,62,Jason Kokrak,28.65,573,20
62,T63,T63,Brice Garnett,28.67,516,18
63,T63,T63,Kevin Kisner,28.67,430,15
64,T63,T63,"Ted Potter, Jr.",28.67,430,15
65,T63,T63,Patrick Rodgers,28.67,516,18
66,67,67,Luke List,28.68,545,19
67,T68,T68,Paul Casey,28.69,459,16
68,T68,T68,Scott Stallings,28.69,459,16
69,T70,T70,Ben Crane,28.7,287,10
70,T70,T70,Chesson Hadley,28.7,574,20
71,T72,T72,Austin Cook,28.71,689,24
72,T72,T72,Ollie Schniederjans,28.71,488,17
73,74,74,Zecheng Dou,28.75,115,4
74,T75,T75,Emiliano Grillo,28.77,633,22
75,T75,T75,Stephan Jaeger,28.77,374,13
76,77,77,Nick Taylor,28.8,432,15
77,T78,T78,Byeong Hun An,28.84,548,19
78,T78,T78,Jamie Lovemark,28.84,548,19
79,80,80,Whee Kim,28.87,433,15
80,T81,T81,Rickie Fowler,28.88,491,17
81,T81,T81,John Huh,28.88,491,17
82,83,83,Rory Sabbatini,28.89,549,19
83,T84,T84,Bud Cauley,28.91,318,11
84,T84,T84,Brett Stegmaier,28.91,318,11
85,T86,T86,Lucas Glover,28.92,376,13
86,T86,T86,Louis Oosthuizen,28.92,347,12
87,T86,T86,Sam Saunders,28.92,376,13
88,T89,T89,Aaron Baddeley,28.93,405,14
89,T89,T89,Grayson Murray,28.93,434,15
90,T89,T89,Ian Poulter,28.93,405,14
91,T92,T92,Matt Kuchar,28.94,521,18
92,T92,T92,Troy Merritt,28.94,463,16
93,T92,T92,Jordan Spieth,28.94,492,17
94,T92,T92,Tyrone Van Aswegen,28.94,492,17
95,T92,T92,Tiger Woods,28.94,463,16
96,97,97,Keith Mitchell,28.95,579,20
97,T98,T98,Satoshi Kodaira,29.0,203,7
98,T98,T98,Kelly Kraft,29.0,435,15
99,T100,T100,Daniel Berger,29.06,494,17
100,T100,T100,Charley Hoffman,29.06,494,17
101,102,102,Danny Lee,29.07,436,15
102,T103,T103,C.T. Pan,29.1,582,20
103,T103,T103,Cameron Percy,29.1,291,10
104,T105,T105,Rafa Cabrera Bello,29.12,495,17
105,T105,T105,Ryan Moore,29.12,495,17
106,T105,T105,Bubba Watson,29.12,495,17
107,T108,T108,Tony Finau,29.13,670,23
108,T108,T108,James Hahn,29.13,466,16
109,T108,T108,Billy Horschel,29.13,466,16
110,T108,T108,William McGirt,29.13,437,15
111,T108,T108,Peter Uihlein,29.13,437,15
112,T108,T108,Johnson Wagner,29.13,437,15
113,114,114,Marc Leishman,29.14,612,21
114,T115,T115,Wesley Bryan,29.17,350,12
115,T115,T115,Chris Kirk,29.17,700,24
116,117,117,Ethan Tracy,29.18,321,11
117,T118,T118,Kevin Chappell,29.2,438,15
118,T118,T118,Nick Watney,29.2,584,20
119,T120,T120,Anirban Lahiri,29.24,497,17
120,T120,T120,Brian Stuard,29.24,497,17
121,T122,T122,Brandon Harkins,29.26,556,19
122,T122,T122,Charles Howell III,29.26,673,23
123,T124,T124,Bryson DeChambeau,29.27,644,22
124,T124,T124,Hunter Mahan,29.27,322,11
125,T124,T124,Graeme McDowell,29.27,322,11
126,127,127,J.J. Spaun,29.33,440,15
127,T128,T128,Fabián Gómez,29.36,411,14
128,T128,T128,Bill Haas,29.36,323,11
129,T128,T128,Shane Lowry,29.36,323,11
130,T128,T128,J.T. Poston,29.36,411,14
131,132,132,Stewart Cink,29.39,529,18
132,133,133,Kiradech Aphibarnrat,29.4,294,10
133,134,134,Nate Lashley,29.43,206,7
134,135,135,Roberto Díaz,29.45,324,11
135,136,136,Jon Rahm,29.47,442,15
136,137,137,Lanto Griffin,29.5,354,12
137,138,138,Kevin Tway,29.52,679,23
138,T139,T139,Scott Brown,29.53,502,17
139,T139,T139,Andrew Putnam,29.53,502,17
140,141,141,Russell Henley,29.6,444,15
141,142,142,Robert Streb,29.63,237,8
142,143,143,Talor Gooch,29.64,326,11
143,144,144,Adam Scott,29.65,504,17
144,T145,T145,Abraham Ancer,29.7,594,20
145,T145,T145,Matt Every,29.7,297,10
146,T145,T145,J.J. Henry,29.7,297,10
147,148,148,Scott Piercy,29.75,476,16
148,T149,T149,Chad Campbell,29.77,387,13
149,T149,T149,Robert Garrigus,29.77,387,13
150,151,151,Rod Pampling,29.78,268,9
151,152,152,Russell Knox,29.79,566,19
152,153,153,Adam Hadwin,29.8,596,20
153,154,154,Patton Kizzire,29.81,477,16
154,155,155,Billy Hurley III,29.83,179,6
155,156,156,Brian Harman,29.86,627,21
156,157,157,Pat Perez,29.88,478,16
157,158,158,Cody Gribble,29.89,269,9
158,T159,T159,Corey Conners,29.9,598,20
159,T159,T159,David Hearn,29.9,299,10
160,161,161,Ryan Armour,29.91,658,22
161,162,162,Blayne Barber,29.92,359,12
162,T163,T163,Matt Atkins,30.0,180,6
163,T163,T163,Jonathan Byrd,30.0,240,8
164,T163,T163,Cameron Tringale,30.0,210,7
165,T163,T163,Steve Wheatcroft,30.0,270,9
166,T163,T163,Andrew Yun,30.0,30,1
167,168,168,Beau Hossler,30.04,721,24
168,T169,T169,Kevin Streelman,30.05,601,20
169,T169,T169,Gary Woodland,30.05,601,20
170,T171,T171,Sung Kang,30.07,451,15
171,T171,T171,Vaughn Taylor,30.07,451,15
172,173,173,Michael Thompson,30.09,331,11
173,T174,T174,Keegan Bradley,30.1,632,21
174,T174,T174,Xander Schauffele,30.1,602,20
175,176,176,Jhonattan Vegas,30.11,542,18
176,177,177,Brendan Steele,30.15,392,13
177,178,178,Patrick Cantlay,30.16,573,19
178,179,179,Harold Varner III,30.22,544,18
179,180,180,Adam Schenk,30.23,393,13
180,T181,T181,Mackenzie Hughes,30.27,333,11
181,T181,T181,Sam Ryder,30.27,454,15
182,183,183,Kyle Stanley,30.32,576,19
183,184,184,Jonas Blixt,30.33,273,9
184,185,185,Matt Jones,30.44,274,9
185,186,186,Bronson Burgoon,30.45,335,11
186,187,187,Tom Lovelady,30.5,427,14
187,188,188,Tyler Duncan,30.53,458,15
188,189,189,Denny McCarthy,30.55,336,11
189,190,190,Hudson Swafford,30.62,398,13
190,191,191,Zac Blair,30.7,307,10
191,192,192,Henrik Stenson,30.77,400,13
192,193,193,Jason Dufner,31.25,375,12
