,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
95,T72,T72,Jamie Lovemark,92,2,35
96,T72,T72,Shane Lowry,64,2,33
97,T72,T72,Ryan Moore,78,2,26
98,T72,T72,Trey Mullinax,75,2,29
99,T72,T72,Kevin Na,91,2,34
100,T72,T72,Rob Oppenheim,74,2,33
101,T72,T72,Cameron Percy,56,2,15
102,T72,T72,Andrew Putnam,97,2,38
103,T72,T72,Jon Rahm,71,2,35
104,T72,T72,Jonathan Randolph,71,2,33
105,T72,T72,Patrick Rodgers,97,2,32
106,T72,T72,Rory Sabbatini,91,2,44
107,T72,T72,Scott Stallings,96,2,36
108,T72,T72,Brett Stegmaier,67,2,23
109,T72,T72,Henrik Stenson,60,2,19
110,T72,T72,Chris Stroud,81,2,29
111,T72,T72,Brian Stuard,103,2,33
112,T72,T72,Hudson Swafford,73,2,41
113,T72,T72,Vaughn Taylor,83,2,48
114,T72,T72,Michael Thompson,62,2,28
115,T72,T72,Peter Uihlein,83,2,44
116,T72,T72,Harold Varner III,91,2,37
117,T72,T72,Jhonattan Vegas,92,2,40
118,T72,T72,Johnson Wagner,75,2,19
119,T72,T72,Steve Wheatcroft,60,2,19
120,T72,T72,Andrew Yun,51,2,23
121,T122,T122,Byeong Hun An,86,1,38
122,T122,T122,Keegan Bradley,98,1,39
123,T122,T122,Bronson Burgoon,69,1,26
124,T122,T122,Rafa Cabrera Bello,75,1,23
125,T122,T122,Paul Casey,74,1,18
126,T122,T122,Alex Cejka,77,1,26
127,T122,T122,Ben Crane,65,1,17
128,T122,T122,Tyler Duncan,97,1,56
129,T122,T122,Brian Gay,103,1,37
130,T122,T122,Lucas Glover,65,1,32
131,T122,T122,Fabián Gómez,88,1,30
132,T122,T122,Retief Goosen,60,1,22
133,T122,T122,Emiliano Grillo,94,1,31
134,T122,T122,Adam Hadwin,92,1,35
135,T122,T122,Tyrrell Hatton,58,1,20
136,T122,T122,Billy Horschel,86,1,35
137,T122,T122,Beau Hossler,104,1,38
138,T122,T122,Charles Howell III,104,1,28
139,T122,T122,Dustin Johnson,77,1,24
140,T122,T122,Sung Kang,89,1,32
141,T122,T122,Chris Kirk,108,1,39
142,T122,T122,Nate Lashley,51,1,18
143,T122,T122,Nicholas Lindheim,77,1,32
144,T122,T122,Hunter Mahan,67,1,21
145,T122,T122,Peter Malnati,87,1,24
146,T122,T122,Denny McCarthy,71,1,20
147,T122,T122,Graeme McDowell,67,1,29
148,T122,T122,Rory McIlroy,64,1,19
149,T122,T122,Troy Merritt,89,1,33
150,T122,T122,Phil Mickelson,90,1,34
151,T122,T122,Sean O'Hair,67,1,28
152,T122,T122,Scott Piercy,84,1,50
153,T122,T122,Martin Piller,79,1,38
154,T122,T122,D.A. Points,63,1,27
155,T122,T122,Seamus Power,86,1,31
156,T122,T122,Justin Rose,70,1,27
157,T122,T122,Ollie Schniederjans,91,1,35
158,T122,T122,Adam Scott,78,1,42
159,T122,T122,Cameron Smith,85,1,24
160,T122,T122,Kyle Stanley,93,1,27
161,T122,T122,Brendan Steele,74,1,35
162,T122,T122,Daniel Summerhays,51,1,11
163,T122,T122,Ethan Tracy,72,1,38
164,T122,T122,Xinjun Zhang,81,1,48
