,Total_1_Putts_-_20-25_RANK THIS WEEK,Total_1_Putts_-_20-25_RANK LAST WEEK,Total_1_Putts_-_20-25_PLAYER NAME,Total_1_Putts_-_20-25_ROUNDS,Total_1_Putts_-_20-25_TOTAL,Total_1_Putts_-_20-25_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_20-25_PCT OF ALL 1-PUTTS
0,1,1,Brian Harman,94,24,515,4.7
1,2,2,Ryan Armour,109,23,659,3.5
2,T3,T3,Dustin Johnson,77,21,467,4.5
3,T3,T3,Patton Kizzire,92,21,509,4.1
4,5,5,Brian Gay,103,20,706,2.8
5,T6,T6,Emiliano Grillo,94,19,539,3.5
6,T6,T6,Tom Hoge,101,19,629,3.0
7,T6,T6,Chris Kirk,108,19,678,2.8
8,T6,T6,Ben Martin,64,19,420,4.5
9,T6,T6,Troy Merritt,89,19,528,3.6
10,T6,T6,Kevin Na,91,19,561,3.4
11,T12,T12,Ryan Blaum,81,18,493,3.7
12,T12,T12,Tony Finau,105,18,563,3.2
13,T12,T12,Beau Hossler,104,18,651,2.8
14,T12,T12,Zach Johnson,94,18,520,3.5
15,T12,T12,Jason Kokrak,99,18,577,3.1
16,T12,T12,David Lingmerth,82,18,514,3.5
17,T12,T12,Brian Stuard,103,18,609,3.0
18,T12,T12,Harold Varner III,91,18,502,3.6
19,T20,T20,James Hahn,85,17,468,3.6
20,T20,T20,William McGirt,84,17,512,3.3
21,T20,T20,Martin Piller,79,17,484,3.5
22,T20,T20,Peter Uihlein,83,17,441,3.9
23,T24,T24,Rafa Cabrera Bello,75,16,335,4.8
24,T24,T24,John Huh,94,16,577,2.8
25,T24,T24,Whee Kim,93,16,553,2.9
26,T24,T24,Anirban Lahiri,82,16,488,3.3
27,T24,T24,Tom Lovelady,87,16,446,3.6
28,T24,T24,"Ted Potter, Jr.",87,16,570,2.8
29,T24,T24,Sam Ryder,82,16,453,3.5
30,T24,T24,Scott Stallings,96,16,547,2.9
31,T24,T24,Kevin Streelman,94,16,510,3.1
32,T24,T24,Justin Thomas,91,16,537,3.0
33,T24,T24,Nick Watney,94,16,542,3.0
34,T35,T35,Stewart Cink,87,15,442,3.4
35,T35,T35,Lanto Griffin,80,15,403,3.7
36,T35,T35,Bill Haas,76,15,439,3.4
37,T35,T35,Russell Henley,77,15,376,4.0
38,T35,T35,J.B. Holmes,77,15,485,3.1
39,T35,T35,Kevin Kisner,89,15,442,3.4
40,T35,T35,Luke List,98,15,518,2.9
41,T35,T35,Jonathan Randolph,71,15,451,3.3
42,T35,T35,Ollie Schniederjans,91,15,577,2.6
43,T35,T35,Kevin Tway,110,15,617,2.4
44,T45,T45,Byeong Hun An,86,14,496,2.8
45,T45,T45,Scott Brown,102,14,547,2.6
46,T45,T45,Joel Dahmen,93,14,484,2.9
47,T45,T45,Rickie Fowler,74,14,419,3.3
48,T45,T45,Brandon Harkins,101,14,621,2.3
49,T45,T45,Billy Hurley III,70,14,398,3.5
50,T45,T45,J.T. Poston,73,14,401,3.5
51,T45,T45,Justin Rose,70,14,397,3.5
52,T45,T45,Xander Schauffele,96,14,530,2.6
53,T45,T45,Adam Schenk,86,14,432,3.2
54,T45,T45,Adam Scott,78,14,404,3.5
55,T45,T45,Ben Silverman,90,14,527,2.7
56,T45,T45,Brandt Snedeker,84,14,532,2.6
57,T45,T45,Nick Taylor,94,14,498,2.8
58,T45,T45,Tiger Woods,68,14,454,3.1
59,T60,T60,Blayne Barber,69,13,386,3.4
60,T60,T60,Alex Cejka,77,13,446,2.9
61,T60,T60,Corey Conners,97,13,507,2.6
62,T60,T60,Austin Cook,107,13,671,1.9
63,T60,T60,Bryson DeChambeau,93,13,551,2.4
64,T60,T60,Chesson Hadley,103,13,613,2.1
65,T60,T60,Si Woo Kim,108,13,572,2.3
66,T60,T60,Martin Laird,73,13,444,2.9
67,T60,T60,Nicholas Lindheim,77,13,415,3.1
68,T60,T60,Hunter Mahan,67,13,343,3.8
69,T60,T60,Rory McIlroy,64,13,381,3.4
70,T60,T60,Trey Mullinax,75,13,397,3.3
71,T60,T60,Sean O'Hair,67,13,405,3.2
72,T60,T60,Rob Oppenheim,74,13,390,3.3
73,T60,T60,Chez Reavie,93,13,431,3.0
74,T60,T60,Patrick Rodgers,97,13,517,2.5
75,T60,T60,Rory Sabbatini,91,13,530,2.5
76,T60,T60,Webb Simpson,95,13,601,2.2
77,T60,T60,Shawn Stefani,76,13,405,3.2
78,T60,T60,Robert Streb,78,13,398,3.3
79,T60,T60,Vaughn Taylor,83,13,489,2.7
80,T81,T81,Abraham Ancer,98,12,596,2.0
81,T81,T81,Jonas Blixt,67,12,349,3.4
82,T81,T81,Greg Chalmers,56,12,304,3.9
83,T81,T81,Jason Day,75,12,378,3.2
84,T81,T81,Brice Garnett,99,12,542,2.2
85,T81,T81,Branden Grace,67,12,322,3.7
86,T81,T81,Billy Horschel,86,12,528,2.3
