,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
0,1,1,Jason Day,75,95.54,157,150
1,2,2,Kevin Kisner,89,93.56,233,218
2,3,3,Jim Furyk,50,93.38,151,141
3,4,4,Bronson Burgoon,69,93.14,175,163
4,5,5,Austin Cook,107,93.09,333,310
5,6,6,Greg Chalmers,56,93.04,158,147
6,7,7,Daniel Berger,81,92.96,199,185
7,8,8,Graeme McDowell,67,92.51,187,173
8,9,9,Daniel Summerhays,51,92.41,145,134
9,10,10,John Huh,94,92.39,276,255
10,T11,T11,Emiliano Grillo,94,92.31,247,228
11,T11,T11,Shane Lowry,64,92.31,169,156
12,13,13,Wesley Bryan,69,92.06,189,174
13,T14,T14,Chesson Hadley,103,92.05,302,278
14,T14,T14,Andrew Landry,82,92.05,239,220
15,16,16,Peter Malnati,87,92.0,275,253
16,17,17,Cameron Tringale,67,91.94,186,171
17,18,18,Ben Martin,64,91.88,197,181
18,19,19,Beau Hossler,104,91.8,305,280
19,20,20,Ethan Tracy,72,91.76,170,156
20,21,21,Jonathan Randolph,71,91.71,217,199
21,22,22,Xander Schauffele,96,91.67,252,231
22,23,23,Blayne Barber,69,91.58,202,185
23,24,24,Peter Uihlein,83,91.54,201,184
24,25,25,Adam Hadwin,92,91.4,221,202
25,26,26,Trey Mullinax,75,91.33,196,179
26,27,27,Brandt Snedeker,84,91.29,264,241
27,28,28,Phil Mickelson,90,91.27,252,230
28,29,29,Anirban Lahiri,82,91.12,214,195
29,30,30,Brian Gay,103,91.0,300,273
30,31,31,Troy Merritt,89,90.98,255,232
31,32,32,David Lingmerth,82,90.95,232,211
32,33,33,Billy Horschel,86,90.87,230,209
33,34,34,Henrik Stenson,60,90.85,153,139
34,35,35,Seamus Power,86,90.83,218,198
35,36,36,Sam Saunders,80,90.71,226,205
36,37,37,Kevin Tway,110,90.7,258,234
37,38,38,Rickie Fowler,74,90.67,193,175
38,39,39,Adam Schenk,86,90.55,254,230
39,40,40,Brandon Harkins,101,90.53,285,258
40,41,41,Patrick Rodgers,97,90.5,242,219
41,42,42,Justin Rose,70,90.43,188,170
42,43,43,Ben Silverman,90,90.35,259,234
43,44,44,James Hahn,85,90.32,217,196
44,45,45,Andrew Putnam,97,90.26,267,241
45,46,46,Matt Kuchar,88,90.09,212,191
46,T47,T47,Chris Kirk,108,90.07,302,272
47,T47,T47,Alex Noren,67,90.07,141,127
48,T49,T49,Derek Fathauer,84,90.05,221,199
49,T49,T49,Johnson Wagner,75,90.05,191,172
50,51,51,Aaron Wise,90,90.03,311,280
51,T52,T52,Si Woo Kim,108,89.96,279,251
52,T52,T52,Rory Sabbatini,91,89.96,279,251
53,54,54,Whee Kim,93,89.89,277,249
54,T55,T55,Abraham Ancer,98,89.88,247,222
55,T55,T55,Kelly Kraft,94,89.88,247,222
56,T55,T55,Kevin Streelman,94,89.88,257,231
57,T58,T58,Charles Howell III,104,89.79,235,211
58,T58,T58,Justin Thomas,91,89.79,235,211
59,60,60,Patrick Reed,94,89.78,225,202
60,61,61,Denny McCarthy,71,89.77,176,158
61,62,62,D.A. Points,63,89.76,166,149
62,63,63,"Ted Potter, Jr.",87,89.72,282,253
63,64,64,Charl Schwartzel,65,89.7,165,148
64,65,65,Patton Kizzire,92,89.69,262,235
65,66,66,Martin Piller,79,89.67,213,191
66,67,67,Webb Simpson,95,89.62,260,233
67,68,68,Tommy Fleetwood,73,89.6,173,155
68,69,69,Jonas Blixt,67,89.51,162,145
69,70,70,Zac Blair,64,89.47,171,153
70,71,71,Michael Kim,74,89.44,180,161
71,T72,T72,C.T. Pan,104,89.41,255,228
72,T72,T72,Ian Poulter,73,89.41,170,152
73,74,74,Nick Watney,94,89.37,254,227
74,75,75,Martin Laird,73,89.29,224,200
75,T76,T76,Chris Stroud,81,89.18,194,173
76,T76,T76,Michael Thompson,62,89.18,194,173
77,78,78,Byeong Hun An,86,89.17,240,214
78,79,79,Brian Harman,94,89.09,220,196
79,80,80,Tyrone Van Aswegen,101,89.0,300,267
80,81,81,Shawn Stefani,76,88.99,218,194
81,82,82,Nate Lashley,51,88.98,118,105
82,T83,T83,Tony Finau,105,88.89,252,224
83,T83,T83,Charley Hoffman,87,88.89,216,192
84,T83,T83,Bubba Watson,90,88.89,198,176
85,86,86,Roberto Díaz,72,88.83,206,183
86,87,87,Danny Lee,88,88.81,268,238
87,88,88,Harold Varner III,91,88.75,240,213
88,89,89,Jordan Spieth,81,88.64,220,195
89,90,90,Brice Garnett,99,88.55,262,232
90,91,91,Jimmy Walker,81,88.51,235,208
91,92,92,Scott Brown,102,88.49,252,223
92,T93,T93,Matt Every,79,88.46,208,184
93,T93,T93,Kyle Stanley,93,88.46,234,207
94,95,95,Russell Henley,77,88.42,190,168
95,96,96,Scott Stallings,96,88.4,293,259
96,97,97,Kevin Chappell,77,88.39,224,198
97,98,98,Retief Goosen,60,88.36,146,129
98,99,99,Steve Wheatcroft,60,88.31,154,136
99,100,100,William McGirt,84,88.29,222,196
100,101,101,Robert Streb,78,88.27,196,173
101,102,102,Harris English,84,88.26,230,203
102,103,103,Rory McIlroy,64,88.21,195,172
103,104,104,Brian Stuard,103,88.19,271,239
104,105,105,Pat Perez,82,88.17,186,164
105,T106,T106,Mackenzie Hughes,80,88.13,219,193
106,T106,T106,Nicholas Lindheim,77,88.13,219,193
107,108,108,Ryan Palmer,69,88.11,227,200
108,109,109,Tiger Woods,68,88.02,242,213
109,110,110,Stephan Jaeger,81,87.93,232,204
110,T111,T111,Jamie Lovemark,92,87.9,248,218
111,T111,T111,Brett Stegmaier,67,87.9,124,109
112,113,113,Jason Kokrak,99,87.87,305,268
113,114,114,Dustin Johnson,77,87.68,203,178
114,T115,T115,Bud Cauley,55,87.59,137,120
115,T115,T115,Bryson DeChambeau,93,87.59,282,247
116,117,117,Louis Oosthuizen,62,87.58,153,134
117,118,118,Marc Leishman,93,87.4,254,222
118,119,119,Andrew Yun,51,87.39,111,97
119,120,120,Ollie Schniederjans,91,87.36,261,228
120,121,121,Conrad Shindler,60,87.33,150,131
121,122,122,Jonathan Byrd,70,87.26,157,137
122,123,123,Rafa Cabrera Bello,75,87.22,180,157
123,124,124,Gary Woodland,96,87.12,233,203
124,125,125,Dominic Bozzelli,65,87.02,208,181
125,T126,T126,Paul Casey,74,87.01,154,134
126,T126,T126,Hudson Swafford,73,87.01,154,134
127,128,128,Brooks Koepka,64,86.93,199,173
128,129,129,Alex Cejka,77,86.84,228,198
129,130,130,Rob Oppenheim,74,86.76,219,190
130,131,131,Fabián Gómez,88,86.73,226,196
131,T132,T132,Bill Haas,76,86.67,210,182
132,T132,T132,Cameron Percy,56,86.67,120,104
133,134,134,Keegan Bradley,98,86.64,277,240
134,135,135,Xinjun Zhang,81,86.6,209,181
135,136,136,Lanto Griffin,80,86.57,201,174
136,137,137,Hideki Matsuyama,75,86.54,208,180
137,138,138,Tyrrell Hatton,58,86.49,148,128
138,T139,T139,Martin Flores,92,86.42,243,210
139,T139,T139,Richy Werenski,98,86.42,243,210
140,141,141,Cody Gribble,71,86.36,198,171
141,142,142,Ryan Moore,78,86.32,212,183
142,T143,T143,Joel Dahmen,93,86.27,233,201
143,T143,T143,Chez Reavie,93,86.27,204,176
144,145,145,Billy Hurley III,70,86.24,189,163
145,146,146,Russell Knox,94,86.22,254,219
146,147,147,Vaughn Taylor,83,86.15,231,199
147,148,148,Tom Lovelady,87,86.13,274,236
148,149,149,Aaron Baddeley,84,85.95,242,208
149,150,150,Kyle Thompson,50,85.93,135,116
150,151,151,Jhonattan Vegas,92,85.92,206,177
151,152,152,Grayson Murray,72,85.91,220,189
152,153,153,Keith Mitchell,99,85.86,297,255
153,154,154,Sean O'Hair,67,85.71,217,186
154,155,155,Zecheng Dou,53,85.62,146,125
155,156,156,Tom Hoge,101,85.33,300,256
156,157,157,Scott Piercy,84,85.26,251,214
157,158,158,Sam Ryder,82,85.17,263,224
158,159,159,Brendan Steele,74,85.16,182,155
159,160,160,J.J. Spaun,85,85.1,208,177
160,161,161,Patrick Cantlay,87,85.07,221,188
161,162,162,Francesco Molinari,73,84.95,186,158
162,163,163,Kevin Na,91,84.93,219,186
163,164,164,Branden Grace,67,84.87,119,101
164,165,165,Jon Rahm,71,84.75,177,150
165,166,166,Hunter Mahan,67,84.71,157,133
166,167,167,Ricky Barnes,65,84.56,149,126
167,168,168,Cameron Smith,85,84.53,181,153
168,T169,T169,Tyler Duncan,97,84.43,244,206
169,T169,T169,Talor Gooch,78,84.43,212,179
170,171,171,Jason Dufner,71,84.32,185,156
171,172,172,Ryan Blaum,81,84.3,223,188
172,173,173,Luke List,98,84.14,290,244
173,174,174,J.B. Holmes,77,83.67,251,210
174,175,175,Matt Atkins,56,83.62,116,97
175,176,176,Chad Campbell,87,83.55,231,193
176,177,177,David Hearn,66,83.53,170,142
177,178,178,Stewart Cink,87,83.49,212,177
178,179,179,Sung Kang,89,83.46,254,212
179,T180,T180,Kiradech Aphibarnrat,51,83.33,120,100
180,T180,T180,Nick Taylor,94,83.33,276,230
181,182,182,Ryan Armour,109,83.28,293,244
182,183,183,Adam Scott,78,83.02,212,176
183,184,184,J.J. Henry,81,82.9,193,160
184,185,185,Satoshi Kodaira,51,82.61,138,114
185,186,186,Ben Crane,65,82.19,146,120
186,187,187,Rod Pampling,62,82.12,151,124
187,188,188,Robert Garrigus,80,81.74,230,188
188,189,189,Corey Conners,97,81.64,256,209
189,190,190,Zach Johnson,94,81.43,210,171
190,191,191,J.T. Poston,73,81.42,183,149
191,192,192,Matt Jones,70,81.02,137,111
192,193,193,Lucas Glover,65,80.12,171,137
