,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
46,T43,T43,Billy Horschel,86,"7' 7""",3983.25,528
47,T43,T43,Patton Kizzire,92,"7' 7""",3874.0,509
48,T43,T43,Shane Lowry,64,"7' 7""",2496.833,328
49,T43,T43,Kevin Na,91,"7' 7""",4244.167,561
50,T43,T43,Sam Ryder,82,"7' 7""",3417.417,453
51,T43,T43,J.J. Spaun,85,"7' 7""",3482.5,461
52,T43,T43,Peter Uihlein,83,"7' 7""",3354.833,441
53,T43,T43,Nick Watney,94,"7' 7""",4110.583,542
54,T55,T55,Kiradech Aphibarnrat,51,"7' 6""",1809.5829999999999,240
55,T55,T55,Ricky Barnes,65,"7' 6""",2563.0,342
56,T55,T55,Bryson DeChambeau,93,"7' 6""",4123.917,551
57,T55,T55,Jason Dufner,71,"7' 6""",2722.667,364
58,T55,T55,Chesson Hadley,103,"7' 6""",4584.167,613
59,T55,T55,Adam Hadwin,92,"7' 6""",3379.833,450
60,T55,T55,Zach Johnson,94,"7' 6""",3899.167,520
61,T55,T55,Dustin Johnson,77,"7' 6""",3515.167,467
62,T55,T55,Matt Kuchar,88,"7' 6""",3582.5,476
63,T55,T55,Hunter Mahan,67,"7' 6""",2573.667,343
64,T55,T55,William McGirt,84,"7' 6""",3832.583,512
65,T55,T55,Conrad Shindler,60,"7' 6""",2285.083,306
66,T55,T55,Webb Simpson,95,"7' 6""",4526.917,601
67,T55,T55,Henrik Stenson,60,"7' 6""",1991.75,267
68,T55,T55,Robert Streb,78,"7' 6""",2982.333,398
69,T55,T55,Vaughn Taylor,83,"7' 6""",3670.583,489
70,T55,T55,Ethan Tracy,72,"7' 6""",2750.667,367
71,T55,T55,Johnson Wagner,75,"7' 6""",2914.083,387
72,T55,T55,Steve Wheatcroft,60,"7' 6""",2253.25,302
73,T74,T74,Daniel Berger,81,"7' 5""",3151.583,425
74,T74,T74,Bronson Burgoon,69,"7' 5""",2808.083,377
75,T74,T74,Kevin Chappell,77,"7' 5""",3066.5,415
76,T74,T74,Austin Cook,107,"7' 5""",4967.167,671
77,T74,T74,Joel Dahmen,93,"7' 5""",3584.75,484
78,T74,T74,Tyler Duncan,97,"7' 5""",3691.167,496
79,T74,T74,Martin Flores,92,"7' 5""",3540.667,477
80,T74,T74,Jim Furyk,50,"7' 5""",2455.333,330
81,T74,T74,Charles Howell III,104,"7' 5""",3827.667,519
82,T74,T74,John Huh,94,"7' 5""",4278.167,577
83,T74,T74,Billy Hurley III,70,"7' 5""",2968.167,398
84,T74,T74,Stephan Jaeger,81,"7' 5""",3079.667,415
85,T74,T74,Chris Kirk,108,"7' 5""",5008.417,678
86,T74,T74,Phil Mickelson,90,"7' 5""",4023.0,540
87,T74,T74,Rob Oppenheim,74,"7' 5""",2907.25,390
88,T74,T74,Andrew Putnam,97,"7' 5""",3864.167,521
89,T74,T74,Chez Reavie,93,"7' 5""",3210.917,431
90,T74,T74,Rory Sabbatini,91,"7' 5""",3938.5,530
91,T74,T74,Sam Saunders,80,"7' 5""",3509.917,475
92,T74,T74,Scott Stallings,96,"7' 5""",4064.083,547
93,T74,T74,Daniel Summerhays,51,"7' 5""",2172.417,294
94,T74,T74,Hudson Swafford,73,"7' 5""",2490.75,335
95,T74,T74,Xinjun Zhang,81,"7' 5""",2645.417,358
96,T97,T97,Keegan Bradley,98,"7' 4""",3811.5,522
97,T97,T97,Ben Crane,65,"7' 4""",2427.167,332
98,T97,T97,Brian Gay,103,"7' 4""",5171.333,706
99,T97,T97,Fabián Gómez,88,"7' 4""",3393.0,461
100,T97,T97,James Hahn,85,"7' 4""",3414.167,468
101,T97,T97,Tyrrell Hatton,58,"7' 4""",2113.417,289
102,T97,T97,Anirban Lahiri,82,"7' 4""",3578.5,488
103,T97,T97,Andrew Landry,82,"7' 4""",3676.333,499
104,T97,T97,Nate Lashley,51,"7' 4""",1669.5829999999999,227
105,T97,T97,Trey Mullinax,75,"7' 4""",2910.917,397
106,T97,T97,Patrick Rodgers,97,"7' 4""",3790.25,517
107,T97,T97,Brian Stuard,103,"7' 4""",4460.917,609
108,T97,T97,Kevin Tway,110,"7' 4""",4514.25,617
109,T97,T97,Jimmy Walker,81,"7' 4""",3676.25,499
110,T111,T111,Zac Blair,64,"7' 3""",2383.5,327
111,T111,T111,Scott Brown,102,"7' 3""",3946.667,547
112,T111,T111,Wesley Bryan,69,"7' 3""",2874.167,397
113,T111,T111,Zecheng Dou,53,"7' 3""",1712.5829999999999,237
114,T111,T111,Lucas Glover,65,"7' 3""",2295.5,315
115,T111,T111,Talor Gooch,78,"7' 3""",3152.25,437
116,T111,T111,Cody Gribble,71,"7' 3""",2897.417,400
117,T111,T111,Bill Haas,76,"7' 3""",3166.583,439
118,T111,T111,J.J. Henry,81,"7' 3""",2677.0,368
119,T111,T111,Charley Hoffman,87,"7' 3""",3481.083,479
120,T111,T111,Tom Hoge,101,"7' 3""",4569.333,629
121,T111,T111,Graeme McDowell,67,"7' 3""",2460.25,338
122,T111,T111,Keith Mitchell,99,"7' 3""",3923.167,541
123,T111,T111,Cameron Percy,56,"7' 3""",1993.1670000000001,274
124,T111,T111,Jon Rahm,71,"7' 3""",2500.917,345
125,T111,T111,Jonathan Randolph,71,"7' 3""",3259.083,451
126,T111,T111,Justin Rose,70,"7' 3""",2877.833,397
127,T111,T111,Adam Scott,78,"7' 3""",2927.333,404
128,T111,T111,Jordan Spieth,81,"7' 3""",3424.333,471
129,T111,T111,Shawn Stefani,76,"7' 3""",2924.333,405
130,T111,T111,Richy Werenski,98,"7' 3""",3545.25,491
131,T132,T132,Chad Campbell,87,"7' 2""",3316.333,464
132,T132,T132,Jason Day,75,"7' 2""",2721.833,378
133,T132,T132,Derek Fathauer,84,"7' 2""",3612.667,506
134,T132,T132,Mackenzie Hughes,80,"7' 2""",3278.417,455
135,T132,T132,Satoshi Kodaira,51,"7' 2""",1913.5829999999999,267
136,T132,T132,David Lingmerth,82,"7' 2""",3703.25,514
137,T132,T132,Ben Martin,64,"7' 2""",3004.5,420
138,T132,T132,Ian Poulter,73,"7' 2""",2536.667,352
139,T140,T140,Dominic Bozzelli,65,"7' 1""",3287.0,463
140,T140,T140,Kelly Kraft,94,"7' 1""",3745.25,528
141,T140,T140,Troy Merritt,89,"7' 1""",3754.583,528
142,T140,T140,C.T. Pan,104,"7' 1""",3701.75,524
143,T140,T140,D.A. Points,63,"7' 1""",2493.417,351
144,T140,T140,"Ted Potter, Jr.",87,"7' 1""",4023.583,570
145,T140,T140,Xander Schauffele,96,"7' 1""",3739.0,530
146,T140,T140,Ollie Schniederjans,91,"7' 1""",4078.917,577
147,T148,T148,Matt Atkins,56,"7' 0""",1979.0,283
148,T148,T148,Patrick Cantlay,87,"7' 0""",3095.5,444
149,T148,T148,Branden Grace,67,"7' 0""",2264.333,322
150,T148,T148,Danny Lee,88,"7' 0""",3717.75,534
151,T148,T148,Marc Leishman,93,"7' 0""",3617.833,517
152,T148,T148,Jamie Lovemark,92,"7' 0""",4093.417,586
153,T148,T148,Francesco Molinari,73,"7' 0""",2596.583,373
154,T148,T148,Sean O'Hair,67,"7' 0""",2818.167,405
155,T148,T148,Rod Pampling,62,"7' 0""",2204.917,314
156,T148,T148,Nick Taylor,94,"7' 0""",3505.0,498
157,T148,T148,Tyrone Van Aswegen,101,"7' 0""",4024.5,575
158,T148,T148,Jhonattan Vegas,92,"7' 0""",3119.917,446
159,T148,T148,Tiger Woods,68,"7' 0""",3189.417,454
160,T161,T161,Abraham Ancer,98,"6' 11""",4143.75,596
161,T161,T161,Aaron Baddeley,84,"6' 11""",3357.333,485
162,T161,T161,Brice Garnett,99,"6' 11""",3769.167,542
163,T161,T161,J.B. Holmes,77,"6' 11""",3358.667,485
164,T161,T161,Sung Kang,89,"6' 11""",3238.667,466
165,T161,T161,Peter Malnati,87,"6' 11""",4114.25,598
166,T161,T161,Grayson Murray,72,"6' 11""",3008.417,435
167,T161,T161,Martin Piller,79,"6' 11""",3353.917,484
168,T161,T161,Justin Thomas,91,"6' 11""",3735.083,537
169,T170,T170,Byeong Hun An,86,"6' 10""",3406.667,496
170,T170,T170,Alex Cejka,77,"6' 10""",3053.167,446
171,T170,T170,Luke List,98,"6' 10""",3559.167,518
172,T170,T170,Brendan Steele,74,"6' 10""",2303.0,335
173,T170,T170,Kevin Streelman,94,"6' 10""",3505.5,510
174,T170,T170,Chris Stroud,81,"6' 10""",2939.333,432
175,T176,T176,Jonas Blixt,67,"6' 9""",2348.5,349
176,T176,T176,Matt Every,79,"6' 9""",2836.0,421
177,T176,T176,Robert Garrigus,80,"6' 9""",3135.167,464
178,T176,T176,Rory McIlroy,64,"6' 9""",2563.417,381
179,T176,T176,Ryan Moore,78,"6' 9""",3049.5,453
180,T176,T176,Scott Piercy,84,"6' 9""",2910.0,433
181,T176,T176,Patrick Reed,94,"6' 9""",3155.917,467
182,T176,T176,Cameron Smith,85,"6' 9""",3129.75,461
183,T176,T176,Bubba Watson,90,"6' 9""",3161.833,469
184,T185,T185,Bud Cauley,55,"6' 8""",2076.417,312
185,T185,T185,Si Woo Kim,108,"6' 8""",3799.5,572
186,T185,T185,Ryan Palmer,69,"6' 8""",2826.083,425
187,T188,T188,Jonathan Byrd,70,"6' 7""",2060.917,313
188,T188,T188,Charl Schwartzel,65,"6' 7""",2106.417,319
189,190,190,Retief Goosen,60,"6' 6""",1793.8329999999999,275
190,191,191,Kyle Thompson,50,"6' 5""",1523.4170000000001,236
191,192,192,Paul Casey,74,"6' 4""",2225.25,351
192,193,193,Louis Oosthuizen,62,"6' 3""",2074.083,331
