,Putting_from_-__20_RANK THIS WEEK,Putting_from_-__20_RANK LAST WEEK,Putting_from_-__20_PLAYER NAME,Putting_from_-__20_ROUNDS,Putting_from_-__20_% MADE,Putting_from_-__20_ATTEMPTS,Putting_from_-__20_PUTTS MADE
90,91,91,Seamus Power,86,7.23,415,30
91,T92,T92,Graeme McDowell,67,7.22,291,21
92,T92,T92,Daniel Summerhays,51,7.22,194,14
93,94,94,Jason Dufner,71,7.21,305,22
94,T95,T95,Si Woo Kim,108,7.19,417,30
95,T95,T95,Chris Stroud,81,7.19,306,22
96,T97,T97,Talor Gooch,78,7.18,348,25
97,T97,T97,Trey Mullinax,75,7.18,348,25
98,T97,T97,Martin Piller,79,7.18,390,28
99,T100,T100,Jason Day,75,7.17,293,21
100,T100,T100,Jamie Lovemark,92,7.17,446,32
101,102,102,Andrew Landry,82,7.11,408,29
102,T103,T103,Jason Kokrak,99,7.09,578,41
103,T103,T103,Steve Wheatcroft,60,7.09,268,19
104,105,105,Matt Kuchar,88,7.05,369,26
105,106,106,Jordan Spieth,81,7.01,371,26
106,107,107,J.B. Holmes,77,6.97,373,26
107,T108,T108,Austin Cook,107,6.95,532,37
108,T108,T108,Adam Schenk,86,6.95,446,31
109,110,110,Cameron Tringale,67,6.93,332,23
110,111,111,Charley Hoffman,87,6.91,376,26
111,112,112,Andrew Putnam,97,6.9,493,34
112,113,113,Anirban Lahiri,82,6.89,392,27
113,114,114,Kiradech Aphibarnrat,51,6.88,189,13
114,T115,T115,Ethan Tracy,72,6.86,350,24
115,T115,T115,Xinjun Zhang,81,6.86,379,26
116,T117,T117,Lucas Glover,65,6.85,292,20
117,T117,T117,Branden Grace,67,6.85,248,17
118,T117,T117,Hunter Mahan,67,6.85,336,23
119,120,120,Abraham Ancer,98,6.8,456,31
120,121,121,Shane Lowry,64,6.79,324,22
121,122,122,Kevin Chappell,77,6.78,369,25
122,T123,T123,Patton Kizzire,92,6.76,503,34
123,T123,T123,Danny Lee,88,6.76,370,25
124,125,125,Richy Werenski,98,6.74,475,32
125,126,126,Denny McCarthy,71,6.73,327,22
126,T127,T127,John Huh,94,6.72,461,31
127,T127,T127,Patrick Rodgers,97,6.72,476,32
128,129,129,Martin Flores,92,6.7,448,30
129,130,130,Nick Watney,94,6.68,494,33
130,131,131,Corey Conners,97,6.65,481,32
131,132,132,Nick Taylor,94,6.64,452,30
132,133,133,Brian Stuard,103,6.62,544,36
133,134,134,Charl Schwartzel,65,6.58,228,15
134,135,135,Mackenzie Hughes,80,6.55,412,27
135,136,136,Sam Saunders,80,6.52,368,24
136,137,137,Cameron Smith,85,6.51,292,19
137,138,138,D.A. Points,63,6.5,277,18
138,T139,T139,Jonas Blixt,67,6.47,278,18
139,T139,T139,Vaughn Taylor,83,6.47,402,26
140,141,141,Adam Hadwin,92,6.44,419,27
141,142,142,Scott Brown,102,6.39,485,31
142,143,143,Chesson Hadley,103,6.38,517,33
143,144,144,Rickie Fowler,74,6.35,362,23
144,145,145,Tyler Duncan,97,6.34,505,32
145,146,146,Shawn Stefani,76,6.33,379,24
146,147,147,Peter Malnati,87,6.3,397,25
147,T148,T148,Kelly Kraft,94,6.28,430,27
148,T148,T148,Rod Pampling,62,6.28,239,15
149,150,150,Luke List,98,6.21,483,30
150,151,151,Adam Scott,78,6.17,373,23
151,152,152,Daniel Berger,81,6.15,374,23
152,153,153,Bryson DeChambeau,93,6.05,496,30
153,T154,T154,Ben Crane,65,6.04,265,16
154,T154,T154,Billy Horschel,86,6.04,513,31
155,T154,T154,Jhonattan Vegas,92,6.04,381,23
156,157,157,Hudson Swafford,73,6.01,333,20
157,158,158,Jon Rahm,71,5.97,318,19
158,T159,T159,Stephan Jaeger,81,5.96,403,24
159,T159,T159,Ian Poulter,73,5.96,285,17
160,161,161,Bronson Burgoon,69,5.95,353,21
161,162,162,Keegan Bradley,98,5.92,473,28
162,163,163,Byeong Hun An,86,5.9,424,25
163,164,164,Keith Mitchell,99,5.88,493,29
164,165,165,Ryan Palmer,69,5.83,326,19
165,166,166,Matt Every,79,5.81,344,20
166,167,167,Brice Garnett,99,5.79,518,30
167,168,168,Bud Cauley,55,5.78,225,13
168,169,169,Nate Lashley,51,5.75,226,13
169,170,170,Fabián Gómez,88,5.73,436,25
170,171,171,Aaron Baddeley,84,5.67,406,23
171,172,172,Brendan Steele,74,5.61,321,18
172,173,173,Tyrrell Hatton,58,5.59,286,16
173,174,174,Charles Howell III,104,5.5,509,28
174,175,175,Kevin Streelman,94,5.43,516,28
175,176,176,Sung Kang,89,5.41,370,20
176,177,177,J.J. Spaun,85,5.37,428,23
177,178,178,Ryan Moore,78,5.29,359,19
178,179,179,Patrick Cantlay,87,5.2,404,21
179,180,180,C.T. Pan,104,5.04,516,26
180,181,181,Robert Garrigus,80,4.97,362,18
181,182,182,J.J. Henry,81,4.95,424,21
182,183,183,Bubba Watson,90,4.9,388,19
183,184,184,Tyrone Van Aswegen,101,4.75,484,23
184,185,185,Cameron Percy,56,4.64,237,11
185,186,186,Marc Leishman,93,4.51,443,20
186,187,187,Satoshi Kodaira,51,4.5,222,10
187,188,188,Scott Piercy,84,4.29,420,18
188,189,189,Paul Casey,74,4.21,285,12
189,190,190,Retief Goosen,60,4.11,219,9
190,191,191,Kyle Thompson,50,3.98,201,8
191,192,192,Louis Oosthuizen,62,3.31,272,9
192,193,193,Jonathan Byrd,70,2.88,278,8
