,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
33,T34,T34,Jason Day,75,"26' 1""",9949.25,381
34,T34,T34,Billy Horschel,86,"26' 1""",18173.75,696
35,T34,T34,Martin Piller,79,"26' 1""",13343.5,511
36,T37,T37,Jason Dufner,71,"26' 0""",10728.0,412
37,T37,T37,Tommy Fleetwood,73,"26' 0""",11323.667,436
38,T37,T37,Stephan Jaeger,81,"26' 0""",14265.167,548
39,T37,T37,Brandt Snedeker,84,"26' 0""",15502.333,597
40,T41,T41,Adam Hadwin,92,"25' 11""",14737.25,568
41,T41,T41,Graeme McDowell,67,"25' 11""",9576.583,370
42,T43,T43,C.T. Pan,104,"25' 10""",19133.583,740
43,T43,T43,Scott Piercy,84,"25' 10""",15246.833,591
44,T43,T43,Rory Sabbatini,91,"25' 10""",15841.667,613
45,T46,T46,Paul Casey,74,"25' 9""",10612.917,412
46,T46,T46,Nicholas Lindheim,77,"25' 9""",12673.917,492
47,T46,T46,Rob Oppenheim,74,"25' 9""",11087.417,430
48,T46,T46,Ollie Schniederjans,91,"25' 9""",14818.583,575
49,T46,T46,Webb Simpson,95,"25' 9""",17826.75,693
50,T46,T46,Kevin Tway,110,"25' 9""",19665.667,763
51,T52,T52,Roberto Díaz,72,"25' 8""",11405.75,445
52,T52,T52,Brice Garnett,99,"25' 8""",17737.833,692
53,T52,T52,J.J. Henry,81,"25' 8""",14963.25,583
54,T52,T52,Beau Hossler,104,"25' 8""",19207.75,749
55,T52,T52,Xander Schauffele,96,"25' 8""",14554.167,567
56,T52,T52,Hudson Swafford,73,"25' 8""",11413.167,445
57,T52,T52,Harold Varner III,91,"25' 8""",15814.667,617
58,T59,T59,Jonas Blixt,67,"25' 7""",9523.5,372
59,T59,T59,Tony Finau,105,"25' 7""",17943.75,702
60,T59,T59,Patton Kizzire,92,"25' 7""",17518.25,685
61,T59,T59,Andrew Putnam,97,"25' 7""",17592.917,687
62,T63,T63,Aaron Baddeley,84,"25' 6""",14454.25,567
63,T63,T63,Scott Brown,102,"25' 6""",16900.583,662
64,T63,T63,Brandon Harkins,101,"25' 6""",16857.667,662
65,T63,T63,Phil Mickelson,90,"25' 6""",13338.083,523
66,T63,T63,Trey Mullinax,75,"25' 6""",12219.5,479
67,T63,T63,Charl Schwartzel,65,"25' 6""",7878.0830000000005,309
68,T63,T63,Scott Stallings,96,"25' 6""",17241.75,676
69,T63,T63,Henrik Stenson,60,"25' 6""",11097.5,435
70,T71,T71,Ryan Armour,109,"25' 5""",20632.5,813
71,T71,T71,Jim Furyk,50,"25' 5""",9577.667,377
72,T71,T71,Lanto Griffin,80,"25' 5""",12624.583,496
73,T71,T71,Bill Haas,76,"25' 5""",14614.417,575
74,T71,T71,Michael Kim,74,"25' 5""",10353.667,407
75,T71,T71,Shane Lowry,64,"25' 5""",11071.25,435
76,T71,T71,Peter Malnati,87,"25' 5""",14407.333,567
77,T71,T71,Richy Werenski,98,"25' 5""",16128.417,635
78,T71,T71,Andrew Yun,51,"25' 5""",6655.6669999999995,262
79,T80,T80,Mackenzie Hughes,80,"25' 4""",14320.667,566
80,T80,T80,Russell Knox,94,"25' 4""",16774.667,662
81,T80,T80,Anirban Lahiri,82,"25' 4""",13217.75,522
82,T80,T80,Nate Lashley,51,"25' 4""",8063.0,318
83,T80,T80,Brian Stuard,103,"25' 4""",19170.417,756
84,T80,T80,Nick Taylor,94,"25' 4""",16019.083,632
85,T80,T80,Peter Uihlein,83,"25' 4""",13911.333,550
86,T80,T80,Jhonattan Vegas,92,"25' 4""",13267.333,524
87,T88,T88,Austin Cook,107,"25' 3""",18657.167,740
88,T88,T88,Martin Flores,92,"25' 3""",15118.833,599
89,T88,T88,Brian Gay,103,"25' 3""",17970.5,712
90,T88,T88,Cody Gribble,71,"25' 3""",10279.167,407
91,T88,T88,Chesson Hadley,103,"25' 3""",18608.333,738
92,T88,T88,Matt Jones,70,"25' 3""",10058.083,398
93,T88,T88,Tom Lovelady,87,"25' 3""",14362.583,568
94,T88,T88,Jamie Lovemark,92,"25' 3""",15341.583,608
95,T88,T88,Louis Oosthuizen,62,"25' 3""",9533.333,377
96,T88,T88,Kevin Streelman,94,"25' 3""",19410.417,768
97,T88,T88,Nick Watney,94,"25' 3""",17457.0,691
98,T99,T99,Daniel Berger,81,"25' 2""",13329.583,530
99,T99,T99,Alex Cejka,77,"25' 2""",11851.0,471
100,T99,T99,James Hahn,85,"25' 2""",14843.417,590
101,T99,T99,John Huh,94,"25' 2""",16663.417,663
102,T103,T103,Ricky Barnes,65,"25' 1""",8454.583,337
103,T103,T103,Bronson Burgoon,69,"25' 1""",12351.167,493
104,T103,T103,Jonathan Byrd,70,"25' 1""",10493.167,418
105,T103,T103,Brian Harman,94,"25' 1""",14601.167,583
106,T103,T103,Luke List,98,"25' 1""",17001.75,678
107,T103,T103,Pat Perez,82,"25' 1""",10516.0,419
108,T103,T103,Jonathan Randolph,71,"25' 1""",11417.333,455
109,T103,T103,Chez Reavie,93,"25' 1""",12729.667,508
110,T103,T103,Adam Scott,78,"25' 1""",12969.083,517
111,T112,T112,Rafa Cabrera Bello,75,"25' 0""",10231.917,409
112,T112,T112,Ben Crane,65,"25' 0""",9488.167,379
113,T112,T112,Troy Merritt,89,"25' 0""",14400.25,576
114,T112,T112,Justin Rose,70,"25' 0""",10778.0,431
115,T112,T112,Vaughn Taylor,83,"25' 0""",14348.75,573
116,T117,T117,Matt Atkins,56,"24' 11""",7673.0,308
117,T117,T117,Dominic Bozzelli,65,"24' 11""",11396.75,458
118,T117,T117,Tyler Duncan,97,"24' 11""",17529.0,704
119,T117,T117,Rickie Fowler,74,"24' 11""",13498.5,541
120,T117,T117,Russell Henley,77,"24' 11""",12603.917,505
121,T117,T117,Keith Mitchell,99,"24' 11""",17662.917,710
122,T117,T117,Robert Streb,78,"24' 11""",12424.75,499
123,T117,T117,Bubba Watson,90,"24' 11""",14100.833,565
124,T125,T125,J.B. Holmes,77,"24' 10""",13660.583,551
125,T125,T125,Sung Kang,89,"24' 10""",13198.833,532
126,T125,T125,Kelly Kraft,94,"24' 10""",14586.667,587
127,T125,T125,David Lingmerth,82,"24' 10""",13050.167,525
128,T125,T125,Ian Poulter,73,"24' 10""",10543.167,425
129,T125,T125,Brendan Steele,74,"24' 10""",11913.167,479
130,T125,T125,Steve Wheatcroft,60,"24' 10""",10218.417,412
131,T132,T132,Talor Gooch,78,"24' 9""",11946.5,482
132,T132,T132,Retief Goosen,60,"24' 9""",7950.9169999999995,321
133,T132,T132,Kyle Stanley,93,"24' 9""",14547.5,587
134,T132,T132,Jimmy Walker,81,"24' 9""",12405.333,502
135,T132,T132,Tiger Woods,68,"24' 9""",11821.417,478
136,T137,T137,Wesley Bryan,69,"24' 8""",9437.75,382
137,T137,T137,Branden Grace,67,"24' 8""",8603.25,349
138,T137,T137,Shawn Stefani,76,"24' 8""",12735.833,516
139,T140,T140,Patrick Cantlay,87,"24' 7""",14563.917,593
140,T140,T140,Chris Kirk,108,"24' 7""",20041.75,816
141,T140,T140,Matt Kuchar,88,"24' 7""",13327.917,542
142,T140,T140,Kevin Na,91,"24' 7""",12793.667,520
143,T140,T140,"Ted Potter, Jr.",87,"24' 7""",14587.667,593
144,T140,T140,Ben Silverman,90,"24' 7""",15298.0,622
145,T140,T140,J.J. Spaun,85,"24' 7""",15102.083,615
146,T147,T147,Byeong Hun An,86,"24' 6""",15691.25,640
147,T147,T147,Keegan Bradley,98,"24' 6""",17103.917,698
148,T147,T147,Stewart Cink,87,"24' 6""",13926.167,568
149,T147,T147,Si Woo Kim,108,"24' 6""",14912.667,609
150,T147,T147,Hideki Matsuyama,75,"24' 6""",11582.417,473
151,T147,T147,Sam Ryder,82,"24' 6""",15252.583,623
152,T147,T147,Sam Saunders,80,"24' 6""",13106.083,535
153,T147,T147,Gary Woodland,96,"24' 6""",14584.75,595
154,T155,T155,Zach Johnson,94,"24' 5""",14721.75,602
155,T155,T155,J.T. Poston,73,"24' 5""",11685.583,478
156,T157,T157,Chad Campbell,87,"24' 4""",13300.5,546
157,T157,T157,Kevin Chappell,77,"24' 4""",12083.917,497
158,T157,T157,Whee Kim,93,"24' 4""",13278.833,545
159,T157,T157,Satoshi Kodaira,51,"24' 4""",7145.75,294
160,T161,T161,Matt Every,79,"24' 3""",11530.5,476
161,T161,T161,Sean O'Hair,67,"24' 3""",10918.5,451
162,T161,T161,Jordan Spieth,81,"24' 3""",13570.5,560
163,T161,T161,Tyrone Van Aswegen,101,"24' 3""",16448.833,679
164,T165,T165,Abraham Ancer,98,"24' 2""",16431.5,681
165,T165,T165,Danny Lee,88,"24' 2""",13302.583,551
166,T165,T165,Patrick Reed,94,"24' 2""",12047.417,499
167,T165,T165,Chris Stroud,81,"24' 2""",10719.417,443
168,T169,T169,Zecheng Dou,53,"24' 1""",6816.1669999999995,283
169,T169,T169,Harris English,84,"24' 1""",12913.75,537
170,T169,T169,Charley Hoffman,87,"24' 1""",13547.5,563
171,T172,T172,Ben Martin,64,"24' 0""",10618.917,442
172,T172,T172,Rory McIlroy,64,"24' 0""",9916.167,413
173,T172,T172,Conrad Shindler,60,"24' 0""",8957.833,373
174,T172,T172,Justin Thomas,91,"24' 0""",12852.417,535
175,T176,T176,Corey Conners,97,"23' 11""",16556.25,693
176,T176,T176,Emiliano Grillo,94,"23' 11""",14475.75,605
177,T176,T176,Rod Pampling,62,"23' 11""",8399.5,351
178,T179,T179,David Hearn,66,"23' 10""",10327.417,434
179,T179,T179,Ryan Moore,78,"23' 10""",13986.917,586
180,T179,T179,Ryan Palmer,69,"23' 10""",11298.25,474
181,T182,T182,Kiradech Aphibarnrat,51,"23' 9""",6334.25,267
182,T182,T182,Dustin Johnson,77,"23' 9""",12004.833,506
183,T182,T182,Brooks Koepka,64,"23' 9""",10429.75,439
184,T182,T182,Andrew Landry,82,"23' 9""",14374.917,606
185,T182,T182,Francesco Molinari,73,"23' 9""",11943.083,503
186,187,187,Joel Dahmen,93,"23' 8""",14601.083,616
187,T188,T188,Cameron Percy,56,"23' 7""",8599.333,365
188,T188,T188,Cameron Smith,85,"23' 7""",10983.5,465
189,190,190,Robert Garrigus,80,"23' 5""",12804.25,546
190,191,191,Kyle Thompson,50,"23' 2""",6627.0830000000005,286
191,192,192,Grayson Murray,72,"23' 1""",9800.167,424
192,193,193,Tom Hoge,101,"22' 8""",14046.333,620
