,One-Putt_Percentage_-_Round_3_RANK THIS WEEK,One-Putt_Percentage_-_Round_3_RANK LAST WEEK,One-Putt_Percentage_-_Round_3_PLAYER NAME,One-Putt_Percentage_-_Round_3_%,One-Putt_Percentage_-_Round_3_# OF 1 PUTTS,One-Putt_Percentage_-_Round_3_# OF HOLES
142,T142,T142,Gary Woodland,35.98,136,378
143,144,144,Billy Horschel,35.95,110,306
144,145,145,Kevin Chappell,35.93,97,270
145,146,146,Aaron Wise,35.76,103,288
146,147,147,Brendan Steele,35.71,90,252
147,T148,T148,Scott Brown,35.67,122,342
148,T148,T148,Jhonattan Vegas,35.67,122,342
149,T150,T150,Tyrrell Hatton,35.65,77,216
150,T150,T150,Hunter Mahan,35.65,77,216
151,T152,T152,Zecheng Dou,35.56,32,90
152,T152,T152,Bill Haas,35.56,96,270
153,T152,T152,Sam Ryder,35.56,96,270
154,155,155,Corey Conners,35.45,134,378
155,156,156,Retief Goosen,35.42,51,144
156,157,157,Rory Sabbatini,35.38,121,342
157,158,158,Andrew Putnam,35.28,127,360
158,T159,T159,Fabián Gómez,35.19,114,324
159,T159,T159,Brett Stegmaier,35.19,76,216
160,161,161,Harold Varner III,35.09,120,342
161,162,162,Francesco Molinari,35.07,101,288
162,163,163,Kevin Tway,35.02,145,414
163,164,164,David Lingmerth,34.72,100,288
164,165,165,Trey Mullinax,34.62,81,234
165,166,166,Joel Dahmen,34.57,112,324
166,167,167,Keegan Bradley,34.34,136,396
167,168,168,James Hahn,34.03,98,288
168,169,169,Tyler Duncan,33.95,110,324
169,170,170,Stewart Cink,33.92,116,342
170,171,171,Michael Thompson,33.84,67,198
171,T172,T172,Ryan Blaum,33.7,91,270
172,T172,T172,Russell Henley,33.7,91,270
173,174,174,Scott Stallings,33.64,109,324
174,175,175,Charles Howell III,33.57,139,414
175,T176,T176,Kyle Stanley,33.33,114,342
176,T176,T176,Robert Streb,33.33,60,180
177,T176,T176,Nick Taylor,33.33,102,306
178,179,179,Kelly Kraft,33.01,101,306
179,180,180,Branden Grace,32.59,88,270
180,181,181,Lucas Glover,32.54,82,252
181,182,182,Sean O'Hair,32.32,64,198
182,183,183,Keith Mitchell,32.01,121,378
183,184,184,Kyle Thompson,31.94,23,72
184,185,185,Shane Lowry,31.82,63,198
185,186,186,J.J. Henry,31.62,74,234
186,187,187,David Hearn,31.48,68,216
187,188,188,Stephan Jaeger,31.35,79,252
188,189,189,Matt Atkins,31.25,45,144
189,190,190,C.T. Pan,31.06,123,396
190,191,191,Cameron Percy,30.56,66,216
191,192,192,Henrik Stenson,29.49,69,234
192,193,193,Andrew Yun,29.17,21,72
