,Total_3_Putts_-_10-15_RANK THIS WEEK,Total_3_Putts_-_10-15_RANK LAST WEEK,Total_3_Putts_-_10-15_PLAYER NAME,Total_3_Putts_-_10-15_ROUNDS,Total_3_Putts_-_10-15_TOTAL 3 PUTTS 10'-15',Total_3_Putts_-_10-15_TOTAL 3 PUTTS
0,1,1,Tom Hoge,101,6,57
1,T2,T2,Charley Hoffman,87,5,35
2,T2,T2,Vaughn Taylor,83,5,48
3,T4,T4,Byeong Hun An,86,4,38
4,T4,T4,Blayne Barber,69,4,35
5,T4,T4,Ryan Blaum,81,4,46
6,T4,T4,Scott Brown,102,4,31
7,T4,T4,Tyler Duncan,97,4,56
8,T4,T4,Lanto Griffin,80,4,37
9,T4,T4,Chesson Hadley,103,4,40
10,T4,T4,Satoshi Kodaira,51,4,39
11,T4,T4,Martin Laird,73,4,37
12,T4,T4,Graeme McDowell,67,4,29
13,T4,T4,D.A. Points,63,4,27
14,T15,T15,Chad Campbell,87,3,43
15,T15,T15,Patrick Cantlay,87,3,39
16,T15,T15,Jason Dufner,71,3,42
17,T15,T15,Martin Flores,92,3,44
18,T15,T15,Lucas Glover,65,3,32
19,T15,T15,Fabián Gómez,88,3,30
20,T15,T15,Talor Gooch,78,3,30
21,T15,T15,J.B. Holmes,77,3,34
22,T15,T15,Russell Knox,94,3,44
23,T15,T15,Anirban Lahiri,82,3,37
24,T15,T15,Tom Lovelady,87,3,43
25,T15,T15,Phil Mickelson,90,3,34
26,T15,T15,Sean O'Hair,67,3,28
27,T15,T15,Louis Oosthuizen,62,3,27
28,T15,T15,C.T. Pan,104,3,36
29,T15,T15,Jonathan Randolph,71,3,33
30,T15,T15,Sam Saunders,80,3,27
31,T15,T15,Adam Schenk,86,3,37
32,T15,T15,Jordan Spieth,81,3,39
33,T15,T15,Nick Taylor,94,3,51
34,T35,T35,Aaron Baddeley,84,2,33
35,T35,T35,Dominic Bozzelli,65,2,28
36,T35,T35,Keegan Bradley,98,2,39
37,T35,T35,Wesley Bryan,69,2,18
38,T35,T35,Rafa Cabrera Bello,75,2,23
39,T35,T35,Alex Cejka,77,2,26
40,T35,T35,Kevin Chappell,77,2,48
41,T35,T35,Stewart Cink,87,2,33
42,T35,T35,Joel Dahmen,93,2,45
43,T35,T35,Matt Every,79,2,36
44,T35,T35,Tony Finau,105,2,36
45,T35,T35,Tommy Fleetwood,73,2,29
46,T35,T35,Brice Garnett,99,2,42
47,T35,T35,Robert Garrigus,80,2,52
48,T35,T35,James Hahn,85,2,39
49,T35,T35,Russell Henley,77,2,27
50,T35,T35,John Huh,94,2,37
51,T35,T35,Zach Johnson,94,2,27
52,T35,T35,Sung Kang,89,2,32
53,T35,T35,Whee Kim,93,2,36
54,T35,T35,Si Woo Kim,108,2,29
55,T35,T35,Kevin Kisner,89,2,19
56,T35,T35,Andrew Landry,82,2,27
57,T35,T35,Nate Lashley,51,2,18
58,T35,T35,Danny Lee,88,2,30
59,T35,T35,Jamie Lovemark,92,2,35
60,T35,T35,Ben Martin,64,2,23
61,T35,T35,Hideki Matsuyama,75,2,35
62,T35,T35,Rory McIlroy,64,2,19
63,T35,T35,Keith Mitchell,99,2,62
64,T35,T35,Grayson Murray,72,2,45
65,T35,T35,Kevin Na,91,2,34
66,T35,T35,Rob Oppenheim,74,2,33
67,T35,T35,Rod Pampling,62,2,26
68,T35,T35,Martin Piller,79,2,38
69,T35,T35,Justin Rose,70,2,27
70,T35,T35,Sam Ryder,82,2,48
71,T35,T35,Rory Sabbatini,91,2,44
72,T35,T35,Ollie Schniederjans,91,2,35
73,T35,T35,Kyle Stanley,93,2,27
74,T35,T35,Brian Stuard,103,2,33
75,T35,T35,Cameron Tringale,67,2,35
76,T35,T35,Harold Varner III,91,2,37
77,T35,T35,Nick Watney,94,2,28
78,T35,T35,Steve Wheatcroft,60,2,19
79,T35,T35,Aaron Wise,90,2,52
80,T81,T81,Ricky Barnes,65,1,18
81,T81,T81,Paul Casey,74,1,18
82,T81,T81,Ben Crane,65,1,17
83,T81,T81,Roberto Díaz,72,1,31
84,T81,T81,Bryson DeChambeau,93,1,47
85,T81,T81,Harris English,84,1,30
86,T81,T81,Brian Gay,103,1,37
87,T81,T81,Cody Gribble,71,1,22
88,T81,T81,Emiliano Grillo,94,1,31
89,T81,T81,Brandon Harkins,101,1,46
90,T81,T81,Beau Hossler,104,1,38
91,T81,T81,Mackenzie Hughes,80,1,30
92,T81,T81,Michael Kim,74,1,25
93,T81,T81,Brooks Koepka,64,1,33
94,T81,T81,Jason Kokrak,99,1,50
95,T81,T81,Kelly Kraft,94,1,33
96,T81,T81,Marc Leishman,93,1,39
97,T81,T81,David Lingmerth,82,1,32
98,T81,T81,Luke List,98,1,48
99,T81,T81,Peter Malnati,87,1,24
100,T81,T81,William McGirt,84,1,33
101,T81,T81,Troy Merritt,89,1,33
102,T81,T81,Trey Mullinax,75,1,29
103,T81,T81,Scott Piercy,84,1,50
104,T81,T81,"Ted Potter, Jr.",87,1,41
105,T81,T81,Ian Poulter,73,1,19
106,T81,T81,Seamus Power,86,1,31
107,T81,T81,Andrew Putnam,97,1,38
108,T81,T81,Xander Schauffele,96,1,34
109,T81,T81,Adam Scott,78,1,42
110,T81,T81,Conrad Shindler,60,1,23
111,T81,T81,Ben Silverman,90,1,33
112,T81,T81,Cameron Smith,85,1,24
113,T81,T81,J.J. Spaun,85,1,37
114,T81,T81,Shawn Stefani,76,1,33
115,T81,T81,Brett Stegmaier,67,1,23
116,T81,T81,Henrik Stenson,60,1,19
117,T81,T81,Kevin Streelman,94,1,34
118,T81,T81,Daniel Summerhays,51,1,11
119,T81,T81,Justin Thomas,91,1,32
120,T81,T81,Kyle Thompson,50,1,26
121,T81,T81,Michael Thompson,62,1,28
122,T81,T81,Kevin Tway,110,1,36
123,T81,T81,Jhonattan Vegas,92,1,40
124,T81,T81,Jimmy Walker,81,1,30
125,T81,T81,Tiger Woods,68,1,27
126,T81,T81,Andrew Yun,51,1,23
