,Putting_from_10_RANK THIS WEEK,Putting_from_10_RANK LAST WEEK,Putting_from_10_PLAYER NAME,Putting_from_10_ROUNDS,Putting_from_10_% MADE,Putting_from_10_ATTEMPTS,Putting_from_10_PUTTS MADE
0,1,1,Peter Malnati,87,62.75,51,32
1,2,2,Chad Campbell,87,60.47,43,26
2,3,3,Seamus Power,86,59.09,44,26
3,4,4,Kiradech Aphibarnrat,51,58.82,34,20
4,5,5,Cameron Tringale,67,57.89,38,22
5,6,6,Austin Cook,107,56.86,51,29
6,7,7,Chez Reavie,93,56.52,46,26
7,8,8,Paul Casey,74,56.0,25,14
8,9,9,Denny McCarthy,71,55.88,34,19
9,10,10,Greg Chalmers,56,54.55,33,18
10,11,11,David Lingmerth,82,54.1,61,33
11,12,12,Chesson Hadley,103,53.23,62,33
12,13,13,Bubba Watson,90,52.83,53,28
13,14,14,Aaron Baddeley,84,52.5,40,21
14,15,15,Michael Kim,74,52.38,42,22
15,16,16,Alex Noren,67,52.0,25,13
16,17,17,Zach Johnson,94,51.92,52,27
17,18,18,Sung Kang,89,51.02,49,25
18,T19,T19,Matt Atkins,56,50.0,28,14
19,T19,T19,Brandt Snedeker,84,50.0,38,19
20,T19,T19,Ethan Tracy,72,50.0,30,15
21,22,22,Martin Flores,92,48.89,45,22
22,T23,T23,Martin Laird,73,48.84,43,21
23,T23,T23,Trey Mullinax,75,48.84,43,21
24,T23,T23,Chris Stroud,81,48.84,43,21
25,26,26,David Hearn,66,48.65,37,18
26,27,27,Graeme McDowell,67,48.39,31,15
27,28,28,Scott Stallings,96,48.08,52,25
28,29,29,Danny Lee,88,48.0,50,24
29,30,30,Brooks Koepka,64,47.92,48,23
30,31,31,Cameron Percy,56,47.62,21,10
31,32,32,Ryan Blaum,81,47.54,61,29
32,T33,T33,Zac Blair,64,47.37,38,18
33,T33,T33,Bud Cauley,55,47.37,19,9
34,T33,T33,Kevin Kisner,89,47.37,38,18
35,36,36,Stephan Jaeger,81,47.22,36,17
36,37,37,Brian Stuard,103,46.94,49,23
37,T38,T38,Stewart Cink,87,46.51,43,20
