,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
99,100,100,Henrik Stenson,60,29.29,99,29
100,101,101,Lanto Griffin,80,29.2,113,33
101,T102,T102,Matt Every,79,29.17,120,35
102,T102,T102,J.B. Holmes,77,29.17,120,35
103,T104,T104,Fabián Gómez,88,29.1,134,39
104,T104,T104,Sung Kang,89,29.1,134,39
105,106,106,Matt Jones,70,29.0,100,29
106,T107,T107,Blayne Barber,69,28.95,114,33
107,T107,T107,Keith Mitchell,99,28.95,152,44
108,109,109,Chris Kirk,108,28.92,204,59
109,110,110,Lucas Glover,65,28.89,90,26
110,111,111,Stephan Jaeger,81,28.87,97,28
111,112,112,Corey Conners,97,28.82,170,49
112,113,113,Daniel Berger,81,28.81,118,34
113,114,114,J.J. Henry,81,28.79,132,38
114,115,115,Byeong Hun An,86,28.78,139,40
115,116,116,Ben Martin,64,28.71,101,29
116,117,117,Martin Flores,92,28.67,143,41
117,118,118,Kevin Na,91,28.57,133,38
118,119,119,Pat Perez,82,28.43,102,29
119,120,120,Nick Watney,94,28.4,169,48
120,121,121,Ryan Moore,78,28.38,148,42
121,122,122,Derek Fathauer,84,28.33,120,34
122,123,123,Jordan Spieth,81,28.23,124,35
123,124,124,Graeme McDowell,67,28.21,78,22
124,125,125,Trey Mullinax,75,28.18,110,31
125,126,126,Brice Garnett,99,28.1,153,43
126,127,127,Charley Hoffman,87,27.97,143,40
127,128,128,J.J. Spaun,85,27.92,154,43
128,129,129,Jamie Lovemark,92,27.86,140,39
129,130,130,Tyler Duncan,97,27.74,155,43
130,131,131,Jon Rahm,71,27.72,101,28
131,132,132,Conrad Shindler,60,27.63,76,21
132,T133,T133,Wesley Bryan,69,27.62,105,29
133,T133,T133,Sean O'Hair,67,27.62,105,29
134,135,135,Jhonattan Vegas,92,27.5,120,33
135,136,136,Richy Werenski,98,27.46,142,39
136,137,137,J.T. Poston,73,27.43,113,31
137,138,138,Nate Lashley,51,27.4,73,20
138,139,139,Justin Thomas,91,27.34,139,38
139,140,140,Ethan Tracy,72,27.27,88,24
140,141,141,Danny Lee,88,27.21,147,40
141,142,142,Xinjun Zhang,81,27.18,103,28
142,143,143,Cameron Tringale,67,27.08,96,26
143,144,144,Chesson Hadley,103,27.04,196,53
144,145,145,Scott Piercy,84,26.98,126,34
145,T146,T146,Tom Hoge,101,26.97,178,48
146,T146,T146,Tyrone Van Aswegen,101,26.97,152,41
147,148,148,Cameron Smith,85,26.92,130,35
148,149,149,Jimmy Walker,81,26.85,108,29
149,150,150,Jonas Blixt,67,26.74,86,23
150,151,151,Hideki Matsuyama,75,26.67,120,32
151,152,152,Kyle Stanley,93,26.61,124,33
152,153,153,Shane Lowry,64,26.53,98,26
153,154,154,Adam Scott,78,26.5,117,31
154,T155,T155,Kiradech Aphibarnrat,51,26.47,68,18
155,T155,T155,Robert Streb,78,26.47,102,27
156,157,157,Patton Kizzire,92,26.45,155,41
157,T158,T158,Cody Gribble,71,26.37,91,24
158,T158,T158,David Hearn,66,26.37,91,24
159,160,160,Scott Stallings,96,26.17,149,39
160,161,161,William McGirt,84,26.09,138,36
161,162,162,Roberto Díaz,72,26.0,100,26
162,163,163,Keegan Bradley,98,25.97,154,40
163,164,164,Nick Taylor,94,25.83,151,39
164,165,165,Luke List,98,25.81,155,40
165,166,166,Andrew Landry,82,25.48,157,40
166,167,167,Robert Garrigus,80,25.17,143,36
167,T168,T168,Ryan Armour,109,25.0,188,47
168,T168,T168,Kyle Thompson,50,25.0,72,18
169,170,170,Kevin Streelman,94,24.84,153,38
170,171,171,Talor Gooch,78,24.8,125,31
171,172,172,Bill Haas,76,24.79,117,29
172,173,173,Kevin Chappell,77,24.76,105,26
173,T174,T174,Alex Noren,67,24.71,85,21
174,T174,T174,Kevin Tway,110,24.71,174,43
175,176,176,Louis Oosthuizen,62,24.18,91,22
176,177,177,Xander Schauffele,96,24.06,133,32
177,178,178,Joel Dahmen,93,23.78,143,34
178,179,179,Sam Ryder,82,23.65,148,35
179,180,180,Zac Blair,64,23.6,89,21
180,181,181,Brendan Steele,74,23.58,106,25
181,182,182,Patrick Reed,94,23.53,119,28
182,183,183,Martin Laird,73,22.86,105,24
183,184,184,Peter Uihlein,83,22.46,138,31
184,185,185,Alex Cejka,77,22.41,116,26
185,186,186,James Hahn,85,22.39,134,30
186,T187,T187,Zecheng Dou,53,22.22,63,14
187,T187,T187,Si Woo Kim,108,22.22,135,30
188,189,189,Chad Campbell,87,21.8,133,29
189,190,190,Retief Goosen,60,21.79,78,17
190,191,191,Francesco Molinari,73,21.62,111,24
191,192,192,Jonathan Randolph,71,20.35,113,23
192,193,193,Kevin Kisner,89,17.8,118,21
