,Driving_Pct.__240_All_Drives_RANK THIS WEEK,Driving_Pct.__240_All_Drives_RANK LAST WEEK,Driving_Pct.__240_All_Drives_PLAYER NAME,Driving_Pct.__240_All_Drives_ROUNDS,Driving_Pct.__240_All_Drives_%,Driving_Pct.__240_All_Drives_TOTAL DRIVES FOR <= 240,Driving_Pct.__240_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct.__240_All_Drives_RELATIVE TO PAR
41,42,42,Chez Reavie,81,6.72,66,982,+0.106
42,43,43,Tim Petrovic,97,6.69,80,1196,+0.138
43,44,44,Darron Stiles,52,6.66,39,586,+0.231
44,45,45,Matt Weibring,65,6.64,51,768,+0.196
45,46,46,Jimmy Walker,74,6.62,59,891,+0.119
46,47,47,Briny Baird,89,6.59,66,1002,E
47,48,48,Ken Duke,87,6.58,65,988,+0.015
48,49,49,Freddie Jacobson,83,6.56,67,1022,+0.045
49,50,50,Ryuji Imada,85,6.54,63,964,+0.222
50,T51,T51,Derek Fathauer,63,6.48,46,710,+0.261
51,T51,T51,Bob Heintz,59,6.48,46,710,+0.065
52,53,53,Rich Beem,77,6.47,52,804,+0.135
53,54,54,Patrick Sheehan,51,6.43,35,544,+0.057
54,55,55,Cameron Beckman,87,6.32,66,1044,+0.045
55,56,56,Mark Wilson,99,6.3,77,1223,+0.104
56,57,57,Kris Blanks,60,6.28,41,653,+0.220
57,58,58,Brett Quigley,92,6.24,65,1041,+0.123
58,59,59,Troy Matteson,95,6.21,76,1224,+0.039
59,60,60,Tim Clark,81,6.2,51,822,+0.216
60,61,61,Todd Hamilton,83,6.16,55,893,+0.164
61,62,62,Tom Pernice Jr.,82,6.15,64,1040,+0.156
62,T63,T63,Woody Austin,84,6.14,65,1058,+0.015
63,T63,T63,Billy Mayfair,83,6.14,59,961,+0.220
64,65,65,Jim Furyk,86,6.07,55,906,+0.127
65,66,66,J.J. Henry,97,6.06,71,1172,+0.211
66,67,67,Brian Vranesh,51,6.0,36,600,+0.389
67,68,68,Steve Lowery,83,5.97,64,1072,+0.141
68,69,69,Alex Cejka,82,5.96,59,990,+0.017
69,T70,T70,Bubba Watson,73,5.92,47,794,+0.170
70,T70,T70,Jay Williamson,69,5.92,47,794,+0.191
71,72,72,Kevin Na,91,5.91,64,1083,+0.281
72,73,73,Jarrod Lyle,65,5.88,41,697,-0.049
73,74,74,Gary Woodland,53,5.83,30,515,+0.300
74,75,75,Michael Allen,73,5.8,47,810,+0.170
75,76,76,John Merrick,91,5.79,55,950,+0.055
76,77,77,Carl Pettersson,86,5.78,60,1038,+0.300
77,78,78,Paul Goydos,79,5.73,52,908,+0.154
78,79,79,Webb Simpson,94,5.68,69,1214,+0.217
79,80,80,Brendon de Jonge,90,5.66,62,1096,+0.210
80,81,81,Matt Jones,56,5.59,35,626,-0.029
81,82,82,Chad Campbell,90,5.56,55,990,-0.055
82,83,83,Stewart Cink,79,5.54,46,830,+0.087
83,84,84,Brian Bateman,55,5.53,37,669,+0.243
84,85,85,Mathew Goggin,76,5.52,46,833,+0.217
85,86,86,Ryan Palmer,78,5.51,54,980,+0.130
86,T87,T87,Rod Pampling,72,5.48,49,894,+0.020
87,T87,T87,Kenny Perry,92,5.48,56,1022,+0.071
88,89,89,Matt Kuchar,82,5.47,54,988,+0.037
89,90,90,Rick Price,54,5.44,31,570,+0.258
90,91,91,D.A. Points,99,5.42,65,1199,+0.123
91,92,92,Joe Durant,62,5.4,35,648,+0.114
92,93,93,Chris Stroud,88,5.39,57,1058,+0.298
93,T94,T94,Rocco Mediate,79,5.34,49,918,+0.143
94,T94,T94,Leif Olson,51,5.34,32,599,+0.375
95,T96,T96,Scott McCarron,91,5.32,60,1128,-0.083
96,T96,T96,Peter Tomasulo,61,5.32,34,639,+0.206
97,T98,T98,Stephen Ames,77,5.3,42,792,+0.119
98,T98,T98,George McNeill,82,5.3,56,1057,+0.232
99,100,100,K.J. Choi,65,5.27,37,702,+0.054
100,101,101,Tag Ridings,50,5.26,30,570,E
101,102,102,Greg Owen,97,5.24,60,1145,+0.083
102,103,103,Justin Leonard,95,5.23,55,1052,+0.036
103,104,104,John Senden,100,5.22,67,1284,+0.134
104,105,105,D.J. Trahan,96,5.19,58,1118,+0.034
105,106,106,James Nitties,86,5.18,55,1061,+0.236
106,107,107,Heath Slocum,95,5.17,61,1180,-0.082
107,108,108,Peter Lonard,86,5.14,55,1071,+0.273
108,T109,T109,Kirk Triplett,60,5.13,39,760,+0.103
109,T109,T109,Mike Weir,85,5.13,48,936,+0.104
110,111,111,Ryan Moore,89,5.07,53,1045,+0.226
111,112,112,Michael Letzig,96,5.03,60,1194,-0.083
112,113,113,Jeff Overton,92,5.0,53,1060,+0.396
113,114,114,Daniel Chopra,89,4.98,58,1165,+0.224
114,115,115,Jerry Kelly,90,4.94,53,1072,+0.208
115,116,116,Kevin Sutherland,96,4.92,50,1016,-0.060
116,117,117,Pat Perez,74,4.85,42,866,+0.119
117,118,118,Bo Van Pelt,100,4.83,55,1138,+0.036
118,T119,T119,Jason Bohn,88,4.82,55,1142,+0.036
119,T119,T119,Rory Sabbatini,81,4.82,45,934,+0.067
120,121,121,Zach Johnson,94,4.78,53,1108,+0.019
121,122,122,Boo Weekley,79,4.73,43,910,-0.093
122,123,123,Scott Verplank,88,4.71,52,1105,+0.173
123,124,124,Ben Crane,93,4.67,52,1114,+0.077
124,125,125,Brian Davis,103,4.66,59,1267,+0.254
125,126,126,Tim Herron,87,4.62,52,1125,+0.077
126,127,127,Tommy Armour III,58,4.56,33,723,+0.121
127,T128,T128,Jason Gore,74,4.52,39,863,-0.026
128,T128,T128,Brandt Snedeker,81,4.52,41,908,+0.049
129,130,130,Justin Rose,71,4.51,36,798,+0.194
130,131,131,Martin Laird,72,4.5,39,866,+0.282
131,132,132,Retief Goosen,74,4.49,35,780,-0.086
132,133,133,Robert Allenby,71,4.46,35,784,+0.114
133,134,134,Will MacKenzie,69,4.45,38,853,+0.237
134,135,135,Aaron Baddeley,66,4.43,36,812,+0.306
135,136,136,Steve Stricker,81,4.41,38,862,-0.132
136,137,137,Bill Haas,91,4.39,50,1140,+0.020
137,138,138,Ernie Els,70,4.34,33,760,-0.061
138,139,139,Matt Bettencourt,98,4.29,52,1211,+0.288
139,140,140,Casey Wittenberg,71,4.27,32,750,+0.125
140,141,141,Vaughn Taylor,88,4.26,47,1102,+0.319
141,T142,T142,Davis Love III,89,4.25,46,1082,-0.043
142,T142,T142,Ian Poulter,59,4.25,25,588,+0.040
143,144,144,Jason Dufner,90,4.24,46,1084,+0.022
144,145,145,J.B. Holmes,74,4.21,36,856,+0.417
145,146,146,Ricky Barnes,67,4.2,30,714,+0.367
146,147,147,Harrison Frazar,93,4.19,49,1169,+0.041
147,148,148,Jeff Maggert,79,4.14,42,1015,+0.190
148,149,149,Charley Hoffman,97,4.13,50,1212,+0.120
149,150,150,Geoff Ogilvy,78,4.04,33,816,+0.061
150,151,151,Jason Day,61,4.01,28,698,-0.036
151,152,152,Lucas Glover,93,3.99,44,1102,+0.159
152,153,153,Ángel Cabrera,55,3.95,21,532,+0.095
153,154,154,Ted Purdy,101,3.94,49,1244,+0.204
154,155,155,Kevin Streelman,97,3.8,46,1212,+0.130
155,T156,T156,Stuart Appleby,79,3.75,34,906,E
156,T156,T156,Marc Leishman,91,3.75,44,1172,+0.205
157,T156,T156,Joe Ogilvie,85,3.75,40,1068,+0.225
158,159,159,Sergio Garcia,59,3.73,23,616,+0.043
159,160,160,Kevin Stadler,65,3.72,28,752,+0.179
160,161,161,Charles Howell III,99,3.71,43,1158,+0.023
161,162,162,David Toms,98,3.59,40,1114,E
162,T163,T163,Padraig Harrington,66,3.57,24,672,+0.500
163,T163,T163,Tiger Woods,64,3.57,24,672,+0.042
164,165,165,Hunter Mahan,94,3.52,37,1050,E
165,166,166,Steve Marino,98,3.5,41,1172,E
166,167,167,Robert Garrigus,83,3.49,35,1003,+0.343
167,168,168,Vijay Singh,71,3.48,25,718,+0.080
168,169,169,Mark Calcavecchia,72,3.47,30,865,+0.167
169,170,170,Jonathan Byrd,89,3.45,38,1101,E
170,171,171,Camilo Villegas,76,3.43,27,788,+0.037
171,172,172,Scott Piercy,85,3.4,36,1058,+0.250
172,173,173,John Rollins,92,3.36,37,1101,+0.270
173,174,174,Fred Couples,54,3.24,19,586,-0.105
174,175,175,Sean O'Hair,80,3.19,26,814,+0.308
175,176,176,Nick Watney,86,3.17,30,946,+0.100
176,T177,T177,Charles Warren,63,2.97,22,740,+0.182
177,T177,T177,Y.E. Yang,83,2.97,29,978,+0.034
178,T179,T179,Andres Romero,58,2.81,17,606,+0.294
179,T179,T179,Nicholas Thompson,96,2.81,34,1210,+0.176
180,181,181,Ben Curtis,63,2.58,17,658,+0.824
181,182,182,Anthony Kim,76,2.25,19,844,+0.211
182,183,183,Dustin Johnson,85,1.78,16,898,+0.563
183,184,184,Phil Mickelson,66,1.34,9,672,+0.222
